Project Name,Item ARK,Parent ARK,Object Type,Visibility,File Name,Item Sequence,Type.genre,Rights.statementLocal,Name.repository,Name.subject,Name.creator,Rights.servicesContact,Format.medium,Description.note,Date.creation,Date.normalized,Format.dimensions,Title,Alt ID.local,Alt ID.url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Eric Gill Artwork Collection,ark:/21198/zz002d369z,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1733.tif,,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood block,"Woodblock created for the Gill’s Christmas card in 1932. States: “From Eric and Mary Gill Christmas 1932.” Physick 849, #539",1932,1932,1 1/4 x 1 1/4,From Eric and Mary Gill,849|~|EG539|~|CEG1733,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d369z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d369z/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d36bg,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1734.tif,,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,Woodblock showing letter B.,undated,,"5/8 x 7/8""",Untitled (B),CLC8|~|CEG1734,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d36bg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d36bg/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d36dh,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1738.tif,,bookplates|~|wood engravings (prints)|~|proofs,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",wood engraving on paper,"Proof of a bookplate designed for the Hon. Angela Margaret and the Hon. Betty Constance Manners. Text reads, “From the Library of The Twinnery Clovelly. Two cherubs flank the text with a peacock in between.",undated,,"2 7/8 x 1 7/8""",Untitled,CEG1738,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d36dh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d36dh/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d36f1,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1739.tif,,religious art|~|wood engravings (prints)|~|proofs,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",proof engraving,Proof print depicting Virgin and Child figures. Signed in Gill’s hand. Gill Notebook B5.,undated,,"7 1/8 x 9 3/4""",Untitled (Virgin and Child),CEG1739,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d36f1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d36f1/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d36gj,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1740.tif,,bookplates|~|wood engravings (prints),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,,"William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",engraving,"Bookplate for Walter Otto Schneider. Initials “FM” indicate this is not a Gill proof, though it has been included in a folder for Gill engravings. BX3G.",undated,,"3 x 4""",Untitled (Walter Otto Schneider bookplate),CEG1740,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d36gj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d36gj/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d36h2,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1741.tif,,wood engravings (prints),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",engraving,Engraving depicting a man walking stooped with a heavy load. Signed in Gill’s hand. Gill Notebook B3. GNB3.,undated,,"8 1/8 x 9 1/4""",Untitled,CEG1741,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d36h2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d36h2/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d36jk,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1742.tif,,bookplates|~|wood engravings (prints),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",engraving in red and black ink,"Proof for Stephen Pepler bookplate. Depicts a wreath surrounding a smock with stone shapes floating in front of it. Text reads: Domine Jesu, suscipe spiritum meum, Salve, Stephen Pepler. This print is a proof from the first block, engraved by Eric Gill after a design by Edward Johnston. CLC has original drawings and proofs. Physick 11, D10, CLC5, Fanfare list illustration, p 3.",1911,1911,"3 1/2 x 4 1/2"" on paper 7 5/8 x 9 7/8""",Bookplate of Stephen Pepler,Physick 11|~|CLC5|~|D10|~|CEG1742,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d36jk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d36jk/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d36k3,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1743.tif,,wood engravings (prints),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",engraving,"Design for printing on paper bags for the Hampshire House Bakery, Doves Place, Hammersmith, 1915. The same block was used for at least 4 publications. Depicts a hog and sheaf of wheat within a circle with the text: Hampshire House Bakery, Doves Place, Hammersmith.",1915,1915,"5 1/2 x 5 3/8 on paper 8 1/4 x 8 5/8""",Hog and Wheatsheaf or Hampshire Hog,D29|~|Physick 31|~|CEG1743,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d36k3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d36k3/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d36mm,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1744.tif,,wood engravings (prints)|~|proofs,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",wood engraving on paper,"Proof of a triangular tail-piece on page 46 of The Devil’s Devices (ERG 259) H.D.C. Pepler, published by the Hampshire House Workshops, London, 1915. CLC 5. Physick 39",1915,1915,"7 3/4 x 9 1/2""",Five stalks of leaves,CLC 5|~|Physick 39|~|CEG1744,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d36mm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d36mm/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d36n4,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1745.tif,,wood engravings (prints)|~|proofs,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",wood engraving on paper,"Proof of an illustration on page 54 of The Devil’s Devices (ERG 259) H.D.C. Pepler, published by the Hampshire House Workshops, London, 1915. Numbered in pencil by Gill.",1915,1915,"5 1/8 x 3 3/8""",The Purchaser,Physick 40|~|CEG1745,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d36n4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d36n4/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d36pn,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1746.tif,,wood engravings (prints)|~|proofs,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",wood engraving on paper,"Proof of an illustration on page 79 of The Devil’s Devices (ERG 259) H.D.C. Pepler, published by the Hampshire House Workshops, London, 1915. Numbered in pencil by Gill. CLC5, E8, D40. Physick 41.",1915,1915,"8 1/8 x 10 1/2""",Ship,CLC5|~|E8|~|Physick 41|~|D40|~|CEG1746,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d36pn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d36pn/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d36q5,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1747.tif,,wood engravings (prints)|~|proofs,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",wood engraving on paper,"Proof of an illustration on page 82 of The Devil’s Devices (ERG 259) H.D.C. Pepler, published by the Hampshire House Workshops, London, 1915. Numbered in pencil by Gill. Depicts a man carrying bricks on a stake while stepping on the back of the devil. D41, D6, CLC5. Physick 42.",1915,1915,"7 1/4 x 9 5/8""",The Happy Labourer,D41|~|CLC5|~|D6|~|Physick 42|~|CEG1747,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d36q5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d36q5/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d36rp,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1748.tif,,religious art|~|wood engravings (prints)|~|proofs,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",wood engraving on paper,"Proof of an illustration on page 123 of The Devil’s Devices (ERG 259) by H.D.C. Pepler, published by the Hampshire House Workshops, London, 1915. D45, B2, CLC5. CLC has woodblock. Physick 46.",1915,1915,"8 1/8 x 10 3/8""",The symbol of Christ crucified (1st state),Physick 46|~|CEG1748,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d36rp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d36rp/manifest
