Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.countryCreation,Subject,Name.creator,Name.contributor,Name.interviewer,Name.subject,Name.interviewee,Name.photographer,Name.repository,Language,Alt ID.local,Format.medium,Title,Date.creation,Coverage.temporal,Description.abstract,Publisher.publisherName,Relation.isPartOf,Format.extent,Description.note,Source,Relation.relatedTo,AltTitle.uniform,Description.biographicalNote,Coverage.geographic,Description.tableOfContents,Publisher.placeOfOrigin,Bucketeer State,IIIF Access URL
American College of Neuropsychopharmacology,ark:/21198/z1892x1v,ark:/21198/zz001nf9fg,,,Page,acnp/image/21198-zz001nf9fg-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1892x1v
American College of Neuropsychopharmacology,ark:/21198/z14j257m,ark:/21198/zz001nf9fg,,,Page,acnp/image/21198-zz001nf9fg-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j257m
American College of Neuropsychopharmacology,ark:/21198/z10s1dhw,ark:/21198/zz001nf9fg,,,Page,acnp/image/21198-zz001nf9fg-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s1dhw
American College of Neuropsychopharmacology,ark:/21198/z1w10x1x,ark:/21198/zz001nf9fg,,,Page,acnp/image/21198-zz001nf9fg-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w10x1x
American College of Neuropsychopharmacology,ark:/21198/z1r805cg,ark:/21198/zz001nf9fg,,,Page,acnp/image/21198-zz001nf9fg-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r805cg
American College of Neuropsychopharmacology,ark:/21198/z1mg9dn6,ark:/21198/zz001nf9fg,,,Page,acnp/image/21198-zz001nf9fg-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mg9dn6
American College of Neuropsychopharmacology,ark:/21198/z1gq8nxg,ark:/21198/zz001nf9fg,,,Page,acnp/image/21198-zz001nf9fg-1-master_007.tif,7,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8nxg
American College of Neuropsychopharmacology,ark:/21198/z1c26mkb,ark:/21198/zz001nf9fg,,,Page,acnp/image/21198-zz001nf9fg-1-master_008.tif,8,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26mkb
American College of Neuropsychopharmacology,ark:/21198/z1795vsq,ark:/21198/zz001nf9fg,,,Page,acnp/image/21198-zz001nf9fg-1-master_009.tif,9,,,,,,,,,,,,,,,,,,,Page 9,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1795vsq
American College of Neuropsychopharmacology,ark:/21198/z13j542s,ark:/21198/zz001nf9fg,,,Page,acnp/image/21198-zz001nf9fg-1-master_010.tif,10,,,,,,,,,,,,,,,,,,,Page 10,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j542s
American College of Neuropsychopharmacology,ark:/21198/z1zs4mmj,ark:/21198/zz001nf9fg,,,Page,acnp/image/21198-zz001nf9fg-1-master_011.tif,11,,,,,,,,,,,,,,,,,,,Page 11,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4mmj
American College of Neuropsychopharmacology,ark:/21198/z1v13vxk,ark:/21198/zz001nf9fg,,,Page,acnp/image/21198-zz001nf9fg-1-master_012.tif,12,,,,,,,,,,,,,,,,,,,Page 12,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v13vxk
American College of Neuropsychopharmacology,ark:/21198/z1q83473,ark:/21198/zz001nf9fg,,,Page,acnp/image/21198-zz001nf9fg-1-master_013.tif,13,,,,,,,,,,,,,,,,,,,Page 13,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q83473
American College of Neuropsychopharmacology,ark:/21198/z1kh2cfg,ark:/21198/zz001nf9fg,,,Page,acnp/image/21198-zz001nf9fg-1-master_014.tif,14,,,,,,,,,,,,,,,,,,,Page 14,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh2cfg
American College of Neuropsychopharmacology,ark:/21198/z1fv0b5x,ark:/21198/zz001nf9fg,,,Page,acnp/image/21198-zz001nf9fg-1-master_015.tif,15,,,,,,,,,,,,,,,,,,,Page 15,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv0b5x
American College of Neuropsychopharmacology,ark:/21198/z1b29kdh,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29kdh
American College of Neuropsychopharmacology,ark:/21198/z1698tnb,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1698tnb
American College of Neuropsychopharmacology,ark:/21198/z12j82x0,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j82x0
American College of Neuropsychopharmacology,ark:/21198/z1xs7khm,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7khm
American College of Neuropsychopharmacology,ark:/21198/z1t16ts6,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t16ts6
American College of Neuropsychopharmacology,ark:/21198/z1p8631t,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p8631t
American College of Neuropsychopharmacology,ark:/21198/z1jm41tr,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_007.tif,7,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm41tr
American College of Neuropsychopharmacology,ark:/21198/z1dv391j,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_008.tif,8,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv391j
American College of Neuropsychopharmacology,ark:/21198/z1932j8p,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_009.tif,9,,,,,,,,,,,,,,,,,,,Page 9,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932j8p
American College of Neuropsychopharmacology,ark:/21198/z15b1skd,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_010.tif,10,,,,,,,,,,,,,,,,,,,Page 10,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b1skd
American College of Neuropsychopharmacology,ark:/21198/z11k11xz,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_011.tif,11,,,,,,,,,,,,,,,,,,,Page 11,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k11xz
American College of Neuropsychopharmacology,ark:/21198/z1wt0jcs,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_012.tif,12,,,,,,,,,,,,,,,,,,,Page 12,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0jcs
American College of Neuropsychopharmacology,ark:/21198/z1s19smc,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_013.tif,13,,,,,,,,,,,,,,,,,,,Page 13,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s19smc
American College of Neuropsychopharmacology,ark:/21198/z1nc7rbt,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_014.tif,14,,,,,,,,,,,,,,,,,,,Page 14,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc7rbt
American College of Neuropsychopharmacology,ark:/21198/z1hm70jk,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_015.tif,15,,,,,,,,,,,,,,,,,,,Page 15,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm70jk
American College of Neuropsychopharmacology,ark:/21198/z1cv67tv,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_016.tif,16,,,,,,,,,,,,,,,,,,,Page 16,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv67tv
American College of Neuropsychopharmacology,ark:/21198/z1835h49,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_017.tif,17,,,,,,,,,,,,,,,,,,,Page 17,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835h49
American College of Neuropsychopharmacology,ark:/21198/z14b4rf1,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_018.tif,18,,,,,,,,,,,,,,,,,,,Page 18,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4rf1
American College of Neuropsychopharmacology,ark:/21198/z10k40qp,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_019.tif,19,,,,,,,,,,,,,,,,,,,Page 19,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k40qp
American College of Neuropsychopharmacology,ark:/21198/z1vt3h6z,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_020.tif,20,,,,,,,,,,,,,,,,,,,Page 20,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt3h6z
American College of Neuropsychopharmacology,ark:/21198/z1r51fwv,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_021.tif,21,,,,,,,,,,,,,,,,,,,Page 21,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51fwv
American College of Neuropsychopharmacology,ark:/21198/z1md0q43,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_022.tif,22,,,,,,,,,,,,,,,,,,,Page 22,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0q43
American College of Neuropsychopharmacology,ark:/21198/z1gm9zcc,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_023.tif,23,,,,,,,,,,,,,,,,,,,Page 23,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gm9zcc
American College of Neuropsychopharmacology,ark:/21198/z1bv96qx,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_024.tif,24,,,,,,,,,,,,,,,,,,,Page 24,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv96qx
American College of Neuropsychopharmacology,ark:/21198/z1738g1c,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_025.tif,25,,,,,,,,,,,,,,,,,,,Page 25,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738g1c
American College of Neuropsychopharmacology,ark:/21198/z13b7q7r,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_026.tif,26,,,,,,,,,,,,,,,,,,,Page 26,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b7q7r
American College of Neuropsychopharmacology,ark:/21198/z1zk76rf,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_027.tif,27,,,,,,,,,,,,,,,,,,,Page 27,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk76rf
American College of Neuropsychopharmacology,ark:/21198/z1tx55hb,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_028.tif,28,,,,,,,,,,,,,,,,,,,Page 28,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx55hb
American College of Neuropsychopharmacology,ark:/21198/z1q54dq1,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_029.tif,29,,,,,,,,,,,,,,,,,,,Page 29,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54dq1
American College of Neuropsychopharmacology,ark:/21198/z1kd3p0q,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_030.tif,30,,,,,,,,,,,,,,,,,,,Page 30,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3p0q
American College of Neuropsychopharmacology,ark:/21198/z1fn2x9f,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_031.tif,31,,,,,,,,,,,,,,,,,,,Page 31,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn2x9f
American College of Neuropsychopharmacology,ark:/21198/z19w25n0,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_032.tif,32,,,,,,,,,,,,,,,,,,,Page 32,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w25n0
American College of Neuropsychopharmacology,ark:/21198/z1641dvp,ark:/21198/zz001nf9g0,,,Page,acnp/image/21198-zz001nf9g0-1-master_033.tif,33,,,,,,,,,,,,,,,,,,,Page 33,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1641dvp
American College of Neuropsychopharmacology,ark:/21198/z12c0p4c,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c0p4c
American College of Neuropsychopharmacology,ark:/21198/z1xp8w2v,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp8w2v
American College of Neuropsychopharmacology,ark:/21198/z1sx8492,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx8492
American College of Neuropsychopharmacology,ark:/21198/z1p57ckn,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57ckn
American College of Neuropsychopharmacology,ark:/21198/z1jd6mwc,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6mwc
American College of Neuropsychopharmacology,ark:/21198/z1dn5w52,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn5w52
American College of Neuropsychopharmacology,ark:/21198/z18w54fq,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_007.tif,7,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w54fq
American College of Neuropsychopharmacology,ark:/21198/z1544cpv,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_008.tif,8,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1544cpv
American College of Neuropsychopharmacology,ark:/21198/z11g2bbd,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_009.tif,9,,,,,,,,,,,,,,,,,,,Page 9,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g2bbd
American College of Neuropsychopharmacology,ark:/21198/z1wq1tvq,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_010.tif,10,,,,,,,,,,,,,,,,,,,Page 10,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1tvq
American College of Neuropsychopharmacology,ark:/21198/z1rz134s,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_011.tif,11,,,,,,,,,,,,,,,,,,,Page 11,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz134s
American College of Neuropsychopharmacology,ark:/21198/z1n60bg8,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_012.tif,12,,,,,,,,,,,,,,,,,,,Page 12,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60bg8
American College of Neuropsychopharmacology,ark:/21198/z1hd9ksf,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_013.tif,13,,,,,,,,,,,,,,,,,,,Page 13,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9ksf
American College of Neuropsychopharmacology,ark:/21198/z1cn8v1p,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_014.tif,14,,,,,,,,,,,,,,,,,,,Page 14,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn8v1p
American College of Neuropsychopharmacology,ark:/21198/z17w838w,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_015.tif,15,,,,,,,,,,,,,,,,,,,Page 15,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w838w
American College of Neuropsychopharmacology,ark:/21198/z147620n,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_016.tif,16,,,,,,,,,,,,,,,,,,,Page 16,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz147620n
American College of Neuropsychopharmacology,ark:/21198/z10g597g,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_017.tif,17,,,,,,,,,,,,,,,,,,,Page 17,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g597g
American College of Neuropsychopharmacology,ark:/21198/z1vq4srs,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_018.tif,18,,,,,,,,,,,,,,,,,,,Page 18,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq4srs
American College of Neuropsychopharmacology,ark:/21198/z1qz4229,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_019.tif,19,,,,,,,,,,,,,,,,,,,Page 19,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz4229
American College of Neuropsychopharmacology,ark:/21198/z1m639ds,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_020.tif,20,,,,,,,,,,,,,,,,,,,Page 20,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m639ds
American College of Neuropsychopharmacology,ark:/21198/z1gf2jnm,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_021.tif,21,,,,,,,,,,,,,,,,,,,Page 21,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf2jnm
American College of Neuropsychopharmacology,ark:/21198/z1bs0h95,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_022.tif,22,,,,,,,,,,,,,,,,,,,Page 22,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs0h95
American College of Neuropsychopharmacology,ark:/21198/z1709rjr,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_023.tif,23,,,,,,,,,,,,,,,,,,,Page 23,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1709rjr
American College of Neuropsychopharmacology,ark:/21198/z13790td,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_024.tif,24,,,,,,,,,,,,,,,,,,,Page 24,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13790td
American College of Neuropsychopharmacology,ark:/21198/z1zg8hb4,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_025.tif,25,,,,,,,,,,,,,,,,,,,Page 25,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8hb4
American College of Neuropsychopharmacology,ark:/21198/z1tq7rp9,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_026.tif,26,,,,,,,,,,,,,,,,,,,Page 26,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq7rp9
American College of Neuropsychopharmacology,ark:/21198/z1pz70zz,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_027.tif,27,,,,,,,,,,,,,,,,,,,Page 27,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz70zz
American College of Neuropsychopharmacology,ark:/21198/z1k6687z,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_028.tif,28,,,,,,,,,,,,,,,,,,,Page 28,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k6687z
American College of Neuropsychopharmacology,ark:/21198/z1fj46xj,ark:/21198/zz001nf9hh,,,Page,acnp/image/21198-zz001nf9hh-1-master_029.tif,29,,,,,,,,,,,,,,,,,,,Page 29,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj46xj
American College of Neuropsychopharmacology,ark:/21198/z19s3g4b,ark:/21198/zz001nf9j1,,,Page,acnp/image/21198-zz001nf9j1-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3g4b
American College of Neuropsychopharmacology,ark:/21198/z1612qdx,ark:/21198/zz001nf9j1,,,Page,acnp/image/21198-zz001nf9j1-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1612qdx
American College of Neuropsychopharmacology,ark:/21198/z1281zp6,ark:/21198/zz001nf9j1,,,Page,acnp/image/21198-zz001nf9j1-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1281zp6
American College of Neuropsychopharmacology,ark:/21198/z1xh1g86,ark:/21198/zz001nf9j1,,,Page,acnp/image/21198-zz001nf9j1-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh1g86
American College of Neuropsychopharmacology,ark:/21198/z1sr0qjg,ark:/21198/zz001nf9j1,,,Page,acnp/image/21198-zz001nf9j1-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr0qjg
American College of Neuropsychopharmacology,ark:/21198/z1nz9zsr,ark:/21198/zz001nf9j1,,,Page,acnp/image/21198-zz001nf9j1-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nz9zsr
