Object Type,Parent ARK (fest),Parent ARK,Item ARK,File Name,Local identifier,Title,AltTitle.translated,AltTitle.other,Name.creator,Date.created,Date.normalized,Language,Type.typeOfResource,Genre,Format.dimensions,Repository,collection.physical,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Description.note,Contents note,Subject,Subject geographic,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1jd7087,Masters/othermasters/MEAPaqshf/images/aqshf_i2_1070_pos00001.tif,pos_i2_1070|~|POS,Moj e bukura Arbëri,Beautiful Arbëri,,New Albania Film Studio,1989,1989,alb,still image,poster,42 x 32.5 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Moj e Bukura Arbëri"". Director Todi Bozo's doc shows the performance by an Arbëreshe (ethnic Albanian) ensemble from Calabria, Italy at the National Folk Festival in the southern Albanian city of Gjirokastra.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Moj e Bukura Arbëri"". Dokumentari i regjisorit Todi Bozo tregon performancën e një ansambli arbëresh (shqiptar etnik) nga Kalabria, Itali në Festivalin Folklorik Kombëtar në qytetin jugor shqiptar të Gjirokastrës.",11 copies in excellent condition. All poster copies are printed on slick paper stick. Poster design features hand-designed drawing.|~|11 kopje në gjendje shumë të mirë. Të gjitha kopjet janë shtypur në letër të lëmuar. Përmban imazh të vizatuar me dorë.,20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Italo-Albanians|~| Arbereshe|~|Traditions and Customs|~|Folk Music|~|Italy|~|Regions|~|Calabria|~|Folklore|~|Festivals|~|Cities|~|Gjirokastra,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd7087,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jd7087/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1dn67kz,Masters/othermasters/MEAPaqshf/images/aqshf_i2_1071_pos00001.tif,pos_i2_1071|~|POS,E dashur nënë Afërdita,Dear Mother Aferdita,,New Albania Film Studio,1988,1988,alb,still image,poster,43.5 x 44 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""E dashur nënë Afërdita"". Director Liri Brahimi's doc is a portrait of a pediatrician the Albanian capital, Dr. Afërdita Gusho.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""E dashur nënë Afërdita"". Dokumentari i regjisores Liri Brahimi është një portret për mjeken pediatre nga kryeqyteti shqiptar, Dr. Afërdita Gusho.",2 copies in good condition. 1 copy is wrinkled with tear at bottom of poster. Both copies are printed on slick paper. Poster features hand-designed image.|~|2 kopje në gjendje të mirë. 1 kopje është e rrudhosur dhe ka grisje në pjesën e poshtme të posterit. Të dyja kopjet janë shtypur në letër të lëmuar. Posteri përmban imazhe të vizatuara me dorë.,20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Medicine|~|Pediatrics|~|Health Care Institutions|~|Hospital|~|Dr. Afërdita Gusho,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn67kz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dn67kz/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z18w5gv7,Masters/othermasters/MEAPaqshf/images/aqshf_i2_1072_pos00001.tif,pos_i2_1072|~|POS,Këngët e zemrës,The Song of the Heart,,New Albania Film Studio,1988,1988,alb,still image,poster,38 x 28 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Këngët e zemrës"". Director Todi Bozo looks at the Albanian musician, the clarinet player Laver Bariu, and his artistic ensembe in the southern city of Përmet.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Këngët e zemrës"". Regjisori Todi Bozo flet për muzikantin shqiptar, klarinetistin Laver Bariu dhe ansambin e tij artistik në qytetin jugor të Përmetit.",5 copies in excellent condition. All five copies are double sided with black and white version on back. Poster is printed on slick paper stock. Poster features hand-designed image.|~|5 kopje në gjendje shumë të mirë. Të pesë kopjet kanë të shtypura në anën e pasme versione bardhë e zi të posterit. Posteri është shtypur në letër të lëmuar. Përmban imazh të vizatuar me dorë.,20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Albanian Historical Personalities|~|Laver Bariu|~|Musician|~|Clarinet|~|Folk Music|~|Cities|~|Përmet,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w5gv7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18w5gv7/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1544r2b,Masters/othermasters/MEAPaqshf/images/aqshf_i2_1074_pos00001.tif,pos_i2_1074|~|POS,Një kohë tjetër,In Another Time,,New Albania Film Studio,1988,1988,alb,still image,poster,39 x 28 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Një kohë tjetër"". Director Petrit Llanaj's doc depicts summer vacations in northern Albania, in the mountainous Dukagjin area.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Një kohë tjetër"". Dokumentari i regjisorit Petrit Llanaj përshkruan pushimet verore në veri të Shqipërisë, në zonën malore të Dukagjinit.",1 copy in very good condition. Poster has some wrinkles on surface and light horizontal fold at center of poster. Poster is printed on slick paper. Poster features hand designed drawing image. |~|1 kopje në gjendje shumë të mirë. Posteri ka disa rrudha në sipërfaqe dhe palosje të lehtë horizontale në qendër të posterit. Posteri është shtypur në letër të lëmuar. Përmban imazh të vizatuar me dorë.,20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Economy|~|Travel|~|Tourism Industry|~|Regions|~|Dukagjin Highlands,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1544r2b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1544r2b/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z11c409j,Masters/othermasters/MEAPaqshf/images/aqshf_i2_1080_pos00001.tif,pos_i2_1080|~|POS,Në udhën e rritjes,On the Journey of Growth,,New Albania Film Studio,1989,1989,alb,still image,poster,44 x 33.5 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Në udhën e rritjes"". Director Petrir Llanaj's doc shows work in a chromium factory in the northern region of Burrel.|~|Afishe origjianle e krijuar për filmin dokumentar shqiptar ""Në udhën e rritjes"" Dokumentari i regjisorit Petrir Llanaj tregon punën në një fabrikë kromi në rajonin verior të Burrelit.",1 copy in very good condition. Some wrinkles on surface of poster. Copy is double printed on back with incomplete transfer. Poster is printed on slick paper. Poster freatures hand-designed drawing image.|~|1 kopje në gjendje shumë të mirë. Ka disa rrudha në sipërfaqe. Kopja ka printime edhe në anën e pasme. Posteri është shtypur në letër të lëmuar. Imazhi është vizatim i punuar me dorë.,20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Economy|~|Chromium Mining|~|Industry|~|Factories|~|Towns|~|Burrel,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c409j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11c409j/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1wm3gwr,Masters/othermasters/MEAPaqshf/images/aqshf_i2_1081_pos00001.tif,pos_i2_1081|~|POS,Udhëtarë të linjave të largëta,Voyages of Distant Seas,Me Detaret e Linjave Te Largeta|~|With the Sailors of Long Voyages,New Albania Film Studio,1989,1989,alb,still image,poster,40 x 30 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Udhëtarë të linjave të largëta"". Director Qerim Mata's doc shows the voyage of the commercial ship ""Arbëria"" as it goes on a long journey to Vietnam and China.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Udhëtarë të linjave të largëta"". Dokumentari i regjisorit Qerim Mata tregon lundrimin e anijes tregtare “Arbëria” teksa ajo shkon në një udhëtim të gjatë drejt Vietnamit dhe Kinës.",6 copies in excellent condition. Poster is printed on slick paper. Poster features hand-designed drawn image. |~|6 kopje në gjendje shumë të mirë. Posteri është shtypur në letër të lëmuar. Përmban imazh të vizatuar me dorë.,20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Albanian Cities|~|Economy|~|Freight Transport|~|Shipping|~|Ship|~|Arbëria|~|Viernam|~|China,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm3gwr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wm3gwr/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1rz1fhv,Masters/othermasters/MEAPaqshf/images/aqshf_i2_1087_pos00001.tif,pos_i2_1087|~|POS,Dialog,Dialogue,,New Albania Film Studio,1989,1989,alb,still image,poster,40 x 30 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Dialog"". Director Halil Kamberi's doc shows a female farmer working on a collective farm in the Lushnja district,|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Dialog"". Dokumentari i regjisorit Halil Kamberi flet mbi një grua fermere që punon në një kooperativë në rrethin e Lushnjës.",5 copies in very good condition. All copies have been folded in fourths. Poster is hand-designed image.|~|5 kopje në gjendje shumë të mirë. Të gjitha kopjet janë palosur në katërsh. Posteri është imazh i vizatuar me dorë.,"20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Agriculture|~|Collective Farming|~|Cities|~|Lushnja,",Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz1fhv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rz1fhv/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1n60pws,Masters/othermasters/MEAPaqshf/images/aqshf_i2_1091_pos00001.tif,pos_i2_1091|~|POS,E para qeveri e popullit,The First Government of the People,,New Albania Film Studio,1989,1989,alb,still image,poster,40.5 x 30 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""E para qeveri e popullit"". Director Donika Muçi's doc marks the 45th anniversary of the first provisional government of Albania at the end of the Second World War.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""E para qeveri e popullit"". Dokumentari i regjisores Donika Muçi shënon 45 vjetorin e qeverisë së parë të përkohshme të Shqipërisë, në fund të Luftës së Dytë Botërore.",1 copy in very good condition. Poster is printed on slick paper. Poster features hand-designed drawing image.|~|1 kopje në gjendje shumë të mirë. Posteri është shtypur në letër të lëmuar. Përmban imazh të vizatuar me dorë.,20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Second World War|~|Provisional Government|~|Cities|~|Berat,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60pws,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n60pws/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1hd9z6c,Masters/othermasters/MEAPaqshf/images/aqshf_i2_1094_pos00001.tif,pos_i2_1094|~|POS,Dëshmitari i dy epokave,A Witness of Two Epochs,,New Albania Film Studio,1989,1989,alb,still image,poster,40 x 29 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Dëshmitari i dy epokave"". Director Liri Brahimi's doc is a portrait of a 105 year-old rhapsode Mëhill Mëhill Preka from the northern Tropoja region.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Dëshmitari i dy epokave"". Dokumentari i regjisores Liri Brahimi është një portreti i një rapsodi 105-vjeçar Mëhill Mëhill Preka nga rrethi i Tropojës, në veri të vendit.",6 copies in very good condition. Poster is printed on slick paper. Poster features hand-designed drawing image.|~|6 kopje në gjendje shumë të mirë. Posteri është shtypur në letër të lëmuar. Posteri përmban vizatim të punuar me dorë.,20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Albanian Historical Personalities|~|Mëhill Prêka|~|Folklore|~|Rhapsodes|~|Epic Poetry|~|Regions|~|Tropoja,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9z6c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hd9z6c/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1cn96fk,Masters/othermasters/MEAPaqshf/images/aqshf_i2_1095_pos00001.tif,pos_i2_1095|~|POS,Shërbimi urban,Urban Service,,New Albania Film Studio,1992,1992,alb,still image,poster,40 x 30 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Shërbimi urban"". Director Ardian Murraj's doc shows the public bus service in the Albanian capital, Tirana.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Shërbimi urban"". Dokumentarii i regjisorit Ardian Murraj tregon shërbimin publik të autobusëve në kryeqytetin shqiptar, Tiranë.",4 copies in excellent condition. Poster is printed on slick paper. Poster features hand-designed drawn image. |~|4 kopje në gjendje shumë të mirë. Posteri është shtypur në letër të lëmuar. Përmban imazh të vizatuar me dorë.,20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Public Transport|~|Transit Bus|~|Albania Cities|~|Tirana,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn96fk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cn96fk/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z17w8fnz,Masters/othermasters/MEAPaqshf/images/aqshf_i2_1097_pos00001.tif,pos_i2_1097|~|POS,Këndojmë për mëmëdhenë,We Sing to Our Motherland,,New Albania Film Studio,1989,1989,alb,still image,poster,40 x 30 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Këndojmë për mëmëdhenë"". Director Donika Muçi's doc is portrait of the musical group, Lira, an ensemble from the southern Albanian city of Korça that performs patriotic songs.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Këndojmë për mëmëdhenë"". Dokumentari i regjisores Donika Muçi është portreti i grupit muzikor Lira, një ansambël nga qyteti jugor shqiptar i Korçës që interpreton këngë patriotike.",9 copies in excellent condition. Poster is printed on slick paper. Poster features hand-drawn designed image.|~|9 kopje në gjendje shumë të mirë. Posteri është shtypur në letër të lëmuar. Përmban imazh të vizatuar me dorë.,20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Musical Groups|~|Lira|~|Patriotic Songs|~|Cities|~|Korça,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w8fnz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17w8fnz/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1447pw3,Masters/othermasters/MEAPaqshf/images/aqshf_i2_1102_pos00001.tif,pos_i2_1102|~|POS,Bisedë për tufëzat,A Conversation About Young Cows,,New Albania Film Studio,1989,1989,alb,still image,poster,36 x 30 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Bisedë për tufëzat"". Director Donika Muçi's doc shows highlights from a scientific session about cattle breeding and collective farm management in the southern Albanian city of Korça.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Bisedë për tufëzat"". Dokumentari i regjisores Donika Muçi tregon pikat kryesore nga një sesion shkencor për mbarështimin e bagëtive dhe menaxhimin e fermave kolektive në qytetin jugor shqiptar të Korçës.",3 copies in excellent condition. Poster is printed on slick paper. Poster features hand-drawn designed image.|~|3 kopje në gjendje shumë të mirë. Posteri është shtypur në letër të lëmuar. Përmban imazh të vizatuar me dorë.,20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Agriculture|~|Collective Farming|~|Management|~|Cattle Breeding. Cities|~|Korça,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1447pw3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1447pw3/manifest
