Project Name,Item ARK,Parent ARK,Object Type,File Name,Item Sequence,Type.typeOfResource,Type.genre,Subject.conceptTopic,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Rights.publicationNote,Name.subject,Subject.geographicPlace,Rights.servicesContact,Language,Name.repository,Name.photographer,Subject.descriptiveTopic,Rights.permissionNote,Relation.isPartOf,Name.creator,Subject.category,Date.creation,Date.normalized,Description.note,Coverage.geographic,Alt ID.local,Title,Format.dimensions,Format.extent,Coverage.spatialLatitude,Coverage.spatialLongitude,Alt ID.callNo,AltTitle.other,Alt ID.url,Description.abstract,masterImageName
Arkatov (James) Collection,21198/zz001hq7sm,21198/zz001dzc12,Work,21198-zz001hq7sm_1300516_master.tif,,still image,Black-and-white photographs,Double bassists $z United States,copyrighted,Y,unknown,,"Colley, Scott",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Double basses,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,Religion|~|Arts,"[June 19, 2001?]",2001-06-19,"Black and white photograph of American double bass player Scott Colley, playing the double bass.",California--Los Angeles,uclamus_340_b1_f3,"Scott Colley playing the double bass, Los Angeles, June 19, 2001 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hq7sm_1300516_master.tif
Arkatov (James) Collection,21198/zz001hq7t4,21198/zz001dzc12,Work,21198-zz001hq7t4_1300538_master.tif,,still image,Black-and-white photographs,Double bassists $z United States,copyrighted,Y,unknown,,"Colley, Scott",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"[June 19, 2001?]",2001-06-19,"Black and white photograph of American double bass player  Scott Colley, playing the double bass.",California--Los Angeles,uclamus_340_b1_f3,"Scott Colley playing the double bass, Los Angeles, June 19, 2001 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hq7t4_1300538_master.tif
Arkatov (James) Collection,21198/zz001hq7vn,21198/zz001dzc12,Work,21198-zz001hq7vn_1300562_master.tif,,still image,Black-and-white photographs,Saxophonists--United States,copyrighted,Y,unknown,,"Coltrane, Ravi",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Saxophones,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"June 26, 2002",2002-06-26,"Black and white photograph of Ravi Coltrane, American saxophonist, and son of John and Alice Coltrane.",California--Los Angeles,uclamus_340_b1_f3,"Ravi Coltrane playing the tenor saxophone, Los Angeles, June 26, 2002 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hq7vn_1300562_master.tif
Arkatov (James) Collection,21198/zz001hq7w5,21198/zz001dzc12,Work,21198-zz001hq7w5_1300640_master.tif,,still image,Black-and-white photographs,Jazz singers $z United States,copyrighted,Y,unknown,,"Price, Ruth",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"October, 1995",1995-10,Black and white photograph of American jazz singer Ruth Price.,California--Los Angeles,uclamus_340_b2_f14,"Ruth Price singing, Los Angeles [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hq7w5_1300640_master.tif
Arkatov (James) Collection,21198/zz001hq7xp,21198/zz001dzc12,Work,21198-zz001hq7xp_1300580_master.tif,,still image,Black-and-white photographs,Drummers (Musicians) $z United States|~|Jazz musicians $z United States,copyrighted,Y,unknown,,"Penn, Clarence",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Drums,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"June 19, 2001",2001-06-19,Black and white photograph of American drummer Clarence Penn.  He is sitting behind a drum sets and holding one drumstick between his teeth.,California--Los Angeles,uclamus_340_b2_f14,Clarence Penn plying the drums in Los Angeles [descriptive],8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hq7xp_1300580_master.tif
Arkatov (James) Collection,21198/zz001hq7z6,21198/zz001dzc12,Work,21198-zz001hq7z6_1300599_master.tif,,still image,Black-and-white photographs,Jazz singers $z United States,copyrighted,Y,unknown,,"Price, Ruth",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"October, 1995",1995-10,Black and white photograph of American jazz singer Ruth Price singing.,California--Los Angeles,uclamus_340_b2_f14,"Ruth Price singing on stage, Los Angeles [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hq7z6_1300599_master.tif
Arkatov (James) Collection,21198/zz001hq806,21198/zz001dzc12,Work,21198-zz001hq806_1300614_master.tif,,still image,Black-and-white photographs,Pianists $z United States|~|Jazz singers $z United States,copyrighted,Y,unknown,,"Mehldau, Brad|~|Price, Ruth",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"[October, 1995?]",1995-10,"Black and white photograph of American jazz singer Ruth Price with American pianist Brad Mehldau, at a piano.",California--Los Angeles,uclamus_340_b2_f14,"Ruth Price at a piano with Brad Mehldau, Los Angeles [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hq806_1300614_master.tif
Arkatov (James) Collection,21198/zz001hq81q,21198/zz001dzc12,Work,21198-zz001hq81q_1300634_master.tif,,still image,Black-and-white photographs,Trumpet players $z United States,copyrighted,Y,unknown,,"Printup, Marcus|~|Hagans, Tim",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Trumpets,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"January, 1998",1998-01,Black and white photograph of American trumpet players Marcus Printup and Tim Hagans.,California--Los Angeles,uclamus_340_b2_f14,"Marcus Printup and Tim Hagans playing trumpet, Los Angeles [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hq81q_1300634_master.tif
Arkatov (James) Collection,21198/zz001hq827,21198/zz001dzc12,Work,21198-zz001hq827_1300625_master.tif,,still image,Black-and-white photographs,Jazz singers $z United States,copyrighted,Y,unknown,,"Price, Ruth",Jazz musicians $z United States,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Double basses|~|Drums,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,Entertainment|~|People|~|Arts,"October, 1995",1995-10,Black and white photograph of American jazz singer Ruth Price performing on stage with a band.,California--Los Angeles,uclamus_340_b2_f14,"Ruth Price singing on stage, Los Angeles [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hq827_1300625_master.tif
Arkatov (James) Collection,21198/zz001hqf8r,21198/zz001dzc12,Work,21198-zz001hqf8r_1301176_master.tif,,,Black-and-white photographs,Saxophonists--United States,copyrighted,Y,unknown,,"Redman, Joshua",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Saxophones,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"September, 1997",1997-09,Black and white photograph of tenor saxophonist and bandleader Joshua Redman playing the sax.,California--Los Angeles,uclamus_340-b2_f15,Joshua Redman playing saxophone in Los Angeles [descriptive],8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hqf8r_1301176_master.tif
Arkatov (James) Collection,21198/zz001hqf98,21198/zz001dzc12,Work,21198-zz001hqf98_1300919_master.tif,,still image,Black-and-white photographs,Pianists $z United States,copyrighted,Y,unknown,,"Roberts, Marcus, $c pianist",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People,"September, 1997",1997-09,Black and white photograph of American jazz pianist Marcus (Marthaniel) Roberts.,California--Los Angeles,uclamus_340_b2_f15,"Marcus Roberts, pianist, in Los Angeles [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hqf98_1300919_master.tif
Arkatov (James) Collection,21198/zz001hqfbs,21198/zz001dzc12,Work,21198-zz001hqfbs_1301005_master.tif,,still image,Black-and-white photographs,Double bassists $z United States,copyrighted,Y,unknown,,"Reid, Rich",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"October, 1997",1997-10,"Black and white photograph of Rich Reid, American double bassist.",California--Los Angeles,uclamus_340_b2_f15,"Rich Reid playing the double bass, Los Angeles [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hqfbs_1301005_master.tif
Arkatov (James) Collection,21198/zz001hqfc9,21198/zz001dzc12,Work,21198-zz001hqfc9_1300939_master.tif,,,Black-and-white photographs,Pianists $z United States,copyrighted,Y,unknown,,"Roberts, Marcus, $c pianist",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People,"September, 1997",1997-09,Black and white photograph of American jazz pianist Marcus (Marthaniel) Roberts.,California--Los Angeles,uclamus_340_b2_f15,"Marcus Roberts, pianist, in Los Angeles [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hqfc9_1300939_master.tif
Arkatov (James) Collection,21198/zz001hqfdt,21198/zz001dzc12,Work,21198-zz001hqfdt_1300967_master.tif,,still image,Black-and-white photographs,Drummers (Musicians) $z United States,copyrighted,Y,unknown,,"Roach, Max, 1924-2007",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"February, 1998",1998-02,Black and white photograph of American jazz drummer and composer Max Roach at the drums.,California--Los Angeles,uclamus_340_b2_f15,"Max Roach on drums, Los Angeles, February 1998 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hqfdt_1300967_master.tif
Arkatov (James) Collection,21198/zz001hqffb,21198/zz001dzc12,Work,21198-zz001hqffb_1301014_master.tif,,,still image|~|Black-and-white photographs,Drummers (Musicians) $z United States,copyrighted,Y,unknown,,"Blade, Brian",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Drums,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,[between 1986 and 2002?],1986/2002,"Black and white photograph of an unidentified drummer, possibly Brian Blade.",California--Los Angeles,uclamus_340_b2_f15,"Unidentified drummer, possibly Brian Blade [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hqffb_1301014_master.tif
Arkatov (James) Collection,21198/zz001hqfgv,21198/zz001dzc12,Work,21198-zz001hqfgv_1556877_master.tif,,still image,Black-and-white photographs,Drummers (Musicians) $z United States|~|Jazz musicians $z United States,copyrighted,Y,,,"Roach, Max, 1924-2007",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Trombones|~|Trumpets|~|Drums|~|Tubas|~|French horns,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"February, 1998",1998-02,Black and white photograph of American jazz drummer and composer Max Roach with ensemble. The other musicians are unidentified.,California--Los Angeles,uclamsu_340_b2_f15,Max Roach with ensemble in Los Angeles [descriptive],8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hqfgv_1556877_master.tif
Arkatov (James) Collection,21198/zz001hqfhc,21198/zz001dzc12,Work,21198-zz001hqfhc_1300994_master.tif,,still image,Black-and-white photographs,Drummers (Musicians) $z United States,copyrighted,Y,unknown,,"Roach, Max, 1924-2007",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"February, 1998",1998-02,Black and white photograph of American jazz drummer and composer Max Roach on the drums.,California--Los Angeles,uclamus_340_b2_f15,"Max Roach on drums, Los Angeles, February 1998 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hqfhc_1300994_master.tif
Arkatov (James) Collection,21198/zz001hqfjw,21198/zz001dzc12,Work,21198-zz001hqfjw_1556882_master.tif,,still image,Black-and-white photographs,Drummers (Musicians) $z United States|~|Jazz musicians $z United States,copyrighted,Y,unknown,,"Roach, Max, 1924-2007",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Trombones|~|Trumpets|~|Drums|~|Tubas|~|French horns,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,"February, 1998",1998-02,Black and white photograph of American jazz drummer and composer Max Roach with ensemble. The other musicians are unidentified.,California--Los Angeles,uclamus_340_b2_f15,Max Roach with ensemble in Los Angeles [descriptive],8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hqfjw_1556882_master.tif
Arkatov (James) Collection,21198/zz001hqfkd,21198/zz001dzc12,Work,21198-zz001hqfkd_1300909_master.tif,,still image,Black-and-white photographs,Pianists $z United States,copyrighted,Y,unknown,,"Roberts, Marcus, $c pianist",,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People,"September, 1997",1997-09,Black and white photograph of American jazz pianist Marcus (Marthaniel) Roberts.,California--Los Angeles,uclamus_340_b2_f15,"Marcus Roberts, pianist, in Los Angeles [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hqfkd_1300909_master.tif
Arkatov (James) Collection,21198/zz001hqfqg,21198/zz001dzc12,Work,21198-zz001hqfqg_1301120_master.tif,,still image,Black-and-white photographs,Pianists $z United States,copyrighted,Y,unknown,,,,,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,People|~|Arts,,,Black and white photograph.  Unidentified pianist.,California--Los Angeles,uclamus_340_b2_f15,Unidentified pianist [descriptive],1 photograph: b & w|~|8 x 10 in.,,,,,,,,21198-zz001hqfqg_1301120_master.tif
