Object Type,Title,Item ARK,Parent ARK,File Name,Thumbnail,Item Sequence,Contents note,Date.created,Date.normalized,Format.extent,Genre,Language,Local identifier,Place of origin,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Name.director,Name.editor,Subject,volume | issue,Contributor.administrator,IIIF Manifest URL
Work,Acción Socialista 1937-08-25,ark:/21198/z11v82b5,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1128f7f,,,25 de agosto de 1937,1937-08-25,8 pages,newspapers,spa,ihc_accionsocialista_19370825,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"V. Gonzalez, Jose",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 542,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11v82b5/manifest
Work,Acción Socialista 1937-09-09,ark:/21198/z1x37jw7,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1031d25,,,9 de septiembre de 1937,1937-09-09,8 pages,newspapers,spa,ihc_accionsocialista_19370909,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"V. Gonzalez, Jose",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 543,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x37jw7/manifest
Work,Acción Socialista 1937-09-25,ark:/21198/z1sb6t5x,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z34m85,,page 1 appears twice,25 de septiembre de 1937,1937-09-25,9 pages,newspapers,spa,ihc_accionsocialista_19370925,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"V. Gonzalez, Jose",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 544,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sb6t5x/manifest
Work,Acción Socialista 1937-10-08,ark:/21198/z1nk62d4,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf5hsx,,,8 de octubre de 1937,1937-10-08,8 pages,newspapers,spa,ihc_accionsocialista_19371008,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Arevalo, Juan",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 545,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nk62d4/manifest
Work,Acción Socialista 1937-10-25,ark:/21198/z1ht59pd,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf8gp0,,,25 de octubre de 1937,1937-10-25,8 pages,newspapers,spa,ihc_accionsocialista_19371025,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Arevalo, Juan",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 546,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ht59pd/manifest
Work,Acción Socialista 1937-11-06,ark:/21198/z1d24k0v,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg1fhq,,,6 de noviembre de 1937,1937-11-06,8 pages,newspapers,spa,ihc_accionsocialista_19371106,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Arevalo, Juan",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 547,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d24k0v/manifest
Work,Acción Socialista 1937-11-25,ark:/21198/z1893t9k,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg4d80,,,25 de noviembre de 1937,1937-11-25,8 pages,newspapers,spa,ihc_accionsocialista_19371125,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Arevalo, Juan",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 548,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1893t9k/manifest
Work,Acción Socialista 1937-12-20,ark:/21198/z14n1rx8,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng7c7z,,,20 de diciembre de 1937,1937-12-20,8 pages,newspapers,spa,ihc_accionsocialista_19371220,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Arevalo, Juan",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 14 | no. 549,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14n1rx8/manifest
Work,Acción Socialista 1939-10-30,ark:/21198/z10w115w,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mh0b4k,,,30 de octubre de 1939,1939-10-30,8 pages,newspapers,spa,ihc_accionsocialista_19391030,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"V. Gonzalez, Jose",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 16 | no. 590,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10w115w/manifest
Work,Acción Socialista 1943-03-30,ark:/21198/z1w40hrd,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh38zb,,page 1 appears twice,30 de marzo de 1943,1943-03-30,10 pages,newspapers,spa,ihc_accionsocialista_19430330,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Arevalo, Juan",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 20 | no. 632,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w40hrd/manifest
Work,Acción Socialista 1944-05-01,ark:/21198/z1rb9rz7,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1933ft0,,page 22 and 23 appear twice,1 de mayo de 1944,1944-05-01,26 pages,newspapers,spa,ihc_accionsocialista_19440501,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Arevalo, Juan",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 21 | no. 647,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rb9rz7/manifest
Work,Acción Socialista 1945-09,ark:/21198/z1mk9179,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp9sm5,,"page 4, 5, 10, 11, 14. 15, 19, 20, 23, 24 appear twice",septiembre de 1945,,28 pages,newspapers,spa,ihc_accionsocialista_194509,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Arevalo, Juan",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 663,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mk9179/manifest
Work,Acción Socialista 1946-03,ark:/21198/z1gt88j1,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s4cn6,,,marzo de 1946,,6 pages,newspapers,spa,ihc_accionsocialista_194603,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 23 | no. 669,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gt88j1/manifest
Work,Acción Socialista 1946-04,ark:/21198/z1c27hv2,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j98v1s,,,abril de 1946,,24 pages,newspapers,spa,ihc_accionsocialista_194604,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Sanchez Garcia, Julio","V. Gonzalez, Jose",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 23 | no. 670,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c27hv2/manifest
Work,Acción Socialista 1946-06,ark:/21198/z17d5gj2,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb7qjw,,"page 23, 24 appear twice",junio de 1946,,27 pages,newspapers,spa,ihc_accionsocialista_194606,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Sanchez Garcia, Julio","V. Gonzalez, Jose",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 23 | no. 672,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17d5gj2/manifest
Work,Acción Socialista 1946-07,ark:/21198/z13n4qtb,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z639mk,,"page 12, 13 appear twice",julio de 1946,,26 pages,newspapers,spa,ihc_accionsocialista_194607,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 23 | no. 673,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13n4qtb/manifest
Work,Acción Socialista 1946-08,ark:/21198/z1zw47bf,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks9d7m,,,agosto de 1946,,24 pages,newspapers,spa,ihc_accionsocialista_194608,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Sanchez Garcia, Julio","V. Gonzalez, Jose",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 23 | no. 674,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zw47bf/manifest
Work,Acción Socialista 1946-09,ark:/21198/z1v43gj4,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt88s5,,,septiembre de 1946,,23 pages,newspapers,spa,ihc_accionsocialista_194609,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Sanchez Garcia, Julio","V. Gonzalez, Jose",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 23 | no. 675,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v43gj4/manifest
Work,Acción Socialista 1946-10,ark:/21198/z1qc2qvv,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq6mk4,,"page 17, 18 appear twice",octubre de 1946,,25 pages,newspapers,spa,ihc_accionsocialista_194610,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Sanchez Garcia, Julio","Ramirez Sainz, Pedro",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 23 | no. 676,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qc2qvv/manifest
Work,Acción Socialista 1946-11,ark:/21198/z1km206t,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1904rc7,,"page 20, 21 appear twice",noviembre de 1946,,26 pages,newspapers,spa,ihc_accionsocialista_194611,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Sanchez Garcia, Julio","Ramirez Sainz, Pedro",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 23 | no. 677,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1km206t/manifest
Work,Acción Socialista 1946-12,ark:/21198/z1fv17fn,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm135b,,page 14 appears three times. page 15 appears twice,diciembre de 1946,,28 pages,newspapers,spa,ihc_accionsocialista_194612,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Sanchez Garcia, Julio","Ramirez Sainz, Pedro",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 23 | no. 678,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fv17fn/manifest
Work,Acción Socialista Los Trabajos de Cuba y la XI Reunion de la Conferencia Internacional del Trabajo,ark:/21198/z1b5964d,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p5p8b,,last four pages are half pages,n.d.,,20 pages,newspapers,spa,ihc_accionsocialista_trabajos,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b5964d/manifest
Work,Acción Socialista n.d.,ark:/21198/z16d8ff4,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j704kj,,,n.d.,,6 pages,newspapers,spa,ihc_accionsocialista_nd,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,,"Abrunedo, J. A.",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16d8ff4/manifest
