Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Subject,Type.typeOfResource,Type.genre,Name.subject,Rights.copyrightStatus,Rights.rightsHolderContact,Coverage.geographic,Description.latitude,Name.fashionDesigner,Description.longitude,Name.photographer,Name.repository,Name.artist,Name.architect,Name.compiler,Rights.countryCreation,Rights.servicesContact,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Illustrator,Alternate Identifier.local,Title,Description.caption,Date.creation,Format.extent,Format.medium,Format.dimensions,Date.normalized,Description.longitude,Description.latitude,Description.note,Description.adminnote,Description.contents,Description.abstract,Description.fundingNote,Opac url,Finding Aid URL,Alternate Identifier.oclc,Bucketeer State,IIIF Access URL
Los Angeles Times Photographic Archive,ark:/21198/zz0002qc4z,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00059282a.tif,,,,"Church dedication--California--Los Angeles|~|Guadalupe, Our Lady of|~|Landmarks|~|Religion",still image,news photographs,"Our Lady of Guadalupe Church (Los Angeles, Calif.)|~|Guzman, Vincente, Msgr.",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b4_43351-1,"Dedication ceremony of the new Sanctuary of Our Lady of Guadalupe, Calif., 1946","CHURCH DEDICATED: Bishop Joseph T. McGucken presided yesterday at ceremonies dedicating the new Sanctuary of Our Lady of Guadalupe. Worshipers received the prelate's blessing as a procession moved around the building. Msgr. Vincente Guzman, pastor of the parish, is pictured in right foreground. Mexican clergymen also took part.","October 14, 1946",1 photograph,b&w negative,10 x 12.5 cm.,1946-10-14,-118.177008032798,34.0340569592968,"Related to the article, ""Clergy Dedicate Mexican Church."" Los Angeles Times, 14 Oct. 1946: 5.",,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002qc4z
Los Angeles Times Photographic Archive,ark:/21198/zz0002qc5g,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00059327a.tif,,,,Mexican American children $z California $z Los Angeles County|~|Churches $z California $z Los Angeles|~|Lifestyle|~|Religion|~|Catholic churches $z California $z Los Angeles |~|Youth,still image,news photographs,"Our Lady of Lourdes Catholic Church (Los Angeles, Calif.)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","Los Angeles (Calif.)--Buildings, structures, etc.",,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b4_43351-2,"Mexican American children gathered outside Our Lady of of Lourdes Catholic Church, Los Angeles, Calif., 1946",,[circa 1946-1952],1 photograph,b&w negative,10 x 12.5 cm.,1946/1952,-118.186894,34.032966,Our Lady of of Lourdes Catholic Church is located at 3772 E 3rd St.|~|During this period several religious processions which started at the church of Our Lady of Guadalupe and ended at Our Lady of of Lourdes Catholic Church were reported in the Los Angeles Times.,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002qc5g
Los Angeles Times Photographic Archive,ark:/21198/zz0002qc60,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00178504a.tif,,,,Motion picture actors and actresses--California--Los Angeles|~|Air pilots--California--Los Angeles|~|Men--Clothing & dress--California--Los Angeles--1950-1960|~|Transportation|~|Entertainment|~|People,still image,news photographs,"Power, Tyrone, 1914- --Travel",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b4_43370-1,"Actors Tyrone Power and Cesar Romero beside Power's plane on return from Latin-American good-will tour, Los Angeles, 1946","GOOD WILL TOUR ENDS-- Tyrone Power, left, and Cesar Romero pictured beside Power's plane on return from Latin-American good-will tour.  Flags of various nations visited by Power are painted on side of plane.","October 27, 1946",1 photograph,b&w negative,10 x 12.5 cm.,1946-10-27,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002qc60
Los Angeles Times Photographic Archive,ark:/21198/zz0002qc7h,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00060845a.tif,,,,Men--Clothing & dress--California--Los Angeles--1940-1950|~|Fashion shows--California--Los Angeles|~|People|~|Culture,still image,news photographs,Men’s Wear Manufacturers of Los Angeles,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b40_51710,"Don Phillips, John Wayne Wright and Paul Bradley model new fall fashions for men, Calif., 1948","AUTUMN FORECAST -- From left, Don Phillips, John Wayne Wright and Paul Bradley model new fashions which men and boys are expected to wear in the fall.","May 20, 1948",1 photograph,b&w negative,10 x 12.5 cm.,1948-05-20,-118.234241008758,34.1936295861308,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002qc7h
Los Angeles Times Photographic Archive,ark:/21198/zz0002qc81,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00060846a.tif,,,,Celebrations--California--Los Angeles County|~|Jews--California--Los Angeles County|~|Events,still image,news photographs,"Hollywood Bowl (Los Angeles, Calif.)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","Hollywood (Los Angeles, Calif.)",,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b40_51711,"Founding of the State of Israel celebration at the Hollywood Bowl, Hollywood (Los Angeles), 1948","CAPACITY CROWD -- An estimated 24,000 persons gathered in Hollywood Bowl last night to salute the new state of Israel with folk songs and fighting words.  A huge flag emblazoned with Star of David shone down on them.","May 20, 1948",1 photograph,b&w negative,10 x 12.5 cm.,1948-05-20,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002qc81
Los Angeles Times Photographic Archive,ark:/21198/zz0002qc9j,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00327781a.tif,,,,Circus animals|~|Men--Clothing & dress--California--Los Angeles--1970-1980|~|Animals,still image,news photographs,Ringling Brothers Barnum and Bailey Combined Shows,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Kennedy, Joe",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b750_280977,"People watching Ringling Brothers and Barnum & Bailey Circus elephant being led from train in Los Angeles, Calif., 1975","YOUNG HELPER--Oliver Williams, 4, son of one of the circus performers, leads elephant during unloading of Ringling Brothers and Barnum & Bailey Circus animals from train at 120th St. and Aviation Blvd. Circus opens 16-day engagement today at the forum.","July 15, 1975",1 photograph,b&w negative,35 mm.,1975-07-15,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002qc9j
Los Angeles Times Photographic Archive,ark:/21198/zz0002qcb2,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00328178a.tif,,,,"Flower festivals--California--Los Angeles County|~|Lotus Festival, Los Angeles, Calif.|~|Ethnic festivals--California--Los Angeles County|~|Beauty contestants--California--Los Angeles County|~|Asian American women--California--Los Angeles County|~|Lifestyle|~|People|~|Culture",still image,news photographs,"Nisei Week (Los Angeles, Calif.)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","Echo Park (Los Angeles, Calif.)",,,,"Cox, Bruce H.","University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b750_280988,"Sung Lee, Miss Korea, and Naomi Dguchi, Miss Nisei posing with lotus flowers at Lotus Festival in Los Angeles, 1975","LOTUS BLOSSOMS--Sung Lee, Miss Korea, and Naomi Dguchi, Miss Nisei, hold flowers at Echo Lake Park where ""Day of the Lotus"" festival opens Saturday. The two-day celebration stresses the cultures of Asian and Pacific Islands, including music, foods, dances, arts and drama.","July 18, 1975",1 photograph,b&w negative,35 mm.,1975-07-18,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002qcb2
Los Angeles Times Photographic Archive,ark:/21198/zz0002qcck,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00327782a.tif,,,,Women in the motion picture industry--California--Los Angeles County|~|Motion picture editors--California--Los Angeles County|~|People|~|Media,still image,news photographs,"Fields, Verna, 1918-1982",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Kennedy, Joe",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b750_281014,"Film editor Verna Fields in her editing room in Los Angeles, Calif., 1975","THE DIFFERENCE IS SKILL--With an impressive list of movies already to her credit, film editor Verna Fields has added ""Jaws,"" perhaps her best editing accomplishment to date.","July 24, 1975",1 photograph,b&w negative,35 mm.,1975-07-24,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002qcck
Los Angeles Times Photographic Archive,ark:/21198/zz0002qcd3,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00327783a.tif,,,,Television producers and directors--United States|~|Motion picture producers and directors--United States|~|Entertainment|~|People,still image,news photographs|~|Portrait photographs,"Weintraub, Jerry",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Chase, Harry",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b750_281034,"Film and television producer, Jerry Weintraub at home with his Emmy Award in Los Angeles, Calif., 1975","JERRY WEINTRAUB. . . most importantly, he fills seats.","July 31, 1975",1 photograph,b&w negative,35 mm.,1975-07-31,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002qcd3
Los Angeles Times Photographic Archive,ark:/21198/zz0002qcfm,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00327784a.tif,,,,Singers $z United States|~|Composers $z United States|~|Concerts--California--Los Angeles County|~|Entertainment|~|People,still image,news photographs,"Taylor, James, 1948- --Performances--California--Los Angeles",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Ballard, Kathleen",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b750_281043,"James Taylor and Carly Simon performing onstage in Los Angeles, Calif., 1975","FAMILY ACT--James Taylor and wife Carly Simon singing duet on ""Mockingbird"" at Amphitheater.","August 1, 1975",1 photograph,b&w negative,35 mm.,1975-08-01,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002qcfm
Los Angeles Times Photographic Archive,ark:/21198/zz0002qcg4,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00327785a.tif,,,,Literary agents--United States|~|Television actors and actresses--California--Los Angeles|~|Lifestyle|~|People,still image,news photographs,"Lazar, Irving, 1907-1993",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Ballard, Kathleen",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b750_281045,"Agent Irving Lazar and actress Polly Bergen at party in Los Angeles, Calif., 1975","BISTRO BPS--Agent Irving Lazar and Polly Bergen were among guests who ""decorated"" party for Earl Blackwell at Bistro.","August 3, 1975",1 photograph,b&w negative,35 mm.,1975-08-03,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002qcg4
Los Angeles Times Photographic Archive,ark:/21198/zz0002qchn,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00327244a.tif,,,,Beaches--Cleaning--California--Los Angeles County|~|Beaches--Environmental aspects--California--Los Angeles County|~|Environment,still image,news photographs,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Redondo Beach (Calif.),,,,,"University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b750_281067,"Tractor sieving sand along shore at Redondo Beach, Calif., 1975",MECHANIZED SIEVE--Tractor equipped with rake and screen sifts the sand at Redondo Beach to remove debris left by sun worshippers the day before in stretch between the municipal piers and the bluffs.,"March 20, 1975",1 photograph,b&w negative,5 x 5 cm.,1975-03-20,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002qchn
Los Angeles Times Photographic Archive,ark:/21198/zz0002qcj5,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00327788a.tif,,,,Automobiles--Customizing--United States--1970-1980|~|Automobiles--United States--1970-1980|~|Transportation|~|Lifestyle,still image,news photographs,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Meyer, Rick","University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b750_281080B-1,"Man inspecting the crushed velvet interior of a custom conversion van in Los Angeles, Calif., 1975",CUSTOM CONVERSION--A van fan examines the crushed velvet walls that give vehicle sex appeal.,"July 27, 1975",1 photograph,b&w negative,35 mm.,1975-07-27,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002qcj5
Los Angeles Times Photographic Archive,ark:/21198/zz0002qckp,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00327787a.tif,,,,African American mayors--California--Los Angeles|~|Mayors--California--Los Angeles|~|Fourth of July celebrations $z California $z Los Angeles County|~|Men--Clothing & dress--California--Los Angeles--1970-1980|~|Parades--California--Los Angeles|~|Government|~|People,still image,news photographs,"Bradley, Tom, 1917-1998 (Los Angeles Mayor : 1970-1993)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.)--Officials and employees,,,,"Mally, Michael",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b750_281086,"Mayor Tom Bradley waving to crowd during Fourth of July parade in Los Angeles, Calif., 1975",Mayor Tom Bradley riding in city's 1953 Chrysler phaeton during Fourth of July parade.,"July 31, 1975",1 photograph,b&w negative,35 mm.,1975-07-31,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002qckp
