"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Rights.copyrightStatus","Language","Description.note","Date.normalized","Date.creation","Title","Alt ID.local","Bucketeer State","IIIF Access URL"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckfr/qn532r00","ark:/21198/zz002gckfr","","","Page","satellite/image/Xi'an_DS1102-1022DA194_194_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckfr%2Fqn532r00"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckfr/tp190m3d","ark:/21198/zz002gckfr","","","Page","satellite/image/Xi'an_DS1102-1022DA194_194_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckfr%2Ftp190m3d"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckg8/3d491z3k","ark:/21198/zz002gckg8","","","Page","satellite/image/Xi'an_DS1102-1022DF186_186_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckg8%2F3d491z3k"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckg8/9544734t","ark:/21198/zz002gckg8","","","Page","satellite/image/Xi'an_DS1102-1022DF186_186_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckg8%2F9544734t"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckg8/jq664p93","ark:/21198/zz002gckg8","","","Page","satellite/image/Xi'an_DS1102-1022DF186_186_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckg8%2Fjq664p93"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckg8/xj66r220","ark:/21198/zz002gckg8","","","Page","satellite/image/Xi'an_DS1102-1022DF186_186_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckg8%2Fxj66r220"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckhs/3b47f09d","ark:/21198/zz002gckhs","","","Page","satellite/image/Xi'an_DS1102-2119DA074_74_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckhs%2F3b47f09d"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckhs/hd74s99p","ark:/21198/zz002gckhs","","","Page","satellite/image/Xi'an_DS1102-2119DA074_74_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckhs%2Fhd74s99p"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckhs/qm16db2c","ark:/21198/zz002gckhs","","","Page","satellite/image/Xi'an_DS1102-2119DA074_74_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckhs%2Fqm16db2c"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckhs/vd03jd19","ark:/21198/zz002gckhs","","","Page","satellite/image/Xi'an_DS1102-2119DA074_74_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckhs%2Fvd03jd19"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckj9/1n55s83m","ark:/21198/zz002gckj9","","","Page","satellite/image/Xi'an_DS1102-2119DF067_67_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckj9%2F1n55s83m"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckj9/7390bj3n","ark:/21198/zz002gckj9","","","Page","satellite/image/Xi'an_DS1102-2119DF067_67_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckj9%2F7390bj3n"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckj9/pg14b18k","ark:/21198/zz002gckj9","","","Page","satellite/image/Xi'an_DS1102-2119DF067_67_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckj9%2Fpg14b18k"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckj9/zv89bj1f","ark:/21198/zz002gckj9","","","Page","satellite/image/Xi'an_DS1102-2119DF067_67_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckj9%2Fzv89bj1f"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckkt/4q53p50g","ark:/21198/zz002gckkt","","","Page","satellite/image/Xi'an_DS1108-2119DA021_21_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckkt%2F4q53p50g"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckkt/bd19ds69","ark:/21198/zz002gckkt","","","Page","satellite/image/Xi'an_DS1108-2119DA021_21_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckkt%2Fbd19ds69"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckkt/q8771c78","ark:/21198/zz002gckkt","","","Page","satellite/image/Xi'an_DS1108-2119DA021_21_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckkt%2Fq8771c78"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckkt/qb613232","ark:/21198/zz002gckkt","","","Page","satellite/image/Xi'an_DS1108-2119DA021_21_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckkt%2Fqb613232"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckmb/fh96r088","ark:/21198/zz002gckmb","","","Page","satellite/image/Xi'an_DS1114-1022DA053_53_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckmb%2Ffh96r088"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckmb/h7070326","ark:/21198/zz002gckmb","","","Page","satellite/image/Xi'an_DS1114-1022DA053_53_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckmb%2Fh7070326"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckmb/qk26859k","ark:/21198/zz002gckmb","","","Page","satellite/image/Xi'an_DS1114-1022DA053_53_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckmb%2Fqk26859k"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckmb/tf44hn51","ark:/21198/zz002gckmb","","","Page","satellite/image/Xi'an_DS1114-1022DA053_53_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckmb%2Ftf44hn51"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcknv/4723mm7c","ark:/21198/zz002gcknv","","","Page","satellite/image/Xi'an_DS1114-1022DA056_56_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcknv%2F4723mm7c"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcknv/8k25fd0t","ark:/21198/zz002gcknv","","","Page","satellite/image/Xi'an_DS1114-1022DA056_56_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcknv%2F8k25fd0t"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcknv/fd93dj8w","ark:/21198/zz002gcknv","","","Page","satellite/image/Xi'an_DS1114-1022DA056_56_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcknv%2Ffd93dj8w"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcknv/zr524w9d","ark:/21198/zz002gcknv","","","Page","satellite/image/Xi'an_DS1114-1022DA056_56_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcknv%2Fzr524w9d"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckpc/0233mc4r","ark:/21198/zz002gckpc","","","Page","satellite/image/Xi'an_Weishui_Valley_DS1114-1022DA057_57_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckpc%2F0233mc4r"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckpc/6q66513b","ark:/21198/zz002gckpc","","","Page","satellite/image/Xi'an_Weishui_Valley_DS1114-1022DA057_57_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckpc%2F6q66513b"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckpc/b273xr0f","ark:/21198/zz002gckpc","","","Page","satellite/image/Xi'an_Weishui_Valley_DS1114-1022DA057_57_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckpc%2Fb273xr0f"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckpc/dp50wv3x","ark:/21198/zz002gckpc","","","Page","satellite/image/Xi'an_Weishui_Valley_DS1114-1022DA057_57_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckpc%2Fdp50wv3x"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckqw/7p95hp18","ark:/21198/zz002gckqw","","","Page","satellite/image/Xiaoshuangqiao_DS1111-1063AF023_23_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckqw%2F7p95hp18"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckqw/c967kz5m","ark:/21198/zz002gckqw","","","Page","satellite/image/Xiaoshuangqiao_DS1111-1063AF023_23_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckqw%2Fc967kz5m"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckqw/kc94vw6n","ark:/21198/zz002gckqw","","","Page","satellite/image/Xiaoshuangqiao_DS1111-1063AF023_23_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckqw%2Fkc94vw6n"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckqw/mc05g43k","ark:/21198/zz002gckqw","","","Page","satellite/image/Xiaoshuangqiao_DS1111-1063AF023_23_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckqw%2Fmc05g43k"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckrd/7z655n7p","ark:/21198/zz002gckrd","","","Page","satellite/image/Xue_QZD_Shandong_DS1115-2167DF045_45_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckrd%2F7z655n7p"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckrd/b0948c19","ark:/21198/zz002gckrd","","","Page","satellite/image/Xue_QZD_Shandong_DS1115-2167DF045_45_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckrd%2Fb0948c19"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckrd/bp558p2f","ark:/21198/zz002gckrd","","","Page","satellite/image/Xue_QZD_Shandong_DS1115-2167DF045_45_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckrd%2Fbp558p2f"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckrd/hp44kc14","ark:/21198/zz002gckrd","","","Page","satellite/image/Xue_QZD_Shandong_DS1115-2167DF045_45_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckrd%2Fhp44kc14"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcksx/fn779x4n","ark:/21198/zz002gcksx","","","Page","satellite/image/Yanggu_Pingyin_Shandong_DS1115-2264DF036_36_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcksx%2Ffn779x4n"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcksx/k7619k59","ark:/21198/zz002gcksx","","","Page","satellite/image/Yanggu_Pingyin_Shandong_DS1115-2264DF036_36_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcksx%2Fk7619k59"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcksx/r1946h9p","ark:/21198/zz002gcksx","","","Page","satellite/image/Yanggu_Pingyin_Shandong_DS1115-2264DF036_36_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcksx%2Fr1946h9p"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcksx/s8568x5j","ark:/21198/zz002gcksx","","","Page","satellite/image/Yanggu_Pingyin_Shandong_DS1115-2264DF036_36_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcksx%2Fs8568x5j"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcktf/7104gr2w","ark:/21198/zz002gcktf","","","Page","satellite/image/Yantai_DS1103-2183DA022_22_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcktf%2F7104gr2w"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcktf/gf576z6j","ark:/21198/zz002gcktf","","","Page","satellite/image/Yantai_DS1103-2183DA022_22_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcktf%2Fgf576z6j"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcktf/vv685x18","ark:/21198/zz002gcktf","","","Page","satellite/image/Yantai_DS1103-2183DA022_22_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcktf%2Fvv685x18"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcktf/zw75m847","ark:/21198/zz002gcktf","","","Page","satellite/image/Yantai_DS1103-2183DA022_22_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcktf%2Fzw75m847"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckwg/32752t78","ark:/21198/zz002gckwg","","","Page","satellite/image/Yaoqiang_to_Linqu_Shandong_DS1117-2070DF019_19_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckwg%2F32752t78"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckwg/9s83fn9g","ark:/21198/zz002gckwg","","","Page","satellite/image/Yaoqiang_to_Linqu_Shandong_DS1117-2070DF019_19_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckwg%2F9s83fn9g"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckwg/cj75rz87","ark:/21198/zz002gckwg","","","Page","satellite/image/Yaoqiang_to_Linqu_Shandong_DS1117-2070DF019_19_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckwg%2Fcj75rz87"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckwg/wn364n6f","ark:/21198/zz002gckwg","","","Page","satellite/image/Yaoqiang_to_Linqu_Shandong_DS1117-2070DF019_19_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckwg%2Fwn364n6f"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckzh/8490mn8r","ark:/21198/zz002gckzh","","","Page","satellite/image/Zhangqiu_Zibo_Fangzi_Gaomi_Shandong_DS1117-2070DA025_25_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckzh%2F8490mn8r"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckzh/fm38z516","ark:/21198/zz002gckzh","","","Page","satellite/image/Zhangqiu_Zibo_Fangzi_Gaomi_Shandong_DS1117-2070DA025_25_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckzh%2Ffm38z516"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckzh/mv24472q","ark:/21198/zz002gckzh","","","Page","satellite/image/Zhangqiu_Zibo_Fangzi_Gaomi_Shandong_DS1117-2070DA025_25_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckzh%2Fmv24472q"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckzh/n108090f","ark:/21198/zz002gckzh","","","Page","satellite/image/Zhangqiu_Zibo_Fangzi_Gaomi_Shandong_DS1117-2070DA025_25_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckzh%2Fn108090f"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcm0h/0x77g66b","ark:/21198/zz002gcm0h","","","Page","satellite/image/Zouxian-Yishan_Shandong_DS1115-2167DF042_42_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcm0h%2F0x77g66b"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcm0h/dj084n2t","ark:/21198/zz002gcm0h","","","Page","satellite/image/Zouxian-Yishan_Shandong_DS1115-2167DF042_42_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcm0h%2Fdj084n2t"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcm0h/jz85mt2g","ark:/21198/zz002gcm0h","","","Page","satellite/image/Zouxian-Yishan_Shandong_DS1115-2167DF042_42_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcm0h%2Fjz85mt2g"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcm0h/ws12tv3j","ark:/21198/zz002gcm0h","","","Page","satellite/image/Zouxian-Yishan_Shandong_DS1115-2167DF042_42_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcm0h%2Fws12tv3j"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcm11/0r51388q","ark:/21198/zz002gcm11","","","Page","satellite/image/Chifeng_DS1112-1070DA115_115_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcm11%2F0r51388q"
