"File Name","Parent ARK","Parent ARK (ingest)","Item ARK","Object Type","Item Sequence","Title","Visibility","AltTitle.other","Type.typeOfResource","Date.creation","Date.normalized","Name.architect","Artist","Author","Name.creator","Name.photographer","Photocopier","Creator 1 Source|~|Creator 2 Source","Description.note","Description.abstract","Format.extent","Description.caption","Rights.copyrightStatus","Copyright Statement","Rights.rightsHolderName","Copyright Holder 1 Source","Rights.servicesContact","Series","Sub-series","Name.subject","Subject.name Role","Subject.name Source","Subject topic","Subject.topic Source","Subject place","Place Source","Description.latitude","Description.longitude","Type.genre","Genre Source","Source?","Physical Location","Thumbnail","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f18_001.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z12z2pjc","Work","","Student portraits of African Americans, including Ellis Knox, in an issue of The Crisis magazine, 1922","","Ellis Knox, first African American to receive a PhD on the West Coast","still image","1922","1922","","","","","","","","Portrait of Ellis O. Knox  and others in the May 1922 issue of The Crisis magazine, on page 172.","","1 photograph","Photo caption: Row 1: S. Elizabeth Townsend (M.A. Columbia), H. H. Tarrant (L.L.B. Detroit)), W. W. Barrier (A.B., Ojio), Beatrice H. Cannady (L.L.B., Northwestern College o Law). Row 2: P.G. Wolo (B.D. Union), W. Arvey Wood (L.L.B., Howard), Arthur W. Easton  (L.L.B., Boston U.), Frederick A. Winslow (Auburn High School). Row 3: Walter E. Gray, Jr. (A.B.Kansas), R. N. Gordon (D.D.S., Temple), R. E. Clement (B.D., Garrett Theological Seminary), Ellis O. Knox (A.B., California). Row 4: Gertrude P. McBrown (B.L.I., Emerson), Charles H. Anderson (A.B., B.O., Geneva), Eldridge C. Ross (A.B., Colorado), O. R. Tatum (A.B., California).","unknown","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Knox, Ellis O., 1900-1975","","naf","African American students","lcsh","","","","","Portrait photographs","tgm","Ellis Knox ; Ellis Knox, first African American to receive a PhD on the West Coast ; Daily Life in Black Los Angeles and California, 1885-1980 ; Educators, Students, and Libraries, ; African American graduates","Box 10, Folder 18","","failed","",""
"Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f19_001.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1z62637","Work","","Envelope addressed to Mary Ann Knox","","Relatives of Mary Ann Knox","still image","undated","undated","","","","","","","","Post card which states that Matthews of Los Angeles sent Mary Ann Knox of Los Angeles a note on a postcard.|~|Mary Ann Knox was the wife of real estate Walter Rubin Knox. Their business was located in South Los Angeles (Compton).","","1 photograph","Written on envelope: [from:] Matthews / 4423 Victoria Park Dr., Los Angeles, Calif. 90019 / [to:] Mrs. Mary Ann Knox, 4101 West 22nd Place, Los Angeles, Calif. 90018","unknown","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Knox, Mary Ann, b. 1895","","naf","","","","","","","correspondence","aat","Mary Ann Knox family ; Relatives of Mary Ann Knox","Box 10, Folder 19","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z62637",""
"Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f19_002.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1tj04qx","Work","","Portrait of a man, Mary Ann Knox family (?), 1880-1900 (?)","","Relatives of Mary Ann Knox","still image","[1880-1900 (?)]","1880/1900","","","","","","","","Photocopy of a studio portrait of a man -- member of the family of Mary Ann Knox (?).  |~|This photograph also appears in the folder of images of Corona White Bauman and her parents, Lloyd and Mary White in box 30, folder 13. .","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","","","","African American families","lcsh","","","","","Portrait photographs","tgm","Mary Ann Knox family ; Relatives of Mary Ann Knox","Box 10, Folder 19","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj04qx",""
"Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f19_003.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1pr9d1h","Work","","Portrait of a man, Mary Ann Knox family (?), 1880-1900 (?)","","Relatives of Mary Ann Knox","still image","[1880-1900 (?)]","1880/1900","","","","","","","","Photocopy of a studio portrait of a man -- member of the family of Mary Ann Knox. |~|This photograph also appears in the folder of images of Corona White Bauman and her parents, Lloyd and Mary White. ","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","","","","African American families","lcsh","","","","","Portrait photographs","tgm","Mary Ann Knox family ; Relatives of Mary Ann Knox","Box 10, Folder 19","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pr9d1h",""
"Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f19_004.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1k08nc0","Work","","Relative of Mary Ann Knox (?), undated","","Relatives of Mary Ann Knox","still image","undated","undated","","","","","","","","Photo copy of a studio portrait of Mary Ann Knox (?). |~|This photograph also appears in the folder of images of Corona White Bauman and her parents, Lloyd and Mary White. ","","1 photograph","","unknown","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Knox, Mary Ann, b. 1895","","naf","African American families","lcsh","","","","","Portrait photographs","tgm","Mary Ann Knox family ; Relatives of Mary Ann Knox","Box 10, Folder 19","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k08nc0",""
"Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f19_005.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1f77wn8","Work","","Relative of Mary Ann Knox (?), undated","","Relatives of Mary Ann Knox","still image","undated","undated","","","","","","","","Photo copy of a studio portrait of Mary Ann Knox (?). |~|This photograph also appears in the folder of images of Corona White Bauman and her parents, Lloyd and Mary White. ","","1 photograph","","unknown","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Knox, Mary Ann, b. 1895","","naf","African American families","lcsh","","","","","Portrait photographs","tgm","Mary Ann Knox family ; Relatives of Mary Ann Knox","Box 10, Folder 19","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f77wn8",""
"Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f19_006.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z19g74v1","Work","","Portrait of a young woman, Mary Ann Knox family, 1880-1900 (?)","","Relatives of Mary Ann Knox","still image","[1880-1900 (?)]","1880/1900","","","","","","","","Caption: S. Elizabeth Townsend, M.A. Columbia; P. G. Wolo, B. D. Union; Walter E. Gray, Jr., A. B. Kansas; Gertrude P. McBrown, B.L.I. Emerson; H. H. Tarrant, L.L.B. Howard; R. N. Gordon, D. D. S., Temple; Charles H. Anderson, A. B, B. O., Geneva; E. W. Barrier, A. B., Ohio; Arthur W. Easton, L. L. B., Boston U.; R. E. Clement, B. D., Garret Theological Seminary, M. A. Northwestern; Eldridge C. Ross, A. B., Colorado; Beatrice H. Cannady, L. L. B., Northwestern College of Law; Frederick A. Winslow, Auburn High School; Ellis O. Knox, A. B., California; O, R. Tatum, A. B., California|~|This photograph also appears in the folder of images of Corona White Bauman and her parents, Lloyd and Mary White. ","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","","","","African American families","lcsh","","","","","Portrait photographs","tgm","Mary Ann Knox family ; Relatives of Mary Ann Knox","Box 10, Folder 19","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g74v1",""
"Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f19_007.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z15q6d38","Work","","Portrait of a Young woman, Mary Ann Knox family, 1880-1900 (?)","","Relatives of Mary Ann Knox","still image","[1880-1900 (?)]","1880/1900","","","","","","","","Photocopy of a studio portrait of a young woman -- member of the family of Mary Ann Knox. |~|This photograph also appears in the folder of images of Corona White Bauman and her parents, Lloyd and Mary White. ","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","","","","African American families","lcsh","","","","","Portrait photographs","tgm","Mary Ann Knox family ; Relatives of Mary Ann Knox","Box 10, Folder 19","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q6d38",""
"Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f19_008.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z11z5nff","Work","","[duplicate of :   uclalsc_1889_b30_f13_004]","Private","Relatives of Mary Ann Knox","still image","[1890-1910 (?)]","1890/1910","","","","","","","","Four young girls performing in costume, perhaps dancing -- members of the family of Mary Ann Knox. |~|This photograph also appears in the folder of images of Corona White Bauman and her parents, Lloyd and Mary White. ","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","","","","African American families","lcsh","","","","","photographs","aat","Mary Ann Knox family ; Relatives of Mary Ann Knox","Box 10, Folder 19","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z5nff",""
"Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f20_001a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1x93vbb","Work","","James J. Leggett and Anna L. Leggett with their daughter Cornelia, Los Angeles, circa 1900","","Dr. and Mrs. James Leggett and daughter","still image","[circa 1900]","1900","","","","","","","","Portrait of James J. Leggett and Anna L. Leggett with their daughter Cornelia and their dog on the front steps of their house at 753  Ceres Ave. |~|James Leggett was a pharmacist and owned a drug store. In the 1920 census, Anna Leggett is identified as a chiropodist. In the 1940 census, Cornelia is identified as a teacher.","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Leggett, James J. (James Jordan), 1872-1943|~|Leggett, Annie J., 1879-1943|~|Bradford, Cornelia L., 1898-1966","","naf|~|naf|~|naf","African American families|~|African American businesspeople","lcsh|~|lcsh","Los Angeles (Calif.)","lcsh","","","Portrait photographs","tgm","Leggett family ; Dr. and Mrs. James Leggett and daughter","Box 10, Folder 20","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x93vbb",""
"Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f21_001a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1sj33pw","Work","","Fannie and James Lockett, Duarte, circa 1910","","James and Fannie Lockett.","still image","[circa 1910]","1910","","","","","","","","Fannie and James Lockett in front of the house that they built. |~|Fannie and James Lockett came to Duarte in 1908. In 1909 they built a house and started a general store.  |~|Photo received from the Lockett's granddaughter, Mrs. Mable L. Lockett Martin.","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Lockett, Fannie C., 1855-1941|~|Lockett, James S., b. 1854 or 55","","naf|~|naf","African American families|~|African American businesspeople","lcsh|~|lcsh","Duarte (Calif.)","lcsh","","","photographs","aat","Lockett family ; James and Fannie Lockett.","Box 10, Folder 21","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj33pw",""
"Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f21_002a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1ns2c1g","Work","","Home built by Fannie and James Lockett, Duarte, circa 1910","","James and Fannie Lockett.","still image","[circa 1910]","1910","","","","","","","","The house built by Fannie and James Lockett.|~|Fannie and James Lockett came to Duarte in 1908. In 1909 they built a house and started a general store.  |~|Photo received from the Lockett's granddaughter, Mrs. Mable L. Lockett Martin.","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","","","","Dwellings","tgm","Duarte (Calif.)","lcsh","","","photographs","aat","Lockett family ; James and Fannie Lockett.","Box 10, Folder 21","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns2c1g",""
"Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f21_003a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1j11m92","Work","","Jennie Lockett, early California clubwoman, Duarte, circa 1910","","James and Fannie Lockett.","still image","[circa 1910]","1910","","","","","","","","Jennie Lockett, daughter of Fannie and James Lockett, standing in front of a grape vine arbor, probably at their house in Duarte. |~|Fannie and James Lockett came to Duarte in 1908. In 1909 they built a house and started a general store.  |~|Photo received from the Lockett's granddaughter, Mrs. Mable L. Lockett Martin.","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Lockett, Jennie, b. 1885 or 86","","naf","African American families|~|Clubwomen","lcsh|~|tgm","Duarte (Calif.)","lcsh","","","photographs","aat","Lockett family ; James and Fannie Lockett.","Box 10, Folder 21","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j11m92",""
"Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f21_004a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1d80vg0","Work","","Store build by Fannie and James Lockett, Duarte, circa 1910","","James and Fannie Lockett.","still image","[circa 1910]","1910","","","","","","","","Store built and operated by Fannie and James Lockett. |~|Fannie and James Lockett came to Duarte in 1908. In 1909 they built a house and started a general store.  |~|Photo received from the Lockett's granddaughter, Mrs. Mable L. Lockett Martin.","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","","","","African American families|~|African American businesspeople","lcsh|~|lcsh","Duarte (Calif.)","lcsh","","","photographs","aat","Lockett family ; James and Fannie Lockett.","Box 10, Folder 21","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d80vg0",""
"Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f21_005a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z18h03q6","Work","","A young woman and two toddlers, relatives of the Locketts, Duarte (?), circa 1910","","James and Fannie Lockett.","still image","[circa 1910]","1910","","","","","","","","A young woman, possibly the mother, holding two giggling toddlers in front of a house. They are relatives of Fannie and James Lockett and they might be at the Lockett's Duarte house.  |~|Fannie and James Lockett came to Duarte in 1908. In 1909 they built a house and started a general store.  |~|Photo received from the Lockett's granddaughter, Mrs. Mable L. Lockett Martin.","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","","","","African American families","lcsh","Duarte (Calif.)","lcsh","","","photographs","aat","Lockett family ; James and Fannie Lockett.","Box 10, Folder 21","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h03q6",""
"Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f22_001.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z14q9c1s","Work","","Guest (?) at the wedding of Sherrill and Anne Luke (?), Los Angeles, 1959","","Sherrill and Anne Luke at their wedding (negative)","still image","August 22, 1959","1959-08-22","","","","","Jon Evans LA","","local","Portrait of a young women in an organdy dress with ruffles.","","1 photograph","","unknown","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","","","","African American families","lcsh","Los Angeles (Calif.)","lcsh","","","Portrait photographs","tgm","Luke family ; Sherrill and Anne Luke at their wedding (negative)","Box 10, Folder 22","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9c1s",""
"Masters/othermasters/dl_miriammatthews/box10/uclalsc_1889_b10_f23_001.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z11279p7","Work","","[duplicate of :   uclalsc_1889_b33_f14_004]","Private","Dr. and Mrs. Monroe Majors (negative)","still image","[circa 1895]","1895","","","","","","","","Studio portrait of Dr. Monroe A. Majors and his first wife, Georgia, and their daughter, Grace. |~|Dr. Monroe A. Majors was from Waco, Texas. He graduated from Meharry Medical College at Nashville (1886), practiced medicine in Texas, then in Los Angeles for two years, and then returned to Waco where he founded a hospital for blacks and taught at St. Paul Quinn College (1891-1895). He married Georgia Green (1889) and they had one daughter. He practiced medicine in Chicago, Decatur, and Indianapolis (1897-1933). He divorced Georgia (1908) and married Estelle C. Bonds (1909) and they had one daughter. He was editor of the Texas Searchlight (1893-1895), the Indianapolis Freeman (1898-1899), the Chicago Conservator (1908-1911). In 1921 he wrote First Steps and Nursery Rhymes, the first book of nursery rhymes written specifically for black children. He contributed articles and poems to other publications, including the Chicago Defender, the Bee, and the Chicago Broad Ax. He returned to Los Angeles (1933), where he died in 1960.","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Majors, Monroe A. (Monroe Alpheus), 1864-1960|~|Majors, Georgia A. Green, b. 1864-1928|~|Boswell, Grace L., 1890-1972","","naf|~|naf|~|naf","African American physicians|~|African American civil rights workers","lcsh|~|lcsh","","","","","Portrait photographs","tgm","Monroe Majors ; Dr. and Mrs. Monroe Majors (negative)","Box 10, Folder 23","","failed","",""
