Item ARK,Parent ARK,Parent ARK (Californica),Object Type,Title,STAGE URL,AltTitle.other,Visibility,File Name,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,volume/year,issue,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.creator,Name.artist,Name.subject,Note,Place of origin,Publisher.publisherName,Repository,Type.typeOfResource,Rights.copyrightStatus,Statement of Responsibility,Subject temporal,Subject,Subject geographic,Rights.rightsHolderContact,Bucketeer State,IIIF Access URL,IIIF Manifest URL
ark:/21198/z1dz2236,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Jui; Irrigation Canal,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1dz2236,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1975_02427.tif,Louis Dupree and Nancy Dupree Collection,,1975,1975,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1975_02427,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Amir Abdur Rahman Period|~|Shahrara|~|City's Adornment|~|Palace|~|Towers|~|Buildings|~|Souvenir Postcards,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz2236,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dz2236/manifest
ark:/21198/z1dz224n,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Buthkhak Village,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1dz224n,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1963_00007.tif,Louis Dupree and Nancy Dupree Collection,,"January 8, 1963",1963-01-08,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1963_00007,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Amir Habibullah Period|~|Dilkusha|~|Heart's Desire|~|Palace|~|Arg|~|Color Souvenir Postcard|~|Painting,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz224n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dz224n/manifest
ark:/21198/z1dz2253,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Kruen,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1dz2253,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1965_00727.tif,Louis Dupree and Nancy Dupree Collection,,1965,1965,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1965_00727,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Amir Habibullah Period|~|Prince Amanullah's|~|Ain ul-Emorat|~|Buildings|~|Souvenir Postcard|~|Black and White,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz2253,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dz2253/manifest
ark:/21198/z1dz226j,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Paghman Picnic,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1dz226j,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1969_01708.tif,Louis Dupree and Nancy Dupree Collection,,1969,1969,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1969_01708,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Amir Habibullah Period|~|Qasre Stor|~|Star Building|~|Two-Storey|~|Marbles|~|Kabul- Le Ministere De l'Exterieur|~|Souvenir Postcards|~|Black and White,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz226j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dz226j/manifest
ark:/21198/z1dz2270,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Graveyard Approaching Pai Minar,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1dz2270,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1976_00118.tif,Louis Dupree and Nancy Dupree Collection,,"April 12, 1976",1976-04-12,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1976_00118,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Minar-i-Istiqlal|~|British Lion in Chains|~|Soldiers|~|Pot of Flowers|~|Black and White,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz2270,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dz2270/manifest
ark:/21198/z1dz228f,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Wyar Village,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1dz228f,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1976_00506.tif,Louis Dupree and Nancy Dupree Collection,,"June 4, 1976",1976-06-04,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1976_00506,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Central Square|~|Victory Arch|~|Taq-e-Zafar|~|Taq-i-Zafar|~|Marbles|~|Khost Monument|~|Chinar Trees|~|Black and White,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz228f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dz228f/manifest
ark:/21198/z1dz229w,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Near Multi-Barrel Rocket Launcher Position,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1dz229w,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1985_00974.tif,Louis Dupree and Nancy Dupree Collection,,"July 26, 1985",1985-07-26,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1985_00974,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Second Square|~|Mosque|~|Columns|~|Elaborate Pediment|~|Post Cards|~|Black and White,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz229w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dz229w/manifest
ark:/21198/z1f20r9r,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Baba Darwesh Early Morning,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1f20r9r,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1966_02245.tif,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1966_02245,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Hotel Bahar|~|Buildings|~|Post Cards|~|Black and White,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20r9r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f20r9r/manifest
ark:/21198/z1f20rb6,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Kotal-i-Sabzak,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1f20rb6,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1969_02558.tif,Louis Dupree and Nancy Dupree Collection,,1969,1969,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1969_02558,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Bagh-i-Umomi|~|Public Garden|~|Terraces|~|Fountain|~|Post Card|~|Black and White,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20rb6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f20rb6/manifest
ark:/21198/z1f20rcn,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,On Top of Village,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1f20rcn,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1969_02736.tif,Louis Dupree and Nancy Dupree Collection,,1969,1969,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1969_02736,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Bagh-i-Umomi|~|Public Garden|~|Fountains|~|Prancing Horses|~|Post Card|~|Black and White,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20rcn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f20rcn/manifest
ark:/21198/z1f20rd3,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Pliocene Deposits,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1f20rd3,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1969_02945.tif,Louis Dupree and Nancy Dupree Collection,,1969,1969,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1969_02945,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Bagh-i-Umomi|~|Public Garden|~|Fountains|~|Flamboyant|~|Post Card|~|Black and White,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20rd3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f20rd3/manifest
ark:/21198/z1f20rfj,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Glassware From Begram; Kapisa Province,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1f20rfj,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1981_02020.tif,Louis Dupree and Nancy Dupree Collection,,1981,1981,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1981_02020,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Bagh-i-Umomi|~|Public Garden|~|Fountains|~|Landscapes|~|Post Cards,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20rfj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f20rfj/manifest
ark:/21198/z1f20rg0,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Kruen II,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1f20rg0,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1965_00696.tif,Louis Dupree and Nancy Dupree Collection,,1965,1965,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1965_00696,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Government and Public Services Offices|~|Hills|~|Ministry of Foreign Affairs|~|Buildings|~|Souvenir Post Cards|~|Black and White,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20rg0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f20rg0/manifest
ark:/21198/z1f20rhf,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,"Abdul Malik, Ethnographic Work Scene",https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1f20rhf,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1975_00856.tif,Louis Dupree and Nancy Dupree Collection,,1975,1975,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1975_00856,"Dupree, Louis","Malik, Abdul",,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Hospital|~|Souvenir Post Cards|~|Black and White,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20rhf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f20rhf/manifest
ark:/21198/z1f20rjw,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Nimla Gardens Restorations,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1f20rjw,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1976_00296.tif,Louis Dupree and Nancy Dupree Collection,,1995,1995,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1976_00296,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Library|~|Festooned with Vines|~|Souvenir Post Cards|~|Black and White,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20rjw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f20rjw/manifest
ark:/21198/z1f20rkb,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Faizabad to Shugnan by Air,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1f20rkb,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1976_00475.tif,Louis Dupree and Nancy Dupree Collection,,"June 3, 1976",1976-06-03,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1976_00475,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Barracks|~|Soldiers|~|Mountains|~|Souvenir Post Cards|~|Black and White,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20rkb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f20rkb/manifest
ark:/21198/z1f20rms,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Amir Abdur Rahman Period: Shahrara (City's Adornment) Palace 1899,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1f20rms,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1976_01352.tif,Louis Dupree and Nancy Dupree Collection,,1976,1976,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1976_01352,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Bagh-i-Umomi|~|Public Gardens|~|Private Villas|~|Sardar Hayatullah|~|Souvenir Post Cards|~|Black and White,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20rms,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f20rms/manifest
ark:/21198/z1f20rn7,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Prayers,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1f20rn7,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1985_00943.tif,Louis Dupree and Nancy Dupree Collection,,"July 26, 1985",1985-07-26,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1985_00943,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Private Villas|~|Architects|~|Italy|~|France|~|Germany|~|Mountains|~|Souvenir Post Cards,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20rn7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f20rn7/manifest
ark:/21198/z1f20rpp,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Brigadier Safi's Training Camp,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1f20rpp,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1985_01156.tif,Louis Dupree and Nancy Dupree Collection,,"July 30, 1985",1985-07-30,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1985_01156,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Private Villas|~|Modest|~|Stone Ornamented|~|Buildings|~|Black and White,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20rpp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f20rpp/manifest
ark:/21198/z1f49frz,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Isolated Second Part of Village,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1f49frz,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1963_03279.tif,Louis Dupree and Nancy Dupree Collection,,1963,1963,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1963_03279,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Sardar Enayatullah's Villa|~|American Magazine|~|Buildings|~|Black and White,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49frz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f49frz/manifest
ark:/21198/z1f49fsd,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Lashkar-i-Bazar,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1f49fsd,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1968_03005.tif,Louis Dupree and Nancy Dupree Collection,,1968,1968,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1968_03005,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Sardar Enayatullah's Villa|~|Storeys|~|Balconies|~|Black and White,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49fsd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f49fsd/manifest
ark:/21198/z1f49ftv,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Panorama of Large Village,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1f49ftv,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1969_02914.tif,Louis Dupree and Nancy Dupree Collection,,1969,1969,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1969_02914,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Sardar Enayatullah's Villa|~|Entrance|~|Storeys|~|Balconies|~|Black and White,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49ftv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f49ftv/manifest
ark:/21198/z1f49fv9,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Mound of Reaped Wheat,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1f49fv9,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1975_02359.tif,Louis Dupree and Nancy Dupree Collection,,1975,1975,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1975_02359,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Sardar Enayatullah's Villa|~|Decorative Touches|~|Buildings|~|Black and White,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49fv9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f49fv9/manifest
ark:/21198/z1f49fwr,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,"Fountain Plaza; Ai Khanoum, Takhar Province",https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1f49fwr,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1980_01962.tif,Louis Dupree and Nancy Dupree Collection,,1980,1980,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1980_01962,"Bernard, Paul",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|Ulya Hazrat's Villa|~|Bala Bagh|~|Residence of King Amanullah|~|Storeys|~|Balconies|~|Buildings|~|Black and White,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49fwr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f49fwr/manifest
ark:/21198/z1f49fx6,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Leisur Activities of the Royal Family,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1f49fx6,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1929_01321.tif,Louis Dupree and Nancy Dupree Collection,,1929,1929,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,black-and-white photographs,,acku_dupree_slide_1929_01321,"Dupree, Louis","Siraj, Khalilullah Enayat",,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|King Amanullah's Residence|~|Bala Bagh|~|Valley|~|Storeys|~|Koti Surkh|~|Red House|~|Terraced Gardens|~|Statuary|~|Fountains|~|Tennis Courts|~|Swimming Pool|~|Souvenir Post Cards|~|Mountains|~|Black and White,Kabul|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49fx6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f49fx6/manifest
ark:/21198/z1f49fzn,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Attitudinal Changes,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1f49fzn,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1969_01584.tif,Louis Dupree and Nancy Dupree Collection,,1969,1969,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1969_01584,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|King Amanullah's Residence|~|Bala Bagh|~|Gardens|~|Pavilions|~|Dovecotes|~|Statuary|~|Fountains|~|Souvenir Post Cards|~|Black and White,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49fzn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f49fzn/manifest
ark:/21198/z1f49g0h,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,"Seraj-ul-Emart (Shining Building) Palace, Jalalabad",https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1f49g0h,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1976_00265.tif,Louis Dupree and Nancy Dupree Collection,,February 1976,1976-02,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1976_00265,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Paghman|~|King Amanullah's Residence|~|Bala Bagh|~|Statuary|~|Simulate Marbles|~|Souvenir Post Cards,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49g0h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f49g0h/manifest
ark:/21198/z1f49g1z,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Qala Ornamentation,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1f49g1z,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1976_00742.tif,Louis Dupree and Nancy Dupree Collection,,"February 14, 1976",1976-02-14,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1976_00742,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Amir Abdur Rahman Period|~|Shahrara|~|City's Adornment|~|Palace|~|imposing Gateways|~|Donkey|~|Men|~|Buildings|~|Lowell Thomas|~|Beyond Kyber Pass|~|Black and White,Kabul|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49g1z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f49g1z/manifest
