Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.genre,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Rights.copyrightStatus,Subject,Rights.countryCreation,Rights.rightsHolderContact,Language,Name.creator,Name.subject,Name.repository,Relation.isPartOf,Format.extent,Title,Format.dimensions,Date.creation,Description.note,Alt ID.local,Format.medium,Coverage.geographic,Date.normalized,AltTitle.descriptive,Description.adminnote,AltTitle.other,Alt ID.url,AltTitle.uniform,Description.abstract,Opac URL,Finding Aid URL,Publisher.placeOfOrigin,Bucketeer State,IIIF Access URL
Photo Album Collection.  Collection 94,ark:/21198/zz002kkh9n,ark:/21198/zz00091twj,2,Completed,Page,photoalbum94/masters/21198-zz002kkh9n_2414515_master.tif,122,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_02_125,,,"Three photographs with one typed caption.|~|[Typed caption]""Farrying Levee supplies over break, January 17, 1907.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkh9n
Photo Album Collection.  Collection 94,ark:/21198/zz002kkhb5,ark:/21198/zz00091twj,2,Completed,Page,photoalbum94/masters/21198-zz002kkhb5_2414518_master.tif,123,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_02_126,,,"Two photographs each with typed captions.|~|[Typed captions left to right]""Notice small block lifted out and laying on suface""""Sample test hols. Bottom of rod 5.3 feet below surface. Notice two lead pencils, at a crossing of the Perdones River.",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkhb5
Photo Album Collection.  Collection 94,ark:/21198/zz002kkhcp,ark:/21198/zz00091twj,2,Completed,Page,photoalbum94/masters/21198-zz002kkhcp_2414521_master.tif,124,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_02_127,,,"Two photographs each with a typed caption,|~|[Typed caption]""Levee Reconstruction immediately below Second Break. January 25, 1907.""""Same as No. 694.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkhcp
Photo Album Collection.  Collection 94,ark:/21198/zz002kkhd6,ark:/21198/zz00091twj,2,Completed,Page,photoalbum94/masters/21198-zz002kkhd6_2414524_master.tif,125,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_02_128,,,"[Typed captions top to bottom]""Levee Reconstruction 1 1/1 miles below Hind Dam at end of track laying where Second Break Occurred. Shattuck, contractor. Clearing additional borrow pit for reinfocing, January 25, 1907.""""Levee Reconstruction immediately below Second Break. january 25, 1907.""|~|Two photographs each with a typed caption,",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkhd6
Photo Album Collection.  Collection 94,ark:/21198/zz002kkhfq,ark:/21198/zz00091twj,2,Completed,Page,photoalbum94/masters/21198-zz002kkhfq_2414527_master.tif,126,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_02_129,,,"Four photographs each with a typed caption.|~|[Typed caption top to bottom and left to right]""Levee Reconstruction 1/4 mile above Hind dam, January 15, 1907.""""Levee Reconstruction - ready to refill Muck ditch.""""Levee Reconstruction - muck ditch refilled and ready for replacing land slope.""""Levee Reconstruction - finishing muck ditch excavation. Notes roots thrown out on top of levee.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkhfq
Photo Album Collection.  Collection 94,ark:/21198/zz002kkhg7,ark:/21198/zz00091twj,2,Completed,Page,photoalbum94/masters/21198-zz002kkhg7_2414530_master.tif,127,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_02_130,,,"Four photographs with three typed captions.|~|[Typed caption]""Engineering Camp at Paradones Curve.""""Stock in Construction Camp No. 11, Peasley Contracter.""""Looking down Paradones River - at first crossing of same by levee""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkhg7
Photo Album Collection.  Collection 94,ark:/21198/zz002kkhhr,ark:/21198/zz00091twj,2,Completed,Page,photoalbum94/masters/21198-zz002kkhhr_2414533_master.tif,128,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_02_131,,,Six photographs with no captions.,,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkhhr
Photo Album Collection.  Collection 94,ark:/21198/zz002kkhj8,ark:/21198/zz00091twj,2,Completed,Page,photoalbum94/masters/21198-zz002kkhj8_2414536_master.tif,129,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_02_132,,,"Three photographs with one typed caption|~|[Typed caption]'Vegatation on levee extension, February 1907.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkhj8
Photo Album Collection.  Collection 94,ark:/21198/zz002kkhks,ark:/21198/zz00091twj,2,Completed,Page,photoalbum94/masters/21198-zz002kkhks_2414539_master.tif,130,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_02_133,,,"Two photographs with one typed caption.|~|[Typed caption]""Vegatation and cleaning on levee extension, Feburary 1907.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkhks
Photo Album Collection.  Collection 94,ark:/21198/zz002kkhm9,ark:/21198/zz00091twj,2,Completed,Page,photoalbum94/masters/21198-zz002kkhm9_2414542_master.tif,131,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_02_134,,,"Four photographs with handwritten and typed captions.|~|[Typed and handwritten captions left to right and top to bottom]""Contractor's Corral and 240 head of mules.""""Levee Construction mick ditch completed.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkhm9
Photo Album Collection.  Collection 94,ark:/21198/zz002kkhnt,ark:/21198/zz00091twj,2,Completed,Page,photoalbum94/masters/21198-zz002kkhnt_2414545_master.tif,132,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_02_135,,,"[Typed and handwritten captions top to bottom and left to right]""Fresno Seraners going to new work""""Six horse plow teams.""""Six horse plow teams.""|~|Four photographs with handwritten and typed captions.",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkhnt
Photo Album Collection.  Collection 94,ark:/21198/zz002kkhpb,ark:/21198/zz00091twj,2,Completed,Page,photoalbum94/masters/21198-zz002kkhpb_2414550_master.tif,133,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_02_136,,,"Three photographs with handwritten and typed captions.|~|[Handwritten and typed captions left to right and top to bottom]""Contractor's Fraight teams""""Typical contractor's camp. Peasley, contractor. Notice fluffy soil and dust on right.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkhpb
Photo Album Collection.  Collection 94,ark:/21198/zz002kkhqv,ark:/21198/zz00091twj,2,Completed,Page,photoalbum94/masters/21198-zz002kkhqv_2414553_master.tif,134,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_02_137,,,"Four photographs with handwritten and typed captions.|~|[Typed and written captions][revereed handwriting not described]""Muck ditch ready for refilling.""""North from [unintelligble]""""Various typical muck ditch excavations""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkhqv
Photo Album Collection.  Collection 94,ark:/21198/zz002kkhrc,ark:/21198/zz00091twj,2,Completed,Page,photoalbum94/masters/21198-zz002kkhrc_2414556_master.tif,135,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_02_138,,,"Four photographs with typed captions and handwritten captions.|~|[Typed and handwritten captions]""Western Station 342""""South from 36 276""""Northeast from 281""""Various typical muck ditch sections.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkhrc
Photo Album Collection.  Collection 94,ark:/21198/zz002kkhsw,ark:/21198/zz00091twj,2,Completed,Page,photoalbum94/masters/21198-zz002kkhsw_2414559_master.tif,136,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_02_139,,,"Four photographs with written and typed captions.|~|[Typed and handwritten captions]""Various Typical muck ditch sections""""North from 239""""North from Station 154""""Northeast from (?) 168""[Last caption written on white and cannot be read]",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkhsw
Photo Album Collection.  Collection 94,ark:/21198/zz002kkhtd,ark:/21198/zz00091twj,2,Completed,Page,photoalbum94/masters/21198-zz002kkhtd_2414562_master.tif,137,,,,,,,,,,,,,,,,,,,,uclalsc_94_001_02_140,,,"Two photographs each with typed captions.|~|[Typed captions top to bottom]""Levee Construction; muck ditch filled, in foreground, and back slope going in, in background.""""Excavating muck ditch""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkhtd
Photo Album Collection.  Collection 94,ark:/21198/zz002kkhvx,ark:/21198/zz00091twj,1,In progress,Page,photoalbum94/masters/21198-zz002kkhvx_2414565_master.tif,138,,,,,,,,private,,,,,,,,,,,,uclalsc_94_001_02_141,,,"Two photographs with one typed caption.|~|[Typed caption]""Notive extremely fluffy soil""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkhvx
Photo Album Collection.  Collection 94,ark:/21198/zz002kkhwf,ark:/21198/zz00091twj,1,In progress,Page,photoalbum94/masters/21198-zz002kkhwf_2414568_master.tif,139,,,,,,,,private,,,,,,,,,,,,uclalsc_94_001_02_142,,,"Two photographs with one typed caption.|~|[Typed caption]""Typical lower levee above surface construction.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkhwf
Photo Album Collection.  Collection 94,ark:/21198/zz002kkhxz,ark:/21198/zz00091twj,1,In progress,Page,photoalbum94/masters/21198-zz002kkhxz_2414571_master.tif,140,,,,,,,,private,,,,,,,,,,,,uclalsc_91_001_02_143,,,"Four photographs each with a typed caption.|~|[Typed captions left to right and top to bottom]""First crossing of Paredones River. Borrowing on river side sccount extremely bad soil conditions.'""Typical levee as left by graders.""""Typical above surface construction""""North from (?)""""North from 160""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkhxz
Photo Album Collection.  Collection 94,ark:/21198/zz002kkj52,ark:/21198/zz00091twj,1,In progress,Page,photoalbum94/masters/21198-zz002kkj52_2414574_master.tif,141,,,,,,,,private,,,,,,,,,,,,uclalsc_94_001_02_144,,,"Four photographs with handwritten and typed captions.|~|[Handwritten captions left to right and top to bottom]""East from 265""""Northeast from Sta. 200 (unintelligible)""[Typed captions top to bottom]""United States Reclamation Service stock working on Peasley contract.""""Notice soil and dust. Indiana coming.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkj52
Photo Album Collection.  Collection 94,ark:/21198/zz002kkj6k,ark:/21198/zz00091twj,1,In progress,Page,photoalbum94/masters/21198-zz002kkj6k_2414577_master.tif,142,,,,,,,,private,,,,,,,,,,,,uclalsc_94_001_02_145,,,"Two photographs with one typed caption.|~|[Typed caption]""Typical above surface construction, nearing completion.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkj6k
Photo Album Collection.  Collection 94,ark:/21198/zz002kkj73,ark:/21198/zz00091twj,1,In progress,Page,photoalbum94/masters/21198-zz002kkj73_2414580_master.tif,143,,,,,,,,private,,,,,,,,,,,,uclalsc_94_001_02_146,,,"Four photographs with typed captions.|~|[Typed and handwritten captions left to right and top to bottom]""North from 165""""Ready for the reails.""""Ballasting track on the levee with Mammoth Pit gravel - 1 foot under the ties.""""Water in borrow pits due to rise in evatoer(?)- table.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkj73
Photo Album Collection.  Collection 94,ark:/21198/zz002kkj8m,ark:/21198/zz00091twj,1,In progress,Page,photoalbum94/masters/21198-zz002kkj8m_2414583_master.tif,144,,,,,,,,private,,,,,,,,,,,,uclalsc_94_001_02_147,,,"Six photographs with one typed caption.|~|[Typed caption]""The Spreader at work and the finish it left""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkj8m
Photo Album Collection.  Collection 94,ark:/21198/zz002kkj94,ark:/21198/zz00091twj,1,In progress,Page,photoalbum94/masters/21198-zz002kkj94_2414586_master.tif,145,,,,,,,,private,,,,,,,,,,,,uclslc_94_001_02_148,,,"Five photographs with two typed captions and handwritten captions]|~|[Typed captions left to right]""The Spreader""""The Spreader in operation.""[Handwritten captions left to right and top to bottom]""Dumping Ballast""[Typed captions on the bottom row of photographs was cut off]",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkj94
Photo Album Collection.  Collection 94,ark:/21198/zz002kkjbn,ark:/21198/zz00091twj,1,In progress,Page,photoalbum94/masters/21198-zz002kkjbn_2414589_master.tif,146,,,,,,,,private,,,,,,,,,,,,uclalsc_94_001_02_149,,,"Two photographs with one typed caption|~|[Typed caption]""South end of Hind-Clark Dam with main levee turning to left and spure levee to right, August, 1907.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkjbn
Photo Album Collection.  Collection 94,ark:/21198/zz002kkjc5,ark:/21198/zz00091twj,1,In progress,Page,photoalbum94/masters/21198-zz002kkjc5_2414592_master.tif,147,,,,,,,,private,,,,,,,,,,,,uclalsc_94_001_02_150,,,"Two photographs with one typed caption.|~|[Typed caption]""The main levee along the Colorado River, August, 1907.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkjc5
Photo Album Collection.  Collection 94,ark:/21198/zz002kkjdp,ark:/21198/zz00091twj,1,In progress,Page,photoalbum94/masters/21198-zz002kkjdp_2414595_master.tif,148,,,,,,,,private,,,,,,,,,,,,uclalsc_94_001_02_151,,,"[Typed caption]""End of Main Levee along Colorado River, Sept. 1907.""|~|Five photographs with one typed caption.",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkjdp
Photo Album Collection.  Collection 94,ark:/21198/zz002kkjf6,ark:/21198/zz00091twj,1,In progress,Page,photoalbum94/masters/21198-zz002kkjf6_2414598_master.tif,149,,,,,,,,private,,,,,,,,,,,,uclalsc_94_001_02_152,,,"Two photographs with one typed caption.|~|[Typed caption]""Main Levee, August, 1907.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkjf6
Photo Album Collection.  Collection 94,ark:/21198/zz002kkjgq,ark:/21198/zz00091twj,1,In progress,Page,photoalbum94/masters/21198-zz002kkjgq_2414625_master.tif,150,,,,,,,,private,,,,,,,,,,,,uclalsc_94_001_02_153,,,"Three photographs with one typed caption.|~|[Typed caption]""Abat(?)s Work to prevent errosion on River Side of U.S.R.S. Levee along Colorado River, August, 1907.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkjgq
Photo Album Collection.  Collection 94,ark:/21198/zz002kkjh7,ark:/21198/zz00091twj,1,In progress,Page,photoalbum94/masters/21198-zz002kkjh7_2414628_master.tif,151,,,,,,,,private,,,,,,,,,,,,uclalsc_94_001_02_154,,,"[Typed captions top to bottom]""Front Face of Abat(?)is No. 4, U.S.R.S. levees South of Yuma, March 26, 1906.""""Same rear View, March 26, 1906.""|~|Two photographs each with a typed caption.",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkjh7
Photo Album Collection.  Collection 94,ark:/21198/zz002kkjjr,ark:/21198/zz00091twj,1,In progress,Page,photoalbum94/masters/21198-zz002kkjjr_2414631_master.tif,152,,,,,,,,private,,,,,,,,,,,,uclalsc_94_001_02_155,,,"Two photographs each with a typed caption.|~|[Typed captions top to bottom]""Same Abattis No. 4, May 27, 1906, showing drift and sediment caught.""""Mat and Fencing same Abattis, No. 4, March 26, 1906.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkjjr
Photo Album Collection.  Collection 94,ark:/21198/zz002kkjk8,ark:/21198/zz00091twj,1,In progress,Page,photoalbum94/masters/21198-zz002kkjk8_2414635_master.tif,153,,,,,,,,private,,,,,,,,,,,,uclalsc_94_001_02_156,,,"One photograph with one typed caption.|~|[Typed caption]""Revresed Abattis Work for protection of U.S.R.S. Levee South of Yuma, March 31, 1906.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkjk8
Photo Album Collection.  Collection 94,ark:/21198/zz002kkjms,ark:/21198/zz00091twj,1,In progress,Page,photoalbum94/masters/21198-zz002kkjms_2414641_master.tif,154,,,,,,,,private,,,,,,,,,,,,uclalsc_94_001_02_157,,,"Three photographs with one typed caption.|~|[Typed caption]""U.S.R.S. Levee along Gila River as side out out by floods in 1907.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkjms
Photo Album Collection.  Collection 94,ark:/21198/zz002kkjn9,ark:/21198/zz00091twj,1,In progress,Page,photoalbum94/masters/21198-zz002kkjn9_2414646_master.tif,155,,,,,,,,private,,,,,,,,,,,,uclalsc_94_001_02_158,,,"Thre photographs with typed captions.|~|[Typed captions left to right and top to bottom]""Note connection between interrupted borrow pits, August, 1907.""""Not incipient erosion along river toe of levee sand bag dam to prevent it, Aug, 1907.""""Typical Tool House on Main Levee , August, 1907.""",,,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkjn9
