"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Subject.descriptiveTopic","Type.typeOfResource","Subject.conceptTopic","Rights.copyrightStatus","Language","Coverage.geographic","Rights.publicationStatus","Name.repository","Publisher.publisherName","Subject.corporateName","Type.genre","Name.manufacturer","Name.subject","Name.printer","Name.retailer","Name.designer","Rights.rightsHolderContact","Name.artist","Name.creator","Name.sponsor","AltTitle.uniform","Title","Format.dimensions","Description.caption","Publisher.placeOfOrigin","Date.normalized","Date.creation","Description.note","AltTitle.other","Format.extent","AltTitle.descriptive","Alternate Title.former","AltTitle.translated","Opac url","Description.abstract","Bucketeer State","IIIF Access URL"
"Patent Medicine Cards","ark:/21198/zz0002hkkw/cw423d0n","ark:/21198/zz0002hkkw","","","Page","patentmedcards/masters/21198-zz0002hkkw-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkkw%2Fcw423d0n"
"Patent Medicine Cards","ark:/21198/zz0002hkkw/r961j38q","ark:/21198/zz0002hkkw","","","Page","patentmedcards/masters/21198-zz0002hkkw-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkkw%2Fr961j38q"
"Patent Medicine Cards","ark:/21198/zz0002hkmd/4x74z555","ark:/21198/zz0002hkmd","","","Page","patentmedcards/masters/21198-zz0002hkmd-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkmd%2F4x74z555"
"Patent Medicine Cards","ark:/21198/zz0002hkmd/gv37dj55","ark:/21198/zz0002hkmd","","","Page","patentmedcards/masters/21198-zz0002hkmd-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkmd%2Fgv37dj55"
"Patent Medicine Cards","ark:/21198/zz0002hknx/8f54sj52","ark:/21198/zz0002hknx","","","Page","patentmedcards/masters/21198-zz0002hknx-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hknx%2F8f54sj52"
"Patent Medicine Cards","ark:/21198/zz0002hknx/cs11sd80","ark:/21198/zz0002hknx","","","Page","patentmedcards/masters/21198-zz0002hknx-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hknx%2Fcs11sd80"
"Patent Medicine Cards","ark:/21198/zz0002hkpf/ws56c613","ark:/21198/zz0002hkpf","","","Page","patentmedcards/masters/21198-zz0002hkpf-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkpf%2Fws56c613"
"Patent Medicine Cards","ark:/21198/zz0002hkpf/z183hj0t","ark:/21198/zz0002hkpf","","","Page","patentmedcards/masters/21198-zz0002hkpf-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkpf%2Fz183hj0t"
"Patent Medicine Cards","ark:/21198/zz0002hkqz/4752z45k","ark:/21198/zz0002hkqz","","","Page","patentmedcards/masters/21198-zz0002hkqz-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkqz%2F4752z45k"
"Patent Medicine Cards","ark:/21198/zz0002hkqz/4m78f17f","ark:/21198/zz0002hkqz","","","Page","patentmedcards/masters/21198-zz0002hkqz-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkqz%2F4m78f17f"
"Patent Medicine Cards","ark:/21198/zz0002hkrg/m493gp0p","ark:/21198/zz0002hkrg","","","Page","patentmedcards/masters/21198-zz0002hkrg-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkrg%2Fm493gp0p"
"Patent Medicine Cards","ark:/21198/zz0002hkrg/tc39xg7g","ark:/21198/zz0002hkrg","","","Page","patentmedcards/masters/21198-zz0002hkrg-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkrg%2Ftc39xg7g"
"Patent Medicine Cards","ark:/21198/zz0002hks0/g8792g1c","ark:/21198/zz0002hks0","","","Page","patentmedcards/masters/21198-zz0002hks0-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hks0%2Fg8792g1c"
"Patent Medicine Cards","ark:/21198/zz0002hks0/sw13q11j","ark:/21198/zz0002hks0","","","Page","patentmedcards/masters/21198-zz0002hks0-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hks0%2Fsw13q11j"
"Patent Medicine Cards","ark:/21198/zz0002hkv1/nz78dm4g","ark:/21198/zz0002hkv1","","","Page","patentmedcards/masters/21198-zz0002hkv1-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkv1%2Fnz78dm4g"
"Patent Medicine Cards","ark:/21198/zz0002hkv1/qg569v7s","ark:/21198/zz0002hkv1","","","Page","patentmedcards/masters/21198-zz0002hkv1-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkv1%2Fqg569v7s"
"Patent Medicine Cards","ark:/21198/zz0002hkwj/vf689f5j","ark:/21198/zz0002hkwj","","","Page","patentmedcards/masters/21198-zz0002hkwj-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkwj%2Fvf689f5j"
"Patent Medicine Cards","ark:/21198/zz0002hkwj/x504wq0g","ark:/21198/zz0002hkwj","","","Page","patentmedcards/masters/21198-zz0002hkwj-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkwj%2Fx504wq0g"
"Patent Medicine Cards","ark:/21198/zz0002hkx2/9527ft4h","ark:/21198/zz0002hkx2","","","Page","patentmedcards/masters/21198-zz0002hkx2-3-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkx2%2F9527ft4h"
"Patent Medicine Cards","ark:/21198/zz0002hkx2/c5967116","ark:/21198/zz0002hkx2","","","Page","patentmedcards/masters/21198-zz0002hkx2-2-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkx2%2Fc5967116"
"Patent Medicine Cards","ark:/21198/zz0002hkx2/d027rx8r","ark:/21198/zz0002hkx2","","","Page","patentmedcards/masters/21198-zz0002hkx2-9-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkx2%2Fd027rx8r"
"Patent Medicine Cards","ark:/21198/zz0002hkx2/ft66g522","ark:/21198/zz0002hkx2","","","Page","patentmedcards/masters/21198-zz0002hkx2-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkx2%2Fft66g522"
"Patent Medicine Cards","ark:/21198/zz0002hkx2/gf64jf08","ark:/21198/zz0002hkx2","","","Page","patentmedcards/masters/21198-zz0002hkx2-6-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkx2%2Fgf64jf08"
"Patent Medicine Cards","ark:/21198/zz0002hkx2/jf39mb30","ark:/21198/zz0002hkx2","","","Page","patentmedcards/masters/21198-zz0002hkx2-5-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkx2%2Fjf39mb30"
"Patent Medicine Cards","ark:/21198/zz0002hkx2/s624qz7b","ark:/21198/zz0002hkx2","","","Page","patentmedcards/masters/21198-zz0002hkx2-8-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkx2%2Fs624qz7b"
"Patent Medicine Cards","ark:/21198/zz0002hkx2/t781pj3k","ark:/21198/zz0002hkx2","","","Page","patentmedcards/masters/21198-zz0002hkx2-4-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkx2%2Ft781pj3k"
"Patent Medicine Cards","ark:/21198/zz0002hkx2/xf53wg94","ark:/21198/zz0002hkx2","","","Page","patentmedcards/masters/21198-zz0002hkx2-10-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkx2%2Fxf53wg94"
"Patent Medicine Cards","ark:/21198/zz0002hkx2/z5912m9w","ark:/21198/zz0002hkx2","","","Page","patentmedcards/masters/21198-zz0002hkx2-7-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkx2%2Fz5912m9w"
"Patent Medicine Cards","ark:/21198/zz0002hkzk/0172dv9v","ark:/21198/zz0002hkzk","","","Page","patentmedcards/masters/21198-zz0002hkzk-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkzk%2F0172dv9v"
"Patent Medicine Cards","ark:/21198/zz0002hkzk/xx33c53g","ark:/21198/zz0002hkzk","","","Page","patentmedcards/masters/21198-zz0002hkzk-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkzk%2Fxx33c53g"
"Patent Medicine Cards","ark:/21198/zz0002hm0k/2q63ss32","ark:/21198/zz0002hm0k","","","Page","patentmedcards/masters/21198-zz0002hm0k-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hm0k%2F2q63ss32"
"Patent Medicine Cards","ark:/21198/zz0002hm0k/6556k42v","ark:/21198/zz0002hm0k","","","Page","patentmedcards/masters/21198-zz0002hm0k-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hm0k%2F6556k42v"
"Patent Medicine Cards","ark:/21198/zz0002hm13/7x79mt4d","ark:/21198/zz0002hm13","","","Page","patentmedcards/masters/21198-zz0002hm13-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hm13%2F7x79mt4d"
"Patent Medicine Cards","ark:/21198/zz0002hm13/qt195s6j","ark:/21198/zz0002hm13","","","Page","patentmedcards/masters/21198-zz0002hm13-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hm13%2Fqt195s6j"
"Patent Medicine Cards","ark:/21198/zz0002hm2m/c352db38","ark:/21198/zz0002hm2m","","","Page","patentmedcards/masters/21198-zz0002hm2m-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hm2m%2Fc352db38"
"Patent Medicine Cards","ark:/21198/zz0002hm2m/jc53zz2f","ark:/21198/zz0002hm2m","","","Page","patentmedcards/masters/21198-zz0002hm2m-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hm2m%2Fjc53zz2f"
"Patent Medicine Cards","ark:/21198/zz0002hm34/dv476w1j","ark:/21198/zz0002hm34","","","Page","patentmedcards/masters/21198-zz0002hm34-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hm34%2Fdv476w1j"
"Patent Medicine Cards","ark:/21198/zz0002hm34/f445x75p","ark:/21198/zz0002hm34","","","Page","patentmedcards/masters/21198-zz0002hm34-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hm34%2Ff445x75p"
"Patent Medicine Cards","ark:/21198/zz0002hm4n/7n79jp4k","ark:/21198/zz0002hm4n","","","Page","patentmedcards/masters/21198-zz0002hm4n-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hm4n%2F7n79jp4k"
"Patent Medicine Cards","ark:/21198/zz0002hm4n/cq98qs3m","ark:/21198/zz0002hm4n","","","Page","patentmedcards/masters/21198-zz0002hm4n-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hm4n%2Fcq98qs3m"
"Patent Medicine Cards","ark:/21198/zz0002hm55/5q54zk8v","ark:/21198/zz0002hm55","","","Page","patentmedcards/masters/21198-zz0002hm55-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hm55%2F5q54zk8v"
"Patent Medicine Cards","ark:/21198/zz0002hm55/hq42xz06","ark:/21198/zz0002hm55","","","Page","patentmedcards/masters/21198-zz0002hm55-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hm55%2Fhq42xz06"
"Patent Medicine Cards","ark:/21198/zz0002hm6p/2s375t9h","ark:/21198/zz0002hm6p","","","Page","patentmedcards/masters/21198-zz0002hm6p-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hm6p%2F2s375t9h"
"Patent Medicine Cards","ark:/21198/zz0002hm6p/zp755h03","ark:/21198/zz0002hm6p","","","Page","patentmedcards/masters/21198-zz0002hm6p-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hm6p%2Fzp755h03"
"Patent Medicine Cards","ark:/21198/zz0002hm76/jp033q0q","ark:/21198/zz0002hm76","","","Page","patentmedcards/masters/21198-zz0002hm76-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hm76%2Fjp033q0q"
"Patent Medicine Cards","ark:/21198/zz0002hm76/tg82d39x","ark:/21198/zz0002hm76","","","Page","patentmedcards/masters/21198-zz0002hm76-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hm76%2Ftg82d39x"
"Patent Medicine Cards","ark:/21198/zz0002hm8q/3d42q84g","ark:/21198/zz0002hm8q","","","Page","patentmedcards/masters/21198-zz0002hm8q-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hm8q%2F3d42q84g"
"Patent Medicine Cards","ark:/21198/zz0002hm8q/g307v039","ark:/21198/zz0002hm8q","","","Page","patentmedcards/masters/21198-zz0002hm8q-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hm8q%2Fg307v039"
"Patent Medicine Cards","ark:/21198/zz0002hm97/0024fx65","ark:/21198/zz0002hm97","","","Page","patentmedcards/masters/21198-zz0002hm97-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hm97%2F0024fx65"
"Patent Medicine Cards","ark:/21198/zz0002hm97/5745ts87","ark:/21198/zz0002hm97","","","Page","patentmedcards/masters/21198-zz0002hm97-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hm97%2F5745ts87"
"Patent Medicine Cards","ark:/21198/zz0002hmbr/0n809p2p","ark:/21198/zz0002hmbr","","","Page","patentmedcards/masters/21198-zz0002hmbr-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmbr%2F0n809p2p"
"Patent Medicine Cards","ark:/21198/zz0002hmbr/5k66fq9h","ark:/21198/zz0002hmbr","","","Page","patentmedcards/masters/21198-zz0002hmbr-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmbr%2F5k66fq9h"
