Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Visibility,Thumbnail,Type.typeOfResource,Type.genre,Subject,Name.subject,Name.repository,Rights.statementLocal,Rights.copyrightStatus,Name.creator,Note,Title,Alt ID.local,Description.note,Coverage.geographic,AltIdentifier.local,Date.creation,Subject temporal,Format.dimensions,Format.medium,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002k7bgb,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz002k7bgb_2386925_master.tif,,,,still image,,Festivals--India|~|Music--India|~|Folk dance music--India,,"University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,"Wade, Bonnie C.",,Republic Day Folk Dance Troupes - Maharashtra,cleth_201401_ams_bw-072|~|BW-72,Tape 69.3 - 37,India,"Wade, Bonnie C.|~|2014.01",1969,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bgb,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k7bgb/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002k7bhv,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz002k7bhv_2386955_master.tif,,,,still image,,Festivals--India|~|Music--India|~|Folk dance music--India,,"University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,"Wade, Bonnie C.",,Republic Day Folk Dance Troupes - Uttar Pradesh,cleth_201401_ams_bw-082|~|BW-82,Tape 69.3 - 46,India,"2014.01|~|Wade, Bonnie C.",1969,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bhv,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k7bhv/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002k7bjc,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz002k7bjc_2386904_master.tif,,,,still image,,Festivals--India|~|Music--India|~|Folk dance music--India,,"University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,"Wade, Bonnie C.",,Republic Day Folk Dance Troupes - Himachel Pradesh,cleth_201401_ams_bw-065|~|BW-65,"Tape 69.3 - 31, 32, 33",India,"Wade, Bonnie C.|~|2014.01",1969,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bjc,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k7bjc/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002k7bkw,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz002k7bkw_2386929_master.tif,,,,still image,,Festivals--India|~|Music--India|~|Folk dance music--India,,"University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,"Wade, Bonnie C.",,Republic Day Folk Dance Troupes - Madhya Pradesh,BW-73|~|cleth_201401_ams_bw-073,(Tape 69.3 - 36,India,"2014.01|~|Wade, Bonnie C.",1969,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bkw,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k7bkw/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002k7bmd,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz002k7bmd_2386952_master.tif,,,,still image,,Festivals--India|~|Music--India|~|Folk dance music--India,,"University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,"Wade, Bonnie C.",,Republic Day Folk Dance Troupes -Tamiland,BW-81|~|cleth_201401_ams_bw-081,Tape 69.3 - 43,India,"2014.01|~|Wade, Bonnie C.",1969,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bmd,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k7bmd/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002k7bnx,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz002k7bnx_2386910_master.tif,,,,still image,,Festivals--India|~|Music--India|~|Folk dance music--India,,"University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,"Wade, Bonnie C.",,Republic Day Folk Dance Troupes - Himachel Pradesh,cleth_201401_ams_bw-067|~|BW-67,"Tape 69.3 - 31, 32, 33",India,"2014.01|~|Wade, Bonnie C.",1969,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bnx,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k7bnx/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002k7bpf,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz002k7bpf_2386934_master.tif,,,,still image,,Festivals--India|~|Music--India|~|Folk dance music--India,,"University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,"Wade, Bonnie C.",,Republic Day Folk Dance Troupes - NEFA,cleth_201401_ams_bw-076|~|BW-76,,India,"2014.01|~|Wade, Bonnie C.",1969,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bpf,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k7bpf/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002k7bqz,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz002k7bqz_2386907_master.tif,,,,still image,,Festivals--India|~|Music--India|~|Folk dance music--India,,"University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,"Wade, Bonnie C.",,Republic Day Folk Dance Troupes - Himachel Pradesh,cleth_201401_ams_bw-066|~|BW-66,"Tape 69.3 - 31, 32, 33",India,"Wade, Bonnie C.|~|2014.01",1969,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bqz,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k7bqz/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002k7brg,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz002k7brg_2386913_master.tif,,,,still image,,Festivals--India|~|Music--India|~|Folk dance music--India,,"University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,"Wade, Bonnie C.",,Republic Day Folk Dance Troupes - Kerala,cleth_201401_ams_bw-068|~|BW-68,Tape 69.3 - 34,India,"2014.01|~|Wade, Bonnie C.",1969,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7brg,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k7brg/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002k7bs0,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz002k7bs0_2386938_master.tif,,,,still image,,Festivals--India|~|Music--India|~|Folk dance music--India,,"University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,"Wade, Bonnie C.",,Republic Day Folk Dance Troupes - Orissa,cleth_201401_ams_bw-077|~|BW-77,Tape 69.3 - 42,India,"2014.01|~|Wade, Bonnie C.",1969,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bs0,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k7bs0/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002k7bth,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz002k7bth_2386901_master.tif,,,,still image,,Festivals--India|~|Music--India|~|Folk dance music--India,,"University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,"Wade, Bonnie C.",,Republic Day Folk Dance Troupes - Himachel Pradesh,cleth_201401_ams_bw-064|~|BW-64,"Tape 69.3 - 31, 32, 33",India,"Wade, Bonnie C.|~|2014.01",1969,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bth,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k7bth/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002k7bv1,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz002k7bv1_2386916_master.tif,,,,still image,,Festivals--India|~|Music--India|~|Folk dance music--India,,"University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,"Wade, Bonnie C.",,Republic Day Folk Dance Troupes - Laccadive Islands,BW-69|~|cleth_201401_ams_bw-069,Tape 69.3 - 35,India,"2014.01|~|Wade, Bonnie C.",1969,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bv1,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k7bv1/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002k7bwj,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz002k7bwj_2386941_master.tif,,,,still image,,Festivals--India|~|Music--India|~|Folk dance music--India,,"University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,"Wade, Bonnie C.",,Republic Day Folk Dance Troupes - Pondicherry,cleth_201401_ams_bw-078|~|BW-78,Tape 69.3 - 43,India,"2014.01|~|Wade, Bonnie C.",1969,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bwj,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k7bwj/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002k7bx2,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz002k7bx2_2386895_master.tif,,,,still image,,Festivals--India|~|Music--India|~|Folk dance music--India,,"University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,"Wade, Bonnie C.",,Republic Day Folk Dance Troupes - Bhutan,cleth_201401_ams_bw-062|~|BW-62,"Tape 69.3 - 25, 26, 27, 28, 29, 30",India,"Wade, Bonnie C.|~|2014.01",1969,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7bx2,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k7bx2/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002k7c13,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz002k7c13_2387126_master.tif,,,,still image,,Music--Thailand|~|Musical Instruments--Thailand,,"University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,"Morton, David, 1920-",,Khlui,M-30|~|cleth_201401_ams_m-030,,Thailand,"2014.01|~|Morton, David",1959-1960,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7c13,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k7c13/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002k7c2m,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz002k7c2m_2387087_master.tif,,,,still image,,Music--Thailand|~|Musical Instruments--Thailand,,"University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,"Morton, David, 1920-",,Khong mon,M-17|~|cleth_201401_ams_m-017,,Thailand,"2014.01|~|Morton, David",1959-1960,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7c2m,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k7c2m/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002k7c34,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz002k7c34_2387207_master.tif,,,,still image,,Music--Thailand|~|Musical Instruments--Thailand,,"University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,"Morton, David, 1920-",,Chakhe,M-44|~|cleth_201401_ams_m-044,,Thailand,"2014.01|~|Morton, David",1959-1960,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7c34,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k7c34/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002k7c4n,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz002k7c4n_2387108_master.tif,,,,still image,,Music--Thailand|~|Musical Instruments--Thailand,,"University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,"Morton, David, 1920-",,Poeng mang khok (outside),M-24|~|cleth_201401_ams_m-024,,Thailand,"2014.01|~|Morton, David",1959-1960,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7c4n,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k7c4n/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002k7c55,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz002k7c55_2387039_master.tif,,,,still image,,Music--Thailand|~|Musical Instruments--Thailand,,"University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,"Morton, David, 1920-",,"Krong, Krap khu, Kro",M-1|~|cleth_201401_ams_m-001,,Thailand,"2014.01|~|Morton, David",1959-1960,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7c55,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k7c55/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002k7c6p,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz002k7c6p_2387078_master.tif,,,,still image,,Music--Thailand|~|Musical Instruments--Thailand,,"University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,"Morton, David, 1920-",,Khong rang,M-14|~|cleth_201401_ams_m-014,,Thailand,"Morton, David|~|2014.01",1959-1960,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7c6p,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k7c6p/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002k7c76,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz002k7c76_2387093_master.tif,,,,still image,,Music--Thailand|~|Musical Instruments--Thailand,,"University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,"Morton, David, 1920-",,"Taphon (thai), Taphon mon",M-19|~|cleth_201401_ams_m-019,,Thailand,"2014.01|~|Morton, David",1959-1960,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7c76,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k7c76/manifest
Ethnomusicology Archive: Photographic collection,ark:/21198/zz002k7c8q,ark:/21198/zz0025k1q4,2,Completed,Work,ethnophotos/image/21198-zz002k7c8q_2387213_master.tif,,,,still image,,Music--Thailand|~|Musical Instruments--Thailand,,"University of California, Los Angeles. Ethnomusicology Archive","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,"Morton, David, 1920-",,So sam sai,M-46|~|cleth_201401_ams_m-046,,Thailand,"2014.01|~|Morton, David",1959-1960,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k7c8q,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k7c8q/manifest
