Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Rights.copyrightStatus,Subject,Type.genre,Coverage.geographic,Rights.servicesContact,Language,Name.creator,Name.photographer,Name.subject,Name.repository,Description.fundingNote,Format.extent,Format.medium,Relation.isPartOf,AltTitle.uniform,Title,Alt ID.local,Description.caption,Date.creation,Date.normalized,Description.note,Description.abstract,Description.latitude,Description.longitude,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Blaney (Harry French) Papers,ark:/21198/zz002jk6pk,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00146.tif,,,,,private,still image,copyrighted,Orange trees $z California $z Riverside|~|Citrus fruits $x Research|~|Plants $x Effect of freezes on,Black-and-white photographs|~|cellulose nitrate film,Riverside (Calif.),,zxx,,"Compton, O. C. $q (Oliver Cecil), $d 1903-","University of California, Riverside. $b Citrus Research Center and Agricultural Experiment Station","University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Wilted orange tree leaves following the freeze of January 22, 1937 (18 1/2 degrees fahrenheit), at the Citrus Experiment Station, Riverside, 1937",uclamss_1682_00146,Handwritten on negative: CC 78|~|Text from negative sleeve: 101.2. Orange leaves following freeze of Jan 1937. 18 1/2 degrees farinheit. [Neg.:] 78. [Taken by:] CC. [Date:] Jan. 1937.,January 1937,1937-10,Photograph of two orange tree leaves on a sheet of paper.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk6pk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk6pk/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk6q3,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00147.tif,,,,,private,still image,copyrighted,Parshall flumes,Black-and-white photographs|~|cellulose nitrate film|~|charts (graphic documents),,,eng,,"Compton, O. C. $q (Oliver Cecil), $d 1903-",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Chart titled ""Free Flow Discharge Through 3-Inch Special Parshall Measuring Flume,"" 1937",uclamss_1682_00147,Text from negative sleeve: 157.27. Free flow discharge through 3-inch special parshall measuring flume. [Neg.:] 79. [Taken by:] CC. [Date:] Jan. 1937.,January 1937,1937-01,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk6q3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk6q3/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk6rm,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00148.tif,,,,,private,still image,copyrighted,Citrus fruits $x Research|~|Citrus $x Irrigation,Black-and-white photographs|~|cellulose nitrate film|~|line graphs,,,eng,,"Compton, O. C. $q (Oliver Cecil), $d 1903-",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Graph titled ""Soil Moisture. Frequent and Infrequent Irrigation. 1936,"" 1937",uclamss_1682_00148,Text from negative sleeve: 106.25.  Soil moisture--S-3--frequent and infrequent irrigation. 1936. [Neg.:] 80. [Taken by:] CC. [Date:] Jan. 1937.,January 1937,1937-01,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk6rm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk6rm/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk6s4,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00149.tif,,,,,private,still image,copyrighted,Citrus fruits $x Research|~|Irrigation research $z California $z Riverside|~|Citrus $x Irrigation,Black-and-white photographs|~|cellulose nitrate film|~|line graphs,,,eng,,"Compton, O. C. $q (Oliver Cecil), $d 1903-",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Graph titled ""Average Consumptive Use. 1930-31. Riverside - San Bernardino Area 'A',"" 1937",uclamss_1682_00149,"Text from negative sleeve: 107. Average consumptive use, 1930-31, interior and coastal. [Neg.:] 81. [Taken by:] CC. [Date:] Jan. 1937.",January 1937,1937-01,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk6s4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk6s4/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk6tn,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00150.tif,,,,,private,still image,copyrighted,Orange trees $z California $z Riverside|~|Citrus fruits $x Research|~|Plants $x Effect of freezes on,Black-and-white photographs|~|cellulose nitrate film,Riverside (Calif.),,zxx,,"Compton, O. C. $q (Oliver Cecil), $d 1903-","University of California, Riverside. $b Citrus Research Center and Agricultural Experiment Station","University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Wilted orange tree leaves following the freeze of January 22, 1937 (18 1/2 degrees fahrenheit), at the Citrus Experiment Station, Riverside, 1937",uclamss_1682_00150,"Text from negative sleeve: 101.2. Navel orange leaves wilted by low temperature of Jan 22, 1937. Neg.: 82 & [no. crossed out:] CC 12. Taken by: C. Compton. Date: Jan 22, 1937.","January 22, 1937",1937-01-22,Photograph of two orange tree leaves on a sheet of paper.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk6tn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk6tn/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk6v5,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00151.tif,,,,,private,still image,copyrighted,Orange trees $z California $z Riverside|~|Citrus fruits $x Research|~|Plants $x Effect of freezes on,Black-and-white photographs|~|cellulose nitrate film,Riverside (Calif.),,zxx,,"Compton, O. C. $q (Oliver Cecil), $d 1903-","University of California, Riverside. $b Citrus Research Center and Agricultural Experiment Station","University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Wilted orange tree leaves following the freeze of January 1937 (18 1/2 degrees fahrenheit), at the Citrus Experiment Station, Riverside, 193",uclamss_1682_00151,"Text from negative sleeve: 101.2. Branch of navel orange tree showing typical wilted condition caused by low temperature of Jan 22, 1937. Neg.: 83 & [no. crossed out:] C. Compton 13. Taken by: CC. Date: Jan 22, 1937.","January 22, 1937",1937-01-22,"Photograph of wilted orange tree leaves of a branch, on a sheet of paper.",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk6v5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk6v5/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk6wp,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00152.tif,,,,,private,still image,copyrighted,Citrus fruits $x Research|~|Tangerine $z California $z Riverside|~|Plants $x Effect of freezes on,Black-and-white photographs|~|cellulose nitrate film,Riverside (Calif.),,zxx,,"Compton, O. C. $q (Oliver Cecil), $d 1903-","University of California, Riverside. $b Citrus Research Center and Agricultural Experiment Station","University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Tangerine hybrid tree in Dr. Frost's collection in field S-1 at the Citrus Experiment Station, Riverside, 1927",uclamss_1682_00152,"Handwritten on negative: CC 84|~|Text from negative sleeve: 106.25. Tangerine hybrid in Dr. Frost's collection field S-1. Extreme wilt caused by low temperature Jan. 22, 1937. Neg.: 84 & [no. crossed out:] CC 14. Taken by: C. Compton. Date: Jan 22, 1937.","January 22, 1937",1937-01-22,"Photograph of a tangerine hybrid tree in Dr. Frost's collection in field S-1 at the Citrus Experiment Station. The leaves are wilted as a result of the freeze of January 22, 1937.",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk6wp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk6wp/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk6x6,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00153.tif,,,,,private,still image,copyrighted,Citrus fruits $x Research|~|Plants $x Effect of freezes on,Black-and-white photographs|~|cellulose nitrate film,Riverside (Calif.),,zxx,,"Compton, O. C. $q (Oliver Cecil), $d 1903-","University of California, Riverside. $b Citrus Research Center and Agricultural Experiment Station","University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Tree Y-1-2 in field S-3 at the Citrus Experiment Station, Riverside, 1937",uclamss_1682_00153,"Text from negative sleeve: 101.2. Tree Y-1-2, field S-3. Close up showing wilted leaves caused by low temperature of Jan. 22, 1937. Photo taken at 4:00 p.m. Neg.: 85 & [no. crossed out:] CC 15. Taken by: C. Compton. Date: Jan 22, 1937.","January 22, 1937",1937-01-22,"Close-up view of tree Y-1-2 in field S-3 at the Citrus Experiment Station. The tree has wilted leaves as a result of the freeze of January 22, 1937.",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk6x6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk6x6/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk6zq,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00154.tif,,,,,private,still image,copyrighted,Orange orchards $z California $z Santa Ana,Black-and-white photographs|~|cellulose nitrate film,Santa Ana (Calif.),,zxx,,"Compton, O. C. $q (Oliver Cecil), $d 1903-",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Wind damage on a Valencia orange tree at the Smily orchard, Santa Ana, 1937",uclamss_1682_00154,"Text from negative sleeve: 408. Wind damage on Valencia orange tree, Row 10, Smily grove, Santa Ana. Neg.: 86. Taken by: CC. Date: Jan 23, 1937.","January 23, 1937",1937-01-23,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk6zq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk6zq/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk70q,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00155.tif,,,,,private,still image,copyrighted,Orange orchards $z California $z Santa Ana,Black-and-white photographs|~|cellulose nitrate film,Santa Ana (Calif.),,zxx,,"Compton, O. C. $q (Oliver Cecil), $d 1903-",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Wind damage on a Valencia orange tree at the Smily orchard, Santa Ana, 1937",uclamss_1682_00155,"Text from negative sleeve: 408. Wind damage on Valencia orange tree, Row 7, Smily grove, Santa Ana. Neg.: 87. Taken by: CC. Date: Jan 23, 1937.","January 23, 1937",1937-01-23,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk70q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk70q/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk717,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00156.tif,,,,,private,still image,copyrighted,Soil profiles $z California,Black-and-white photographs|~|cellulose nitrate film,California,,zxx,,"Huberty, Martin R. $q (Martin Richard), $d 1894-",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Soil profile photograph taken by Martin R. Huberty, southern California, circa 1936-1938",uclamss_1682_00156,Text from negative sleeve: Prof. Martin Huberty. CC 88,[circa 1936-1938],1936/1938,"Soil profile photograph taken by Martin R. Huberty, probably in southern California.",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk717,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk717/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk72r,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00157.tif,,,,,private,still image,copyrighted,Orchards $z California $z Riverside|~|Cover crops $z California $z Riverside,Black-and-white photographs|~|cellulose nitrate film,Riverside (Calif.),,zxx,,"Compton, O. C. $q (Oliver Cecil), $d 1903-","University of California, Riverside. $b Citrus Research Center and Agricultural Experiment Station","University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Cover crop in an orchard at the Citrus Experiment Station, Riverside 1937",uclamss_1682_00157,"Handwritten on negative: CC 89|~|Text from negative sleeve: 106.25.. Neg.: 89. Taken by: CC. Date: April 9, 1937.","April 9, 1937",1937-04-09,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk72r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk72r/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk738,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00158.tif,,,,,private,still image,copyrighted,Cover crops $z California $z Riverside,Black-and-white photographs|~|cellulose nitrate film,Riverside (Calif.),,zxx,,"Compton, O. C. $q (Oliver Cecil), $d 1903-","University of California, Riverside. $b Citrus Research Center and Agricultural Experiment Station","University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Close up of cover crop of filaree and malva in an orchard in field S-3 at the Citrus Experiment Station, Riverside, 1937",uclamss_1682_00158,"Text from negative sleeve: 106.25. Close up of cover crop of filaree and malva in  plot 4, field S-3. Average height 2 feet. Citrus Experiment Station. Neg.: 90. Taken by: CC. Date: April 9, 1937.|~|Handwritten on negative: CC 90","April 9, 1937",1937-04-09,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk738,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk738/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk74s,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00159.tif,,,,,private,still image,copyrighted,Orchards $z California $z Riverside|~|Cover crops $z California $z Riverside,Black-and-white photographs|~|cellulose nitrate film,Riverside (Calif.),,zxx,,"Compton, O. C. $q (Oliver Cecil), $d 1903-","University of California, Riverside. $b Citrus Research Center and Agricultural Experiment Station","University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Cover crop of filaree in an orchard in field S-3 at the Citrus Experiment Station, Riverside 1937",uclamss_1682_00159,"Handwritten on negative: CC 91|~|Text from negative sleeve: 106.25. Cover crop of filaree for most part, plot 4, field S-3. Citrus Experiment Station. Neg.: 91. Taken by: CC. Date: April 9, 1937.","April 9, 1937",1937-04-09,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk74s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk74s/manifest
