Project Name,Parent ARK,Item ARK,Object Type,File Name,AltIdentifier.local,viewingHint,Text direction ,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Relation.rectoVerso,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9htm,Page,ethiopian/masters/21198-zz001h9htm_1283581_master.tif,Ms. 16_1,,,1,Page 1,,,pd,,gez,,,,,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9htm,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9hv4,Page,ethiopian/masters/21198-zz001h9hv4_1283584_master.tif,Ms. 16_2,,,2,Page 2,,,pd,,gez,,,,,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,The Miracle of St. Mary ተአምረ ማርያም ; ተአምሪሃ፡ ለእግዝእትነ፡ ማርያ፡ ወላዲተ፡ አምላክ፡ ጸሎታ፡ ወበረከታ፡ የሃሉ፡ ምስለ፡ ገብራ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9hv4,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9qhv,Page,ethiopian/masters/21198-zz001h9qhv_1284087_master.tif,Ms. 16_166,,,166,Page 166,,,pd,,gez,,Nages|~|ነግሥ,Hymns for Saints,Hymns for Saints,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Neges ነግሥ ;ሚካኤል ሊቀ መላእክት ሰአል ወእንቲአነ ወቅዱስ ገብርኤል አዕርግ ጸሎተነ ;፪ አዕሩግ በከዩ ብካየ s ;ከመ ያስተስርዩ ጌጋየ ;ለወንጌላውያን ኲልነ ዘኮነተነ ምጉያየ ;ኢያቄም ወሐና ወለዱ ሰማየ ;ሰማዮሙኒ ወለደት ፀሐየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9qhv,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9qjc,Page,ethiopian/masters/21198-zz001h9qjc_1284090_master.tif,Ms. 16_167,,,167,Page 167,,,pd,,gez,,Nages|~|ነግሥ,Hymns for Saints,Hymns for Saints,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Neges ነግሥ ;ሚካኤል ሊቀ መላእክት ሰአል ወእንቲአነ ወቅዱስ ገብርኤል አዕርግ ጸሎተነ ;፪ አዕሩግ በከዩ ብካየ s ;ከመ ያስተስርዩ ጌጋየ ;ለወንጌላውያን ኲልነ ዘኮነተነ ምጉያየ ;ኢያቄም ወሐና ወለዱ ሰማየ ;ሰማዮሙኒ ወለደት ፀሐየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9qjc,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9qkw,Page,ethiopian/masters/21198-zz001h9qkw_1284093_master.tif,Ms. 16_168,,,168,Page 168,,,pd,,gez,,Nages|~|ነግሥ,Hymns for Saints,Hymns for Saints,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Neges ነግሥ ;ሚካኤል ሊቀ መላእክት ሰአል ወእንቲአነ ወቅዱስ ገብርኤል አዕርግ ጸሎተነ ;፪ አዕሩግ በከዩ ብካየ s ;ከመ ያስተስርዩ ጌጋየ ;ለወንጌላውያን ኲልነ ዘኮነተነ ምጉያየ ;ኢያቄም ወሐና ወለዱ ሰማየ ;ሰማዮሙኒ ወለደት ፀሐየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9qkw,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9qmd,Page,ethiopian/masters/21198-zz001h9qmd_1284096_master.tif,Ms. 16_169,,,169,Page 169,,,pd,,gez,,Nages|~|ነግሥ,Hymns for Saints,Hymns for Saints,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Neges ነግሥ ;ሚካኤል ሊቀ መላእክት ሰአል ወእንቲአነ ወቅዱስ ገብርኤል አዕርግ ጸሎተነ ;፪ አዕሩግ በከዩ ብካየ s ;ከመ ያስተስርዩ ጌጋየ ;ለወንጌላውያን ኲልነ ዘኮነተነ ምጉያየ ;ኢያቄም ወሐና ወለዱ ሰማየ ;ሰማዮሙኒ ወለደት ፀሐየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9qmd,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9qnx,Page,ethiopian/masters/21198-zz001h9qnx_1284099_master.tif,Ms. 16_170,,,170,Page 170,,,pd,,gez,,ነግሥ|~|Nages,Hymns for Saints,Hymns for Saints,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Neges ነግሥ ;ሚካኤል ሊቀ መላእክት ሰአል ወእንቲአነ ወቅዱስ ገብርኤል አዕርግ ጸሎተነ ;፪ አዕሩግ በከዩ ብካየ s ;ከመ ያስተስርዩ ጌጋየ ;ለወንጌላውያን ኲልነ ዘኮነተነ ምጉያየ ;ኢያቄም ወሐና ወለዱ ሰማየ ;ሰማዮሙኒ ወለደት ፀሐየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9qnx,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9qpf,Page,ethiopian/masters/21198-zz001h9qpf_1284102_master.tif,Ms. 16_171,,,171,Page 171,,,pd,,gez,,Nages|~|ነግሥ,Hymns for Saints,Hymns for Saints,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Neges ነግሥ ;ሚካኤል ሊቀ መላእክት ሰአል ወእንቲአነ ወቅዱስ ገብርኤል አዕርግ ጸሎተነ ;፪ አዕሩግ በከዩ ብካየ s ;ከመ ያስተስርዩ ጌጋየ ;ለወንጌላውያን ኲልነ ዘኮነተነ ምጉያየ ;ኢያቄም ወሐና ወለዱ ሰማየ ;ሰማዮሙኒ ወለደት ፀሐየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9qpf,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9qrg,Page,ethiopian/masters/21198-zz001h9qrg_1284105_master.tif,Ms. 16_172,,,172,Page 172,,,pd,,gez,,Nages|~|ነግሥ,Hymns for Saints,Hymns for Saints,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Neges ነግሥ ;ሚካኤል ሊቀ መላእክት ሰአል ወእንቲአነ ወቅዱስ ገብርኤል አዕርግ ጸሎተነ ;፪ አዕሩግ በከዩ ብካየ s ;ከመ ያስተስርዩ ጌጋየ ;ለወንጌላውያን ኲልነ ዘኮነተነ ምጉያየ ;ኢያቄም ወሐና ወለዱ ሰማየ ;ሰማዮሙኒ ወለደት ፀሐየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9qrg,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9qs0,Page,ethiopian/masters/21198-zz001h9qs0_1284108_master.tif,Ms. 16_173,,,173,Page 173,,,pd,,gez,,ነግሥ|~|Nages,Hymns for Saints,Hymns for Saints,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Neges ነግሥ ;ሚካኤል ሊቀ መላእክት ሰአል ወእንቲአነ ወቅዱስ ገብርኤል አዕርግ ጸሎተነ ;፪ አዕሩግ በከዩ ብካየ s ;ከመ ያስተስርዩ ጌጋየ ;ለወንጌላውያን ኲልነ ዘኮነተነ ምጉያየ ;ኢያቄም ወሐና ወለዱ ሰማየ ;ሰማዮሙኒ ወለደት ፀሐየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9qs0,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9qth,Page,ethiopian/masters/21198-zz001h9qth_1284111_master.tif,Ms. 16_174,,,174,Page 174,,,pd,,gez,,Nages|~|ነግሥ,Hymns for Saints,Hymns for Saints,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Neges ነግሥ ;ሚካኤል ሊቀ መላእክት ሰአል ወእንቲአነ ወቅዱስ ገብርኤል አዕርግ ጸሎተነ ;፪ አዕሩግ በከዩ ብካየ s ;ከመ ያስተስርዩ ጌጋየ ;ለወንጌላውያን ኲልነ ዘኮነተነ ምጉያየ ;ኢያቄም ወሐና ወለዱ ሰማየ ;ሰማዮሙኒ ወለደት ፀሐየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9qth,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9qv1,Page,ethiopian/masters/21198-zz001h9qv1_1284114_master.tif,Ms. 16_175,,,175,Page 175,,,pd,,gez,,Nages|~|ነግሥ,Hymns for Saints,Hymns for Saints,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Neges ነግሥ ;ሚካኤል ሊቀ መላእክት ሰአል ወእንቲአነ ወቅዱስ ገብርኤል አዕርግ ጸሎተነ ;፪ አዕሩግ በከዩ ብካየ s ;ከመ ያስተስርዩ ጌጋየ ;ለወንጌላውያን ኲልነ ዘኮነተነ ምጉያየ ;ኢያቄም ወሐና ወለዱ ሰማየ ;ሰማዮሙኒ ወለደት ፀሐየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9qv1,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9qwj,Page,ethiopian/masters/21198-zz001h9qwj_1284117_master.tif,Ms. 16_176,,,176,Page 176,,,pd,,gez,,Nages|~|ነግሥ,Hymns for Saints,Hymns for Saints,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Neges ነግሥ ;ሚካኤል ሊቀ መላእክት ሰአል ወእንቲአነ ወቅዱስ ገብርኤል አዕርግ ጸሎተነ ;፪ አዕሩግ በከዩ ብካየ s ;ከመ ያስተስርዩ ጌጋየ ;ለወንጌላውያን ኲልነ ዘኮነተነ ምጉያየ ;ኢያቄም ወሐና ወለዱ ሰማየ ;ሰማዮሙኒ ወለደት ፀሐየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9qwj,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9qx2,Page,ethiopian/masters/21198-zz001h9qx2_1284120_master.tif,Ms. 16_177,,,177,Page 177,,,pd,,gez,,Nages|~|ነግሥ,Hymns for Saints,Hymns for Saints,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Neges ነግሥ ;ሚካኤል ሊቀ መላእክት ሰአል ወእንቲአነ ወቅዱስ ገብርኤል አዕርግ ጸሎተነ ;፪ አዕሩግ በከዩ ብካየ s ;ከመ ያስተስርዩ ጌጋየ ;ለወንጌላውያን ኲልነ ዘኮነተነ ምጉያየ ;ኢያቄም ወሐና ወለዱ ሰማየ ;ሰማዮሙኒ ወለደት ፀሐየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9qx2,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9qzk,Page,ethiopian/masters/21198-zz001h9qzk_1284123_master.tif,Ms. 16_178,,,178,Page 178,,,pd,,gez,,ነግሥ|~|Nages,Hymns for Saints,Hymns for Saints,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Neges ነግሥ ;ሚካኤል ሊቀ መላእክት ሰአል ወእንቲአነ ወቅዱስ ገብርኤል አዕርግ ጸሎተነ ;፪ አዕሩግ በከዩ ብካየ s ;ከመ ያስተስርዩ ጌጋየ ;ለወንጌላውያን ኲልነ ዘኮነተነ ምጉያየ ;ኢያቄም ወሐና ወለዱ ሰማየ ;ሰማዮሙኒ ወለደት ፀሐየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9qzk,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9r0k,Page,ethiopian/masters/21198-zz001h9r0k_1284126_master.tif,Ms. 16_179,,,179,Page 179,,,pd,,gez,,Nages|~|ነግሥ,Hymns for Saints,Hymns for Saints,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Neges ነግሥ ;ሚካኤል ሊቀ መላእክት ሰአል ወእንቲአነ ወቅዱስ ገብርኤል አዕርግ ጸሎተነ ;፪ አዕሩግ በከዩ ብካየ s ;ከመ ያስተስርዩ ጌጋየ ;ለወንጌላውያን ኲልነ ዘኮነተነ ምጉያየ ;ኢያቄም ወሐና ወለዱ ሰማየ ;ሰማዮሙኒ ወለደት ፀሐየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9r0k,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9r13,Page,ethiopian/masters/21198-zz001h9r13_1284129_master.tif,Ms. 16_180,,,180,Page 180,,,pd,,gez,,ነግሥ|~|Nages,Hymns for Saints,Hymns for Saints,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Neges ነግሥ ;ሚካኤል ሊቀ መላእክት ሰአል ወእንቲአነ ወቅዱስ ገብርኤል አዕርግ ጸሎተነ ;፪ አዕሩግ በከዩ ብካየ s ;ከመ ያስተስርዩ ጌጋየ ;ለወንጌላውያን ኲልነ ዘኮነተነ ምጉያየ ;ኢያቄም ወሐና ወለዱ ሰማየ ;ሰማዮሙኒ ወለደት ፀሐየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9r13,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9r2m,Page,ethiopian/masters/21198-zz001h9r2m_1284132_master.tif,Ms. 16_181,,,181,Page 181,,,pd,,gez,,Nages|~|ነግሥ,Hymns for Saints,Hymns for Saints,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Neges ነግሥ ;ሚካኤል ሊቀ መላእክት ሰአል ወእንቲአነ ወቅዱስ ገብርኤል አዕርግ ጸሎተነ ;፪ አዕሩግ በከዩ ብካየ s ;ከመ ያስተስርዩ ጌጋየ ;ለወንጌላውያን ኲልነ ዘኮነተነ ምጉያየ ;ኢያቄም ወሐና ወለዱ ሰማየ ;ሰማዮሙኒ ወለደት ፀሐየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9r2m,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9r34,Page,ethiopian/masters/21198-zz001h9r34_1284135_master.tif,Ms. 16_182,,,182,Page 182,,,pd,,gez,,Nages|~|ነግሥ,Hymns for Saints,Hymns for Saints,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Neges ነግሥ ;ሚካኤል ሊቀ መላእክት ሰአል ወእንቲአነ ወቅዱስ ገብርኤል አዕርግ ጸሎተነ ;፪ አዕሩግ በከዩ ብካየ s ;ከመ ያስተስርዩ ጌጋየ ;ለወንጌላውያን ኲልነ ዘኮነተነ ምጉያየ ;ኢያቄም ወሐና ወለዱ ሰማየ ;ሰማዮሙኒ ወለደት ፀሐየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9r34,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9r4n,Page,ethiopian/masters/21198-zz001h9r4n_1284138_master.tif,Ms. 16_183,,,183,Page 183,,,pd,,gez,,ነግሥ|~|Nages,Hymns for Saints,Hymns for Saints,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Neges ነግሥ ;ሚካኤል ሊቀ መላእክት ሰአል ወእንቲአነ ወቅዱስ ገብርኤል አዕርግ ጸሎተነ ;፪ አዕሩግ በከዩ ብካየ s ;ከመ ያስተስርዩ ጌጋየ ;ለወንጌላውያን ኲልነ ዘኮነተነ ምጉያየ ;ኢያቄም ወሐና ወለዱ ሰማየ ;ሰማዮሙኒ ወለደት ፀሐየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9r4n,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9r55,Page,ethiopian/masters/21198-zz001h9r55_1284141_master.tif,Ms. 16_184,,,184,Page 184,,,pd,,gez,,Nages|~|ነግሥ,Hymns for Saints,Hymns for Saints,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Neges ነግሥ ;ሚካኤል ሊቀ መላእክት ሰአል ወእንቲአነ ወቅዱስ ገብርኤል አዕርግ ጸሎተነ ;፪ አዕሩግ በከዩ ብካየ s ;ከመ ያስተስርዩ ጌጋየ ;ለወንጌላውያን ኲልነ ዘኮነተነ ምጉያየ ;ኢያቄም ወሐና ወለዱ ሰማየ ;ሰማዮሙኒ ወለደት ፀሐየ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9r55,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9r6p,Page,ethiopian/masters/21198-zz001h9r6p_1284144_master.tif,Ms. 16_185,,,185,Page 185,,,pd,,gez,,ሊጦን|~|Liton,Liton,Liton,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Litani ሊጦን ;ወካዕበ ናስተበቊዕ ዘኲሎ ይእኅዝ እግዚአብሔር አብ ለእግዚእ ወመድኃኒነ ኢየሱስ ክርስቶስ እንዘ ነአኲቶ እስመ ዓቀበነ በኑኃ ሌሊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9r6p,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9rjv,Page,ethiopian/masters/21198-zz001h9rjv_1284147_master.tif,Ms. 16_186,,,186,Page 186,,,pd,,gez,,Liton|~|ሊጦን,Liton,Liton,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Litani ሊጦን ;ወካዕበ ናስተበቊዕ ዘኲሎ ይእኅዝ እግዚአብሔር አብ ለእግዚእ ወመድኃኒነ ኢየሱስ ክርስቶስ እንዘ ነአኲቶ እስመ ዓቀበነ በኑኃ ሌሊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9rjv,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9rkc,Page,ethiopian/masters/21198-zz001h9rkc_1284150_master.tif,Ms. 16_187,,,187,Page 187,,,pd,,gez,,ሊጦን|~|Liton,Liton,Liton,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Litani ሊጦን ;ወካዕበ ናስተበቊዕ ዘኲሎ ይእኅዝ እግዚአብሔር አብ ለእግዚእ ወመድኃኒነ ኢየሱስ ክርስቶስ እንዘ ነአኲቶ እስመ ዓቀበነ በኑኃ ሌሊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9rkc,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9rmw,Page,ethiopian/masters/21198-zz001h9rmw_1284155_master.tif,Ms. 16_188,,,188,Page 188,,,pd,,gez,,Liton|~|ሊጦን,Liton,Liton,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Litani ሊጦን ;ወካዕበ ናስተበቊዕ ዘኲሎ ይእኅዝ እግዚአብሔር አብ ለእግዚእ ወመድኃኒነ ኢየሱስ ክርስቶስ እንዘ ነአኲቶ እስመ ዓቀበነ በኑኃ ሌሊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9rmw,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9rnd,Page,ethiopian/masters/21198-zz001h9rnd_1284158_master.tif,Ms. 16_189,,,189,Page 189,,,pd,,gez,,Liton|~|ሊጦን,Liton,Liton,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Litani ሊጦን ;ወካዕበ ናስተበቊዕ ዘኲሎ ይእኅዝ እግዚአብሔር አብ ለእግዚእ ወመድኃኒነ ኢየሱስ ክርስቶስ እንዘ ነአኲቶ እስመ ዓቀበነ በኑኃ ሌሊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9rnd,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9rpx,Page,ethiopian/masters/21198-zz001h9rpx_1284161_master.tif,Ms. 16_190,,,190,Page 190,,,pd,,gez,,ሊጦን|~|Liton,Liton,Liton,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Litani ሊጦን ;ወካዕበ ናስተበቊዕ ዘኲሎ ይእኅዝ እግዚአብሔር አብ ለእግዚእ ወመድኃኒነ ኢየሱስ ክርስቶስ እንዘ ነአኲቶ እስመ ዓቀበነ በኑኃ ሌሊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9rpx,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9rqf,Page,ethiopian/masters/21198-zz001h9rqf_1284164_master.tif,Ms. 16_191,,,191,Page 191,,,pd,,gez,,Liton|~|ሊጦን,Liton,Liton,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Litani ሊጦን ;ወካዕበ ናስተበቊዕ ዘኲሎ ይእኅዝ እግዚአብሔር አብ ለእግዚእ ወመድኃኒነ ኢየሱስ ክርስቶስ እንዘ ነአኲቶ እስመ ዓቀበነ በኑኃ ሌሊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9rqf,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9rrz,Page,ethiopian/masters/21198-zz001h9rrz_1284167_master.tif,Ms. 16_192,,,192,Page 192,,,pd,,gez,,ሊጦን|~|Liton,Liton,Liton,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Litani ሊጦን ;ወካዕበ ናስተበቊዕ ዘኲሎ ይእኅዝ እግዚአብሔር አብ ለእግዚእ ወመድኃኒነ ኢየሱስ ክርስቶስ እንዘ ነአኲቶ እስመ ዓቀበነ በኑኃ ሌሊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9rrz,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9rsg,Page,ethiopian/masters/21198-zz001h9rsg_1284170_master.tif,Ms. 16_193,,,193,Page 193,,,pd,,gez,,Liton|~|ሊጦን,Liton,Liton,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Litani ሊጦን ;ወካዕበ ናስተበቊዕ ዘኲሎ ይእኅዝ እግዚአብሔር አብ ለእግዚእ ወመድኃኒነ ኢየሱስ ክርስቶስ እንዘ ነአኲቶ እስመ ዓቀበነ በኑኃ ሌሊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9rsg,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9rt0,Page,ethiopian/masters/21198-zz001h9rt0_1284179_master.tif,Ms. 16_194,,,194,Page 194,,,pd,,gez,,Liton|~|ሊጦን,Liton,Liton,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Litani ሊጦን ;ወካዕበ ናስተበቊዕ ዘኲሎ ይእኅዝ እግዚአብሔር አብ ለእግዚእ ወመድኃኒነ ኢየሱስ ክርስቶስ እንዘ ነአኲቶ እስመ ዓቀበነ በኑኃ ሌሊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9rt0,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9rvh,Page,ethiopian/masters/21198-zz001h9rvh_1284182_master.tif,Ms. 16_195,,,195,Page 195,,,pd,,gez,,ሊጦን|~|Liton,Liton,Liton,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Litani ሊጦን ;ወካዕበ ናስተበቊዕ ዘኲሎ ይእኅዝ እግዚአብሔር አብ ለእግዚእ ወመድኃኒነ ኢየሱስ ክርስቶስ እንዘ ነአኲቶ እስመ ዓቀበነ በኑኃ ሌሊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9rvh,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9rw1,Page,ethiopian/masters/21198-zz001h9rw1_1284185_master.tif,Ms. 16_196,,,196,Page 196,,,pd,,gez,,Liton|~|ሊጦን,Liton,Liton,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Litani ሊጦን ;ወካዕበ ናስተበቊዕ ዘኲሎ ይእኅዝ እግዚአብሔር አብ ለእግዚእ ወመድኃኒነ ኢየሱስ ክርስቶስ እንዘ ነአኲቶ እስመ ዓቀበነ በኑኃ ሌሊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9rw1,
Ethiopic Manuscripts,ark:/21198/zz001h9hrk,ark:/21198/zz001h9rxj,Page,ethiopian/masters/21198-zz001h9rxj_1284188_master.tif,Ms. 16_197,,,197,Page 197,,,pd,,gez,,ሊጦን|~|Liton,Liton,Liton,Ethiopia,early 18th c.,1700/1750,1 Page,145 mm x 140 mm,Vellum,,Litani ሊጦን ;ወካዕበ ናስተበቊዕ ዘኲሎ ይእኅዝ እግዚአብሔር አብ ለእግዚእ ወመድኃኒነ ኢየሱስ ክርስቶስ እንዘ ነአኲቶ እስመ ዓቀበነ በኑኃ ሌሊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9rxj,
