Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Coverage.geographic,Coverage.temporal,Subject,Alt ID.local,Title,Name.creator,AltTitle.uniform,Relation.isPartOf,Summary,Description.note,Date.creation,Date.normalized,Publisher.placeOfOrigin,Publisher.publisherName,Name.subject,Name.photographer,Name.repository,Finding Aid URL,Opac url,Bucketeer State,IIIF Access URL
Han Yu-Shan Collection,ark:/21198/zz001d8gj9,ark:/21198/zz001d5kgc,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001d8gj9_774352_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b18_030_9-10,uclamss_1372_b18_030_9-10,Luo Wenbin|~|羅文彬,同治拾年殿試-羅文彬,彌縫後卷背|~|Stamp|~|Seal Stamped on Verso|~|滿漢合璧禮部印,,應殿試舉人臣羅文彬年貳拾陸叁歲貴州貴陽府人由優廪生應同治玖年鄉試中式由舉人應同治拾年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖毓龍	祖萬繡	父廷棻|~|Age: 23|~|Rank 2 No. 36,1871,1871,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8gj9
Han Yu-Shan Collection,ark:/21198/zz001d8gkt,ark:/21198/zz001d5kgc,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001d8gkt_774360_master.tif,5,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b18_030_13-14,uclamss_1372_b18_030_13-14,Luo Wenbin|~|羅文彬,同治十年殿試-羅文彬,滿漢合璧禮部印|~|Seal Stamped on Verso|~|彌縫後卷背,,Rank 2 No. 36|~|應殿試舉人臣羅文彬年貳拾陸叁歲貴州貴陽府人由優廪生應同治玖年鄉試中式由舉人應同治拾年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖毓龍	祖萬繡	父廷棻|~|Age: 23,1871,1871,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8gkt
Han Yu-Shan Collection,ark:/21198/zz001d8gmb,ark:/21198/zz001d5kgc,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001d8gmb_774365_master.tif,6,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b18_030_21-22,uclamss_1372_b18_030_21-22,Luo Wenbin|~|羅文彬,同治十年殿試-羅文彬,Paste-down|~|彌縫後卷背|~|擬名次|~|Seal Stamped on Verso|~|Rank|~|折頁,,Rank 2 No. 36|~|Age: 23|~|應殿試舉人臣羅文彬年貳拾陸叁歲貴州貴陽府人由優廪生應同治玖年鄉試中式由舉人應同治拾年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖毓龍	祖萬繡	父廷棻,1871,1871,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8gmb
Han Yu-Shan Collection,ark:/21198/zz001d8h74,ark:/21198/zz001d8h53,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001d8h74_774399_master.tif,1,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)|~|Guizhu Xian (Guizhou, China)",,Civil service--China--Examinations.,uclamss_1372_b18_029,uclamss_1372_b18_029,黃杰|~|Huang Jie,同治十年殿試-黃杰,全式|~|Overview,,應殿試舉人臣黃杰年叁拾陸歲貴州貴陽府貴筑縣人由廪生應同治玖年鄉試中式由舉人應同治拾年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖第簡	祖坤倫	父應元|~|Age: 36|~|Rank 2 No. 93,1871,1871,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8h74
Han Yu-Shan Collection,ark:/21198/zz001d8h8n,ark:/21198/zz001d8h53,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001d8h8n_774433_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)|~|Guizhu Xian (Guizhou, China)",,Civil service--China--Examinations.,uclamss_1372_b18_029_4,uclamss_1372_b18_029_4,Huang Jie|~|黃杰,同治十年殿試-黃杰,Overview|~|全式,,Age: 36|~|應殿試舉人臣黃杰年叁拾陸歲貴州貴陽府貴筑縣人由廪生應同治玖年鄉試中式由舉人應同治拾年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖第簡	祖坤倫	父應元|~|Rank 2 No. 93,1871,1871,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8h8n
Han Yu-Shan Collection,ark:/21198/zz001d8h95,ark:/21198/zz001d8h53,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001d8h95_774467_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)|~|Guizhu Xian (Guizhou, China)",,Civil service--China--Examinations.,uclamss_1372_b18_029_9-10,uclamss_1372_b18_029_9-10,黃杰|~|Huang Jie,同治十年殿試-黃杰,彌縫後卷背|~|滿漢合璧禮部印|~|Stamp|~|Seal Stamped on Verso,,Rank 2 No. 93|~|應殿試舉人臣黃杰年叁拾陸歲貴州貴陽府貴筑縣人由廪生應同治玖年鄉試中式由舉人應同治拾年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖第簡	祖坤倫	父應元|~|Age: 36,1871,1871,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8h95
Han Yu-Shan Collection,ark:/21198/zz001d8hbp,ark:/21198/zz001d8h53,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001d8hbp_774475_master.tif,4,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)|~|Guizhu Xian (Guizhou, China)",,Civil service--China--Examinations.,uclamss_1372_b18_029_13-14,uclamss_1372_b18_029_13-14,Huang Jie|~|黃杰,同治十年殿試-黃杰,滿漢合璧禮部印|~|Stamp|~|Seal Stamped on Verso|~|彌縫後卷背,,Rank 2 No. 93|~|應殿試舉人臣黃杰年叁拾陸歲貴州貴陽府貴筑縣人由廪生應同治玖年鄉試中式由舉人應同治拾年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖第簡	祖坤倫	父應元|~|Age: 36,1871,1871,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8hbp
Han Yu-Shan Collection,ark:/21198/zz001d8hc6,ark:/21198/zz001d8h53,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001d8hc6_774488_master.tif,5,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)|~|Guizhu Xian (Guizhou, China)",,Civil service--China--Examinations.,uclamss_1372_b18_029_21-22,uclamss_1372_b18_029_21-22,Huang Jie|~|黃杰,同治十年殿試-黃杰,Paste-down|~|Seal Stamped on Verso|~|擬名次|~|折頁|~|彌縫後卷背|~|Rank,,Rank 2 No. 93|~|Age: 36|~|應殿試舉人臣黃杰年叁拾陸歲貴州貴陽府貴筑縣人由廪生應同治玖年鄉試中式由舉人應同治拾年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖第簡	祖坤倫	父應元,1871,1871,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8hc6
Han Yu-Shan Collection,ark:/21198/zz001nf4dj,ark:/21198/zz001nf47z,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001nf4dj_1309519_master.tif,1,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)|~|Guizhu Xian (Guizhou, China)",,Civil service--China--Examinations.,uclamss_1372_b19_014,uclamss_1372_b19_014,Yang Tiaoyuan|~|楊調元,光緒三年殿試-楊調元,Overview|~|全式,,應殿試舉人臣楊調元年貳拾貮歲貴州貴陽府貴筑縣人由監生應同治玖年鄉試中式由舉人應光緒叁年會試中式今應殿試謹將三代腳色開具於後一 三代曾祖輔世	祖暉照	父塏|~|Rank 2 No. 43|~|Age: 22,1877,1877,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nf4dj
Han Yu-Shan Collection,ark:/21198/zz001nf4f2,ark:/21198/zz001nf47z,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001nf4f2_1309522_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)|~|Guizhu Xian (Guizhou, China)",,Civil service--China--Examinations.,uclamss_1372_b19_014_4,uclamss_1372_b19_014_4,Yang Tiaoyuan|~|楊調元,光緒三年殿試-楊調元,Rank|~|Seal Stamped on Verso|~|擬名次|~|彌縫後卷背|~|騎縫關防,,應殿試舉人臣楊調元年貳拾貮歲貴州貴陽府貴筑縣人由監生應同治玖年鄉試中式由舉人應光緒叁年會試中式今應殿試謹將三代腳色開具於後一 三代曾祖輔世	祖暉照	父塏|~|Rank 2 No. 43|~|Age: 22,1877,1877,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nf4f2
Han Yu-Shan Collection,ark:/21198/zz001nf4gk,ark:/21198/zz001nf47z,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001nf4gk_1309525_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)|~|Guizhu Xian (Guizhou, China)",,Civil service--China--Examinations.,uclamss_1372_b19_014_9-10,uclamss_1372_b19_014_9-10,楊調元|~|Yang Tiaoyuan,光緒三年殿試-楊調元,滿漢合璧禮部印|~|Stamp|~|彌縫後卷背|~|Seal Stamped on Verso,,Age: 22|~|應殿試舉人臣楊調元年貳拾貮歲貴州貴陽府貴筑縣人由監生應同治玖年鄉試中式由舉人應光緒叁年會試中式今應殿試謹將三代腳色開具於後一 三代曾祖輔世	祖暉照	父塏|~|Rank 2 No. 43,1877,1877,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nf4gk
Han Yu-Shan Collection,ark:/21198/zz001nf4h3,ark:/21198/zz001nf47z,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001nf4h3_1309528_master.tif,4,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)|~|Guizhu Xian (Guizhou, China)",,Civil service--China--Examinations.,uclamss_1372_b19_014_13-14,uclamss_1372_b19_014_13-14,楊調元|~|Yang Tiaoyuan,光緒三年殿試-楊調元,滿漢合璧禮部印|~|Stamp|~|彌縫後卷背|~|Seal Stamped on Verso,,Age: 22|~|應殿試舉人臣楊調元年貳拾貮歲貴州貴陽府貴筑縣人由監生應同治玖年鄉試中式由舉人應光緒叁年會試中式今應殿試謹將三代腳色開具於後一 三代曾祖輔世	祖暉照	父塏|~|Rank 2 No. 43,1877,1877,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nf4h3
Han Yu-Shan Collection,ark:/21198/zz001nf4jm,ark:/21198/zz001nf47z,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001nf4jm_1309531_master.tif,5,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)|~|Guizhu Xian (Guizhou, China)",,Civil service--China--Examinations.,uclamss_1372_b19_014_21,uclamss_1372_b19_014_21,楊調元|~|Yang Tiaoyuan,光緒三年殿試-楊調元,擬名次|~|Rank|~|彌縫後卷背|~|Paste-down|~|Seal Stamped on Verso|~|折頁,,Age: 22|~|應殿試舉人臣楊調元年貳拾貮歲貴州貴陽府貴筑縣人由監生應同治玖年鄉試中式由舉人應光緒叁年會試中式今應殿試謹將三代腳色開具於後一 三代曾祖輔世	祖暉照	父塏|~|Rank 2 No. 43,1877,1877,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nf4jm
Han Yu-Shan Collection,ark:/21198/zz001nf4k4,ark:/21198/zz001nf490,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001nf4k4_1309534_master.tif,1,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Pingyue Fu (China)|~|Guizhou Sheng (China)|~|Yuqing Xian (China),,Civil service--China--Examinations.,uclamss_1372_b19_015,uclamss_1372_b19_015,余焘|~|Yu Tao,光緒三年殿試-余焘,Overview|~|全式,,應殿試舉人臣余焘年肆拾叁歲貴州平越州餘慶縣人由廪生應同治陸年鄉試中式由舉人應光緒叁年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖顯達	祖鎮溶	父大士|~|Rank 3 No. 169|~|Age: 43,1877,1877,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nf4k4
Han Yu-Shan Collection,ark:/21198/zz001nf4mn,ark:/21198/zz001nf490,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001nf4mn_1309537_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Pingyue Fu (China)|~|Guizhou Sheng (China)|~|Yuqing Xian (China),,Civil service--China--Examinations.,uclamss_1372_b19_015_4,uclamss_1372_b19_015_4,余焘|~|Yu Tao,光緒三年殿試-余焘,騎縫關防|~|Seal Stamp|~|彌縫後卷背|~|Seal Stamped on Verso|~|擬名次|~|Rank,,應余焘殿試舉人臣余焘年肆拾叁歲貴州平越州餘慶縣人由廪生應同治陸年鄉試中式由舉人應光緒叁年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖顯達	祖鎮溶	父大士|~|Age: 43|~|Rank 3 No. 169,1877,1877,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nf4mn
Han Yu-Shan Collection,ark:/21198/zz001nf4n5,ark:/21198/zz001nf490,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001nf4n5_1309540_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Pingyue Fu (China)|~|Guizhou Sheng (China)|~|Yuqing Xian (China),,Civil service--China--Examinations.,uclamss_1372_b19_015_9-10,uclamss_1372_b19_015_9-10,Yu Tao|~|余焘,光緒三年殿試-余焘,Seal Stamped on Verso|~|彌縫後卷背|~|滿漢合璧禮部印,,Age: 43|~|應殿試舉人臣余焘年肆拾叁歲貴州平越州餘慶縣人由廪生應同治陸年鄉試中式由舉人應光緒叁年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖顯達	祖鎮溶	父大士|~|Rank 3 No. 169,1877,1877,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nf4n5
Han Yu-Shan Collection,ark:/21198/zz001nf4pp,ark:/21198/zz001nf490,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001nf4pp_1309543_master.tif,4,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Pingyue Fu (China)|~|Guizhou Sheng (China)|~|Yuqing Xian (China),,Civil service--China--Examinations.,uclamss_1372_b19_015_13-14,uclamss_1372_b19_015_13-14,Yu Tao|~|余焘,光緒三年殿試-余焘,滿漢合璧禮部印|~|Seal Stamped on Verso|~|彌縫後卷背,,Age: 43|~|應殿試舉人臣余焘年肆拾叁歲貴州平越州餘慶縣人由廪生應同治陸年鄉試中式由舉人應光緒叁年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖顯達	祖鎮溶	父大士|~|Rank 3 No. 169,1877,1877,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nf4pp
Han Yu-Shan Collection,ark:/21198/zz001nf4q6,ark:/21198/zz001nf490,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001nf4q6_1309546_master.tif,5,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Pingyue Fu (China)|~|Guizhou Sheng (China)|~|Yuqing Xian (China),,Civil service--China--Examinations.,uclamss_1372_b19_015_21,uclamss_1372_b19_015_21,余焘|~|Yu Tao,光緒三年殿試-余焘,擬名次|~|Rank|~|彌縫後卷背|~|折頁|~|Seal Stamped on Verso|~|Paste-down,,Age: 43|~|應殿試舉人臣余焘年肆拾叁歲貴州平越州餘慶縣人由廪生應同治陸年鄉試中式由舉人應光緒叁年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖顯達	祖鎮溶	父大士|~|Rank 3 No. 169,1877,1877,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nf4q6
Han Yu-Shan Collection,ark:/21198/zz001nf4rq,ark:/21198/zz001nf4bh,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001nf4rq_1309549_master.tif,1,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Houguan Xian (China)|~|Fujian Sheng (China)|~|Fuzhou Fu (Fujian Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b19_016,uclamss_1372_b19_016,Zhong Dakun|~|鍾大焜,光緒三年殿試-鍾大焜,Overview|~|全式,,Age: 31|~|應殿試舉人臣鍾大焜年叁拾壹歲福建福州府侯官縣人由增生應同治玖年鄉試中式由舉人應光緒叁年會試中式今應殿試謹將三代腳色開具於後一 三代曾祖廷山	祖炳泰	父肇英|~|Rank 2 No. 35,1877,1877,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nf4rq
Han Yu-Shan Collection,ark:/21198/zz001nf4s7,ark:/21198/zz001nf4bh,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001nf4s7_1309552_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Houguan Xian (China)|~|Fujian Sheng (China)|~|Fuzhou Fu (Fujian Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b19_016_4,uclamss_1372_b19_016_4,Zhong Dakun|~|鍾大焜,光緒三年殿試-鍾大焜,Seal Stamped on Verso|~|Rank|~|騎縫關防|~|彌縫後卷背|~|擬名次,,Age: 31|~|應殿試舉人臣鍾大焜年叁拾壹歲福建福州府侯官縣人由增生應同治玖年鄉試中式由舉人應光緒叁年會試中式今應殿試謹將三代腳色開具於後一 三代曾祖廷山	祖炳泰	父肇英|~|Rank 2 No. 35,1877,1877,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nf4s7
Han Yu-Shan Collection,ark:/21198/zz001nf4tr,ark:/21198/zz001nf4bh,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001nf4tr_1309555_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Houguan Xian (China)|~|Fujian Sheng (China)|~|Fuzhou Fu (Fujian Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b19_016_9-10,uclamss_1372_b19_016_9-10,Zhong Dakun|~|鍾大焜,光緒三年殿試-鍾大焜,Seal Stamped on Verso|~|彌縫後卷背,,應殿試舉人臣鍾大焜年叁拾壹歲福建福州府侯官縣人由增生應同治玖年鄉試中式由舉人應光緒叁年會試中式今應殿試謹將三代腳色開具於後一 三代曾祖廷山	祖炳泰	父肇英|~|Rank 2 No. 35|~|Age: 31,1877,1877,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nf4tr
Han Yu-Shan Collection,ark:/21198/zz001nf4v8,ark:/21198/zz001nf4bh,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001nf4v8_1309558_master.tif,4,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Houguan Xian (China)|~|Fujian Sheng (China)|~|Fuzhou Fu (Fujian Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b19_016_13-14,uclamss_1372_b19_016_13-14,Zhong Dakun|~|鍾大焜,光緒三年殿試-鍾大焜,Seal Stamped on Verso|~|滿漢合璧禮部印|~|彌縫後卷背,,應殿試舉人臣鍾大焜年叁拾壹歲福建福州府侯官縣人由增生應同治玖年鄉試中式由舉人應光緒叁年會試中式今應殿試謹將三代腳色開具於後一 三代曾祖廷山	祖炳泰	父肇英|~|Rank 2 No. 35|~|Age: 31,1877,1877,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nf4v8
Han Yu-Shan Collection,ark:/21198/zz001nf4ws,ark:/21198/zz001nf4bh,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001nf4ws_1309561_master.tif,5,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Houguan Xian (China)|~|Fujian Sheng (China)|~|Fuzhou Fu (Fujian Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b19_016_21,uclamss_1372_b19_016_21,鍾大焜|~|Zhong Dakun,光緒三年殿試-鍾大焜,Seal Stamped on Verso|~|擬名次|~|Paste-down|~|Rank|~|彌縫後卷背|~|折頁,,應殿試舉人臣鍾大焜年叁拾壹歲福建福州府侯官縣人由增生應同治玖年鄉試中式由舉人應光緒叁年會試中式今應殿試謹將三代腳色開具於後一 三代曾祖廷山	祖炳泰	父肇英|~|Rank 2 No. 35|~|Age: 31,1877,1877,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nf4ws
Han Yu-Shan Collection,ark:/21198/zz001nf4x9,ark:/21198/zz001nf4c1,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001nf4x9_1309564_master.tif,1,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Qingzhen Xian (China)|~|Anshui Fu (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b19_017,uclamss_1372_b19_017,杜慶元|~|Du Qingyuan,光緒六年殿試-杜慶元,全式|~|Overview,,應殿試舉人臣杜慶元年貳拾肆歲貴州安順府清鎮縣人由附生應光緒貮年鄉試中式由舉人應光緒陸年會試中式今應殿試謹將三代腳色開具於後一 三代曾祖琇	祖繼芳	父燮|~|Rank 2 No. 66|~|Age: 24,1880,1880,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nf4x9
Han Yu-Shan Collection,ark:/21198/zz001nf4zt,ark:/21198/zz001nf4c1,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001nf4zt_1309567_master.tif,125,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Anshui Fu (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b19_017_4,uclamss_1372_b19_017_4,杜慶元|~|Du Qingyuan,光緒六年殿試-杜慶元,Rank|~|彌縫後卷背|~|Seal Stamp|~|Seal Stamped on Verso|~|騎縫關防|~|擬名次,,Age: 24|~|Rank 2 No. 66|~|應殿試舉人臣杜慶元年貳拾肆歲福周安順府清鎮縣人由附生應光緒貮年鄉試中式由舉人應光緒陸年會試中式今應殿試謹將三代腳色開具於後一 三代曾祖琇	祖繼芳	父燮,1880,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nf4zt
Han Yu-Shan Collection,ark:/21198/zz001nf50t,ark:/21198/zz001nf4c1,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz001nf50t_1309570_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Qingzhen Xian (China)|~|Anshui Fu (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b19_017_9-10,uclamss_1372_b19_017_9-10,Du Qingyuan|~|杜慶元,光緒六年殿試-杜慶元,彌縫後卷背|~|滿漢合璧禮部印|~|Stamp|~|Seal Stamped on Verso,,Age: 24|~|應殿試舉人臣杜慶元年貳拾肆歲貴州安順府清鎮縣人由附生應光緒貮年鄉試中式由舉人應光緒陸年會試中式今應殿試謹將三代腳色開具於後一 三代曾祖琇	祖繼芳	父燮|~|Rank 2 No. 66,1880,1880,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nf50t
