"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Coverage.geographic","Subject temporal","Subject","Alt ID.local","Title","Name.creator","AltTitle.uniform","Relation.isPartOf","Summary","Description.note","Date.creation","Date.normalized","Publisher.placeOfOrigin","Publisher.publisherName","Name.subject","Name.photographer","Name.repository","Finding Aid URL","Opac url","IIIF Manifest URL"
"Han Yu-Shan Collection","ark:/21198/zz001nfcgz","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfct4","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Pingxiang Xian (Jiangxi Sheng, China)|~|Yuanzhou Fu (China)|~|Jiangxi Sheng (China)","","","Microfilm R2-48|~|uclamss_1372_b19_030","1883 Palace Examination - Liu Sicheng","柳思誠|~|Liu Sicheng","光緒九年殿試-柳思誠","","","應殿試舉人臣柳思誠年叁拾玖歲江西袁州府萍鄉縣人由副貢生應同治拾貮年鄉試中式由舉人應光緒玖年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖國柱	祖春華	父應奎|~|Age: 39|~|Rank 3 No. 176|~|Province: Jiangxi Sheng (China)","1883","1883","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nfcgz/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001nfchg","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfd06","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Jiangxi Sheng (China)|~|Fuzhou Fu (Jiangxi Sheng, China)|~|Linchuan Xian (Jiangxi Sheng, China)","","","Microfilm R2-49|~|uclamss_1372_b19_031","1883 Palace Examination - Rao Changlin","饒昌麟|~|Rao Changlin","光緒九年殿試-饒昌麟","","","應殿試舉人臣饒昌麟年貮拾捌歲江西撫州府臨川縣人由廪生應光緒伍年鄉試中式由舉人應光緒玖年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖文詔	祖協和	父樹榮|~|Age: 28|~|Province: Jiangxi Sheng (China)|~|Rank 2 No. 35","1883","1883","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nfchg/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001nfcj0","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfd5s","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Fenzhou Fu (Shaanxi Sheng, China)|~|Yang Xian (Shaanxi Sheng, China)|~|Shaanxi Sheng (China)","","Civil service--China--Examinations.","Microfilm R2-51|~|uclamss_1372_b19_032","1883 Palace Examination - Zhang Baolian","張葆連|~|Zhang Baolian","光緒九年殿試-張葆連","","","應殿試舉人臣張葆連年叁拾叁歲陜西汾州府陽縣人由廪生應光緒伍年鄉試中式由舉人應光緒玖年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖學孔	祖楫	父耀|~|Age: 33|~|Rank 3 No. 22|~|Province: Shanxi Sheng (China)","1883","1883","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nfcj0/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001nfckh","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfdbc","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)","","","Microfilm R2-52|~|uclamss_1372_b19_033","1883 Palace Examination - Zhao Ziangzhou","趙湘洲|~|Zhao Xiangzhou","光緒九年殿試-趙湘洲","","","Age: 26|~|Rank 3 No. 111|~|Province: Guizhou Sheng (China)","1883","1883","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nfckh/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001nfcm1","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfh0n","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Manchuria (China)|~|Wenchu Zuoilng (Manchuria, China)|~|Xiangbai Qi (China)","","","Microfilm R2-53|~|uclamss_1372_b19_034","1883 Palace Examination - Mianwen","棉文|~|Mianwen","光緒九年殿試-棉文","","","應殿試舉人臣宗室棉文年叁拾柒歲鑲白旗文初佐領下人由四品宗室應光緒元年鄉試中式由舉人應光緒玖年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖允祁	祖弘善	父永良|~|Age: 37|~|Rank 2 No. 60|~|Province: White Banner","1883","1883","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nfcm1/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001nfhfc","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfhqh","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Quanbin Zuoling (Manchuria, China)|~|Manchuria (China)|~|Xianghong Qi (China)","","","Microfilm R2-54|~|uclamss_1372_b20_001","1886 Palace Examination - Deshou","德壽|~|Deshou","光緒十二年殿試-德壽","","","應殿試舉人臣德壽年貮拾玖歲鑲紅旗滿洲包衣權斌佐領下人由選拔生應光緒拾壹年鄉試中式由舉人應光緒拾貮年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖良檀	祖國彥	父于琇|~|Age: 29|~|Rank 3 No. 181|~|Province: Red Banner","1886","1886","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nfhfc/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001nfhgw","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfhw3","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)|~|Guizhu Xian (Guizhou, China)","","","Microfilm R2-55|~|uclamss_1372_b20_002","1886 Palace Examination - Li Duan","李端榘|~|Li Duanju","光緒十二年殿試-李端榘","","","第二甲第四十一名|~|應殿試舉人臣李端榘年叁拾肆歲貴州貴陽府貴筑縣人由監生應光緒拾壹年鄉試中式由舉人應光緒拾貮年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖文瑾	祖之治	父朝儀|~|Age: 34|~|Rank 2 No. 41|~|Province: Guizhou Sheng (China)","1886","1886","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nfhgw/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001nfhhd","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfk0m","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Gan Xian (China)|~|Jiangxi Sheng (China)|~|Ganzhou Fu (Jiangxi Sheng, China)","","Civil service--China--Examinations.","Microfilm R2-56|~|uclamss_1372_b20_003","1886 Palace Examination - Huang Shaozeng","黃紹曾|~|Huang Shaozeng","光緒十二年殿試-黃紹曾","","","應殿試舉人臣黃紹曾年肆拾叁歲江西贛州府贛縣人由優廪生應光緒伍年鄉試中式由舉人應光緒拾貮年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖一桂	祖中和	父作周|~|第三甲第一百六十五名|~|Age: 43|~|Rank 3 No. 165|~|Province: Jiangxi Sheng (China)","1886","1886","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nfhhd/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001nfhjx","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfk98","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Anqing Fu (Anhui Sheng, China)|~|Susong Xian (China)|~|Anhui Sheng (China)","","Civil service--China--Examinations.","Microfilm R2-57|~|uclamss_1372_b20_004","1886 Palace Examination - Shi Jinghuang","石鏡潢|~|Shi Jinghuang","光緒十二年殿試-石鏡潢","","","應殿試舉人臣石鏡潢年肆拾伍歲安徽安慶府宿松縣人由附貢生應同治玖年鄉試中式由舉人應光緒拾貮年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖之珮	祖鴻翮	父希懃|~|第三甲第八名|~|Age: 45|~|Rank 3 No. 8|~|Province: Anhui Sheng (China)","1886","1886","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nfhjx/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001nfhkf","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfkhc","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Yunyang Fu (Hubei Sheng, China)|~|Hubei Sheng (China)|~|Yun Xian (China)","","","Microfilm R2-50|~|uclamss_1372_b20_005","1886 Palace Examination - Wang Mingde","王明德|~|Wang Mingde","光緒九年殿試-王明德","","","第二甲第一百零九名|~|應殿試舉人臣王明德年貮拾玖歲湖北鄖陽府鄖縣人由貢生應光緒捌年鄉試中式由舉人應光緒玖年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖林	祖國正	父連陞|~|Age: 29|~|Province: Hubei Sheng (China)|~|Rank 2 No. 109","1886","1886","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nfhkf/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001nfhmz","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfkpz","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Huangzhou Fu (China)|~|Hubei Sheng (China)|~|Qishui Xian (Hubei Sheng, China)","","Civil service--China--Examinations.","Microfilm R2-58|~|uclamss_1372_b20_006","1886 Palace Examination - Wen Jie","聞捷|~|Wen Jie","光緒十二年殿試-聞捷","","","第三甲第一百三十一名|~|Age: 47|~|Province: Hubei Sheng (China)|~|Rank 3 No. 131","1886","1886","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nfhmz/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001nfhng","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfm24","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Guizhou Sheng (China)|~|Sinan fu (China)","","Civil service--China--Examinations.","Microfilm R2-59|~|uclamss_1372_b20_007","1889 Palace Examination - Cheng Yulin","程棫林|~|Cheng Yulin","光緒十五年殿試-程棫林","","","二甲第叁拾叁名|~|應殿試舉人臣程棫林年貮拾捌歲貴州思南府人由優貢生應光緒拾壹年鄉試中式由舉人應光緒拾伍年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖國桂	祖清	父晸堃|~|Age: 28|~|Rank 2 No. 33|~|Province: Guizhou Sheng (China)","1889","1889","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nfhng/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001nfhp0","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfm7q","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Guangzhou (China)|~|Guangdong Sheng (China)|~|Nanhai Xian (China)","","Civil service--China--Examinations.","Microfilm R2-61|~|uclamss_1372_b20_008","1889 Palace Examination - Peng Guangzhan","彭光湛|~|Peng Guangzhan","光緒十五年殿試-彭光湛","","","應殿試舉人臣彭光湛年肆拾肆歲廣東廣州府南海縣人由附生應光緒貮年鄉試中式由舉人應光緒拾伍年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖耀魁	祖至仁	父進|~|三甲第四十四名|~|Age: 44|~|Province: Guangdong Sheng (China)|~|Rank 3 No. 44","1889","1889","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nfhp0/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001nfmkw","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfmqz","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Huangzhou Fu (China)|~|Macheng Xian (China)|~|Hubei Sheng (China)","","Civil service--China--Examinations.","Hubei Sheng (China)|~|uclamss_1372_b20_009","1889 Palace Examination - Xiong Wentao","熊文壽|~|Xiong Wenshou","光緒十五年殿試-熊文壽","","","應殿試舉人臣熊文壽年叁拾玖歲湖北黃州府麻城縣人由廪生應光緒拾壹年鄉試中式由舉人應光緒拾伍年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖萬勝	祖應飛	父桂林|~|三甲第一百二十二名|~|Age: 39|~|Rank 3 No. 122|~|Province: Hubei Sheng (China)","1889","1889","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nfmkw/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001nfmmd","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfn0k","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Xianglan Qi","","Civil service--China--Examinations.","Microfilm R2-63|~|uclamss_1372_b20_010","1889 Examination Paper - Zhao Erchui","趙爾萃|~|Zhao Ercui","光緒十五年殿試-趙爾萃","","","應殿試舉人臣趙爾萃年叁拾玖歲正藍旗漢軍榮康佐領下人由監生應光緒捌年鄉試中式由舉人應光緒拾伍年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖寅賓	祖達綸	父文穎|~|二甲第七十六名|~|Age: 39|~|Rank 2 No. 76|~|Province: Blue Banner","1889","1889","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nfmmd/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001nfmnx","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002817n2","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Xiangning Xian (China)|~|Shanxi Sheng (China)","","","Microfilm R3-27|~|uclamss_1372_b22_012","1903 Palace Examination - Wu Geng","吳庚|~|Wu Geng","光緒二十九年殿試-吳庚","","","三甲第一百四十五名|~|應殿試舉人臣吳庚年叁拾貳歲山西鄉甯縣人由廩生應光緒貳拾年鄉試中式由舉人應光緒貳拾玖年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖 時雍 	祖浩然	本升 父 鎮南 鎮東|~|Age: 32|~|Rank 3 No. 145|~|Province: Shanxi Sheng (China)","1903","1903","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nfmnx/manifest"
"Han Yu-Shan Collection","ark:/21198/zz001nfmpf","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002817s4","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Ningbo Fu (China)|~|Yin Xian (China)|~|Zhejiang Sheng (China)","","Civil service--China--Examinations.","Microfilm R3-28|~|uclamss_1372_b22_013","1903 Palace Examination - Xia Qirui","夏啟瑞|~|Xia Qirui","光緒二十九年殿試-夏啟瑞","","","應殿試舉人臣夏啟瑞年叁拾叄歲浙江甯波府鄞縣人由貢生應光緒貳拾年捌鄉試中式由舉人應光緒貳拾玖年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖蒼棪 	祖浩然	本升 父 鎮南 鎮東|~|二甲第二十一名|~|Rank 2 No. 21|~|Age: 33|~|Province: Zhejiang Sheng (China)","1903","1903","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nfmpf/manifest"
"Han Yu-Shan Collection","ark:/21198/zz002816sn","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002817h0","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Shuntian fu (China)|~|Baodi Xian (China)|~|Zhili Sheng (China)","","Civil service--China--Examinations.","uclamss_1372_b22_011|~|Microfilm R3-26","1903 Palace Examination - Zhang Zuyin","張祖蔭|~|Zhang Zuyin","光緒二十九年殿試-張祖蔭","","","應殿試舉人臣張祖蔭年叁拾玖歲順天府寶坻縣人由廩生應光緒拾捌年鄉試中式由舉人應光緒貳拾玖年會試中式今應殿試謹將三代腳色開具於後一 三 代升本 曾祖 開智 開縉 	祖有	父福延|~|二甲第一百三十三名|~|Age: 39|~|Rank 2 No. 133|~|Province: Zhili Sheng (China)","1903","1903","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002816sn/manifest"
"Han Yu-Shan Collection","ark:/21198/zz002817x6","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002817zq","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Zhaocheng Xian (Shanxi Sheng, China)|~|Huo Zhou (Shanxi Sheng, China)|~|Shanxi Sheng (China)","","","uclamss_1372_b22_014|~|Microfilm R3-29","1903 Palace Examination - Zhang Ruiji","張瑞璣|~|Zhang Ruiji","光緒二十九年殿試-張瑞璣","","","三甲第一百三十一名|~|應殿試舉人臣張瑞璣年叁拾歲山西霍州趙城縣人由廩生應光緒貳拾年捌鄉試中式由舉人應光緒貳拾玖年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖行簡 	祖登仕	父 星|~|Province: Shanxi Sheng (China)|~|Age: 30|~|Rank 3 No. 131","1903","1903","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002817x6/manifest"
"Han Yu-Shan Collection","ark:/21198/zz00281838","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028184s","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Manchuria (China)|~|Xiangbai Qi (China)","","Civil service--China--Examinations.","uclamss_1372_b22_015|~|Microfilm R3-30","1903 Palace Examination - Zhongxing","忠興|~|Zhongxing","光緒二十九年殿試-忠興","","","三甲第一百五十四名|~|應殿試舉人臣忠興年叁拾伍歲正白旗滿洲人荊州駐防由附生應光緒拾玖年捌鄉試中式由舉人應光緒貳拾玖年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖榮慶	祖松文	父祿壽|~|Province: White Banner|~|Age: 35|~|Rank 3 No. 154","1903","1903","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00281838/manifest"
"Han Yu-Shan Collection","ark:/21198/zz0028188v","ark:/21198/zz0019nz31","10","Completed with minimal metadata","Work","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028195s","paged","","","","still image|~|text","manuscripts (document genre)|~|Examinations (documents)","pd","","chi","Jiujiang Fu (China)|~|Dehua Xian (Jiangxi Sheng, China)|~|Jiangxi Sheng (China)","","","Microfilm R2-60|~|uclamss_1372_b20_011","1890 Palace Examination - Lu Daoxiang","呂道象|~|Lu Daoxiang","光緒十六年殿試-呂道象","","","第三甲第一百三名|~|應殿試舉人臣呂道象年貳拾捌歲江西九江府德化縣人由附生應光緒拾壹年鄉試中式由舉人應光緒拾伍年會試中式今應殿試謹將三代腳色開具於後一 三 代	生本 曾祖 嶸 華栗	祖國侗	父秀棠|~|應試者務將年份寫成光緒拾伍年|~|Age: 28|~|Rank 3 No. 103|~|Province: Jiangxi Sheng (China)","1890","1890","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0028188v/manifest"
