Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,IIIF Access URL,Subject,Type.genre,Type.typeOfResource,Name.subject,Coverage.geographic,Name.fashionDesigner,Coverage.spatialLongitude,Name.repository,Rights.rightsHolderContact,Name.artist,Name.architect,Name.photographer,Language,Publisher.publisherName,Name.illustrator,Rights.permission,Coverage.spatialLatitude,Relation.hasVersion,Relation.isPartOf,Name.compiler,Alternate Identifier.local,Title,Description.caption,Date.creation,Format.extent,Format.medium,Format.dimensions,Rights.copyrightStatus,Date.normalized,Description.longitude,Description.latitude,Description.note,Description.adminnote,Description.contents,Description.abstract,Description.fundingNote,Alternate Identifier.OPAC,Alternate Identifier.url,Alternate Identifier.oclc,Rights.countryCreation,Rights.servicesContact
Los Angeles Times Photographic Archive,ark:/21198/zz002j81cg,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_14437.tif,,,,,Jewish women--Societies and clubs|~|Charitable organizations $z California $z Los Angeles|~|Clubwomen $z California $z Los Angeles|~|Trucks $x American $z California $z Los Angeles|~|Boxes|~|Women $x Clothing & dress $z California $z Los Angeles $y 1930-1940|~|Jewish women--California--Los Angeles County|~|Thrift shops $z California $z Los Angeles,news photographs|~|cellulose nitrate film,still image,"Englehart, Elaine H. $q (Elaine Hutchins), $d 1905-1990|~|Rubel, Hermine $q (Hermine Alexandra Baum), $d 1896-1977|~|Codd, Stella S., $d 1907-2002|~|Sichel, Carolyn M. $q (Carolyn Meyberg), $d 1903-1994|~|Council of Jewish Women (U.S.). $b Los Angeles Section",Los Angeles (Calif.),,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,eng,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_14437,"Stella S. Codd, Hermine Rubel, Carolyn M. Sichel, and Elaine H. Englehart, members of the Council of Jewish Women loading a truck for the Council Thrift Shop, Los Angeles, 1936","Text from negative sleeve: 6410- [stamp] AUG 25, 1936. Thrift Shop- L to R- Mrs. Ben N. Codd. Mrs. Jeffrey Englehart. Mrs. Harry Rubel. Mrs. Morris Sichel (in front).  Womens Club.|~|Text on coat hangers: GOLDEN [obscured], West 10th St., Los Angeles, Calif.|~|Text on side of truck: THR[IF]T [SH]OPS [obscured] AVE. [obscured] 9969|~|Text on boxes on ground: KEENO DOG & CAT FOOD 48 No. 1 CANS FRAGILE HANDLE WITH CARE THE MAY COMPANY KEENO PA[obscured] [COMPANY] SOUTH [obscured] CALIF.; Libby's 100 FAMOUS FOODS Fruits & Vegetables Libby, McNeill Libby, USA JARS|~|Text on box in truck: [BUL]LOCK'S [W]ILSHIRE","[circa August 25, 1936]",1 photograph,b&w nitrate negative,,copyrighted,1936-08-25,,,"Possibly related to ""Bring Your Old Clothes,"" Los Angeles Times, 01 Sep 1936: A8.|~|These four women were members of the Council of Jewish Women, Los Angeles Section. Elaine Englehart was the chairman of the Council Thrift Shop, Carolyn Sichel was the co-chairman, Hermine Rubel was the chairman of the ways and mean committee, and Stella Codd was the publicity chairman.|~|Mrs. Ben N. Codd was formerly Stella Scharff. They divorced in 1969.|~|Three women (left to right: Stella S. Codd, Carolyn M. Sichel, Hermine Rubel)  load a small pickup truck for a thrift shop, handing packages wrapped in string to a fourth woman (Elaine H. Englehart) in the bed of the truck. On the ground is a box of bottles and coat hangers, a pile of newspapers, and a lamp on its side. Rubel stands on a wooden folding chair to hand her package to Englehart.",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002j81d0,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_14438.tif,,,,,,news photographs|~|cellulose nitrate film|~|correspondence,still image,"Silliman, William C.|~|Democratic National Committee (U.S.)",,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,eng,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_14438,"Fundraising letter from William C. Silliman, Treasurer of the Democratic National Committee, 1936",Text from negative sleeve: 6423. Democratic Campaign fund literature. Pic image. [Stamped:] Oct 1936,"circa August 12, 1936",1 photograph,b&w nitrate negative,,copyrighted,1936-08-12,,,"Letter addressed ""Dear Friend,"" requesting payment for ""certificates"" from the Democratic National Committee, sent by the treasurer, William C. Silliman. The letterhead reads: Roosevelt Nominators/Under auspices of/Democratic National Committee/1009 Transamerica Building/Los Angeles, California/Telephone TRinity 1681. Also printed on the stationary: James A Farley/Chairman, W. Forbes Morgan/Secretary, and Los Angeles Headquarters/Clayton S. Adams/Manager.",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002j81sp,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_14449.tif,,,,,Tea parties $z California $z Santa Barbara,news photographs|~|cellulose nitrate film,still image,"Santa Barbara Biltmore (Santa Barbara, Calif.)|~|Howard, Lynn $c Mrs.|~|Hudson, Isabell|~|Bell, Ray",Santa Barbara (Calif.),,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_14449,"Ray Bell, Lynn Howard, and Isabel Hudson and Mrs. Howard, Santa Barbara, 1936","Text from newspaper caption: From the Fleischman Field polo frays, Ray Bell of Los Angeles and Lynn Howard of San Mateo took Miss Isabell Hudson of Del Monte and Mrs. Howard for a quiet cup of tea at the Santa Barbara Biltmore.|~|Text from negative sleeve: 6482- Ray Bell (LA). Lynn Howard (San Mateo) Isabell Hudson (Del Monte). Mrs. Howard. Society tea @ Santa Barbara Biltmore after Fleischman Polo.  [date stamp:] SEP. 1 1936",[circa August 1936],1 photograph,b&w nitrate negative,,copyrighted,1936-08,,,"Photo Appears with the title ""Tea often follows polo in smart Montecito,"" Los Angeles Times, 26 Aug. 1936: A8.",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002j81t6,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_14450.tif,,,,,Socialites $z California,news photographs|~|cellulose nitrate film,still image,"Tremaine, Emily Hall, $d 1908-1987|~|Clark, James Ross, $c II, $d 1910-1962|~|Fritchie, Barbara","California, Southern",,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_14450,"Emily von Romberg with James Ross Clark II and Barbara Clark, Southern California, 1936",Text from negative sleeve: 6483. Emelie [sic] von Romberg (Mrs. Max). Mr. & Mrs. J. Ross Clark III [sic]. [Stamped:] Sep 1 1936,circa August 1936,1 photograph,b&w nitrate negative,,copyrighted,1936-08,,,"Seated at a table on a lawn are, from left, Emily von Romberg (later Tremaine) with James Ross Clark II and his wife Barbara Clark (formerly actress Barbara Fritchie). Three men in white jackets beneath umbrellas are visible in the background.",,,,"Access to this collection is generously supported by Arcadia funds.|~|James Ross Clark II was a scion of a wealthy industrialist family. His father died in the sinking of the Titanic. Barbara Fritchie, an actress, was married to Clark from 1934 to 1941. Emily Hall Tremaine, a designer and art collector, was married to Baron Maximilian von Romberg until his early death in an airplane crash in 1938; they had an estate in Montecito.",,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002j821s,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_14456.tif,,,,,City planning $z California $z Los Angeles,news photographs|~|cellulose nitrate film|~|Plans,still image,"Shonerd, Roscoe Edwin, $d 1890-1967|~|Hall of Justice (Los Angeles, Calif.)|~|United States Federal Building and Post Office (Los Angeles, Calif.)",,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_14456,"Partial plan of Civic Center, Los Angeles, 1936","Text from negative sleeve: 6538 - [stamp] SEP 5?,1936.  Civic Center Plan.|~|Caption: Partial plan of Civic Center, Los Angeles, California, showing location of the proposed engineering building for Los Angeles County. Mechanical Department, R. E. Shonerd, Chief Mechanical Engineer.","September 5, 1936",1 photograph,b&w nitrate negative,,copyrighted,1936-09-05,,,"The plan shows an area of Los Angeles between Broadway, North Spring St., North Main St., Sunset Blvd., on the east, and Temple St., and Fort Moore Place. Building on the plan include the Hall of Justice, Braun Building and County Agriculture Building. Also included are the proposed Federal Building and the proposed Engineering Building.",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002j83m2,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_14502.tif,,,,,,news photographs|~|cellulose nitrate film,still image,Los Angeles Railway,Los Angeles (Calif.),,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_14502,"Railway Lost and Found office, Los Angeles, 1934",Text from negative sleeve: Lost & Found Dept. L. A. City Railway. 6546.,[1934],1 photograph,b&w nitrate negative,,copyrighted,1934,,,A clerk at the Los Angeles Railway Lost and Found Office assists four women.,,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002j83sn,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_14507.tif,,,,,Women $x Clothing & dress $z United States $y 1930-1940|~|Spouses|~|Fathers and daughters|~|Motion picture industry $z California $z Los Angeles|~|Arrivals & departures $x American $z California $z Los Angeles|~|Families $x American $z New York|~|Motion picture actors and actresses--United States,news photographs|~|cellulose nitrate film,still image,"Laeri, Betty C. $q (Elizabeth Cochrane), $d 1907-1990|~|Cochrane, Julia F. $q (Julia Martha Fallis), $d 1877-1962|~|Cochrane, R. H. $q (Robert Henry), $d 1878-1973|~|Barrett, Judith, $d 1909-2000",Los Angeles (Calif.),,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,eng,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_14507,"R. H. Cochrane, Judith Barrett, Betty C. Laeri, Julia F. Cochrane, Los Angeles, 1936","Text from negative sleeve: 6510. L-R: R. H. Cochrane, Pres. Univ. Corp. Judith Barrett, Featured Film Player. Mrs. J. H. Laeri, Film Player Daughter. Mrs. Cochrane. Cochrane Party Arrives. Sept 11. 1936. [Stamped:] SEP 15 1936.|~|Text on magazine held by Julia F. Cochrane: [THE SAT]URDAY [EVENING] POST|~|Handwritten on negative sleeve: R. H. Cochrane, Judith Barrett, Mrs. J. H. Laeri, Mrs. Cochrane.","September 11, 1936",1 photograph,b&w nitrate negative,,copyrighted,1936-09-11,,,"R. H. Cochrane was the president for Universal. Judith Barrett was involved in Universal's movie, ""Flying Hostess"" around this time.|~|The Cochrane family and the actress, Judith Barrett outside a train car. The two Cochrane ladies wear hats, and Barrett does not.|~|The copy of the Saturday Evening Post is from September 12, 1936, cover illustrated by Frances Tipton Hunter.|~|Left to right: R. H. Cochrane, Judith Barrett, Betty C. Laeri, Julia F. Cochrane.",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002j83t5,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_14508.tif,,,,,Actresses $x American $z California $z Los Angeles,news photographs|~|cellulose nitrate film,still image,"Govi, Juan|~|Rogers, Jean, $d 1916-1991",Los Angeles (Calif.),,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_14508,"Jean Rogers, actress, and Juan Govi at a restaurant, Los Angeles, 1936",,September 16. 1936,1 photograph,b&w nitrate negative,,copyrighted,1936-09-16,,,Jean Rogers and Juan Govi seated at a restaurant table. The walls behind them are made of logs.,,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002j83z7,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_14512.tif,,,,,Socialites $z California $z Santa Barbara|~|Birthday parties $z California $z Santa Barbara,news photographs|~|cellulose nitrate film,still image,"Rowan, Virginia Hovey, $d 1919-2015|~|Turman, Joan|~|Santa Barbara Biltmore (Santa Barbara, Calif.)|~|Lamb, Helena Vosberg, $d 1918-1997|~|Savage, Marion Pfau, $d 1919 or 1995",Santa Barbara (Calif.),,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_14512,"Virginia Hovey, Joan Turman, Marion Pfau, Helena Vosburg at the Biltmore Hotel, Santa Barbara, 1936","Text from negative sleeve: Virginia Hovey, Joan Turman, Marion Pfau, Helena Vosburg. 6621. [Stamped:] Sep 13 1936","[circa August 22, 1936]",1 photograph,b&w nitrate negative,,copyrighted,1936-08-22,,,"Joan Turman, of Kansas City, spent the summer with her friend, Virginia Hovey, of Pasadena, at the Hovey's summer home in Montecito. She celebrated her birthday at the Santa Barbara Biltmore with Virginia, Marion Pfau and Helena Vosburg. In this photograph, they are seen on the grounds of the hotel.|~|Reported in ""Kansas City deb a year older now,"" Los Angeles Times, 22 Aug. 1936: A6.",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002j85w5,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_14568.tif,,,,,City council members $z California $z Los Angeles|~|Municipal ordinances|~|Lawyers $z California $z Los Angeles,news photographs|~|cellulose nitrate film,still image,"Chesebro, Raymond L., $d 1880-1954|~|Burns, Robert Louis, $d 1876-1955",Los Angeles (Calif.),,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_14568,"City Attorney Raymone Chesebro presents the new city code publication to Robert Burns, president of the City Council, Los Angeles, 1936","Text from newspaper caption: All the 77,000 penal and regulatory ordinances of the cit of Los Angeles are contained in these 2419 written pages. City Attorney Chesebro, left, who had the code prepared, is shown presenting it to Robert Burns, president of the City Council.|~|Text from negative sleeve: 6648 - Ray L Cheesbro [sic]. Robert L Burns. New City Code. 9/19/36. [stamp] SEP 24 1936",September 19. 1936,1 photograph,b&w nitrate negative,,copyrighted,1936-09-19,,,"Photo appears with the article ""SEVENTY-SEVEN THOUSAND LAWS WRITTEN HERE: Ordinance Code Finished Chesebro and His Staff Complete City Law Compilation,"" Los Angeles Times, 18 Sep. 1936: A2.",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
