Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.creatorCorporate,Subject,Name.subject,Language,Name.photographer,Name.interviewer,Name.creator,Name.interviewee,Name.contributor,Publisher.publisherName,Format.extent,Relation.isPartOf,Title,Date.creation,Description.abstract,Coverage.geographic,Description.tableOfContents,Coverage.temporal,AltTitle.uniform,Description.note,Source,Alt ID.local,Publisher.placeOfOrigin,Format.medium,Description.biographicalNote,Format.dimensions,Relation.relatedTo,Relation.hasPart
Mental Health Archive,ark:/21198/zz001njnm7,ark:/21198/zz001njgpv,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njnm7-1-master.pdf,1,,,,proposal,,,,"Mental Health Archive (LB, RentPlus Subfolder)|~|Mental Health Archive",,eng,,,,,none given,The Village,,MHA,1997 1-27 RentPlus Proposed Program,1-27-1997,"Proposal for Rent Plus Program (Goals, Opportunities, Key Concepts, Etc.)",,,1-27-1997,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njnm7-1-master.pdf,,,,,,
Mental Health Archive,ark:/21198/zz001njnnr,ark:/21198/zz001njgpv,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njnnr-1-master.pdf,2,,,,report,,,,"Mental Health Archive (LB, RentPlus Subfolder)|~|Mental Health Archive",,eng,,,,,none given,,,MHA,2000 10-09 RentPlus Program Explained,10-09-2000,Explanation of the RentPlus Program,"Long Beach, CA",,,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njnnr-1-master.pdf,"Long Beach, CA",,,,,
Mental Health Archive,ark:/21198/zz001njnp8,ark:/21198/zz001njgpv,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njnp8-1-master.pdf,3,,,,letter,,,,"Mental Health Archive (LB, RentPlus Subfolder)|~|Mental Health Archive",,eng,,,"Van Horn, Richard, 1939-",,,DMH,,MHA,2000 11-09 RentPlus Grant Request,11-09-2000,Grant Request and Proposal Letter to Dr. Ralph Williams for RentPlus (from Richard Van Horn.),11-09-2000,,"Long Beach, CA",,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njnp8-1-master.pdf,,Grant Request|~|Rent Plus Proposal,,,,
Mental Health Archive,ark:/21198/zz001njnqs,ark:/21198/zz001njgpv,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njnqs-1-master.pdf,4,,,,proposal,,,,"Mental Health Archive (LB, RentPlus Subfolder)|~|Mental Health Archive",,eng,,,,,none given,,,MHA,Beyond Shelter Proposal No Date,None Given,"A Proposal (""Beyond Shelter"") to offer both a Rental Assistance and [Housing] Placement Program (RAPP) for approximately 300 ""AB 2034"" clients a year, no listed date of the proposal.","Los Angeles County, CA",,,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njnqs-1-master.pdf,"Los Angeles County, CA",,,,,
Mental Health Archive,ark:/21198/zz001njnr9,ark:/21198/zz001njgpv,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njnr9-1-master.pdf,5,,,,report,,,,"Mental Health Archive (LB, RentPlus Subfolder)|~|Mental Health Archive",,eng,,,,,,MHA,,MHA,RentPlus Overview No Date,None Given,"Overview of the RentPlus Program on a Client/Consumer level, no listed date of completion or submission. The Overview Packet also includes an ""AB34 Rental Agreement, RentPlus ""Information Sheet"" (Consumer Questionnaire,) and Housing Coordinator's checklist and follow up form.","Long Beach, CA",,,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njnr9-1-master.pdf,,Overview,,,,
Mental Health Archive,ark:/21198/zz001njnst,ark:/21198/zz001njgpv,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njnst-1-master.pdf,6,,,,proposal,,,,"Mental Health Archive (LB, RentPlus Subfolder)|~|Mental Health Archive",,eng,,,,,none given,,,MHA,Rent + Proposal No Date,None Given,"A Proposal for ""Rent +"" in the Los Angeles County, no date of completion or submission. Also see link 4 ""Beyond Shelter Program Proposal No Date"" and Document Link http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njnnr-1-master.pdf","Los Angeles County, CA",,,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njnst-1-master.pdf|~|http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njnnr-1-master.pdf,"Los Angeles County, CA",,,,,
Mental Health Archive,ark:/21198/zz001njntb,ark:/21198/zz001njgqc,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njntb-1-master.pdf,1,,,,report,,,,"Mental Health Archive (LB, System Of Care Subfolder)|~|Mental Health Archive",,eng,,,"Allen, Jim",,,DMH,,DMH,1992 3-30 Staffing Models for Adult Services Programs,3-30-1992,3-30-1992 Draft of Adult Clinical Staffing Models,Los Angeles County,,,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njntb-1-master.pdf,,Memorandum,,,,
Mental Health Archive,ark:/21198/zz001njnvv,ark:/21198/zz001njgqc,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njnvv-1-master.pdf,2,,,,report,,,,"Mental Health Archive (LB, System Of Care Subfolder)|~|Mental Health Archive",,eng,,,,,none given,DMH,,DMH,1994 11-21 Draft County of Los Angeles Department of Mental Health Children and Family Services Bureau System of Care Plan,11-21-1994,11-21-1994 System of Care plan for Children and Family Services Draft,Los Angeles County,,,1994 11-21Draft LAC DMH CFS Bureau SOC Plan,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njnvv-1-master.pdf,,Draft,,,,
Mental Health Archive,ark:/21198/zz001njnwc,ark:/21198/zz001njgqc,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njnwc-1-master.pdf,3,,,,report,,,,"Mental Health Archive (LB, System Of Care Subfolder)|~|Mental Health Archive",,eng,,,"Florendo, Ron",,,DMH,,DMH,2004 4-04 Community Clusters for Planning Mental Health Services,4-04 2004,4-04-2004 Analysis on planning the Mental health Services by clustering into service area groups.,,,2004,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njnwc-1-master.pdf,,Analysis,,,,
Mental Health Archive,ark:/21198/zz001njnxw,ark:/21198/zz001njgrw,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njnxw-1-master.pdf,1,,,,event program,,,,"Mental Health Archive (LB, MHSA Loose Subfolder)|~|Mental Health Archive",,eng,,,,,none given,,,,2004 CAMPAIGN MATERIAL,2004,"2004 Campaign material for the MHSA large bundle  (MHSA endorsement list/contribution rules and sign-up,  MHSA Q&A, MHSA initiative Signature Gathering, Timeline for Development of an Initiative, Request for Funds to Develop the Initiative from Assemblmember Steinberg, Initiative Title and Summary request,  A Guide to the Mental Health Initiative, Basic Facts about the Mental Health Initiative, ""Do You Know"" Mental Health Facts about California and the Nation, Q&A on the MHSA,",California,,,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njnxw-1-master.pdf,California,Bundle,,,California State Government,
Mental Health Archive,ark:/21198/zz001njnzd,ark:/21198/zz001njgrw,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njnzd-1-master.pdf,2,,,,proposal,,,,"Mental Health Archive (LB, MHSA Loose Subfolder)|~|Mental Health Archive",,eng,,,none given,,,,,MHA,2004 Mental Health Services Act,2004,,California,,,,2004 Mental Health Services Act,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njnzd-1-master.pdf,California,California Bill,,,,
Mental Health Archive,ark:/21198/zz001njp0d,ark:/21198/zz001njgrw,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njp0d-1-master.pdf,3,,,,report,,,,"Mental Health Archive (LB, MHSA Loose Subfolder)",,eng,,,,,none given,DMH,,DMH,2005 6-6 Draft Discussion Paper Mental Health Services Act Education and Training Component,6-6-2005,"June 6, 2005 Draft Discussion Paper of the Mental Health Services Act regarding Education and Training Components of the Act.",,,2005,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njp0d-1-master.pdf,,Draft,,,,
Mental Health Archive,ark:/21198/zz001njp1x,ark:/21198/zz001njgrw,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njp1x-1-master.pdf,4,,,,report,,,,"Mental Health Archive (LB, MHSA Loose Subfolder)|~|Mental Health Archive",,eng,,,,,none given,California Department of Mental Health,,DMH,2005 8-1 Mental Health Services Act Community Services And Supports Three-Year Program and Expenditure Requirements,08-01-2005,8-1-2005 Mental Health Services Act Community Services And Supports Three-Year Program and Expenditure Requirements (Fiscal Years from 2005 to 2008),,,08-01-2005,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njp1x-1-master.pdf,,Worksheets|~|Program,,,,
Mental Health Archive,ark:/21198/zz001njp2f,ark:/21198/zz001njgrw,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njp2f-1-master.pdf,5,,,,report,,,,"Mental Health Archive (LB, MHSA Loose Subfolder)|~|Mental Health Archive",,eng,,,,,"Swett, Anna|~|Temple, Carey",DMH L.A. CC,,DMH,2005 12-20 Los Angeles Department of Mental Health Client Coalition Mental Health Services Act Training for Clients and Family Members,12-20-2005,12-20-2005 Los Angeles Department of Mental Health Client Coalition Mental Health Services Act Training for Clients and Family Members report.,Los Angeles County,,,2005 12-20 L.A. DMH CC MHSA Training for Clients and Family Members,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njp2f-1-master.pdf,,Memorandum,,,,
Mental Health Archive,ark:/21198/zz001njp3z,ark:/21198/zz001njgrw,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njp3z-1-master.pdf,6,,,,report,,,,"Mental Health Archive (LB, MHSA Loose Subfolder)|~|Mental Health Archive",,eng,,,,,none given,,,DMH,2006 4-19 Draft--The Mission of the Mental Health Services Act: From Fail First to Help First. How Do We Get from There to Here?,4-19-2006,"4-19-2006 Draft report on Prop 63 or the ""Mission of the Mental Health Services Act"" Vision addressing chances since the writing and the enacting of the act as well as future planning with the upcoming fiscal year. Also includes a letter from Beverly Abbot of the ""California Mental Health Planning Council""  to Robert Garcia and warren Hayes of the DMH of CA.",California,,,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njp3z-1-master.pdf,California,Development Changes,,,,
Mental Health Archive,ark:/21198/zz001njp4g,ark:/21198/zz001njgrw,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njp4g-1-master.pdf,7,,,,letter,,,,"Mental Health Archive (LB, MHSA Loose Subfolder)|~|Mental Health Archive|~|Mental Health America Los Angeles MHA-LA",,eng,,,"Pilon, Dave",,,National Mental Health Asscociation of Greater Los Angeles,,Mental Health America,2006 4-25 Warren Hayes letter Mental Health Services Act Stakeholders' Meeting #5--Southern California (Orange County) Feedback,4-25-2006,4-25-2006 Letter to Warren Hayes about comments from Orange County's Stakeholders' Meeting addressing acknowledgment about the Los Angeles Peer Advocacy Training Program from Project Return: The Next Step.,,,2006,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njp4g-1-master.pdf,,Memorandum,,,,
Mental Health Archive,ark:/21198/zz001njp50,ark:/21198/zz001njgrw,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njp50-1-master.pdf,8,,,,proposal,,,,"Mental Health Archive (LB, MHSA Loose Subfolder)",none given,eng,,,,,,,,,2007 02-27 Thoughts on the Mental Health Services Act Accountability Framework,02-27-2007,02-27-2007 First thoughts on the Mental Health Services Act on Evaluation and Accountability Framework in Presentation Flowchart and Table Comparison form.,,,2007,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njp50-1-master.pdf,California,Presentation|~|Chart/Table,,,DMH,
Mental Health Archive,ark:/21198/zz001njp6h,ark:/21198/zz001njgrw,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njp6h-1-master.pdf,9,,,,report,,,,"Mental Health Archive (LB, MHSA Loose Subfolder)|~|Mental Health Archive",,eng,,,,,none given,,,,2007 7-15 Mental Health Services Act Training and Education,7-15-2007,7-15-2007 Mental Health Services Act Training and Education for Mental Health Associations and Volunteer Committees.,2007,,,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njp6h-1-master.pdf,California,,,,DMH,
Mental Health Archive,ark:/21198/zz001njp71,ark:/21198/zz001njgrw,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njp71-1-master.pdf,11,,,,report,,,,"Mental Health Archive (LB, MHSA Loose Subfolder)",,eng,,,,,"Meisel, Joan",DMH,,DMH,2007 11 Mental Health Services Act Implementation Study Phase II,November 2007,November 2007 Mental Health Services Act Implementation Study Phase II: Planning and Early Implementation of Community Services and Support in Seven Counties.(The summarizing of experiences of the MHSA CSS of Seven Counties.),,,2007,Mental Health Services Act Implementation Study Phase II: Planning and Early Implementation of Community Services and Support in Seven Counties.,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njp71-1-master.pdf,,Phase II Study,,,,
Mental Health Archive,ark:/21198/zz001njp8j,ark:/21198/zz001njgrw,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njp8j-1-master.pdf,10,,,,report,,,,"Mental Health Archive (LB, MHSA Loose Subfolder)|~|Mental Health Archive",,eng,,,"Lee, Deborah",,,DMH,,DMH,2007 9-21 Mental Health Services Act Oversight and Accountability Commission Position Paper Training and Education,9-21-2007,9-21-2007 Mental Health Services Act Oversight and Accountability Commission Position Paper report on Training and Education,,,2007,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njp8j-1-master.pdf,,Position Paper,,,,
Mental Health Archive,ark:/21198/zz001njp92,ark:/21198/zz001njgrw,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njp92-1-master.pdf,13,,,,report,,,,"Mental Health Archive (LB, MHSA Loose Subfolder)|~|Mental Health Archive",,eng,,,"Lee, Deborah|~|Feldman, Saul",,,DMH|~|General Psychiatry,,DMH,2008 2-15 proposed MHSOAC Prevention/Early Intervention Committee Action Plan for the First Three Years.,2-15-2008,2-15-2008 The Mental Health Services Oversight and Accountability Committee's plan for the first three years for preventative and early intervention  Mental health Funding for the first three years followed by an article from General Psychiatry listing youths at high risk for Psychosis.,,,2008,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njp92-1-master.pdf,,Action Plan,,,,
Mental Health Archive,ark:/21198/zz001njpbk,ark:/21198/zz001njgrw,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njpbk-1-master.pdf,14,,,,proposal,,,,"Mental Health Archive (LB, MHSA Loose Subfolder)|~|Mental Health Archive",,eng,,,,,none given,MHA,,DMH,Mental Health Association's Mental Health Service Act PowerPoint Presentation Unknown date,Unknown,Unknown date: Mental Health Association's Mental Health Service Act PowerPoint Presentation,California,,,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njpbk-1-master.pdf,,PowerPoint Presentation,,,,
Mental Health Archive,ark:/21198/zz001njpwv,ark:/21198/zz001d36st,1,In progress,Work,,17,,,,,,,,,,,,,,,,,,,"Mental Health Archive (LB, Adult System Subfolder)",,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/zz001njpxc,ark:/21198/zz001njpwv,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njpxc-1-master.pdf,1,,,,still image,,,,"Mental Health Archive (LB, Adult System Subfolder)|~|Mental Health Archive",,eng,,,,,none given,DMH,Map,DMH,1992-1993 FY Fee For Service Hospital Inpatient Mental Health Providers Map,1992-1993,Map listing Fee For Service (FFS) locations for Inpatient Providers in Los Angeles County FY 1992-1993,Los Angeles County,,FY 1992-1993,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njpxc-1-master.pdf,,,,,,
Mental Health Archive,ark:/21198/zz001njpzw,ark:/21198/zz001njpwv,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njpzw-1-master.pdf,2,,,,still image,,,,"Mental Health Archive (LB, Adult System Subfolder)|~|Mental Health Archive",,eng,,,none given,,,,Map,DMH,1992-1993 FY Fee For Service Mental Health Providers Map,1992-1993,Map listing Fee For Service (FFS) locations for Inpatient Providers in Los Angeles County FY 1992-1993,Los Angeles County,,FY 1992-1993,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njpzw-1-master.pdf,Los Angeles County,,,,,
Mental Health Archive,ark:/21198/zz001njq0w,ark:/21198/zz001njpwv,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njq0w-1-master.pdf,3,,,,still image,,,,"Mental Health Archive (LB, Adult System Subfolder)",,eng,,,none given,,,,,DMH,1994 2-23 1990 Census Poverty Tract Levels,02-23-1994,County Map multi-colored/shaded showing number of persons in poverty (based on 1990 Census data) by region of Los Angeles County,Los Angeles County,,02-23-1994,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njq0w-1-master.pdf,Los Angeles County,Map,,,,
Mental Health Archive,ark:/21198/zz001njq1d,ark:/21198/zz001njpwv,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njq1d-1-master.pdf,4,,,,data tables,,,,"Mental Health Archive (LB, Adult System Subfolder)",,eng,,,,,"Van Horn, Richard|~|Florendo, Ron",DMH,Analysis of 1990 Census Data,DMH,1994 04-04 Community Clusters planning for Adult Mental Health Services,04-04-1994,Richard Van Horn's Cluster analysis report (based on 1990 Census numbers) to identify clusters in Los Angeles Greater area for Adult Mental Health Services,Los Angeles County,,1994,,,,,,,,,,
Mental Health Archive,ark:/21198/zz001njq3f,ark:/21198/zz001njpwv,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njq3f-1-master.pdf,9,,,,report,,,,"Mental Health Archive (LB, Adult System Subfolder)",,eng,,,"Crowell, Areta",,,DMH,,DMH,1994 7-24 Adult System of Care Committee Report,07-24-1994,7-24-1994 ASOC Committee report as reviewed by Areta Crowell of the DMH,Los Angeles County,,1994,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njq3f-1-master.pdf,,Committee Report,,,,
Mental Health Archive,ark:/21198/zz001njq4z,ark:/21198/zz001njpwv,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njq4z-1-master.pdf,10,,,,still image,,,,"Mental Health Archive (LB, Adult System Subfolder)|~|Mental Health Archive",,eng,,,,,none given,,,DMH,1994 August Supervisoral District Service Area Map,08-1994,Color-Coded map of Supervisorial Districts and Mental Health Service Areas,Los Angeles County,,1994,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njq4z-1-master.pdf,Los Angeles County,Map,,,,
Mental Health Archive,ark:/21198/zz001njq5g,ark:/21198/zz001njpwv,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001njq5g-1-master.pdf,5,,,,report,,,,"Mental Health Archive (LB, Adult System Subfolder)|~|Mental Health Archive","Van Horn, Richard",eng,,,,,"Allen, Jim|~|Hatakeyama, John",DMH,,DMH,1994 04-14 Adult Systems of Care Children's System of Care Lead Project,04-14-1994,Submission to Richard Van Horn (from  four task groups) for the ASOC/CSOC concepts of a World-Class system of Care,Los Angeles County,,,1994 0-14 Children's System of Care (CSOC) Lead Project|~|1994 04-14 Adult System of Care (ASOC) Lead Project,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njq5g-1-master.pdf,,Project,,,,
