File name,Original language title,Translated Title,Alternative title,Creator,Contributor,Publisher,Publisher.place,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Note.content,Subject.topic,Subject.temporal,Digital Collection Title,Latitude/longitude,Subject.place
barb_eph_kq0024.pdf,"""Grinding Air, Climbing to Salvation: The Treadmill as a Civilising Instrument?"": Lecture by Prof. Sidney Mintz",,,University of West Indies |~| Department of History and Philosophy,,,Barbados,"February 4, 2003",2003-02-04,eng,text,Brochures |~| Event programs |~| Lectures,4 pages,21.6 cm x 13.9 cm,Barbados Department of Archives,Ephemera Collection,C319,KQ,2,public domain,published,Barbados Department of Archives,"Brochure with the program for the twentieth Elsa Goveia Memorial Lecture, held on February 3, 2003. The title of the lecture was ""Grinding Air, Climbing to Salvation: The Treadmill as a Civilising Instrument?"" and it was delivered by Prof. Sidney Mintz at Lecture Theatre One, Teaching Centre, University of West Indies, Cave Hill campus. Prof. Elsa Goveia, a Guyanese by birth, was the first woman to achieve the distinction of being a professor at UWI and had a teaching career spanning thirty years with a focus on West Indian history.",,Lectures |~| Memorial services |~| Treadmills (exercise equipment) |~| Treadmill exercise,21st Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_kq0025.pdf,"""Cricket Matters: The International Game and Public Opinion"": Lecture by Prof. Brian Stoddart",,,University of the West Indies |~| Centre for Cricket Research,,,Barbados,"May 1, 2003",2003-05-01,eng,text,Program booklets |~| Event programs |~| Lectures,10 pages,21.7 cm x 14.2 cm,Barbados Department of Archives,Ephemera Collection,C319,KQ,2,public domain,published,Barbados Department of Archives,"Booklet with program for the tenth Frank Worrell Memorial Lecture delivered by Prof. Brian Stoddart, and titled ""Cricket Matters: The International Game and Public Opinion."" The event was held on May 1, 2003, at the Teaching Complex, University of West Indies, Cave Hill campus. Sir Frank Worrell (1924-1967) was a famed Barbadian cricket player, who became the first black captain of the West Indies cricket team in 1959.",,Lectures |~| Memorial services |~| Cricket,21st Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_kq0026.pdf,"""In Commemoration of the 375th Anniversary of Bridgetown"": Lecture by Dr. David Browne",,,National Cultural Foundation |~| Barbados Museum & Historical Society |~| University of West Indies |~| Department of History and Philosophy,,,Barbados,"July 15, 2003",2003-07-15,eng,text,Brochures |~| Event programs |~| Lectures,3 pages,21.6 cm x 13.9 cm,Barbados Department of Archives,Ephemera Collection,C319,KQ,2,public domain,published,Barbados Department of Archives,"Brochure for the lecture ""In Commemoration of the 375th Anniversary of Bridgetown"" delivered by Dr. David Browne. The lecture was part of the Bridgetown 2003 lecture series organized by the National Cultural Foundation, the Barbados Museum & Historical Society, and the UWI Department of History and Philosophy. The lecture took place on July 15, 2003 at Frank Collymore Hall.",,Lectures |~| Anniversaries |~| Commemorations,21st Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_kq0027.pdf,"""Panama Migrations from Barbados"": Lecture by Prof. John Mayo",,,National Cultural Foundation |~| Barbados Museum & Historical Society |~| University of West Indies |~| Department of History and Philosophy,,,Barbados,"February 10, 2004",2004-02-10,eng,text,Brochures |~| Event programs |~| Lectures,4 pages,21.6 cm x 14 cm,Barbados Department of Archives,Ephemera Collection,C319,KQ,2,public domain,published,Barbados Department of Archives,"Brochure with program for the lecture ""Panama Migrations from Barbados"" delivered by Prof. John Mayo. The lecture was part of the Bridgetown 2004 lecture series organized by the National Cultural Foundation, the Barbados Museum & Historical Society, and the UWI Department of History and Philosophy. It took place on February 10, 2004, at Frank Collymore Hall.",,Lectures |~| Emigration and immigration,21st Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_kq0028.pdf,"""Panama Migrations from Barbados"": Lecture by Dr. Henderson Carter",,,National Cultural Foundation |~| Barbados Museum & Historical Society |~| University of West Indies |~| Department of History and Philosophy,,,Barbados,"February 24, 2004",2004-02-24,eng,text,Brochures |~| Event programs |~| Lectures,4 pages,21.6 cm x 14 cm,Barbados Department of Archives,Ephemera Collection,C319,KQ,2,public domain,published,Barbados Department of Archives,"Brochure with program for the lecture ""Panama Migrations from Barbados"" delivered by Dr. Henderson Carter. The lecture was part of the Bridgetown 2004 lecture series organized by the National Cultural Foundation, the Barbados Museum & Historical Society, and the UWI Department of History and Philosophy. It took place on February 24, 2004, at the Grand Salle.",,Lectures |~| Emigration and immigration,21st Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_kq0029.pdf,"""Panama Migrations from Barbados"": Lecture by Senator Velman Newton",,,National Cultural Foundation |~| Barbados Museum & Historical Society |~| University of West Indies |~| Department of History and Philosophy,,,Barbados,"March 23, 2004",2004-03-23,eng,text,Brochures |~| Event programs |~| Lectures,4 pages,21.8 cm x 14 cm,Barbados Department of Archives,Ephemera Collection,C319,KQ,2,public domain,published,Barbados Department of Archives,"Brochure with program for the lecture ""Panama Migrations from Barbados"" delivered by Senator Velma Newton. The lecture was part of the Bridgetown 2004 lecture series organized by the National Cultural Foundation, the Barbados Museum & Historical Society, and the UWI Department of History and Philosophy. It took place on March 23, 2004, at the Grande Salle.",,Lectures |~| Emigration and immigration,21st Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_kq0030.pdf,"""Panama Migrations from Barbados"": Lecture by Prof. Woodville Marshall",,,National Cultural Foundation |~| Barbados Museum & Historical Society |~| University of West Indies |~| Department of History and Philosophy,,,Barbados,"April 6, 2004",2004-04-06,eng,text,Brochures |~| Event programs |~| Lectures,4 pages,21.6 cm x 14 cm,Barbados Department of Archives,Ephemera Collection,C319,KQ,2,public domain,published,Barbados Department of Archives,"Brochure with program for the lecture ""Panama Migrations from Barbados"" delivered by Prof. Woodville Marshall. The lecture was part of the Bridgetown 2004 lecture series organized by the National Cultural Foundation, the Barbados Museum & Historical Society, and the UWI Department of History and Philosophy. It took place on April 6, 2004, at the Grande Salle.",,Lectures |~| Emigration and immigration,21st Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_kq0031.pdf,Laymen's League - Commemoration Lecture of Rev. James Young Edghill,,,Moravian Church,,,Barbados,"November 13, 2003",2003-11-13,eng,text,Invitations |~| Event programs |~| Lectures,4 pages,21.6 cm x 14 cm,Barbados Department of Archives,Ephemera Collection,C319,KQ,2,public domain,published,Barbados Department of Archives,"Invitation and program for a lecture commemorating the Rev. James Young Edghill. The lecture was delivered by Prof. Henry Fraser at the Sharon Moravian Church in St. Thomas on November 13, 2003.",,Lectures |~| Memorial services |~| Commemorations,21st Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Thomas (Barbados)
barb_eph_kq0032.pdf,"""The Problem of the Hero(ine) in Caribbean History"": Lecture by Dr. Richard Drayton",,,University of West Indies |~| Department of History and Philosophy |~| Nation Publishing Company,,,Barbados,"March 16, 2004",2004-03-16,eng,text,Brochures |~| Event programs |~| Lectures,4 pages,21.6 cm x 14 cm,Barbados Department of Archives,Ephemera Collection,C319,KQ,2,public domain,published,Barbados Department of Archives,"Brochure with the program for the twenty-first Elsa Goveia Memorial Lecture, held on March 16, 2004. The title of the lecture was ""The Problem of the Hero(ine) in Caribbean History"" and it was delivered by Dr. Richard Drayton at the Law Lecture Theatre, University of West Indies, Cave Hill campus. Prof. Elsa Goveia, a Guyanese by birth, was the first woman to achieve the distinction of being a professor at UWI and had a teaching career spanning thirty years with a focus on West Indian history.",,Lectures |~| Memorial services |~| Caribean Area--History,21st Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_kq0033.pdf,"""Cultural Studies: The Way Forward"": Invitation to Lecture by Prof. Rex Nettleford",,,University of the West Indies |~| Faculty of Humanities and Education,,,Barbados,"March 17, 2004",2004-03-17,eng,text,Invitations |~| Lectures,1 page,16 cm x 12 m,Barbados Department of Archives,Ephemera Collection,C319,KQ,2,public domain,published,Barbados Department of Archives,"Invitation to a lecture entitled ""Cultural Studies: The Way Forward"" delivered by Humanities Scholar for 2004 Prof. Rex Nettleford, followed by a book signing and sale. The event was organized by the UWI Faculty of Humanities and Education and took place on March 17, 2004 at Lecture Theatre One, Teaching Complex, University of West Indies, Cave Hill campus.",,Lectures |~| Cultural studies,21st Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_kq0034.pdf,"Humanities Festival 2004: ""Inward Stretch Outward Reach - Arts and Culture on the Hill""",,,University of the West Indies |~| Faculty of Humanities and Education,,,Barbados,"March 17, 2004",2004-03-17,eng,text,Brochures |~| Event programs,4 pages,21.5 cm x 14 cm,Barbados Department of Archives,Ephemera Collection,C319,KQ,2,public domain,published,Barbados Department of Archives,"Brochure with the program for the Humanities Festival 2004 with the slogan ""Inward Stretch Outward Reach: Arts and Culture on the Hill."" The event consisted of a ceremony conferring the Humanities Scholar Award 2004 to Prof. Rex Nettleford, followed by a lecture by Prof. Nettleford entitled ""Cultural Studies: The Way Forward."" It concluded with a book signing and sale. The event was organized by the UWI Faculty of Humanities and Education and took place on March 17, 2004 at Lecture Theatre One, Teaching Complex, University of West Indies, Cave Hill campus.",,Lectures |~| Cultural studies |~| Awards ceremonies |~| Festivals |~| Humanities,21st Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_kq0035.pdf,"""A Woman's Place in the 21st Century Movement: Reflections on the Quest for Sovereignty and Unity"": Lecture by Ms. Selma James",,,University of the West Indies |~| Centre for Gender & Development Studies,,,Barbados,"November 12, 2004",2004-11-12,eng,text,Lectures,6 pages,21.6 cm x 14 cm,Barbados Department of Archives,Ephemera Collection,C319,KQ,2,public domain,published,Barbados Department of Archives,"Lecture delivered by Ms. Selma James, titled ""A Woman's Place in the 21st Century Movement: Reflections on the Quest for Sovereignty and Unity."" The event was held on November 12, 2004 at the Teaching Complex, University of West Indies, Cave Hill campus. The lecture was the tenth annual lecture in the series ""Caribbean Women: Catalysts for Change,"" which was presented by the UWI Centre for Gender & Development Studies in honor of the late Dame Nita Barrow, late Governor-General of Barbados.",,Lectures |~| Women--Caribbean Area |~| Women--West Indies |~| Sovereignty,21st Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_kq0036.pdf,"""The Economics of Education"": Lecture by Dr. Marion Williams",,,National Forum on Education |~| Ameritech Global Services and Days Books,,,Barbados,"December 7, 2004",2004-12-07,eng,text,Invitations |~| Awards ceremonies |~| Lectures,3 pages,10.9 cm x 14 cm,Barbados Department of Archives,Ephemera Collection,C319,KQ,2,public domain,published,Barbados Department of Archives,"Invitation to the 14th Rudolph Goodridge Memorial Lecture and Education Awards ceremony, held on December 7, 2004, at the New Teaching Complex, UWI, Cave Hill campus. The lecture was entitled ""The Economics of Education"" and was delivered by Dr. Marion Williams, Governor of the Central Bank of Barbados.",,Lectures |~| Memorial services |~| Economics |~| Education |~| Awards ceremonies,21st Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_kq0037.pdf,"""The Caribbean Moment in History"": Lecture by Prof. Michael Gomez",,,University of West Indies |~| Department of History and Philosophy |~| Nation Publishing Company,,,Barbados,"March 14, 2005",2005-03-14,eng,text,Brochures |~| Event programs |~| Lectures,4 pages,21.6 cm x 14 cm,Barbados Department of Archives,Ephemera Collection,C319,KQ,2,public domain,published,Barbados Department of Archives,"Brochure with the program for the twenty-second Elsa Goveia Memorial Lecture, held on March 14, 2005. The title of the lecture was ""The Caribbean Moment in History"" and it was delivered by Prof. Michael Gomez at the Law Lecture Theatre, University of West Indies, Cave Hill campus. Prof. Elsa Goveia, a Guyanese by birth, was the first woman to achieve the distinction of being a professor at UWI and had a teaching career spanning thirty years with a focus on West Indian history.",,Lectures |~| Memorial services |~| Caribbean Area--history,21st Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
