Title,Project Name,Item ARK,Parent ARK,Object Type,viewingHint,File Name,Item Sequence,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Name.repository,Name.illuminator,Language,Author,AltTitle.other,Description.note,Date.creation,Summary,Date.normalized,Description.adminnote,Description.contents,Condition note,Illustrations note,Description.colophon,Description.history,Binding note,Format.extent,Alt ID.local,Format.dimensions,Relation.isPartOf,AltTitle.uniform,Place of origin
Manuscript No.49: 352,Armenian Manuscripts,ark:/21198/zz002714zv,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_352.tif,352,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 353,Armenian Manuscripts,ark:/21198/zz0027150v,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_353.tif,353,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 354,Armenian Manuscripts,ark:/21198/zz0027151c,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_354.tif,354,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 355,Armenian Manuscripts,ark:/21198/zz0027152w,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_355.tif,355,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 356,Armenian Manuscripts,ark:/21198/zz0027153d,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_356.tif,356,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 357,Armenian Manuscripts,ark:/21198/zz0027154x,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_357.tif,357,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 358,Armenian Manuscripts,ark:/21198/zz0027155f,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_358.tif,358,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 359,Armenian Manuscripts,ark:/21198/zz0027156z,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_359.tif,359,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 360,Armenian Manuscripts,ark:/21198/zz0027157g,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_360.tif,360,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 361,Armenian Manuscripts,ark:/21198/zz00271580,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_361.tif,361,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 362,Armenian Manuscripts,ark:/21198/zz0027159h,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_362.tif,362,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 363,Armenian Manuscripts,ark:/21198/zz002715b1,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_363.tif,363,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 364,Armenian Manuscripts,ark:/21198/zz002715cj,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_364.tif,364,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 365,Armenian Manuscripts,ark:/21198/zz002715d2,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_365.tif,365,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 366,Armenian Manuscripts,ark:/21198/zz002715fk,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_366.tif,366,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 367,Armenian Manuscripts,ark:/21198/zz002715g3,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_367.tif,367,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 368,Armenian Manuscripts,ark:/21198/zz002715hm,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49_368.tif,368,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 369,Armenian Manuscripts,ark:/21198/zz002715j4,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__369.tif,369,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 370,Armenian Manuscripts,ark:/21198/zz002715kn,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__370.tif,370,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 371,Armenian Manuscripts,ark:/21198/zz002715m5,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__371.tif,371,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 372,Armenian Manuscripts,ark:/21198/zz002715np,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__372.tif,372,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 373,Armenian Manuscripts,ark:/21198/zz002715p6,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__373.tif,373,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 374,Armenian Manuscripts,ark:/21198/zz002715qq,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__374.tif,374,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 375,Armenian Manuscripts,ark:/21198/zz002715r7,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__375.tif,375,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 376,Armenian Manuscripts,ark:/21198/zz002715sr,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__376.tif,376,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 377,Armenian Manuscripts,ark:/21198/zz002715t8,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__377.tif,377,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 378,Armenian Manuscripts,ark:/21198/zz002715vs,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__378.tif,378,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 379,Armenian Manuscripts,ark:/21198/zz002715w9,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__379.tif,379,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 380,Armenian Manuscripts,ark:/21198/zz002715xt,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__380.tif,380,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 381,Armenian Manuscripts,ark:/21198/zz002715zb,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__381.tif,381,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 382,Armenian Manuscripts,ark:/21198/zz0027160b,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__382.tif,382,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 383,Armenian Manuscripts,ark:/21198/zz0027161v,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__383.tif,383,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 384,Armenian Manuscripts,ark:/21198/zz0027162c,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__384.tif,384,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 385,Armenian Manuscripts,ark:/21198/zz0027163w,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__385.tif,385,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 386,Armenian Manuscripts,ark:/21198/zz0027164d,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__386.tif,386,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 387,Armenian Manuscripts,ark:/21198/zz0027165x,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__387.tif,387,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 388,Armenian Manuscripts,ark:/21198/zz0027166f,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__388.tif,388,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 389,Armenian Manuscripts,ark:/21198/zz0027167z,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__389.tif,389,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 390,Armenian Manuscripts,ark:/21198/zz0027168g,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__390.tif,390,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 391,Armenian Manuscripts,ark:/21198/zz00271690,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__391.tif,391,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 392,Armenian Manuscripts,ark:/21198/zz002716bh,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__392.tif,392,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 393,Armenian Manuscripts,ark:/21198/zz002716c1,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__393.tif,393,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 394,Armenian Manuscripts,ark:/21198/zz002716dj,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__394.tif,394,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 395,Armenian Manuscripts,ark:/21198/zz002716f2,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__395.tif,395,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 396,Armenian Manuscripts,ark:/21198/zz002716gk,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__396.tif,396,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 397,Armenian Manuscripts,ark:/21198/zz002716h3,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__397.tif,397,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 398,Armenian Manuscripts,ark:/21198/zz002716jm,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__398.tif,398,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 399,Armenian Manuscripts,ark:/21198/zz002716k4,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__399.tif,399,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 400,Armenian Manuscripts,ark:/21198/zz002716mn,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__400.tif,400,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 401,Armenian Manuscripts,ark:/21198/zz002716n5,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__401.tif,401,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 402,Armenian Manuscripts,ark:/21198/zz002716pp,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__402.tif,402,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 403,Armenian Manuscripts,ark:/21198/zz002716q6,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__403.tif,403,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 404,Armenian Manuscripts,ark:/21198/zz002716rq,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__404.tif,404,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 405,Armenian Manuscripts,ark:/21198/zz002716s7,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__405.tif,405,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 406,Armenian Manuscripts,ark:/21198/zz002716tr,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__406.tif,406,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 407,Armenian Manuscripts,ark:/21198/zz002716v8,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__407.tif,407,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 408,Armenian Manuscripts,ark:/21198/zz002716ws,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__408.tif,408,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 409,Armenian Manuscripts,ark:/21198/zz002716x9,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__409.tif,409,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 410,Armenian Manuscripts,ark:/21198/zz002716zt,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__410.tif,410,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 411,Armenian Manuscripts,ark:/21198/zz0027170t,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__411.tif,411,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 412,Armenian Manuscripts,ark:/21198/zz0027171b,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__412.tif,412,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 413,Armenian Manuscripts,ark:/21198/zz0027172v,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__413.tif,413,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 414,Armenian Manuscripts,ark:/21198/zz0027173c,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__414.tif,414,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 415,Armenian Manuscripts,ark:/21198/zz0027174w,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__415.tif,415,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 416,Armenian Manuscripts,ark:/21198/zz0027175d,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__416.tif,416,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 417,Armenian Manuscripts,ark:/21198/zz0027176x,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__417.tif,417,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 418,Armenian Manuscripts,ark:/21198/zz0027177f,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__418.tif,418,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 419,Armenian Manuscripts,ark:/21198/zz0027178z,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__419.tif,419,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 420,Armenian Manuscripts,ark:/21198/zz0027179g,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__420.tif,420,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 421,Armenian Manuscripts,ark:/21198/zz002717b0,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__421.tif,421,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 422,Armenian Manuscripts,ark:/21198/zz002717ch,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__422.tif,422,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 423,Armenian Manuscripts,ark:/21198/zz002717d1,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__423.tif,423,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 424,Armenian Manuscripts,ark:/21198/zz002717fj,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__424.tif,424,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 425,Armenian Manuscripts,ark:/21198/zz002717g2,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__425.tif,425,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 426,Armenian Manuscripts,ark:/21198/zz002717hk,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__426.tif,426,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 427,Armenian Manuscripts,ark:/21198/zz002717j3,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__427.tif,427,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 428,Armenian Manuscripts,ark:/21198/zz002717km,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__428.tif,428,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 429,Armenian Manuscripts,ark:/21198/zz002717m4,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__429.tif,429,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 430,Armenian Manuscripts,ark:/21198/zz002717nn,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__430.tif,430,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 431,Armenian Manuscripts,ark:/21198/zz002717p5,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__431.tif,431,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 432,Armenian Manuscripts,ark:/21198/zz002717qp,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__432.tif,432,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 433,Armenian Manuscripts,ark:/21198/zz002717r6,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__433.tif,433,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 434,Armenian Manuscripts,ark:/21198/zz002717sq,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__434.tif,434,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 435,Armenian Manuscripts,ark:/21198/zz002717t7,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__435.tif,435,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 436,Armenian Manuscripts,ark:/21198/zz002717vr,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__436.tif,436,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 437,Armenian Manuscripts,ark:/21198/zz002717w8,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__437.tif,437,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 438,Armenian Manuscripts,ark:/21198/zz002717xs,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__438.tif,438,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 439,Armenian Manuscripts,ark:/21198/zz002717z9,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__439.tif,439,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 440,Armenian Manuscripts,ark:/21198/zz00271809,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__440.tif,440,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 441,Armenian Manuscripts,ark:/21198/zz0027181t,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__441.tif,441,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 442,Armenian Manuscripts,ark:/21198/zz0027182b,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__442.tif,442,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 443,Armenian Manuscripts,ark:/21198/zz0027183v,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__443.tif,443,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 444,Armenian Manuscripts,ark:/21198/zz0027184c,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__444.tif,444,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 445,Armenian Manuscripts,ark:/21198/zz0027185w,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__445.tif,445,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 446,Armenian Manuscripts,ark:/21198/zz0027186d,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__446.tif,446,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 447,Armenian Manuscripts,ark:/21198/zz0027187x,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__447.tif,447,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 448,Armenian Manuscripts,ark:/21198/zz0027188f,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__448.tif,448,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 449,Armenian Manuscripts,ark:/21198/zz0027189z,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__449.tif,449,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 450,Armenian Manuscripts,ark:/21198/zz002718bg,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__450.tif,450,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 451,Armenian Manuscripts,ark:/21198/zz002718c0,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__451.tif,451,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 452,Armenian Manuscripts,ark:/21198/zz002718dh,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__452.tif,452,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 453,Armenian Manuscripts,ark:/21198/zz002718f1,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__453.tif,453,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 454,Armenian Manuscripts,ark:/21198/zz002718gj,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__454.tif,454,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 455,Armenian Manuscripts,ark:/21198/zz002718h2,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__455.tif,455,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 456,Armenian Manuscripts,ark:/21198/zz002718jk,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__456.tif,456,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 457,Armenian Manuscripts,ark:/21198/zz002718k3,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__457.tif,457,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 458,Armenian Manuscripts,ark:/21198/zz002718mm,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__458.tif,458,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 459,Armenian Manuscripts,ark:/21198/zz002718n4,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__459.tif,459,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 460,Armenian Manuscripts,ark:/21198/zz002718pn,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__460.tif,460,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 461,Armenian Manuscripts,ark:/21198/zz002718q5,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__461.tif,461,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 462,Armenian Manuscripts,ark:/21198/zz002718rp,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__462.tif,462,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 463,Armenian Manuscripts,ark:/21198/zz002718s6,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__463.tif,463,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 464,Armenian Manuscripts,ark:/21198/zz002718tq,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__464.tif,464,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 465,Armenian Manuscripts,ark:/21198/zz002718v7,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__465.tif,465,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 466,Armenian Manuscripts,ark:/21198/zz002718wr,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__466.tif,466,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 467,Armenian Manuscripts,ark:/21198/zz002718x8,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__467.tif,467,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 468,Armenian Manuscripts,ark:/21198/zz002718zs,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__468.tif,468,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 469,Armenian Manuscripts,ark:/21198/zz0027190s,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__469.tif,469,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
