Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Visibility,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Rights.copyrightStatus,Rights.servicesContact,Subject,Type.genre,Coverage.geographic,Name.photographer,Name.creator,Author,Name.repository,Format.medium,Format.dimensions,Format.extent,Title,Alt ID.local,Description.note,Date.normalized,Date.publication,Alt ID.oclc,Publisher.publisherName,Date.creation,Publisher.placeOfOrigin,Note,Description.abstract,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dw89v,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dw89v_784359_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Steamboat Arabia,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw89v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dw89v/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwcmz,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwcmz_784697_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,"Ciao, Rudy",,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwcmz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwcmz/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwcng,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwcng_784725_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,A Son of the Desert Am I,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwcng,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwcng/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwcp0,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwcp0_784799_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Allah,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwcp0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwcp0/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwcqh,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwcqh_784614_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,The Desert Song-Macrae,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwcqh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwcqh/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwcr1,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwcr1_784856_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Burning Sands,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwcr1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwcr1/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwcsj,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwcsj_784709_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Desert Song and Roberta,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwcsj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwcsj/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwct2,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwct2_784703_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Joseph and the Dreamcoat,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwct2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwct2/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwcvk,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwcvk_784808_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Dulac,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwcvk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwcvk/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwcw3,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwcw3_784622_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Casablanca,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwcw3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwcw3/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwcxm,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwcxm_784880_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Cairo Town,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwcxm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwcxm/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwcz4,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwcz4_784775_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Afghanistan,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwcz4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwcz4/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwd04,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwd04_784692_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Caravans,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwd04,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwd04/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwd1n,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwd1n_784825_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Antonio,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwd1n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwd1n/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwd25,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwd25_784635_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Jennie-Mary Martin,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwd25,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwd25/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwd3p,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwd3p_784891_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Constantly,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwd3p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwd3p/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwd46,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwd46_784770_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Abdul The Bulbul Ameer,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwd46,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwd46/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwd5q,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwd5q_784665_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Moses the Lawgiver,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwd5q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwd5q/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwd67,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwd67_784833_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Grosset and Dunlap,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwd67,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwd67/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwd7r,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwd7r_784655_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Suleyman The Magnificent,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwd7r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwd7r/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwd88,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwd88_784897_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,You belong to me 2,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwd88,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwd88/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwd9s,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwd9s_784740_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,A Thousand And One Nights,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwd9s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwd9s/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwdb9,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwdb9_784639_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Written on the Wind,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwdb9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwdb9/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwdct,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwdct_784843_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Post-June,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwdct,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwdct/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwddb,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwddb_784685_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Greatest Story Ever Told,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwddb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwddb/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwdfv,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwdfv_784885_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Cairo,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwdfv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwdfv/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwfsh,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwfsh_784907_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,You Belong To Me,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwfsh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwfsh/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwmpc,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwmpc_1265015_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Tales from the Arabian Nights translated by Richard Burton,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwmpc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwmpc/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwmqw,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwmqw_1265131_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Modern Library : The Arabian Nights,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwmqw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwmqw/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwmrd,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwmrd_1265128_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Heritage Press : Second Volume : The Arabian Nights,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwmrd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwmrd/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwmsx,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwmsx_1264931_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,The Seven Voyages of Sinbad the Sailor,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwmsx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwmsx/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwmtf,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwmtf_1265036_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,The Epic of Kings,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwmtf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwmtf/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwmvz,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwmvz_1264934_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Rubaiyat illustrated by Katchadorian,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwmvz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwmvz/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwmwg,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwmwg_1265048_master.tif,,,,,,copyrighted,,,,,,,,,,,,Caldwell's Juvenile Classics  (Arabian Nights),,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwmwg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwmwg/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwmx0,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwmx0_1264949_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,The Arabian Nights Entertainments Edited by Andrew Lang,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwmx0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwmx0/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwmzh,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwmzh_1265134_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Best in Children's Books,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwmzh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwmzh/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwn0h,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwn0h_1265004_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,The Old Genie Hattabych,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwn0h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwn0h/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwn11,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwn11_1264940_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,The Seven Voyages of Sinbad the Sailor (2),,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwn11,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwn11/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwn2j,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwn2j_1265056_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Charles F. Graham & Co.  : Arabian Nights,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwn2j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwn2j/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwn32,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwn32_1264956_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Arabesque: Narrative Structure and the Aesthetics of Repetition,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwn32,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwn32/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwn4k,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwn4k_1265122_master.tif,,,,,,copyrighted,,,,,,,,,,,,Casanova Society III : The Thousand and One Nights,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwn4k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwn4k/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwn53,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwn53_1264962_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,The Arabian Nights edited by Wiggin and Smith,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwn53,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwn53/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwn6m,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwn6m_1264970_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Whitman Tween/Age Book,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwn6m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwn6m/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwn74,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwn74_1265084_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Lee and Shepard : Arabian Nights,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwn74,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwn74/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwn8n,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwn8n_1264995_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Tales from One Hundred and One Nights (Penguin Classics),,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwn8n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwn8n/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwn95,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwn95_1265099_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Harvard Classics : The Thousand and One Nights,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwn95,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwn95/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwnbp,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwnbp_1265043_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Tales of the Arabian Nights (castle),,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwnbp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwnbp/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwnc6,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwnc6_1265125_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Heritage Press : First Volume : The Arabian Nights,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwnc6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwnc6/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwndq,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwndq_1264943_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Arabian Nights - Milo Winter,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwndq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwndq/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwnf7,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwnf7_1264979_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Aladdin and the Wonderful Lamp,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwnf7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwnf7/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwngr,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwngr_1265119_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Casanova Society Vol. II : The Thousand and One Nights,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwngr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwngr/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwnh8,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwnh8_1265019_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,1001 Nights,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwnh8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwnh8/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwp1h,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwp1h_1265140_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,The Serpent's Smile,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwp1h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwp1h/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwp21,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwp21_1268886_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Argosy - Jan 20 1934,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwp21,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwp21/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwp3j,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwp3j_1268812_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Buddha,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwp3j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwp3j/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz001dwp42,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz001dwp42_1268773_master.tif,,,,,still image,copyrighted,,,,,,,,,,,,Palmolive - 1923,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwp42,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001dwp42/manifest
