Item ARK,Parent ARK,Object Type,Title,File Name,Item Sequence,AltTitle.other,AltTitle.translated,collection.physical,Description.note,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Summary,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.creator,Name.subject,Note,Place of origin,Publisher.publisherName,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject geographic,Subject temporal,Subject,Subject,Opac url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
ark:/21198/z1hb14g9,ark:/21198/z17963vw|~|ark:/21198/z1zk7d59,Work,Ռեսպուբլիկայի արդյունաբերության փարոսը / Յուրիկ Մկրտչի Գևորգյան (Երևանի Լենինյան շրջանի Ավտոդողերի գործարանի հավաքող բանվոր),Masters/othermasters/DEParmenianposters/images/soviet_00512_p_arm_2322.tif,,,The Republic's beacon of the Industy,,,,,1964,,,"Երևանի ավտոդողերի գործարանի հավաքող բանվոր Յուրիկ Գևորգյանը  աշխատասիրության շնորհիվ ավելի խորը յուրացրեց հավաքման տեխնոլոգիան, գործի վերածեց իմացածն ու սովորածը և ստեղծեց իր փորձը",62 x 45 cm. (24.4 x 17.7 in.),1 poster,,posters,arm,,ՀԿՊ կենտկոմի և Երքաղկոմի Ստեփան Շահումյանի անվան քաղաքական լուսավորության ռեսպուբլիկական տուն|~|Հայկական ՍՍՌ «Գիտելիք» ընկերություն,Գևորգյան Յուրիկ Մկրտչի,,Երևան,ՀՍՍՀ Մինիստրների սովետի մամուլի պետական կոմիտեի պոլիգրաֆարդյունաբերության գլխավոր վարչություն,,still image,copyrighted,"http://www.nla.am/, info@nla.am",,,,,Labor|~|Աշխատանք,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb14g9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hb14g9/manifest
ark:/21198/z1cn9366,ark:/21198/z17963vw|~|ark:/21198/z1zk7d59,Work,Ռեսպուբլիկայի արդյունաբերության փարոսը / Սուրեն Մարտիրոսի Պետրոսյան (Երևանի Լենինյան շրջանի Կիրովի անվան գործարանի ապարատավարների բրիգադիր),Masters/othermasters/DEParmenianposters/images/soviet_00513_p_arm_2323.tif,,,The Republic's beacon of the Industy,,,,,1964,,,"Ապարատավար  Սուրենը անհանգիստ և որոնող միտք ունի, բազմաթիվ նորարարական և գյուտարարարական առաջարկությունների հեղինակ է",63 x 45 cm. (24.8 x 17.7 in.),1 poster,,posters,arm,,ՀԿՊ կենտկոմի և Երքաղկոմի Ստեփան Շահումյանի անվան քաղաքական լուսավորության ռեսպուբլիկական տուն|~|Հայկական ՍՍՌ «Գիտելիք» ընկերություն,Պետրոսյան Սուրեն Մարտիրոսի,,Երևան,ՀՍՍՀ Մինիստրների սովետի մամուլի պետական կոմիտեի պոլիգրաֆարդյունաբերության գլխավոր վարչություն,,still image,copyrighted,"http://www.nla.am/, info@nla.am",,,,,Labor|~|Աշխատանք,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn9366,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cn9366/manifest
ark:/21198/z17w8bf1,ark:/21198/z17963vw|~|ark:/21198/z1zk7d59,Work,Ռեսպուբլիկայի արդյունաբերության փարոսը / Կլարա Գարեգինի Սարգսյան (Լենինականի Մայիսյան ապստամբության անվան տեքստիլ կոմբինատի ջուլհակուհի),Masters/othermasters/DEParmenianposters/images/soviet_00514_p_arm_2321.tif,,,The Republic's beacon of the Industy,,,,,1964,,,"Լենինականի տեքստիլ կոմբինատի գործվածքային ֆաբրիկայի արտադրության առաջավորներից է ջուլհակուհի Կլարա Սարգսյանը: Նա մշակել է կտրված թելերի միացման իր մեթոդը, սարքավորումները լավ ուսումնասիրելու, դրանք հմտորեն օգտագործելու և իր տեխնիկական գիտելիքները հարստացնելու շնորհիվ, հասել է աշխատանքի արտադրողականության բարձրացման նոր բնագծերի",64 x 45 cm. (25.1 x 17.7 in.),1 poster,,posters,arm,,ՀԿՊ կենտկոմի և Երքաղկոմի Ստեփան Շահումյանի անվան քաղաքական լուսավորության ռեսպուբլիկական տուն|~|Հայկական ՍՍՌ «Գիտելիք» ընկերություն,Սարգսյան Կլարա Գարեգինի,,Երևան,ՀՍՍՀ Մինիստրների սովետի մամուլի պետական կոմիտեի պոլիգրաֆարդյունաբերության գլխավոր վարչություն,,still image,copyrighted,"http://www.nla.am/, info@nla.am",,,,,Labor|~|Աշխատանք,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w8bf1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17w8bf1/manifest
ark:/21198/z1447kqm,ark:/21198/z17963vw|~|ark:/21198/z1zk7d59,Work,Ռեսպուբլիկայի գյուղատնտեսության փարոսը / Սեդա Արտաշի Նազարեթյան (Ախուրյանի շրջանի Ղարիբջանյան գյուղի կոլտնտեսության ճակնդեղացան օղակի անվանի օղակավարուհի),Masters/othermasters/DEParmenianposters/images/soviet_00515_p_arm_2365.tif,,,The Republic's beacon of agriculture,,,,,1965,,,Անվանի օղակավարուհի Սեդա Նազարեթյանը իր օղակի ինը կանանց հետ պատվով է կատարում իր առջև դրված պարտավորությունները,61 x 45 cm. (24 x 17.7 in.),1 poster,,posters,arm,,ՀԿՊ կենտկոմի և Երքաղկոմի Ստեփան Շահումյանի անվան քաղաքական լուսավորության ռեսպուբլիկական տուն|~|Հայկական ՍՍՌ «Գիտելիք» ընկերություն|~|Տեքստի հեղինակ՝ Լ. Նիկողոսյան,Նազարեթյան Սեդա Արտաշի,,Երևան,ՀՍՍՀ Մինիստրների սովետի մամուլի պետական կոմիտեի պոլիգրաֆարդյունաբերության գլխավոր վարչություն,,still image,copyrighted,"http://www.nla.am/, info@nla.am",,,,,Labor|~|Աշխատանք,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1447kqm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1447kqm/manifest
ark:/21198/z10c6v1r,ark:/21198/z17963vw|~|ark:/21198/z1zk7d59,Work,Ռեսպուբլիկայի գյուղատնտեսության փարոսը / Գառնիկ Ղազարի Մանուկյան,Masters/othermasters/DEParmenianposters/images/soviet_00516_p_arm_2366.tif,,,The Republic's beacon of agriculture,,,,,1965,,,"Կոլտնտեսության տրակտորային բրիգադի բրիգադավար Գառնիկ Մանուկյանը  ղեկավարում է գյուղատնտեսական ամբողջ տեխնիկայի նորոգումը, անձամբ մասնակցում տրակտորների, կոմբայնների, ավտոմեքենաների նորոգմանը, կարգի է գցում պարարտանյութեր ցրող սարքավորումներն ու մյուս գյուղատնտեսական գործիքները",61 x 45 cm. (24 x 17.7 in.),1 poster,,posters,arm,,ՀԿՊ կենտկոմի և Երքաղկոմի Ստեփան Շահումյանի անվան քաղաքական լուսավորության ռեսպուբլիկական տուն|~|Հայկական ՍՍՌ «Գիտելիք» ընկերություն|~|Տեքստը՝ Լ. Նիկողոսյանի,Մանուկյան Գառնիկ Ղազարի,,Երևան,ՀՍՍՀ Մինիստրների սովետի մամուլի պետական կոմիտեի պոլիգրաֆարդյունաբերության գլխավոր վարչություն,,still image,copyrighted,"http://www.nla.am/, info@nla.am",,,,,Labor|~|Աշխատանք,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6v1r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10c6v1r/manifest
ark:/21198/z1vm6bjf,ark:/21198/z17963vw|~|ark:/21198/z1zk7d59,Work,Առաջավոր փորձից / Մեր կրպակավարները,Masters/othermasters/DEParmenianposters/images/soviet_00517_p_arm_2367.tif,,,Experience of the leader - Our newsstand leaders,,,,,1962,,,"Երևան, Լենինական, Կիրովական և Հոկտեմբերյան քաղաքների կրպակավարները պատմում են իրենց առջև դրված հնդիրների, դրանց հաղթահարման, աշխատանքային հաջողությունների և հետագա պլանների մասին",61 x 45 cm. (24 x 17.7 in.),1 poster,,posters,arm,,УРП   „Союзпечать”   Минсвязи Арм. ССР|~|ՀՍՍՀ կապի նախարարության  «Սոյուզպեչատ»,Հարությունյան Վ. Գ.|~|Միրիբյան Ս.|~|Աբաջյան Շամիրամ|~|Եսայան Օ.|~| Հովհաննիսյան Ռ.,,Երևան,Պոլիգրաֆկոմբինատ,,still image,copyrighted,"http://www.nla.am/, info@nla.am",,,,,Labor|~|Աշխատանք,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm6bjf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vm6bjf/manifest
ark:/21198/z1qv5ktq,ark:/21198/z17963vw|~|ark:/21198/z1zk7d59,Work,Լեռները տեղի են տալիս,Masters/othermasters/DEParmenianposters/images/soviet_00518_p_arm_2919.tif,,,The mountains are opening a pathway,,,,,,,,Սոցիալիստական մրցության հաղթող կոլեկտիվներից է Եղեգնաձորի շրջանի № 3 ճանապարհաշինարարական վարչության կոլեկտիվը,61 x 45 cm. (24 x 17.7 in.),1 poster,,posters,arm,,"Հայկական ՍՍՀ «Գիտելիք» ընկերության գիտատեխնիկական նվաճումների պրոպագանդայի և ներդրման տուն|~|Տեքստը՝ Հարությունյան, Խորեն|~|Լուսանկարները՝ Իսախանյան, Էդիկ",,,Երևան,"ՀՍՍՀ հրատարակչությունների, պոլիգրաֆիայի և գրքի առևտրի գործերի պետական կոմիտեի Հակոբ Մեղապարտի անվան պոլիգրաֆկոմբինատ",,still image,copyrighted,"http://www.nla.am/, info@nla.am",,,,,Labor|~|Աշխատանք,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv5ktq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qv5ktq/manifest
ark:/21198/z1m34v1t,ark:/21198/z17963vw|~|ark:/21198/z1zk7d59,Work,Ինտենսիվացման ուղիով,Masters/othermasters/DEParmenianposters/images/soviet_00519_p_arm_2917.tif,,,By way of the intensive mind,,,,,,,,"Եղեգնաձորի շրջանի Ագարակաձորի պետական տնտեսությունը ընթանում է ինտենսիվացման ուղիով, որը պարենային ծրագրի կատարման գլխավոր պայմանն է",61 x 45 cm. (24 x 17.7 in.),1 poster,,posters,arm,,"Հայկական ՍՍՀ «Գիտելիք» ընկերության գիտատեխնիկական նվաճումների պրոպագանդայի և ներդրման տուն|~|Տեքստը՝ Հարությունյան, Խորեն|~|Լուսանկարները՝ Իսախանյան, Էդիկ",,,Երևան,"ՀՍՍՀ հրատարակչությունների, պոլիգրաֆիայի և գրքի առևտրի գործերի պետական կոմիտեի Հակոբ Մեղապարտի անվան պոլիգրաֆկոմբինատ",,still image,copyrighted,"http://www.nla.am/, info@nla.am",,,,,Labor|~|Աշխատանք,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m34v1t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m34v1t/manifest
ark:/21198/z1gf2ss9,ark:/21198/z17963vw|~|ark:/21198/z1zk7d59,Work,Վերելքի աստիճաններով,Masters/othermasters/DEParmenianposters/images/soviet_00520_p_arm_2916.tif,,,,,,,,1983,,,"Լենինականի հղկող հաստոցների գործարանի կոլեկտիվը լավ նախադրյալներ է ստեղծել հնգամյակի բնագծերը ժամկետից շուտ նվաճելու, ՍՄԿԿ XXVI  համագումարի առաջադրած խնդիրները հաջողությամբ կատարելու համար",61 x 45 cm. (24 x 17.7 in.),1 poster,,posters,arm,,"Հայկական ՍՍՀ «Գիտելիք» ընկերության գիտատեխնիկական նվաճումների պրոպագանդայի և ներդրման տուն|~|Տեքստը՝ Սարգսյան, Ռաֆիկ|~|Լուսանկարները՝  Ներսիսյան, Հայկ",,,Երևան,"ՀՍՍՀ հրատարակչությունների, պոլիգրաֆիայի և գրքի առևտրի գործերի պետական կոմիտեի Հակոբ Մեղապարտի անվան պոլիգրաֆկոմբինատ",,still image,copyrighted,"http://www.nla.am/, info@nla.am",,,,,Labor|~|Աշխատանք,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf2ss9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gf2ss9/manifest
ark:/21198/z1bp222c,ark:/21198/z17963vw|~|ark:/21198/z1zk7d59,Work,Երիտասարդ գործարանը և նրա մարդիկ,Masters/othermasters/DEParmenianposters/images/soviet_00521_p_arm_2929.tif,,,,,,,,1983,,,"Երևանի «Ալմաստ» գործարանի ալմաստագործները պարտավորվել են իրենց արժանի ավանդը ներդնել ՍՄԿԿ XXVI  համագումարի, կուսակցության կենտկոմի հետագա պլենումների որոշումներ կատարման գործում",51 x 41 cm. (20 x 16.3 in.),1 poster,,posters,arm,,"Հայկական ՍՍՀ «Գիտելիք» ընկերության գիտատեխնիկական նվաճումների պրոպագանդայի և ներդրման տուն|~|Տեքստը՝ Գևորգյան, Գարեգին|~|Լուսանկարները՝  Գևորգյան, Ռ.",,,Երևան,"ՀՍՍՀ հրատարակչությունների, պոլիգրաֆիայի և գրքի առևտրի գործերի պետական կոմիտեի Հակոբ Մեղապարտի անվան պոլիգրաֆկոմբինատ",,still image,copyrighted,"http://www.nla.am/, info@nla.am",,,,,Labor|~|Աշխատանք,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp222c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bp222c/manifest
ark:/21198/z16x1996,ark:/21198/z17963vw|~|ark:/21198/z1zk7d59,Work,Գյուտարարների և նորարարների ավանդը,Masters/othermasters/DEParmenianposters/images/soviet_00522_p_arm_2926.tif,,,,,,,,1983,,,"Երևանի «Ալմաստ» գործարանի գյուտարարների և նորարարների  ջանքերն ու ուսումնասիրություններն ուղղված են հումքի, էներգետիկ ռեսուրսների խնայողությանը, աշխատատար գործողությունների պարզեցմանը, ձեռքի աշխատանքի թեթևացմանը, մեքենա-սարքավորումների արտադրողականության բարձրացմանը",61 x 45 cm. (24 x 17.7 in.),1 poster,,posters,arm,,"Հայկական ՍՍՀ «Գիտելիք» ընկերության գիտատեխնիկական նվաճումների պրոպագանդայի և ներդրման տուն|~|Տեքստը՝ Գևգորյան, Գարեգին|~|Լուսանկարները՝  Գևորգյան, Ռ.",,,Երևան,"ՀՍՍՀ հրատարակչությունների, պոլիգրաֆիայի և գրքի առևտրի գործերի պետական կոմիտեի Հակոբ Մեղապարտի անվան պոլիգրաֆկոմբինատ",,still image,copyrighted,"http://www.nla.am/, info@nla.am",,,,,Labor|~|Աշխատանք,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x1996,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16x1996/manifest
ark:/21198/z1350jm7,ark:/21198/z17963vw|~|ark:/21198/z1zk7d59,Work,Սովետական կուլտուրական առևտրի համար / Պատմում են մեր առաջավորները,Masters/othermasters/DEParmenianposters/images/soviet_00523_p_arm_2348.tif,,,,,,,,1984,,,Ախուրյանի շրջանի սպառողական կոոպերացիայի աշխատողները պատմում են իրենց  առջև դրված սոցիալիստական պարտավորությունների մասին,42 x 34 cm. (16.5 x 13.5 in.),1 poster,,posters,arm,,Ախուրյանի շրջկոոպի վարչություն|~|Արհմիութենական և ԼԿԵՄ կազմակերպություններ,,,Լենինական,Հայկական ՍՍՌ Մինիստրների սովետի մամուլի պետական կոնիտեի պոլիգրաֆարդյունաբերության գլխավոր վարչություն|~|№ 4 տպարան,,still image,copyrighted,"http://www.nla.am/, info@nla.am",,,,,Labor|~|Աշխատանք,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1350jm7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1350jm7/manifest
