"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Language","Title","Relation.rectoVerso","Description.abstract","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001ngz0c","ark:/21198/zz001nh0v7","2","Completed","Page","polygraph/masters/21198-zz001nh0v7-1-master.tif","54","","","","","","","text","","Polygraph Newsletter_0523","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh0v7",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001ngz0c","ark:/21198/zz001nh0wr","2","Completed","Page","polygraph/masters/21198-zz001nh0wr-1-master.tif","55","","","","","","","text","","Polygraph Newsletter_0524","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh0wr",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001ngz0c","ark:/21198/zz001nh0x8","2","Completed","Page","polygraph/masters/21198-zz001nh0x8-1-master.tif","56","","","","","","","text","","Polygraph Newsletter_0525","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh0x8",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001ngz0c","ark:/21198/zz001nh0zs","2","Completed","Page","polygraph/masters/21198-zz001nh0zs-1-master.tif","57","","","","","","","text","","Polygraph Newsletter_0526","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh0zs",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001ngz0c","ark:/21198/zz001nh10s","2","Completed","Page","polygraph/masters/21198-zz001nh10s-1-master.tif","58","","","","","","","text","","Polygraph Newsletter_0527","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh10s",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh12t","2","Completed","Page","polygraph/masters/21198-zz001nh12t-1-master.tif","1","","","","","","","text","","Polygraph Newsletter_0528","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh12t",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh13b","2","Completed","Page","polygraph/masters/21198-zz001nh13b-1-master.tif","2","","","","","","","text","","Polygraph Newsletter_0529","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh13b",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh14v","2","Completed","Page","polygraph/masters/21198-zz001nh14v-1-master.tif","3","","","","","","","text","","Polygraph Newsletter_0530","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh14v",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh15c","2","Completed","Page","polygraph/masters/21198-zz001nh15c-1-master.tif","4","","","","","","","text","","Polygraph Newsletter_0531","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh15c",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh16w","2","Completed","Page","polygraph/masters/21198-zz001nh16w-1-master.tif","5","","","","","","","text","","Polygraph Newsletter_0532","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh16w",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh17d","2","Completed","Page","polygraph/masters/21198-zz001nh17d-1-master.tif","6","","","","","","","text","","Polygraph Newsletter_0533","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh17d",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh18x","2","Completed","Page","polygraph/masters/21198-zz001nh18x-1-master.tif","7","","","","","","","text","","Polygraph Newsletter_0534","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh18x",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh19f","2","Completed","Page","polygraph/masters/21198-zz001nh19f-1-master.tif","8","","","","","","","text","","Polygraph Newsletter_0535","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh19f",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh1bz","2","Completed","Page","polygraph/masters/21198-zz001nh1bz-1-master.tif","9","","","","","","","text","","Polygraph Newsletter_0536","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh1bz",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh1cg","2","Completed","Page","polygraph/masters/21198-zz001nh1cg-1-master.tif","10","","","","","","","text","","Polygraph Newsletter_0537","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh1cg",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh1d0","2","Completed","Page","polygraph/masters/21198-zz001nh1d0-1-master.tif","11","","","","","","","text","","Polygraph Newsletter_0538","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh1d0",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh1fh","2","Completed","Page","polygraph/masters/21198-zz001nh1fh-1-master.tif","12","","","","","","","text","","Polygraph Newsletter_0539","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh1fh",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh1g1","2","Completed","Page","polygraph/masters/21198-zz001nh1g1-1-master.tif","13","","","","","","","text","","Polygraph Newsletter_0540","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh1g1",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh1hj","2","Completed","Page","polygraph/masters/21198-zz001nh1hj-1-master.tif","14","","","","","","","text","","Polygraph Newsletter_0541","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh1hj",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh1j2","2","Completed","Page","polygraph/masters/21198-zz001nh1j2-1-master.tif","15","","","","","","","text","","Polygraph Newsletter_0542","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh1j2",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh1kk","2","Completed","Page","polygraph/masters/21198-zz001nh1kk-1-master.tif","16","","","","","","","text","","Polygraph Newsletter_0543","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh1kk",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh1m3","2","Completed","Page","polygraph/masters/21198-zz001nh1m3-1-master.tif","17","","","","","","","text","","Polygraph Newsletter_0544","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh1m3",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh1nm","2","Completed","Page","polygraph/masters/21198-zz001nh1nm-1-master.tif","18","","","","","","","text","","Polygraph Newsletter_0545","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh1nm",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh1p4","2","Completed","Page","polygraph/masters/21198-zz001nh1p4-1-master.tif","19","","","","","","","text","","Polygraph Newsletter_0546","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh1p4",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh1qn","2","Completed","Page","polygraph/masters/21198-zz001nh1qn-1-master.tif","20","","","","","","","text","","Polygraph Newsletter_0547","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh1qn",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh1r5","2","Completed","Page","polygraph/masters/21198-zz001nh1r5-1-master.tif","21","","","","","","","text","","Polygraph Newsletter_0548","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh1r5",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh1sp","2","Completed","Page","polygraph/masters/21198-zz001nh1sp-1-master.tif","22","","","","","","","text","","Polygraph Newsletter_0549","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh1sp",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh1t6","2","Completed","Page","polygraph/masters/21198-zz001nh1t6-1-master.tif","23","","","","","","","text","","Polygraph Newsletter_0550","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh1t6",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh1vq","2","Completed","Page","polygraph/masters/21198-zz001nh1vq-1-master.tif","24","","","","","","","text","","Polygraph Newsletter_0551","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh1vq",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh1w7","2","Completed","Page","polygraph/masters/21198-zz001nh1w7-1-master.tif","25","","","","","","","text","","Polygraph Newsletter_0552","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh1w7",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh1xr","2","Completed","Page","polygraph/masters/21198-zz001nh1xr-1-master.tif","26","","","","","","","text","","Polygraph Newsletter_0553","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh1xr",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh1z8","2","Completed","Page","polygraph/masters/21198-zz001nh1z8-1-master.tif","27","","","","","","","text","","Polygraph Newsletter_0554","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh1z8",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh208","2","Completed","Page","polygraph/masters/21198-zz001nh208-1-master.tif","28","","","","","","","text","","Polygraph Newsletter_0555","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh208",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh21s","2","Completed","Page","polygraph/masters/21198-zz001nh21s-1-master.tif","29","","","","","","","text","","Polygraph Newsletter_0556","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh21s",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh229","2","Completed","Page","polygraph/masters/21198-zz001nh229-1-master.tif","30","","","","","","","text","","Polygraph Newsletter_0557","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh229",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh23t","2","Completed","Page","polygraph/masters/21198-zz001nh23t-1-master.tif","31","","","","","","","text","","Polygraph Newsletter_0558","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh23t",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh24b","2","Completed","Page","polygraph/masters/21198-zz001nh24b-1-master.tif","32","","","","","","","text","","Polygraph Newsletter_0559","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh24b",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh25v","2","Completed","Page","polygraph/masters/21198-zz001nh25v-1-master.tif","33","","","","","","","text","","Polygraph Newsletter_0560","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh25v",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh26c","2","Completed","Page","polygraph/masters/21198-zz001nh26c-1-master.tif","34","","","","","","","text","","Polygraph Newsletter_0561","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh26c",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh27w","2","Completed","Page","polygraph/masters/21198-zz001nh27w-1-master.tif","35","","","","","","","text","","Polygraph Newsletter_0562","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh27w",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh28d","2","Completed","Page","polygraph/masters/21198-zz001nh28d-1-master.tif","36","","","","","","","text","","Polygraph Newsletter_0563","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh28d",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh29x","2","Completed","Page","polygraph/masters/21198-zz001nh29x-1-master.tif","37","","","","","","","text","","Polygraph Newsletter_0564","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh29x",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh2bf","2","Completed","Page","polygraph/masters/21198-zz001nh2bf-1-master.tif","38","","","","","","","text","","Polygraph Newsletter_0565","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh2bf",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh2cz","2","Completed","Page","polygraph/masters/21198-zz001nh2cz-1-master.tif","39","","","","","","","text","","Polygraph Newsletter_0566","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh2cz",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh2dg","2","Completed","Page","polygraph/masters/21198-zz001nh2dg-1-master.tif","40","","","","","","","text","","Polygraph Newsletter_0567","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh2dg",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh2f0","2","Completed","Page","polygraph/masters/21198-zz001nh2f0-1-master.tif","41","","","","","","","text","","Polygraph Newsletter_0568","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh2f0",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh2gh","2","Completed","Page","polygraph/masters/21198-zz001nh2gh-1-master.tif","42","","","","","","","text","","Polygraph Newsletter_0569","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh2gh",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh2h1","2","Completed","Page","polygraph/masters/21198-zz001nh2h1-1-master.tif","43","","","","","","","text","","Polygraph Newsletter_0570","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh2h1",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh2jj","2","Completed","Page","polygraph/masters/21198-zz001nh2jj-1-master.tif","44","","","","","","","text","","Polygraph Newsletter_0571","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh2jj",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh2k2","2","Completed","Page","polygraph/masters/21198-zz001nh2k2-1-master.tif","45","","","","","","","text","","Polygraph Newsletter_0572","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh2k2",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh2mk","2","Completed","Page","polygraph/masters/21198-zz001nh2mk-1-master.tif","46","","","","","","","text","","Polygraph Newsletter_0573","v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh2mk",""
"Society for Psychophysiological Research Records (Collection 1194)","ark:/21198/zz001nh119","ark:/21198/zz001nh2n3","2","Completed","Page","polygraph/masters/21198-zz001nh2n3-1-master.tif","47","","","","","","","text","","Polygraph Newsletter_0574","r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nh2n3",""
