Project Name,Item ARK,Parent ARK,Visibility,Object Type,File Name,Item Sequence,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Language,Subject,Name.repository,Name.subject,Name.photographer,Name.creator,Title,Representative image,Masthead,Description.abstract,Description.note,Coverage.geographic,Description.latitude,Description.fundingNote,Alt ID.local,Format.extent,Format.medium,Relation.isPartOf,Date.creation,Date.normalized,Description.caption,Description.longitude,Subject.temporal,Opac url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Sachtleben (William Lewis) Papers. Collection 1841,ark:/21198/zz002hfqtp,ark:/21198/zz001nx6sg,,Work,sacht/image/uclamss_1841_0271.tif,,still image,pd,black-and-white photographs|~|cellulose nitrate film,,Bicycle touring -- Asia|~|Guards -- Turkey,"University of California, Los Angeles. $b Library Special Collections","Sachtleben, William Lewis","Allen, Thomas Gaskell",,"William Sachtleben oiling his bicycle along the road from Geyve to Beypazari, Turkey, 1891",,,,"Photograph of William Sachtleben stopping to oil his Humber bicycle along the road from Geyve to Beypazari, with two men on horseback watching. One of the men on horseback may by the mounted guard appointed by the authorities to protect Sachtleben and Thomas Allen on this portion of their journey (as recounted in their book, Across Asia on a bicycle).|~|Photograph taken during William Lewis Sachtleben's bicycle journey across Asia with Thomas Gaskell Allen Jr.",Turkey--Ankara İli,40.323514,Access to this collection is generously supported by Arcadia funds.,uclamss_1841_0271,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","April 8, 1891",1891-04-08,"Text from negative sleeve: No. 23. April 8, 1891. Oiling up on the way-side in Asia Minor.",31.124268,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfqtp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfqtp/manifest
Sachtleben (William Lewis) Papers. Collection 1841,ark:/21198/zz002hfqv6,ark:/21198/zz001nx6sg,,Work,sacht/image/uclamss_1841_0272.tif,,still image,pd,black-and-white photographs|~|cellulose nitrate film,,Bicycle touring -- Asia|~|Caravans -- Turkey|~|Camels -- Turkey,"University of California, Los Angeles. $b Library Special Collections","Sachtleben, William Lewis","Allen, Thomas Gaskell",,"William Sachtleben on bicycle behind a caravan of camels along the road from Geyve to Beypazari, Turkey, 1891",,,,Photograph taken during William Lewis Sachtleben's bicycle journey across Asia with Thomas Gaskell Allen Jr.|~|Photograph of William Sachtleben on bicycle behind a caravan of camels along the road from Geyve to Beypazari with hills visible in the distance.,Turkey--Ankara İli,40.323514,Access to this collection is generously supported by Arcadia funds.,uclamss_1841_0272,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","April 8, 1891",1891-04-08,"Handwritten on negative: 668a|~|Text from negative sleeve: No. 25. April 8, 1891. Passing a caravan of camels.",31.124268,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfqv6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfqv6/manifest
Sachtleben (William Lewis) Papers. Collection 1841,ark:/21198/zz002hfqwq,ark:/21198/zz001nx6sg,,Work,sacht/image/uclamss_1841_0273.tif,,still image,pd,black-and-white photographs|~|cellulose nitrate film,,Bicycle touring -- Asia|~|Guards -- Turkey,"University of California, Los Angeles. $b Library Special Collections","Sachtleben, William Lewis|~|Allen, Thomas Gaskell",,,"Distant view of Beypazarı with William Sachtleben and his bicycle in the foreground, Turkey, 1891",,,,"Photograph of William Sachtleben standing next to his Humber bicycle looking towards the town of Beypazarı in the distance. Thomas Allen's bicycle, and a man and horse are just behind him. The man may by the mounted guard appointed by the authorities to protect Sachtleben and Thomas Allen on this portion of their journey (as recounted in their book, Across Asia on a bicycle).|~|Photograph taken during William Lewis Sachtleben's bicycle journey across Asia with Thomas Gaskell Allen Jr.",Turkey--Beypazarı,40.157885,Access to this collection is generously supported by Arcadia funds.,uclamss_1841_0273,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","April 9, 1891",1891-04-09,"Text from negative sleeve: No. 26. April 9, 1891. Distant view of Bey Bazar [sic].",31.874084,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfqwq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfqwq/manifest
Sachtleben (William Lewis) Papers. Collection 1841,ark:/21198/zz002hfqx7,ark:/21198/zz001nx6sg,,Work,sacht/image/uclamss_1841_0274.tif,,still image,pd,black-and-white photographs|~|cellulose nitrate film,,Bicycle touring -- Asia,"University of California, Los Angeles. $b Library Special Collections","Sachtleben, William Lewis","Allen, Thomas Gaskell",,"William Sachtleben riding his bicycle on the route to Ankara between Geyve and Beypazari, Turkey, 1891",,,,"Photograph taken during William Lewis Sachtleben's bicycle journey across Asia with Thomas Gaskell Allen Jr.|~|Photograph of William Sachtleben riding his Humber bicycle on the route to Ankara, between Geyve and Beypazari.",Turkey--Sakarya İli,40.323514,Access to this collection is generously supported by Arcadia funds.,uclamss_1841_0274,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","April 9, 1891",1891-04-09,"Text from negative sleeve: No. 27. April 9, 1891. Scene between Geiveh [Geyve] and Angora [Ankara], showing a fairly good road leading up a fertile valley to an unimportant Turkish town. A common situation for … in Asia Minor.",31.124268,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfqx7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfqx7/manifest
Sachtleben (William Lewis) Papers. Collection 1841,ark:/21198/zz002hfqzr,ark:/21198/zz001nx6sg,,Work,sacht/image/uclamss_1841_0275.tif,,still image,pd,black-and-white photographs|~|cellulose nitrate film,,Bicycle touring -- Asia,"University of California, Los Angeles. $b Library Special Collections","Sachtleben, William Lewis","Allen, Thomas Gaskell",,"William Sachtleben enjoying the scenery from an elevation on the road between ""Nalikhan"" (probably Nallihan) and Beypazari, Turkey, 1891,",,,,"Photograph of William Sachtleben leaning back against his Humber bicycle while enjoying the scenery from an elevation on the road between ""Nalikhan"" (probably Nallihan) and Beypazari.|~|Photograph taken during William Lewis Sachtleben's bicycle journey across Asia with Thomas Gaskell Allen Jr.",Turkey--Ankara İli,40.172578,Access to this collection is generously supported by Arcadia funds.,uclamss_1841_0275,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","April 9, 1891",1891-04-09,"Handwritten on negative: 668a|~|Text from negative sleeve: No. 33. April 9, 1891. The scenery nearing Bey Bazar [sic] showing the various colors in Cayere. A volcanic district. After leaving Nalikhan.",31.598053,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfqzr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfqzr/manifest
Sachtleben (William Lewis) Papers. Collection 1841,ark:/21198/zz002hfr0r,ark:/21198/zz001nx6sg,,Work,sacht/image/uclamss_1841_0276.tif,,still image,pd,black-and-white photographs|~|cellulose nitrate film,,Bicycle touring -- Asia,"University of California, Los Angeles. $b Library Special Collections","Sachtleben, William Lewis","Allen, Thomas Gaskell",,"William Sachtleben looking towards the village of Tchayiskhan along the route from Geyve to Beypazari, Turkey, 1891",,,,Photograph of William Sachtleben holding his and Thomas Allen's Humber bicycles and looking towards the village of Tchayiskhan along the route from Geyve to Beypazari.|~|Photograph taken during William Lewis Sachtleben's bicycle journey across Asia with Thomas Gaskell Allen Jr.,Turkey--Ankara İli,40.323514,Access to this collection is generously supported by Arcadia funds.,uclamss_1841_0276,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","April 9, 1891",1891-04-09,"Text from negative sleeve: No. 34. April 9, 1891. The road leading to a small village - Tchayiskhan. The and volcanic mountains.",31.124268,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfr0r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfr0r/manifest
Sachtleben (William Lewis) Papers. Collection 1841,ark:/21198/zz002hfr18,ark:/21198/zz001nx6sg,,Work,sacht/image/uclamss_1841_0277.tif,,still image,pd,black-and-white photographs|~|cellulose nitrate film,,Bicycle touring -- Asia,"University of California, Los Angeles. $b Library Special Collections","Sachtleben, William Lewis","Allen, Thomas Gaskell",,"William Sachtleben and another man (Thomas Allen?) on the outskirts of Beypazari next to a bridge, Turkey, 1891",,,,Photograph taken during William Lewis Sachtleben's bicycle journey across Asia with Thomas Gaskell Allen Jr.|~|View towards Beypazarı from hills to the southeast across the stream and stone bridge. William Sachtleben and another man (Thomas Allen?) stand in the foreground.,Turkey--Beypazarı İlçesi,40.165232,Access to this collection is generously supported by Arcadia funds.,uclamss_1841_0277,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","April 10, 1891",1891-04-10,"Text from negative sleeve: No. 35. April 10, 1891. A general view of Bey Bazar [sic] from the hills to the southeast across the stream.|~|Handwritten on negative: 668a",31.924896,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfr18,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfr18/manifest
Sachtleben (William Lewis) Papers. Collection 1841,ark:/21198/zz002hfr2s,ark:/21198/zz001nx6sg,,Work,sacht/image/uclamss_1841_0278.tif,,still image,pd,black-and-white photographs|~|cellulose nitrate film,,Bicycle touring -- Asia,"University of California, Los Angeles. $b Library Special Collections","Sachtleben, William Lewis","Allen, Thomas Gaskell",,"William Sachtleben approaching Eye Yash en route from Beypasari to Ankara, Turkey, 1891",,,,Photograph taken during William Lewis Sachtleben's bicycle journey across Asia with Thomas Gaskell Allen Jr.|~|Photograph of William Sachtleben approaching Eye Yash en route from Beypasari to Ankara. He is standing with his and Thomas Allen's Humber bicycles.,Turkey--Ankara İli,40.086477,Access to this collection is generously supported by Arcadia funds.,uclamss_1841_0278,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","April 11, 1891",1891-04-11,"Text from negative sleeve: No. 40. April 11, 1891. Scene in the dreary desert approaching Eye Yash from the direction of Bey Bazar [sic].",32.324524,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfr2s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfr2s/manifest
Sachtleben (William Lewis) Papers. Collection 1841,ark:/21198/zz002hfr39,ark:/21198/zz001nx6sg,,Work,sacht/image/uclamss_1841_0279.tif,,still image,pd,black-and-white photographs|~|cellulose nitrate film,,Bicycle touring -- Asia|~|Donkeys -- Turkey|~|Caravans -- Turkey|~|Camels -- Turkey,"University of California, Los Angeles. $b Library Special Collections","Sachtleben, William Lewis","Allen, Thomas Gaskell",,"William Sachtleben looking towards a caravan of camels and donkeys on the road from Beypazari to Ankara, Turkey, 1891",,,,Photograph taken during William Lewis Sachtleben's bicycle journey across Asia with Thomas Gaskell Allen Jr.|~|Photograph of William Sachtleben standing with his Humber bicycle and looking towards a caravan of camels and donkeys lead by a horseman on the road from Beypazari to Ankara.,Turkey--Ankara İli,40.086477,Access to this collection is generously supported by Arcadia funds.,uclamss_1841_0279,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","April 12, 1891",1891-04-12,"Text from Negative Sleeve: No. 41. April 12, 1891. Approaching a caravan of camels and donkeys. Road between Bey Bazar [sic] and Angora. A common sight in Asia Minor.",32.324524,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfr39,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfr39/manifest
Sachtleben (William Lewis) Papers. Collection 1841,ark:/21198/zz002hfr4t,ark:/21198/zz001nx6sg,,Work,sacht/image/uclamss_1841_0280.tif,,still image,pd,black-and-white photographs|~|cellulose nitrate film,,Bicycle touring -- Asia|~|Taverns (Inns) -- Turkey,"University of California, Los Angeles. $b Library Special Collections","Sachtleben, William Lewis","Allen, Thomas Gaskell",,"William Sachtleben at an inn on the road from Beypazari to Ankara, Turkey, 1891",,,,Photograph of William Sachtleben seated next to his Humber bicycle in front of an inn on the road from Beypazari to Ankara. A small child stands on the left and about 5 men are in the background.|~|Photograph taken during William Lewis Sachtleben's bicycle journey across Asia with Thomas Gaskell Allen Jr.,Turkey--Ankara İli,40.086477,Access to this collection is generously supported by Arcadia funds.,uclamss_1841_0280,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","April 12, 1891",1891-04-12,"Text from negative sleeve: No. 43. April 12, 1891. Scene at way-side inn of Asia Minor, on road to Angora.|~|Handwritten on negative: 668a",32.324524,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfr4t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfr4t/manifest
Sachtleben (William Lewis) Papers. Collection 1841,ark:/21198/zz002hfr5b,ark:/21198/zz001nx6sg,,Work,sacht/image/uclamss_1841_0281.tif,,still image,pd,black-and-white photographs|~|cellulose nitrate film,,Bicycle touring -- Asia|~|Horses -- Turkey|~|Guards -- Turkey,"University of California, Los Angeles. $b Library Special Collections","Sachtleben, William Lewis","Allen, Thomas Gaskell",,"William Sachtleben on his bicycle approaching Ankara, Turkey, 1891",,,,"Photograph of William Sachtleben on his Humber bicycle next to a horseman with the city of Ankara in the distance. A third person is just visible beyond the front wheel of Sachtleben's bicycle. The man on horseback  may by the mounted guard appointed by the authorities to protect Sachtleben and Thomas Allen on this portion of their journey (as recounted in their book, Across Asia on a bicycle).|~|Photograph taken during William Lewis Sachtleben's bicycle journey across Asia with Thomas Gaskell Allen Jr.",Turkey--Ankara,39.935013,Access to this collection is generously supported by Arcadia funds.,uclamss_1841_0281,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","April 12, 1891",1891-04-12,"Text from negative sleeve: No. 45. April 12, 1891. A general view of Angora.",32.752991,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfr5b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfr5b/manifest
Sachtleben (William Lewis) Papers. Collection 1841,ark:/21198/zz002hfr6v,ark:/21198/zz001nx6sg,,Work,sacht/image/uclamss_1841_0282.tif,,still image,pd,black-and-white photographs|~|cellulose nitrate film,,Bicycle touring -- Asia,"University of California, Los Angeles. $b Library Special Collections","Sachtleben, William Lewis|~|Allen, Thomas Gaskell","Sachtleben, William Lewis",,"William Sachtleben and Thomas Allen on their way to visit the British Vice-Consul Tom Newton, Ankara, Turkey, 1891",,,,"Photograph of William Sachtleben and Thomas Allen wheeling their Humber bicycles down a street in Ankara accompanied by a crowd of locals pon theri way to visit the English Consul, Tom Newton.|~|Photograph taken during William Lewis Sachtleben's bicycle journey across Asia with Thomas Gaskell Allen Jr.",Turkey--Ankara,39.88445,Access to this collection is generously supported by Arcadia funds.,uclamss_1841_0282,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","April 12, 1891",1891-04-12,"Text from negative sleeve: No. 46. April 12, 1891. The English Consul, Tom Newton in Angora, showing up to the hotel.",32.893066,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfr6v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfr6v/manifest
