Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.subject,Name.creator,Language,Subject,Rights.permission,Subject geographic,Author,Name.cartographer,Name.repository,Name.other,Title,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,AltIdentifier.callNo,Alt ID.catalogRecordNumber,Opac url,Coverage.geoscale,AltTitle.uniform,Alt ID.local,Description.caption,Date.creation,Date.publication,Date.normalized,Alt ID.lccn,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1kq5,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer19_folder5/G4363_LACo_A1_SCB_1942.tif,,,,,,,cartographic,map,copyrighted,unknown,,,eng,,,Los Angeles County (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Los Angeles County is bigger and safer than you think,Southern California business?,"""Reprinted from the February 16, 1942, issue of Southern California business.""|~|Includes 4 inset maps and ancillary map: ""Pacific Coast states with Los Angeles County drawn to scale.""","[Los Angeles, Calif.?]|~|cau",1 map ; 24 x 31 cm.,Los Angeles County (Calif.),25420961,G4363 L.A Co. .B8 var. SCB 1942,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2244289,1000000,,G4363_LACo_A1_SCB_1942,,1942|~|[1942?],,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1kq5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c1kq5/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1krp,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer19_folder5/G4363_LACo_A3_NS_RPC_1944.tif,,,,,,,cartographic,map,pd_usfed,unknown,"Gramm, Ferd E.",Los Angeles County (Calif.). Regional Planning Commission.,eng,,,Los Angeles County (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Perspective base map, County of Los Angeles",The Commission,"Brown line print.|~|Relief represented pictorially.|~|prepared in the office of the Regional Planning Commission, County of Los Angeles, California ; Ferd E. Gramm, staff artist.","cau|~|[Los Angeles, Calif.]",1 map : photocopy ; 26 x 47 cm.,Los Angeles County (Calif.),25280199,G4363 L.A Co. .A3 ns RPC 1944,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2244080,,,G4363_LACo_A3_NS_RPC_1944,,1944,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1krp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c1krp/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1ks6,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer19_folder5/G4363_LACo_E2_150_RPC_1941.tif,,,,,,,cartographic,map,pd_usfed,unknown,,Los Angeles County (Calif.). Regional Planning Commission.,eng,,,Los Angeles County (Calif.)--Population--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Distribution of population for 1930, metropolitan area-County of Los Angeles",Regional Planning Commission--County of Los Angeles,"Blue line print.|~|""P.A.N. 8-15-'41.""|~|Relief represented by hachures.","cau|~|[Los Angeles, Calif.]",1 map : photocopy ; 55 x 92 cm.,Los Angeles County (Calif.),24453805,G4363 L.A. Co. E2 130 RPC 1941,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2244003,130000,,G4363_LACo_E2_150_RPC_1941,,[1941],,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1ks6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c1ks6/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1ktq,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer19_folder5/G4363_LACo_E2_280_RPC_1941.tif,,,,,,,cartographic,map,unknown,unknown,,Los Angeles County (Calif.). Regional Planning Commission.,eng,Los Angeles County (Calif.)--Population--Maps,,Los Angeles County (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Distribution of population for 1940-44, metropolitan area-County of Los Angeles","Regional Planning Commission, County of Los Angeles","Relief shown by hachures.|~|""P.A.N. 8-3-41.""|~|""Transportation planning project, metropolitan area, County of Los Angeles, California.""","[Los Angeles, Calif.]",1 map : photocopy ; on sheet 28 x 45 cm.,Los Angeles County (Calif.),24451256,G4363 L.A. Co. .E2 280 RPC 1941,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2244006,,,G4363_LACo_E2_280_RPC_1941,,1941,,1941,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1ktq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c1ktq/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1kv7,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer19_folder5/G4363_LACo_E2_300_RPC_1941.tif,,,,,,,cartographic,map,pd_usfed,unknown,,Los Angeles County (Calif.). Regional Planning Commission.,eng,,,Los Angeles County (Calif.)--Population--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Distribution of population for 1940-44, metropolitan area-County of Los Angeles","Regional Planning Commission, County of Los Angeles","""P.A.N. 8-3-41.""|~|Relief represented by hachures.|~|""Transportation planning project, metropolitan area, County of Los Angeles, California.""","[Los Angeles, Calif.]|~|cau",1 map : photocopy ; on sheet 28 x 45 cm.,Los Angeles County (Calif.),24451256,G4363 L.A. Co. .E2 280 RPC 1941,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2244006,280000,,G4363_LACo_E2_300_RPC_1941,,1941,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1kv7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c1kv7/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1kwr,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer19_folder5/G4363_LACo_E2_400_RPC_1942.tif,,,,,,,cartographic,map,pd_usfed,unknown,"Reníe, A. Jenell.",Los Angeles County (Calif.). Regional Planning Commission.,eng,,,Los Angeles County (Calif.)--Population--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Distribution of population for 1940, metropolitan area-County of Los Angeles",California Blueprint and Map Co.,"""Transportation planning project, metropolitan area, County of Los Angeles, California.""|~|Relief represented by hachures.|~|""Published through the courtesy of the Regional Planning Commission, County of Los Angeles.""","L[os] A[ngeles, Calif.]|~|cau",1 map : photocopy ; 18 x 30 cm.,Los Angeles County (Calif.),24451260,G4363 L.A. Co. E2 400 RPC 1942,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2244009,400000,,G4363_LACo_E2_400_RPC_1942,Rev. /,1942,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1kwr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c1kwr/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1kx8,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer19_folder5/G4363_LACo_E2_ca275_RPC_1941.tif,,,,,,,cartographic,map,unknown,unknown,,Los Angeles County (Calif.). Regional Planning Commission.,eng,Los Angeles County (Calif.)--Population--Maps,,Los Angeles (Calif.)--Maps|~|Los Angeles County (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Distribution of population for 1930, metropolitan area-County of Los Angeles","Regional Planning Commission, County of Los Angeles","Relief shown by hachures.|~|""PAN 8-18-’41.""","[Los Angeles, Calif.]",1 map : photocopy ; 26 x 42 cm.,Los Angeles County (Calif.),24453804,G4363 L.A. Co. .E2 ca.275 RPC [1941],,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2244004,,,G4363_LACo_E2_ca275_RPC_1941,,[1941],,1941,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1kx8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c1kx8/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1kzs,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer19_folder5/G4363_LACo_N22_165_LACFCD_1941_image1.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,Flood control--California--Los Angeles County--Maps,,Los Angeles County (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Los Angeles County Flood Control District Comprehensive Plan,,,,,Los Angeles County (Calif.),,G4363 N25 160 1941,,,,,G4363_LACo_N22_165_LACFCD_1941_image1,,October 1941,,1941-10,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1kzs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c1kzs/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1m0s,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer19_folder5/G4363_N8_OCE_1945.tif,,,,,,,cartographic,map,pd_usfed,unknown,,Los Angeles County (Calif.). County Sanitation Districts. Office of Chief Engineer.,eng,--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"General map of County Sanitation Districts of Los Angeles County, Calif., and the metropolitan sewerage system, with especial reference to work proposed to be done in County Sanitation District No. 3",The Office,"Bird's-eye view.|~|Relief represented pictorially.|~|""November 1945.""|~|Office of Chief Engineer.","cau|~|Los Angeles, Calif",1 view ; 37 x 36 cm.,,24665608,G4363 .N8 OCE 1945,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2243535,,,G4363_N8_OCE_1945,,[1945],,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1m0s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c1m0s/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1m19,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer19_folder5/G436_LACo_F7_117_DCS_1941.tif,,,,,,,cartographic,map,pd_usfed,,,,eng,Election districts--California--Maps.,,California. Legislature. Assembly --Election districts --Maps.,Los Angeles County (Calif.). County Surveyor.,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Map of the County of Los Angeles showing Assembly and Congressional districts as established by sections 90 and 110 of the Political code,,,,,Election districts--California,25483717,G4363 L.A. Co. .F7 117 DCS 1941,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2243662,,,G436_LACo_F7_117_DCS_1941,,1941,,1941,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1m19,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c1m19/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1m3b,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer20_Oct25_folder1/G4363s_G475H8_1_2_Sanborn_1924_Los_Angeles_no_10.tif,,,,,,,cartographic,map,unknown,,,,eng,Los Angeles County (Calif.)--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Shell Company of California Wilmington Refinery,,,,,Los Angeles County (Calif.),25865725,G4363s .Los Angeles G475H8 var Sanborn 1924,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3009741,,"Los Angeles County oil map, Los Angeles County, Cal. : showing the more important tank farms, storage reservoirs, and refineries not shown on other Sanborn maps no. 10",G4363s_G475H8_1_2_Sanborn_1924_Los_Angeles_no_10,,August 1924,,1924-08,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1m3b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c1m3b/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1m4v,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer20_Oct25_folder1/G4363s_G475H8_1_2_Sanborn_1924_Los_Angeles_no_11.tif,,,,,,,cartographic,map,unknown,,,,eng,Los Angeles County (Calif.)--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Los Angeles County oil map, Los Angeles County, Cal. : showing the more important tank farms, storage reservoirs, and refineries not shown on other Sanborn maps no. 11",,,,,Los Angeles County (Calif.),25865725,G4363s .Los Angeles G475H8 var Sanborn 1924,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3009741,,Associated Oil Co. Watson Tank Farm,G4363s_G475H8_1_2_Sanborn_1924_Los_Angeles_no_11,,August 1924,,1924-08,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1m4v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c1m4v/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1m5c,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer20_Oct25_folder1/G4363s_G475H8_1_2_Sanborn_1924_Los_Angeles_no_12.tif,,,,,,,cartographic,map,unknown,,,,eng,Los Angeles County (Calif.)--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Los Angeles County oil map, Los Angeles County, Cal. : showing the more important tank farms, storage reservoirs, and refineries not shown on other Sanborn maps no. 12",,,,,Los Angeles County (Calif.),25865725,G4363s .Los Angeles G475H8 var Sanborn 1924,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3009741,,Associated Oil Co. Watson Tank Farm,G4363s_G475H8_1_2_Sanborn_1924_Los_Angeles_no_12,,August 1924,,1924-08,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1m5c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c1m5c/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1m6w,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer20_Oct25_folder1/G4363s_G475H8_1_2_Sanborn_1924_Los_Angeles_no_13.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,Los Angeles County (Calif.)--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Los Angeles County oil map, Los Angeles County, Cal. : showing the more important tank farms, storage reservoirs, and refineries not shown on other Sanborn maps no. 13",,,,,Los Angeles County (Calif.),25865725,G4363s .Los Angeles G475H8 var Sanborn 1924,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3009741,,Western Refining Company Wilmington Refinery,G4363s_G475H8_1_2_Sanborn_1924_Los_Angeles_no_13,,August 1924,,1924-08,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1m6w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c1m6w/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1m7d,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer20_Oct25_folder1/G4363s_G475H8_1_2_Sanborn_1924_Los_Angeles_no_14.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,Los Angeles County (Calif.)--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Los Angeles County oil map, Los Angeles County, Cal. : showing the more important tank farms, storage reservoirs, and refineries not shown on other Sanborn map no. 14",,,,,Los Angeles County (Calif.),25865725,G4363s .Los Angeles G475H8 var Sanborn 1924,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3009741,,General Petroleum Company Wilmington Tank Farm,G4363s_G475H8_1_2_Sanborn_1924_Los_Angeles_no_14,,August 1924,,1924-08,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1m7d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c1m7d/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1m8x,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer20_Oct25_folder1/G4363s_G475H8_1_2_Sanborn_1924_Los_Angeles_no_15.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,Los Angeles County (Calif.)--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Los Angeles County oil map, Los Angeles County, Cal. : showing the more important tank farms, storage reservoirs, and refineries not shown on other Sanborn maps no. 15",,,,,Los Angeles County (Calif.),25865725,G4363s .Los Angeles G475H8 var Sanborn 1924,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3009741,,General Petroleum Company Athens Tank Farm,G4363s_G475H8_1_2_Sanborn_1924_Los_Angeles_no_15,,August 1924,,1924-08,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1m8x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c1m8x/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1m9f,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer20_Oct25_folder1/G4363s_G475H8_1_2_Sanborn_1924_Los_Angeles_no_16.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,Los Angeles County (Calif.)--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Los Angeles County oil map, Los Angeles County, Cal. : showing the more important tank farms, storage reservoirs, and refineries not shown on other Sanborn maps no. 16",,,,,Los Angeles County (Calif.),25865725,G4363s .Los Angeles G475H8 var Sanborn 1924,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3009741,,Shell Company of California Dominguez Hill Absorption Plant & Camp,G4363s_G475H8_1_2_Sanborn_1924_Los_Angeles_no_16,,August 1924,,1924-08,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1m9f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c1m9f/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1mbz,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer20_Oct25_folder1/G4363s_G475H8_1_2_Sanborn_1924_Los_Angeles_no_17.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,Los Angeles County (Calif.)--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Los Angeles County oil map, Los Angeles County, Cal. : showing the more important tank farms, storage reservoirs, and refineries not shown on other Sanborn maps no. 17",,,,,"Los Angeles, Calif.",25865725,G4363s .Los Angeles G475H8 var Sanborn 1924,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3009741,,General Petroleum Corporation Tank Farm,G4363s_G475H8_1_2_Sanborn_1924_Los_Angeles_no_17,,August 1924,,1924-08,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1mbz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c1mbz/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c1mcg,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer20_Oct25_folder1/G4363s_G475H8_1_2_Sanborn_1924_Los_Angeles_no_18.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,Los Angeles County (Calif.)--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Los Angeles County oil map, Los Angeles County, Cal. : showing the more important tank farms, storage reservoirs, and refineries not shown on other Sanborn maps no. 18",,,,,Los Angeles County (Calif.),25865725,G4363s .Los Angeles G475H8 var Sanborn 1924,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3009741,,Associated Oil Co. Tank Farm No. 1,G4363s_G475H8_1_2_Sanborn_1924_Los_Angeles_no_18,,August 1924,,1924-08,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c1mcg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c1mcg/manifest
