Project Name,Item ARK,Parent ARK,Item Status ID,Visibility,Object Type,File Name,Item Sequence,Subject,Type.genre,Type.typeOfResource,Rights.copyrightStatus,Name.repository,Name.photographer,Relation.isPartOf,Finding Aid URL,Description.note,Date.creation,Description.longitude,Description.latitude,Title,Date.normalized,Format.dimensions,AltIdentifier.local,Description.abstract,Coverage.geographic,Bucketeer State,IIIF Access URL
Thelner and Louise Photographic Collection,ark:/21198/zz000006df,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000028_10a.tif,,"Aerial views|~|University of California, Los Angeles--Royce Hall|~|Transportation|~|Education|~|Environment",photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Campus as viewed from the air (most likely from the Goodyear Blimp) looking northwest across the arroyo. From L to R: The Physics-Biology Building (Kinsey Hall, subsequently Humanities Building), Library (College Library, subsequently Powell Library), Royce Hall, and the Chemistry Building (Haines Hall).",c.1930,-118.44083547592163,34.07186656930653,"Aerial view of Bridge and campus, c.1930",1930,8 x 10 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000006df
Thelner and Louise Photographic Collection,ark:/21198/zz000006fz,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000255_10a.tif,,"Aerial views|~|University of California, Los Angeles--Royce Hall|~|Janss Steps|~|Moore Hall|~|Powell Library|~|Haines Hall|~|Transportation|~|Education|~|Environment",photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"A distant view of campus from the Goodyear Blimp looking southeast. From L to R: The Chemistry Building (Haines Hall), Royce Hall, Physics-Biology Building (Kinsey Hall, and subsequently Humanities Building), Library (College Library, subsequently Powell Library), and Education Building (Moore Hall). Janss Steps and temporary buildings are in the  foreground.","April 28, 1930",-118.44321727752685,34.07196432708613,"Aerial view of Janss Steps and campus, 1930",1930-04-28,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000006fz
Thelner and Louise Photographic Collection,ark:/21198/zz000006gg,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000257_10a.tif,,"Kinsey Hall|~|UCLA bridge|~|Aerial views|~|University of California, Los Angeles--Royce Hall|~|Powell Library|~|Haines Hall|~|Transportation|~|Education|~|Environment",photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Campus as viewed from the Goodyear Blimp looking west across the arroyo. From L to R: The Physics-Biology Building (Kinsey Hall, subsequently the Humanities Building), Library (College Library, subsequently Powell Library), the Esplanade, Royce Hall, and the Chemistry Building (Haines Hall).","April 28, 1930",-118.44027757644653,34.07218650343838,"Aerial view of Bridge and campus, 1930",1930-04-28,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000006gg
Thelner and Louise Photographic Collection,ark:/21198/zz000006h0,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000258_10a.tif,,"Aerial views|~|University of California, Los Angeles--Royce Hall|~|Janss Steps|~|Powell Library|~|Transportation|~|Education|~|Environment",photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Campus as viewed from the Goodyear Blimp looking east with Janss Steps in the foreground. From L to R: Royce Hall, the Esplanade, and Library (College Library, subsequently Powell Library).","April 28, 1930",-118.44218730926514,34.07220427752139,"Aerial view of Janss Steps and campus, 1930",1930-04-28,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000006h0
Thelner and Louise Photographic Collection,ark:/21198/zz000006jh,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000031_10a.tif,,"Aerial views|~|University of California, Los Angeles--Royce Hall|~|Janss Steps|~|Powell Library|~|Transportation|~|Education|~|Environment",photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Campus as viewed from the Goodyear Blimp looking east with Janss Steps in the foreground. From L to R: Royce Hall, the Esplanade, and Library (College Library, subsequently Powell Library).","April 28, 1930",-118.44285249710083,34.07214206821454,"Aerial view of Janss Steps and campus, 1930",1930-04-28,8 x 10 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000006jh
Thelner and Louise Photographic Collection,ark:/21198/zz000006k1,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000017_10a.tif,,Aerial views|~|Janss Steps|~|Powell Library|~|Transportation|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,The Library as viewed from the air (most likely from the Goodyear Blimp) looking southeast with Janss Steps in the foreground. Powell Library was known as College Library prior to 1966.,c.1930,-118.44263792037964,34.07199987534163,"Aerial view of Library (Powell Library), c.1930",1930,8 x 10 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000006k1
Thelner and Louise Photographic Collection,ark:/21198/zz000006mj,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000032_10a.tif,,Kinsey Hall|~|Aerial views|~|Science|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"The Physics-Biology Building as photographed from the Goodyear Blimp looking northwest. The Library (College Library, subsequently Powell Library) appears in the background to the left and Royce Hall is on the right. The Physics-Biology Building was renamed Kinsey Hall and is today known as the Humanities Building.","April 28, 1930",-118.44106078147888,34.07115560024319,"Aerial view of Physics-Biology Building (Humanities Building) with Library (Powell Library) and Royce Hall in background, 1930",1930-04-28,8 x 10 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000006mj
Thelner and Louise Photographic Collection,ark:/21198/zz000006n2,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000259_10a.tif,,"University of California, Los Angeles--Royce Hall|~|Registration - February 1930|~|Education|~|Environment",photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,Hoover took this photograph of the south side (front) entrance of Josiah Royce Hall midway through the first academic year held on the new Westwood campus.,February 1930,-118.4420907497406,34.072319808970065,"Royce Hall with students moving between classes, 1930",1930-02,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000006n2
Thelner and Louise Photographic Collection,ark:/21198/zz000006pk,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000260_10a.tif,,"University of California, Los Angeles--Royce Hall|~|Registration - February 1930|~|Events|~|Education",photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Students lined up on the Esplanade before Royce Hall's south (or front) entrance. Photograph is looking northwest with the edge of the Library (Powell Library) in the foreground. The Esplanade is more generally called Royce quadrangle and is known today as Dickson Plaza. Royce Hall was the center of activity during the mid-February registration for the ""second half-year"" (Feb. - June) of the first academic year on the new Westwood campus.",February 1930,-118.44131827354431,34.07223093863892,"Registration - Students lined up at Royce Hall, 1930",1930-02,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000006pk
Thelner and Louise Photographic Collection,ark:/21198/zz000006q3,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000261_10a.tif,,"University of California, Los Angeles--Royce Hall|~|Registration - February 1930|~|Education|~|Environment",photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Photographed from the Physics Biology Building (Humanities Building), the south side (front) of Josiah Royce Hall rises against the Santa Monica Mountains. The Esplanade is more generally called Royce quadrangle and is known today as Dickson Plaza. Hoover took this photograph midway through the first academic year held on the new Westwood campus.",February 1930,-118.4416401386261,34.07222205160068,"Royce Hall with students moving between classes on the Esplanade, 1930",1930-02,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000006q3
Thelner and Louise Photographic Collection,ark:/21198/zz000006rm,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000262_10a.tif,,Kaufman Hall|~|Events|~|Education,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Students line up for registration at the Women's Gymnasium on what is today known as Wilson Plaza. Officially called the Women's Physical Education Building at the time, the Women's Gymnasium was later known as the Dance Building before being renamed Glorya Kaufman Hall in 2004.|~|Photographed used in ""California of the Southland"", page 73.",,-118.44411849975586,34.072524210377864,"Registration - Students lined up at the Women's Gymnasium (Kaufman Hall), 1936",1936,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000006rm
Thelner and Louise Photographic Collection,ark:/21198/zz000006s4,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000263_10a.tif,,Kinsey Hall|~|Registration - February 1930|~|Powell Library|~|Events|~|Education,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Students lined up on the Esplanade on their way into Royce Hall (not pictured). The Physics Biology Building (Humanities Building)--on left--and the Library (Powell Library)--on right--appear in the background. The Esplanade is more generally called Royce quadrangle and is known today as Dickson Plaza. Royce Hall was the center of activity during the mid-February registration for the ""second half-year"" (Feb. - June) of the first academic year on the new Westwood campus.",February 1930,-118.4421980381012,34.072310921941145,"Registration - Students lined up on the Esplanade facing Royce Hall, 1930",1930-02,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000006s4
Thelner and Louise Photographic Collection,ark:/21198/zz000006tn,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000264_10a.tif,,"University of California, Los Angeles--Royce Hall|~|Registration - February 1930|~|Events|~|Education",photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"This photograph looks west down the Royce Hall colonnade, which appears here populated by students during registration. Royce Hall was the center of activity during the mid-February registration for the ""second half-year"" (Feb. - June) of the first academic year on the new Westwood campus.",February 1930,-118.44218730926514,34.072533097384394,"Registration - Students walking through Royce Hall colonnade, 1930",1930-02,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000006tn
Thelner and Louise Photographic Collection,ark:/21198/zz000006v5,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000266_10a.tif,,"University of California, Los Angeles--Royce Hall|~|Registration - February 1930|~|Business|~|Education|~|Legal",photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Various students or staff--including Lawrence Houston (UCLA 1930), center in dark suit--sell ASUCLA membership cards at the north (rear) entrance to Royce Hall. This rear entrance to Royce Hall is no longer visible due to the addition of a scenery shop in 1953 and further renovation in 1984 and 1998. Royce Hall was the center of activity during the mid-February registration for the ""second half-year"" (Feb. - June) of the first academic year on the new Westwood campus.",February 1930,-118.44217658042908,34.07284414202603,"Registration - Sale of student ID cards at Royce Hall, 1930",1930-02,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000006v5
Thelner and Louise Photographic Collection,ark:/21198/zz000006wp,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000267_10a.tif,,"University of California, Los Angeles--Royce Hall|~|Registration - February 1930|~|Business|~|Education|~|Legal",photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Captain W.A. Ross of the UCLA Police Department and Lawrence Houston (UCLA 1930)--to Ross' left--joke around during the sale of ASUCLA membership cards at the north (rear) entrance to Royce Hall. Surrounding students or staff are unidentified. This rear entrance to Royce Hall is no longer visible due to the addition of a scenery shop in 1953 and further renovation in 1984 and 1998. Royce Hall was the center of activity during the mid-February registration for the ""second half-year"" (Feb. - June) of the first academic year on the new Westwood campus.",February 1930,-118.4421980381012,34.072310921941145,"Registration - Sale of student ID cards at Royce Hall, 1930",1930-02,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000006wp
Thelner and Louise Photographic Collection,ark:/21198/zz000006x6,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000268_10a.tif,,Registration - February 1930|~|Events|~|Education,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"A small group of female students converse on the steps of Royce Hall during mid-February registration for the ""second half-year"" (Feb. - June) of the first academic year on the new Westwood campus. Royce Hall was the center of activity during registration as students lined up to select courses and receive student ID cards.",February 1930,-118.4421980381012,34.072310921941145,"Registration - A group of female students on Royce Hall steps, 1930",1930-02,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000006x6
