Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Visibility,Duplicate,Delete in Title,Type.genre,Name.photographer,Type.typeOfResource,AltIdentifier.local,Title,Subject,Name.subject,Description.note,Summary,Date.creation,Coverage.geographic,Description.latitude,Description.longitude,Relation.isPartOf,Format.extent,AltTitle.other,Name.repository,Rights.servicesContact,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Borcherdt (Donn) Collection,ark:/21198/zz002jz65r,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz65r_2368008_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams247.tif|~|DB-247,"Mexico (Jalisco) - Young man on hill with small town in distance, between 1960-1964",Men--Mexico|~|Benches--Mexico,,,,between 1960-1964,Jalisco (Mexico),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz65r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz65r/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz668,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz668_2373740_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams282.tif|~|DB-282,"Mexico - Vihuela ensemble, between 1960-1964",Music ensembles--Mexico|~|Vihuela--Mexico|~|Violins--Mexico,,"Four musicians in an ensemble including, from left, a violinist, a violinist, a man with a small vihuela, and a man with a large vihuela. A man and a boy kneel in front of the ensemble. They are grouped in front of an adobe building with a tile roof.",,between 1960-1964,Mexico,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz668,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz668/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz67s,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz67s_2368020_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams251.tif|~|DB-251,"Mexico (Zona Centro, Guadalajara, Jalisco) - Catedral de la Asunción de María Santísima (Catedral de Guadalajara), daytime view, between 1960-1964",Cathedrals--Mexico--Guadalajara,Catedral de Guadalajara (Mexico),"Exterior view of the main facade of the Cathedral of Guadalajara (Catedral de Guadalajara, Catedral de la Asunción de María Santísima) from the side.",,between 1960-1964,Guadalajara (Mexico),20.677231,-103.347703,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz67s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz67s/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz689,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz689_2368059_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams264.tif|~|DB-264,"Mexico (Jocotepec, Jalisco) - Plaza de Jocotepec, between 1960-1964",Plazas--Mexico--Jocotepec|~|Churches--Mexico--Jocotepec,"Parroquia Señor del Monte (Jocotepec, Mexico)","View of the plaza, with the church, Parroquia Senor del Monte, in the distance.",,between 1960-1964,"Jocotepec (Jalisco, Mexico)",20.285128,-103.425147,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz689,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz689/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz69t,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz69t_2376271_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams296.tif|~|DB-296,"Mexico - Drummer with chirimía, between 1960-1964",Chirimía (Musical instrument)--Mexico|~|Drums--Mexico,,"Drummer performing with a chirimía player.|~|A chirimía is a type of oboe, a double reed instrument. It is a member of the shwam family of double-reed instruments, introduced to Central and South America in the sixteenth and seventeenth centuries by the Spanish clergy.",,between 1960-1964,Mexico,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz69t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz69t/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz6bb,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz6bb_2372696_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,DB-279|~|cleth_196601_ams279.tif,"Mexico - Vihuela player, between 1960-1964",Vihuela--Mexico|~|Musicians--Mexico,,"Man playing a large vihuela, seated in front of a bamboo fence.",,between 1960-1964,Mexico,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz6bb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz6bb/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz6cv,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz6cv_2374948_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams284.tif|~|DB-284,"Mexico - Violinists, between 1960-1964",Violins--Mexico|~|Musicians--Mexico,,Two violinists seated in front of a bamboo fence and adobe building.,,between 1960-1964,Mexico,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz6cv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz6cv/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz6dc,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz6dc_2368023_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams252.tif|~|DB-252,"Mexico (Jalisco?) - Young man seated indoors, between 1960-1964",Men--Mexico,,Young man in a green polo shirt seated indoors.,,between 1960-1964,Jalisco (Mexico),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz6dc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz6dc/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz6fw,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz6fw_2368071_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams268.tif|~|DB-268,"Mexico - Elder woman in village, between 1960-1964",Older people--Mexico|~|Adobe buildings--Mexico|~|Dwellings--Mexico,,"Elderly woman in the doorway of an adobe house, with a bamboo fence.",,between 1960-1964,Mexico,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz6fw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz6fw/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz6gd,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz6gd_2376274_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams297.tif|~|DB-297,"Mexico - Arpa, between 1960-1964",Harps--Mexico|~|Musicians--Mexico,,Man playing a harp on a lawn in a park.,,between 1960-1964,Mexico,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz6gd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz6gd/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz6hx,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz6hx_2368095_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams276.tif|~|DB-276,"Mexico - Blue room, young man with vihuela, between 1960-1964",Vihuela--Mexico|~|Musicians--Mexico,,,,between 1960-1964,Mexico,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz6hx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz6hx/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz6jf,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz6jf_2376233_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams286.tif|~|DB-286,"Mexico - Blue room, guitarist and vihuela player, between 1960-1964",Vihuela--Mexico|~|Guitars--Mexico|~|Guitarists--Mexico|~|Musicians--Mexico,,,,between 1960-1964,Mexico,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz6jf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz6jf/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz6kz,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz6kz_2368029_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams255.tif|~|DB-255,"Mexico (Jalisco) - Volkswagen Beetle on roadside with luggage tied to roof, between 1960-1964",Automobiles--Mexico|~|Rural areas--Mexico|~|Roads--Mexico,,,,between 1960-1964,Jalisco (Mexico),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz6kz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz6kz/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz6mg,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz6mg_2368077_master.tif,,,,,color photographs,,still image,cleth_196601_ams270.tif|~|DB-270,"Mexico - Blue room, two men, between 1960-1964",Guitarists--Mexico|~|Musicians--Mexico,,Group portrait of a guitarist and a vihuela player.,,between 1960-1964,Mexico,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz6mg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz6mg/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz6n0,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz6n0_2376278_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams298.tif|~|DB-298,"Mexico - Vihuela ensemble with villagers, between 1960-1964",Music ensembles--Mexico|~|Vihuela--Mexico|~|Violins--Mexico,,"Four musicians in an ensemble including, from left, a violinist, a violinist, a man with a small vihuela, and a man with a large vihuela. Four villagers, a man, a boy, a girl and a woman, stand in front. They are standing in front of an adobe building with a tile roof.",,between 1960-1964,Mexico,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz6n0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz6n0/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz6ph,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz6ph_2368089_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams274.tif|~|DB-274,"Mexico - Vihuela ensemble, between 1960-1964",Vihuela--Mexico|~|Musicians--Mexico,,,,between 1960-1964,Mexico,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz6ph,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz6ph/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz6q1,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz6q1_2376241_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams288.tif|~|DB-288,"Mexico - Man playing chirimía, between 1960-1964",Chirimía (Musical instrument)--Mexico|~|Musicians--Mexico,,"A chirimía is a type of oboe, a double reed instrument. It is a member of the shawm family of double-reed instruments, introduced to Central and South America in the sixteenth and seventeenth centuries by the Spanish clergy.",,between 1960-1964,Mexico,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz6q1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz6q1/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz6rj,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz6rj_2368032_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,DB-256|~|cleth_196601_ams256.tif,"Mexico (Jalisco?) - Two women with three children, between 1960-1964",Dwellings--Mexico|~|Women--Mexico|~|Boys--Mexico|~|Girls--Mexico,,"Two women, a boy and two girls post for a group portrait in front of a turquoise colored house.",,between 1960-1964,Jalisco (Mexico),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz6rj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz6rj/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz6s2,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz6s2_2368080_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams271.tif|~|DB-271,"Mexico (Jalisco) - Country road at sunset, between 1960-1964",Rural areas--Mexico|~|Roads--Mexico|~|Sunrises & sunsets--Mexico,,,,between 1960-1964,Jalisco (Mexico),,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz6s2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz6s2/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz6tk,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz6tk_2376286_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams300.tif|~|DB-300,"Mexico - Vihuela ensemble with villagers, between 1960-1964",Music ensembles--Mexico|~|Vihuela--Mexico|~|Violins--Mexico,,"Four musicians in an ensemble including, from left, a violinist, a violinist, a man with a small vihuela, and a man with a large vihuela. Four villagers, a man, a boy, a girl and a woman, stand in front. They are standing in front of an adobe building with a tile roof.",,between 1960-1964,Mexico,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz6tk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz6tk/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz6v3,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz6v3_2368083_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams272.tif|~|DB-272,"Mexico - Vihuela ensemble, between 1960-1964",Music ensembles--Mexico|~|Vihuela--Mexico|~|Violins--Mexico,,"Four musicians in an ensemble including, from left, a violinist, a violinist, a man with a small vihuela, and a man with a large vihuela. They are standing in front of an adobe building with a tile roof.",,between 1960-1964,Mexico,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz6v3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz6v3/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz6wm,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz6wm_2376248_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams290.tif|~|DB-290,"Mexico - Man with chirimía, between 1960-1964",Chirimía (Musical instrument)--Mexico,,"A chirimía is a type of oboe, a double reed instrument. It is a member of the shawm family of double-reed instruments, introduced to Central and South America in the sixteenth and seventeenth centuries by the Spanish clergy.",,between 1960-1964,Mexico,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz6wm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz6wm/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz6x4,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz6x4_2368044_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams259.tif|~|DB-259,"Mexico (Zona Centro, Guadalajara, Jalisco) - Rotonda de los Jaliscienses Ilustres, Donn Borcherdt in middle ground, Valentín Gómez Farías monument in foreground, between 1960-1964",Statues--Mexico--Guadalajara|~|Monuments & memorials--Mexico--Guadalajara,"Rotonda de los Jaliscienses Ilustres (Guadalajara, Mexico)|~|Borcherdt, Donn|~|Gómez Farías, Valentín, 1781-1858",,,between 1960-1964,Guadalajara (Mexico),20.677595,-103.346666,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz6x4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz6x4/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz6zn,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz6zn_2368086_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams273.tif|~|DB-273,"Mexico - Vihuela ensemble and villagers, between 1960-1964",Music ensembles--Mexico|~|Vihuela--Mexico|~|Violins--Mexico,,"Four musicians in an ensemble including, from left, a violinist, a violinist, a man with a small vihuela, and a man with a large vihuela. Four villagers, a man, a boy, a girl and a woman, stand in front. They are standing in front of an adobe building with a tile roof.",,between 1960-1964,Mexico,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz6zn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz6zn/manifest
Borcherdt (Donn) Collection,ark:/21198/zz002jz70n,ark:/21198/zz002jn50n,1,Completed,Work,DonnBorcherdt/image/21198-zz002jz70n_2376289_master.tif,,,,,color photographs,"Borcherdt, Donn",still image,cleth_196601_ams301.tif|~|DB-301,"Mexico - Two violinists, between 1960-1964",Violins--Mexico|~|Musicians--Mexico,,,,between 1960-1964,Mexico,,,"Donn Borcherdt Collection. Ethnomusicology Archive, Department of Ethnomusicology, UCLA.",,,"University of California, Los Angeles. Ethnomusicology Archive",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jz70n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jz70n/manifest
