Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Subject,Type.typeOfResource,Type.genre,Name.subject,Rights.copyrightStatus,Rights.rightsHolderContact,Coverage.geographic,Coverage.spatialLatitude,Name.fashionDesigner,Coverage.spatialLongitude,Name.photographer,Name.repository,Name.artist,Name.architect,Name.compiler,Rights.countryCreation,Rights.servicesContact,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Name.illustrator,Alternate Identifier.local,Title,Description.caption,Date.creation,Format.extent,Format.medium,Format.dimensions,Date.normalized,Description.longitude,Description.latitude,Description.note,Description.adminnote,Description.contents,Description.abstract,Description.fundingNote,Alternate Identifier.OPAC,Alternate Identifier.url,Alternate Identifier.oclc,Bucketeer State,IIIF Access URL
Los Angeles Times Photographic Archive,ark:/21198/zz0002w6xp,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00283051a.tif,,,,Religious gatherings--California--Los Angeles County|~|Jehovah's Witnesses--California--Los Angeles County|~|Baptism|~|Religion,still image,news photographs,"Dodger Stadium (Los Angeles, Calif.)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Malmin, John",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b679_268287-2,"New ministers being baptized during Jehovah's Witnesses assembly at Los Angeles' Dodger Stadium, 1971","NEW MINISTERS BAPTIZED--As thousands look on, new Jehovah's Witness ministers are baptized in a portable pool at Dodger Stadium. Crowds at district assembly averaged 50,000 daily.","July 18, 1971",1 photograph,b&w negative,35 mm.,1971-07-18,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w6xp
Los Angeles Times Photographic Archive,ark:/21198/zz0002w6z6,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00061029a.tif,,,,Excavation--Accidents--California--Los Angeles County|~|Industrial accidents $z California $z Los Angeles County|~|Disaster|~|People,still image,news photographs,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Pasadena (Calif.),,,,,"University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b68_58180,"Juan de Lopez is lifted from 1949 pipeline excavation cave-in Pasadena, Calif.",BURIED ALIVE -- Hands reach down to help Juan de Lopez as he is lifted from excavation cave-in.  The worker was buried alive for a few moments when dirt gave way.,"June 10, 1949",1 photograph,b&w negative,10 x 12.5 cm.,1949-06-10,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w6z6
Los Angeles Times Photographic Archive,ark:/21198/zz0002w706,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00061030a.tif,,,,"Water-meters--California, Southern|~|Water utilities--Complaints against--California--Baldwin Park|~|Public utilities--Rates--California--Baldwin Park|~|Men--Clothing & dress--California--Los Angeles--1940-1950|~|People",still image,news photographs,San Gabriel Valley Water Company,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Baldwin Park (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b68_58184,"Helen Davidson shows where water company employees tried to install a water meter in Baldwin Park, Calif., 1949","WOMEN VICTORS -- Mrs. Helen Davidson, 1830 Waco St., Baldwin Park, shows how she sat where water company employees tried to install a water meter and how she pushed shovel away.  Shovel is held by her husband, Lee.  Others left to right are Richard Kiefer and his wife, Lucille, and W. E. Stewart, neighbor residents.","June 10, 1949",1 photograph,b&w negative,10 x 12.5 cm.,1949-06-10,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w706
Los Angeles Times Photographic Archive,ark:/21198/zz0002w71q,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00061031a.tif,,,,Street-railroads--California--Los Angeles County|~|Express highways--California--Los Angeles County--Design and construction|~|Transportation,still image,news photographs,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",United States Highway 101,,,,,"University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b68_58263-1,"View of the by-pass built temporarily to ease the traffic during construction of  Hollywood Freeway, Calif., 1949","TEMPORARY -- Here is a new, clear-cut view of the by-pass built temporarily to ease the traffic to and from the downtown area as freeway building goes on.","June 15, 1949",1 photograph,b&w negative,10 x 12.5 cm.,1949-06-15,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w71q
Los Angeles Times Photographic Archive,ark:/21198/zz0002w727,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00061032a.tif,,,,Theater--Religious aspects--Catholic Church|~|Congresses and conventions $z California $z Los Angeles|~|Religion,still image,news photographs,"McIntyre, James Francis, 1886-1979",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b68_58292,"Attendees of the Catholic Theater Conference at Immaculate Heart College in Los Angeles, Calif., 1949","CONFERENCE LEADERS -- The Rev. Karl Schroeder, Archbishop J. Francis A. McIntyre and Mother Eucharia, seated, left to right the Rev. Urban Nagle, left, standing, and the Rev. John L. Bonn, who yesterday played leading roles in convention of the Catholic Theater Conference at Immaculate Heart College. Ideals of the stage were discussed.","June 16, 1949",1 photograph,b&w negative,10 x 12.5 cm.,1949-06-16,-118.310131,34.107835,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w727
Los Angeles Times Photographic Archive,ark:/21198/zz0002w73r,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00061033a.tif,,,,Airplane racing--United States|~|Women air pilots $z United States|~|Cross-country flying--United States|~|Sports|~|Lifestyle|~|People,still image,news photographs,"Thurmond, De",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Miami (Fla.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b68_58329,"Powder Puff Derby pilots receiving scrolls from Varian Green in Miami, Fla., 1949","AIR RACERS -- Women who participated in race to Miami receive Chamber scrolls from Varian Green.  Seen in group: Jean Parker, left; Barbara London, Sue Kindred, Varian Green, Lauretta Fay and De Thurmond.  Green is on aviation committee.","June 18, 1949",1 photograph,b&w negative,10 x 12.5 cm.,1949-06-18,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002w73r
Los Angeles Times Photographic Archive,ark:/21198/zz0002zpv9,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/21198-zz0002zpv9-1-master.tif,,,,Police--California--Los Angeles|~|Motion picture actors and actresses--California--Los Angeles|~|Arrest (Police methods)|~|People|~|Legal,still image,news photographs,"Beckett, Scotty, 1929-1968",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","Hollywood (Los Angeles, Calif.)",,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b54_55239,"Police officers restraining actor Scotty Beckett at jail in Hollywood, Calif., 1948","'WHAT'S YOUR HURRY?' -- Jailer J.Gurinsky, right, and Officer C.J. Tansey restrain Actor Scotty Beckett as he attempted to bolt Hollywood jail after being booked for alleged drunk driving. Scotty was subdued.","December 21, 1948",1 photograph,1 b&w negative,10 x 12.5 cm.,1948-12-21,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002zpv9
Los Angeles Times Photographic Archive,ark:/21198/zz00088wkk,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/21198-zz00088wkk-1-master.tif,,,,"Motion picture actors and actresses--California--Los Angeles|~|Husband and wife--California, Southern|~|Entertainment|~|People",still image,,"Taylor, Elizabeth, $d 1932-2011|~|Hilton, Conrad N., 1926-1969|~|Taylor, Liz",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Long Beach (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b110_67307A,"Elizabeth Taylor and husband Conrad Hilton Jr. on bus Long Beach, Calif., 1950","ALL SAFE-- Elizabeth Taylor and her husband, Conrad Hilton Jr., on bus which took them from Long Beach Airport after New York-bound plane on which they were passengers crashed through fence in emergency landing at airport in Long Beach.","November 19, 1950",1 photograph,b&w negative,10 x 12.5 cm.,1950-11-19,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00088wkk
Los Angeles Times Photographic Archive,ark:/21198/zz000899qw,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/21198-zz000899qw-1-master.tif,,,,Crime scenes--California--Los Angeles County|~|Murder $x Investigation $z California $z Los Angeles County|~|Crime,still image,news photographs,"Bacon, David G., 1914-1943--Death and burial",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b3195_29597-3,"David Bacon murder case; two men seated at table in rented cottage in Laurel Canyon, Calif., 1943",,"September 17, 1943",1 photograph,b&w negative,10 x 12.5 cm.,1943-09-17,-118.376243859529,34.1037729367068,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000899qw
Los Angeles Times Photographic Archive,ark:/21198/zz000899rd,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/21198-zz000899rd-1-master.tif,,,,Motion picture actors and actresses--California--Los Angeles|~|Motion picture industry--Employees--Labor unions|~|Arrivals & departures $x American $z California $z Los Angeles|~|Activism|~|Entertainment|~|People,still image,news photographs,"Arnold, Edward, 1890-1956|~|Barnes, Binnie, 1903-1998|~|Garfield, John|~|Gleason, Lucille, 1888-1947 |~|Keating, Fred, 1897-1961|~|Muir, Jean, 1911-|~|Morris, Wayne, 1914-1959|~|Cagney, James, $d 1899-1986|~|Aver, Mischa, 1905-1967|~|Morgan, Ralph, 1883-1956|~|Hall, Henry, 1876-1954 |~|Steers, Larry, 1888-1951|~|American Federation of Actors",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Terrell, Maurice",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b3134_17071-1,"Actors boarding TWA plane for A.F.L. council meeting concerning American Federation of Actors, Los Angeles, Calif., 1944",,"August 11, 1939",1 photograph,b&w negative,10 x 12.5 cm.,1939-08-11,,,"James Cagney, Jean Muir, Mischa Aver, Henry Hall, Binnie Barnes, Lucile Gleason, Wayne Morris, Edward Arnold, Ralph Morgan, Larry Steers, John Garfield, and Fred Keating.",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000899rd
Los Angeles Times Photographic Archive,ark:/21198/zz000899sx,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/21198-zz000899sx-1-master.tif,,,,Police--California--Los Angeles|~|Criminals--California--Los Angeles County|~|Murder $x Investigation $z California $z Los Angeles County|~|Crime|~|People|~|Legal,still image,,"Westcott, William C., d.1956--Death and burial|~|Castro, Rodrigo Jose",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b280_100260-1,"Detectives Mark Nolan and Walter Schottmiller watch as Rodrigo Castro re-enacts slaying in Hollywood, Calif., 1956","RE-ENACTS SLAYING-- Suspect Rodrigo Castro, left, re-enacts slaying in publicist's apartment.  Watching are Det. Sgts. Mark Nolan, Walter Schottmiller, right.","August 6, 1956",1 photograph,b&w negative,10 x 12.5 cm.,1956-08-06,-118.393030464649,34.0938370147203,Suspect accused of killing of Hollywood publicist William C. Westcott Jr.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000899sx
Los Angeles Times Photographic Archive,ark:/21198/zz000899tf,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/21198-zz000899tf-1-master.tif,,,,Divorce suits--California--Los Angeles County|~|Motion picture actors and actresses--California--Los Angeles|~|Silent films--United States|~|People,still image,news photographs,"Griffith, Corinne, 1918-1999--Divorce",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b573_232571-1,"Silent film actress Corinne Griffith in court, Los Angeles, Calif., 1966","SAME WOMAN?--Corinne Griffith, left, appearing in 1924 film, ""Black Oxen.""  Right, Corinne Griffith in court appearance preliminary to hearing Thursday at which she said she wasn't the original actress.","May 6, 1966",1 photograph,b&w negative,2 x 2 in.,1966-05-06,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000899tf
Los Angeles Times Photographic Archive,ark:/21198/zz000899vz,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/21198-zz000899vz-1-master.tif,,,,Motion picture actors and actresses--California--Los Angeles|~|Arrivals & departures $x American $z California $z Los Angeles|~|People,still image,,"Olson, Nancy, $d 1928-",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b110_67307B,"Actress Nancy Olson and her father, H.J. Olsom before Western Union counter at LAX, 1950","DELAYS TRIP -- Nancy Olson, film actress, shown at Los Angeles International Airport with father, Dr. H.J. Olson, after plane mishap.  She postponed her trip.","November 19, 1950",1 photograph,b&w negative,10 x 12.5 cm.,1950-11-19,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000899vz
Los Angeles Times Photographic Archive,ark:/21198/zz000899wg,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/21198-zz000899wg-1-master.tif,,,,Crime scenes--California--Los Angeles County|~|Murder $x Investigation $z California $z Los Angeles County|~|Crime,still image,news photographs,"Bacon, David G., 1914-1943--Death and burial",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b3195_29597-4,"David Bacon murder case; open telephone book on desk found in rented cottage in Laurel Canyon, Calif., 1943",,"September 17, 1943",1 photograph,b&w negative,10 x 12.5 cm.,1943-09-17,-118.376243859529,34.1037729367068,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000899wg
Los Angeles Times Photographic Archive,ark:/21198/zz000899x0,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/21198-zz000899x0-1-master.tif,,,,Motion picture actors and actresses--California--Los Angeles|~|Motion picture industry--Employees--Labor unions|~|Arrivals & departures $x American $z California $z Los Angeles|~|Activism|~|Entertainment,still image,news photographs,"Arnold, Edward, 1890-1956|~|Barnes, Binnie, 1903-1998|~|Garfield, John|~|Gleason, Lucille, 1888-1947 |~|Keating, Fred, 1897-1961|~|Muir, Jean, 1911-|~|Morris, Wayne, 1914-1959|~|Cagney, James, $d 1899-1986|~|Aver, Mischa, 1905-1967|~|Morgan, Ralph, 1883-1956|~|Hall, Henry, 1876-1954 |~|Steers, Larry, 1888-1951|~|American Federation of Actors",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,"Terrell, Maurice",,,,,US,,zxx,,Y,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b3134_17071-2,"Actors boarding TWA plane for A.F.L. council meeting concerning American Federation of Actors, Los Angeles, Calif., 1944",,"August 11, 1939",1 photograph,b&w negative,10 x 12.5 cm.,1939-08-11,,,"James Cagney, Jean Muir, Mischa Aver, Henry Hall, Binnie Barnes, Lucile Gleason, Wayne Morris, Edward Arnold, Ralph Morgan, Larry Steers, John Garfield,and Fred Keating.",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000899x0
