Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Type.genre,Subject.conceptTopic,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Name.subject,Rights.servicesContact,Subject.category,Language,Name.repository,Name.photographer,Subject.descriptiveTopic,Rights.permissionNote,Relation.isPartOf,Name.creator,Date.creation,Date.normalized,Description.note,Coverage.geographic,Alt ID.local,Title,Format.dimensions,Format.extent,Description.latitude,Description.longitude,Local identifier,AltTitle.other,Finding Aid URL,Description.abstract,thumbnailImageName,masterImageName,Bucketeer State,IIIF Access URL,Representative Image,Masthead
Arkatov (James) Collection,ark:/21198/zz001hq7hg,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hq7hg_1300382_master.tif,,,,still image,Black-and-white photographs,Guitarists--United States,copyrighted,Y,unknown,"Pisano, John, 1931-",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Guitars,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"May, 2007",2007-05,Black and white photograph of American guitarist John Pisano.,California--Los Angeles,uclamus_340_b2_f14,"John Pisano playing guitar in Los Angeles, May 2007[descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hq7hg_1300382_thumbnail.jpg,21198-zz001hq7hg_1300382_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hq7hg,,
Arkatov (James) Collection,ark:/21198/zz001hq7j0,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hq7j0_1300476_master.tif,,,,still image,Black-and-white photographs,Double bassists $z United States,copyrighted,Y,unknown,"Colley, Scott",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Double basses,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"[June 19, 2001?]",2001-06-19,"Black and white photograph of American double bass player Scott Colley, playing the double bass.",California--Los Angeles,uclamus_340_b1_f3,"Scott Colley playing the double bass, Los Angeles, June 19, 2001 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hq7j0_1300476_thumbnail.jpg,21198-zz001hq7j0_1300476_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hq7j0,,
Arkatov (James) Collection,ark:/21198/zz001hq7kh,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hq7kh_1300391_master.tif,,,,still image,Black-and-white photographs,Trumpet players $z United States|~|Saxophonists--United States,copyrighted,Y,unknown,"Edwards, Teddy, $d 1924-2003|~|Ponomarev, Valery",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Trumpets|~|Saxophones,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"August, 1996",1996-08,"Black and white photograph of American saxophonist Teddy Edwards with American trumpet player Valery Ponomarev, performing. Ponomarev defected to the West from his native Russia in 1973.",California--Los Angeles,uclamus_340_b1_f5,"Teddy Edwards playing the tenor sax and Valery Ponomarev playing the trumpet, Los Angeles, August 1996 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hq7kh_1300391_thumbnail.jpg,21198-zz001hq7kh_1300391_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hq7kh,,
Arkatov (James) Collection,ark:/21198/zz001hq7m1,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hq7m1_1300419_master.tif,,,,still image,Black-and-white photographs,Jazz musicians $z United States|~|Saxophonists--United States,copyrighted,Y,unknown,"Potter, Chris",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Saxophones,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"June 19, 2001",2001-06-19,Black and white photograph of saxophonist Chris Potter playing soprano saxophone.,California--Los Angeles,uclamus_340_b2_f14,Chris Potter playing the soprano saxophone in Los Angeles [descriptive],8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hq7m1_1300419_thumbnail.jpg,21198-zz001hq7m1_1300419_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hq7m1,,
Arkatov (James) Collection,ark:/21198/zz001hq7r3,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hq7r3_1300491_master.tif,,,,still image,Black-and-white photographs,Double bassists $z United States,copyrighted,Y,unknown,"Colley, Scott",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Double basses,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"[June 19, 2001?]",2001-06-19,"Black and white photograph of American double bass player Scott Colley, playing the double bass.",California--Los Angeles,uclamus_340_b1_f3,"Scott Colley playing the double bass, Los Angeles, June 19, 2001 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hq7r3_1300491_thumbnail.jpg,21198-zz001hq7r3_1300491_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hq7r3,,
Arkatov (James) Collection,ark:/21198/zz001hq7sm,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hq7sm_1300516_master.tif,,,,still image,Black-and-white photographs,Double bassists $z United States,copyrighted,Y,unknown,"Colley, Scott",,Religion|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Double basses,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"[June 19, 2001?]",2001-06-19,"Black and white photograph of American double bass player Scott Colley, playing the double bass.",California--Los Angeles,uclamus_340_b1_f3,"Scott Colley playing the double bass, Los Angeles, June 19, 2001 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hq7sm_1300516_thumbnail.jpg,21198-zz001hq7sm_1300516_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hq7sm,,
Arkatov (James) Collection,ark:/21198/zz001hq7t4,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hq7t4_1300538_master.tif,,,,still image,Black-and-white photographs,Double bassists $z United States,copyrighted,Y,unknown,"Colley, Scott",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"[June 19, 2001?]",2001-06-19,"Black and white photograph of American double bass player  Scott Colley, playing the double bass.",California--Los Angeles,uclamus_340_b1_f3,"Scott Colley playing the double bass, Los Angeles, June 19, 2001 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hq7t4_1300538_thumbnail.jpg,21198-zz001hq7t4_1300538_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hq7t4,,
Arkatov (James) Collection,ark:/21198/zz001hq7vn,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hq7vn_1300562_master.tif,,,,still image,Black-and-white photographs,Saxophonists--United States,copyrighted,Y,unknown,"Coltrane, Ravi",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Saxophones,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"June 26, 2002",2002-06-26,"Black and white photograph of Ravi Coltrane, American saxophonist, and son of John and Alice Coltrane.",California--Los Angeles,uclamus_340_b1_f3,"Ravi Coltrane playing the tenor saxophone, Los Angeles, June 26, 2002 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hq7vn_1300562_thumbnail.jpg,21198-zz001hq7vn_1300562_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hq7vn,,
Arkatov (James) Collection,ark:/21198/zz001hq7w5,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hq7w5_1300640_master.tif,,,,still image,Black-and-white photographs,Jazz singers $z United States,copyrighted,Y,unknown,"Price, Ruth",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"October, 1995",1995-10,Black and white photograph of American jazz singer Ruth Price.,California--Los Angeles,uclamus_340_b2_f14,"Ruth Price singing, Los Angeles [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hq7w5_1300640_thumbnail.jpg,21198-zz001hq7w5_1300640_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hq7w5,,
Arkatov (James) Collection,ark:/21198/zz001hq7xp,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hq7xp_1300580_master.tif,,,,still image,Black-and-white photographs,Drummers (Musicians) $z United States|~|Jazz musicians $z United States,copyrighted,Y,unknown,"Penn, Clarence",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Drums,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"June 19, 2001",2001-06-19,Black and white photograph of American drummer Clarence Penn.  He is sitting behind a drum sets and holding one drumstick between his teeth.,California--Los Angeles,uclamus_340_b2_f14,Clarence Penn plying the drums in Los Angeles [descriptive],8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hq7xp_1300580_thumbnail.jpg,21198-zz001hq7xp_1300580_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hq7xp,,
Arkatov (James) Collection,ark:/21198/zz001hq7z6,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hq7z6_1300599_master.tif,,,,still image,Black-and-white photographs,Jazz singers $z United States,copyrighted,Y,unknown,"Price, Ruth",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"October, 1995",1995-10,Black and white photograph of American jazz singer Ruth Price singing.,California--Los Angeles,uclamus_340_b2_f14,"Ruth Price singing on stage, Los Angeles [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hq7z6_1300599_thumbnail.jpg,21198-zz001hq7z6_1300599_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hq7z6,,
Arkatov (James) Collection,ark:/21198/zz001hq806,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hq806_1300614_master.tif,,,,still image,Black-and-white photographs,Pianists $z United States|~|Jazz singers $z United States,copyrighted,Y,unknown,"Mehldau, Brad|~|Price, Ruth",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"[October, 1995?]",1995-10,"Black and white photograph of American jazz singer Ruth Price with American pianist Brad Mehldau, at a piano.",California--Los Angeles,uclamus_340_b2_f14,"Ruth Price at a piano with Brad Mehldau, Los Angeles [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hq806_1300614_thumbnail.jpg,21198-zz001hq806_1300614_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hq806,,
Arkatov (James) Collection,ark:/21198/zz001hq81q,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hq81q_1300634_master.tif,,,,still image,Black-and-white photographs,Trumpet players $z United States,copyrighted,Y,unknown,"Printup, Marcus|~|Hagans, Tim",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Trumpets,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"January, 1998",1998-01,Black and white photograph of American trumpet players Marcus Printup and Tim Hagans.,California--Los Angeles,uclamus_340_b2_f14,"Marcus Printup and Tim Hagans playing trumpet, Los Angeles [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hq81q_1300634_thumbnail.jpg,21198-zz001hq81q_1300634_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hq81q,,
Arkatov (James) Collection,ark:/21198/zz001hq827,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hq827_1300625_master.tif,,,,still image,Black-and-white photographs,Jazz musicians $z United States|~|Jazz singers $z United States,copyrighted,Y,unknown,"Price, Ruth",,Entertainment|~|People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Double basses|~|Drums,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"October, 1995",1995-10,Black and white photograph of American jazz singer Ruth Price performing on stage with a band.,California--Los Angeles,uclamus_340_b2_f14,"Ruth Price singing on stage, Los Angeles [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hq827_1300625_thumbnail.jpg,21198-zz001hq827_1300625_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hq827,,
Arkatov (James) Collection,ark:/21198/zz001hqf8r,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hqf8r_1301176_master.tif,,,,,Black-and-white photographs,Saxophonists--United States,copyrighted,Y,unknown,"Redman, Joshua",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",Saxophones,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"September, 1997",1997-09,Black and white photograph of tenor saxophonist and bandleader Joshua Redman playing the sax.,California--Los Angeles,uclamus_340-b2_f15,Joshua Redman playing saxophone in Los Angeles [descriptive],8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hqf8r_1301176_thumbnail.jpg,21198-zz001hqf8r_1301176_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hqf8r,,
Arkatov (James) Collection,ark:/21198/zz001hqf98,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hqf98_1300919_master.tif,,,,still image,Black-and-white photographs,Pianists $z United States,copyrighted,Y,unknown,"Roberts, Marcus, $c pianist",,People,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"September, 1997",1997-09,Black and white photograph of American jazz pianist Marcus (Marthaniel) Roberts.,California--Los Angeles,uclamus_340_b2_f15,"Marcus Roberts, pianist, in Los Angeles [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hqf98_1300919_thumbnail.jpg,21198-zz001hqf98_1300919_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hqf98,,
Arkatov (James) Collection,ark:/21198/zz001hqfbs,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hqfbs_1301005_master.tif,,,,still image,Black-and-white photographs,Double bassists $z United States,copyrighted,Y,unknown,"Reid, Rich",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"October, 1997",1997-10,"Black and white photograph of Rich Reid, American double bassist.",California--Los Angeles,uclamus_340_b2_f15,"Rich Reid playing the double bass, Los Angeles [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hqfbs_1301005_thumbnail.jpg,21198-zz001hqfbs_1301005_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hqfbs,,
Arkatov (James) Collection,ark:/21198/zz001hqfc9,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hqfc9_1300939_master.tif,,,,,Black-and-white photographs,Pianists $z United States,copyrighted,Y,unknown,"Roberts, Marcus, $c pianist",,People,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"September, 1997",1997-09,Black and white photograph of American jazz pianist Marcus (Marthaniel) Roberts.,California--Los Angeles,uclamus_340_b2_f15,"Marcus Roberts, pianist, in Los Angeles [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hqfc9_1300939_thumbnail.jpg,21198-zz001hqfc9_1300939_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hqfc9,,
Arkatov (James) Collection,ark:/21198/zz001hqfdt,ark:/21198/zz001dzc12,2,Completed,Work,arkatov/masters/21198-zz001hqfdt_1300967_master.tif,,,,still image,Black-and-white photographs,Drummers (Musicians) $z United States,copyrighted,Y,unknown,"Roach, Max, 1924-2007",,People|~|Arts,zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections","Arkatov, James, $d1920-",,,"James Arkatov Collection (Collection 340). Performing Arts Special Collections, University of California, Los Angeles.",,"February, 1998",1998-02,Black and white photograph of American jazz drummer and composer Max Roach at the drums.,California--Los Angeles,uclamus_340_b2_f15,"Max Roach on drums, Los Angeles, February 1998 [descriptive]",8 x 10 in.,1 photograph : b&w,,,,,,,21198-zz001hqfdt_1300967_thumbnail.jpg,21198-zz001hqfdt_1300967_master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hqfdt,,
