Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Rights.copyrightStatus,Rights.permission,Rights.countryCreation,Rights.servicesContact,Type.genre,Rights.permissionNote,Name.subject,Subject,Rights.creatorPersonName,Rights.rightsHolderName,AltTitle.uniform,Relation.isPartOf,Name.photographer,Name.repository,Name.creator,Alt ID.local,Format.extent,Date.creation,Title,Description.note,Format.dimensions,Alt ID.url,Alt ID.OPAC,Description.abstract,Bucketeer State,IIIF Access URL
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093918,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093918-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_9,1 slide in plastic mount,1985,"Tuxtepec, women dancers holding pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093918
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0009392s,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0009392s-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_15,1 slide in plastic mount,1985,"Tuxtepec, women holding pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009392s
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz00093939,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz00093939-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_3,1 slide in plastic mount,1985,"Tuxtepec, women holding pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00093939
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0009394t,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0009394t-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_22,1 slide in plastic mount,1985,"Tuxtepec, women holding pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009394t
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0009395b,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0009395b-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,Folk dancing--Mexico--Tuxtepec (Oaxaca),,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_28,1 slide in plastic mount,1985,"Tuxtepec, women holding pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009395b
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0009396v,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0009396v-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_10,1 slide in plastic mount,1985,"Tuxtepec, women holding pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009396v
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0009397c,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0009397c-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_16,1 slide in plastic mount,1985,"Tuxtepec, women holding pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009397c
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0009398w,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0009398w-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_4,1 slide in plastic mount,1985,"Tuxtepec, women dancers holding pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009398w
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0009399d,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0009399d-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_23,1 slide in plastic mount,1985,"Tuxtepec, women holding pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009399d
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz000939bx,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz000939bx-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_29,1 slide in plastic mount,1985,"Tuxtepec, women holding pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000939bx
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz000939cf,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz000939cf-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_11,1 slide in plastic mount,1985,"Tuxtepec, women and pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000939cf
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz000939dz,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz000939dz-1-master.tif,,,,still image,copyrighted,copyrighted,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_17,1 slide in plastic mount,1985,"Tuxtepec, women holding pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000939dz
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz000939fg,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz000939fg-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_5,1 slide in plastic mount,1985,"Tuxtepec, women dancers holding pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000939fg
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz000939g0,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz000939g0-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_24,1 slide in plastic mount,1985,"Tuxtepec, women dancers and pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000939g0
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz000939hh,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz000939hh-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_30,1 slide in plastic mount,1985,"Tuxtepec, women holding pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000939hh
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz000939j1,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz000939j1-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_12,1 slide in plastic mount,1985,"Tuxtepec, women holding pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000939j1
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz000939kj,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz000939kj-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_18,1 slide in plastic mount,1985,"Tuxtepec, women dancers and pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000939kj
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz000939m2,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz000939m2-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_6,1 slide in plastic mount,1985,"Tuxtepec, women dancers holding pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000939m2
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz000939nk,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz000939nk-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_25,1 slide in plastic mount,1985,"Tuxtepec, women dancers and pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000939nk
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz000939p3,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz000939p3-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_32,1 slide in plastic mount,1985,"Tuxtepec, women dancers holding pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000939p3
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz000939qm,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz000939qm-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_13,1 slide in plastic mount,1985,"Tuxtepec, women holding pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000939qm
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz000939r4,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz000939r4-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_19,1 slide in plastic mount,1985,"Tuxtepec, women dancers and pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000939r4
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz000939sn,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz000939sn-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_7,1 slide in plastic mount,1985,"Tuxtepec, women dancers holding pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000939sn
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz000939t5,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz000939t5-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_26,1 slide in plastic mount,1985,"Tuxtepec, women dancers and pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000939t5
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz000939vp,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz000939vp-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_31,1 slide in plastic mount,1985,"Tuxtepec, women dancers holding pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000939vp
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz000939w6,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz000939w6-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tuxtepec (Oaxaca)",,,"Tuxtepec - Papaloapan, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f21_33,1 slide in plastic mount,1985,"Tuxtepec, women dancers holding pineapples, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000939w6
