Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Language,Subject.descriptiveTopic,Name.repository,Rights.permission,Relation.isPartOf,Name.subject,Subject.uniformTitle,Subject.conceptTopic,Name.producer,Name.photographer,Name.creator,Name.director,Title,Alt ID.local,Format.extent,Format.dimensions,Format.medium,Description.note,Description.longitude,Description.latitude,Description.caption,Date.created,Coverage.geographic,Date.normalized,Description.fundingNote,Alt ID.collection,AltTitle.other,Description.abstract,Finding Aid URL,Opac url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Rotha (Paul) Papers,ark:/21198/zz002bz93p,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0194.tif,,,,,private,still image,copyrighted,black-and-white film|~|cellulose nitrate film,,Power for the Highlands (Motion picture)|~|Longshoremen $z Scotland,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",,,Documentary films,"Rotha, Paul, $d 1907-1984","Suschitzky, Wolfgang",,"Chambers, J. D. (Jack D.), $d 1913-","Close-up of a longshoreman, on a filmstrip from Power for the Highlands, Scotland, 1943",uclamss_2001_0194,10 frames on black-and-white film,35mm,,The film “Power for the Highlands” is about the possibilities of Hydro-Electric power for the Highlands.|~|Close-up of a longshoreman with two ship masts in the background,,,"Text from negative sleeve: ""Power for the Highlands"" Negs. for stills. [Printed on sleeve:] Leica Negative Album",1943,Scotland,,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz93p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz93p/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz946,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0195.tif,,,,,private,still image,copyrighted,black-and-white film|~|cellulose nitrate film,,Power for the Highlands (Motion picture)|~|Electric lines $z Scotland,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",,,Documentary films,"Rotha, Paul, $d 1907-1984","Suschitzky, Wolfgang",,"Chambers, J. D. (Jack D.), $d 1913-","Close-up view of an overhead electrical power line, on a filmstrip from Power for the Highlands, Scotland, 1943",uclamss_2001_0195,10 frames on black-and-white film,35mm,,The film “Power for the Highlands” is about the possibilities of Hydro-Electric power for the Highlands.|~|Close-up view of an overhead electrical power line showing lines and conductors,,,"Text from negative sleeve: ""Power for the Highlands"" Negs. for stills. [Printed on sleeve:] Leica Negative Album",1943,Scotland,,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz946,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz946/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz95q,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0196.tif,,,,,private,still image,copyrighted,black-and-white film|~|cellulose nitrate film,,Power for the Highlands (Motion picture)|~|Electric lines $z Scotland,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",,,Documentary films,"Rotha, Paul, $d 1907-1984","Suschitzky, Wolfgang",,"Chambers, J. D. (Jack D.), $d 1913-","Close-up view of an overhead electrical power line, on a filmstrip from Power for the Highlands, Scotland, 1943",uclamss_2001_0196,11 frames on black-and-white film,35mm,,The film “Power for the Highlands” is about the possibilities of Hydro-Electric power for the Highlands.|~|Close-up view of an overhead electrical power line showing lines and conductors,,,"Text from negative sleeve: ""Power for the Highlands"" Negs. for stills. [Printed on sleeve:] Leica Negative Album",1943,Scotland,1943,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz95q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz95q/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz967,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0197.tif,,,,,private,still image,copyrighted,black-and-white film|~|cellulose nitrate film,,Electric lines $z Scotland,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",,,Documentary films|~|Power for the Highlands (Motion picture),"Rotha, Paul, $d 1907-1984","Suschitzky, Wolfgang",,"Chambers, J. D. (Jack D.), $d 1913-","Upward view to towards tower for overhead electrical power lines, on a filmstrip from Power for the Highlands, Scotland, 1943",uclamss_2001_0197,6 frames on black-and-white film,35mm,,The film “Power for the Highlands” is about the possibilities of Hydro-Electric power for the Highlands.|~|Close-up view of a tower with overhead electrical power lines and onductors,,,"Text from negative sleeve: ""Power for the Highlands"" Negs. for stills. [Printed on sleeve:] Leica Negative Album",1943,Scotland,1943,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz967,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz967/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz97r,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0198.tif,,,,,private,still image,copyrighted,black-and-white film|~|cellulose nitrate film,,Dwellings|~|Power for the Highlands (Motion picture),"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",,,Documentary films,"Rotha, Paul, $d 1907-1984","Suschitzky, Wolfgang",,"Chambers, J. D. (Jack D.), $d 1913-","View towards a building complex, on a filmstrip from Power for the Highlands, 1943",uclamss_2001_0198,5 frames on black-and-white film,35mm,,"The film “Power for the Highlands” is about the possibilities of Hydro-Electric power for the Highlands.|~|View towards a building complex, perhaps apartments, with two three-story buildings and people in front.",,,"Text from negative sleeve: ""Power for the Highlands"" Negs. for stills. [Printed on sleeve:] Leica Negative Album",1943,,1943,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz97r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz97r/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz988,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0199.tif,,,,,private,still image,copyrighted,black-and-white film|~|cellulose nitrate film,,Power for the Highlands (Motion picture)|~|Lakes & ponds $z Scotland,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",,,Documentary films,"Rotha, Paul, $d 1907-1984","Suschitzky, Wolfgang",,"Chambers, J. D. (Jack D.), $d 1913-","Scenery probably in the Highlands, on a filmstrip from Power for the Highlands, Scotland, 1943",uclamss_2001_0199,11 frames on black-and-white film,35mm,,"The film “Power for the Highlands” is about the possibilities of Hydro-Electric power for the Highlands.|~|Bird's eye view of scenery probably in the Highlands of Scotland with a forest, lake and mountains beyond",,,"Text from negative sleeve: ""Power for the Highlands"" Negs. for stills. [Printed on sleeve:] Leica Negative Album",1943,Scotland,1943,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz988,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz988/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz99s,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0200.tif,,,,,private,still image,copyrighted,black-and-white film|~|cellulose nitrate film,,Power for the Highlands (Motion picture),"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",,,Documentary films,"Rotha, Paul, $d 1907-1984","Suschitzky, Wolfgang",,"Chambers, J. D. (Jack D.), $d 1913-","Ruins of a stone house in the Highlands, on a filmstrip from Power for the Highlands, Scotland, 1943, Scotland, 1943",uclamss_2001_0200,4 frames on black-and-white film,35mm,,"The film “Power for the Highlands” is about the possibilities of Hydro-Electric power for the Highlands.|~|Ruins of a stone house in the Highlands with one wall and gable end remaining, with a rocky field, stream and shrubbery beyond",,,"Text from negative sleeve: ""Power for the Highlands"" Negs. for stills. [Printed on sleeve:] Leica Negative Album",1943,Scotland,1943,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz99s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz99s/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz9b9,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0201.tif,,,,,private,still image,copyrighted,black-and-white film|~|cellulose nitrate film,,Power for the Highlands (Motion picture),"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",,,Documentary films,"Rotha, Paul, $d 1907-1984","Suschitzky, Wolfgang",,"Chambers, J. D. (Jack D.), $d 1913-","View of a dam created to generate hydroelectric power, on a filmstrip from Power for the Highlands, 1943",uclamss_2001_0201,9 frames on black-and-white film,35mm,,"The film “Power for the Highlands” is about the possibilities of Hydro-Electric power for the Highlands.|~|Dam created to generate hydroelectric power from ""Power for the Highlands."" A swift river of water flows along the wall of the dam.",,,"Text from negative sleeve: ""Power for the Highlands"" Negs. for stills. [Printed on sleeve:] Leica Negative Album",1943,Scotland,1943,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz9b9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz9b9/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz9ct,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0202.tif,,,,,private,still image,copyrighted,black-and-white film|~|cellulose nitrate film,,Power for the Highlands (Motion picture)|~|Lakes & ponds $z Scotland,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",,,Documentary films,,"Suschitzky, Wolfgang",,"Chambers, J. D. (Jack D.), $d 1913-","Scenery probably in the Highlands, on a filmstrip from Power for the Highlands, Scotland, 1943",uclamss_2001_0202,11 frames on black-and-white film,35mm,,"The film “Power for the Highlands” is about the possibilities of Hydro-Electric power for the Highlands.|~|Bird's eye view of scenery probably in the Highlands of Scotland with a forest, lake and mountains beyond",,,"Text from negative sleeve: ""Power for the Highlands"" Negs. for stills. [Printed on sleeve:] Leica Negative Album",1943,Scotland,1943,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz9ct,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz9ct/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz9db,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0203.tif,,,,,private,still image,copyrighted,black-and-white film|~|cellulose nitrate film,,Engineers,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",,,Documentary films,"Rotha, Paul, $d 1907-1984","Suschitzky, Wolfgang",,"Chambers, J. D. (Jack D.), $d 1913-","Close-up of an engineer, on a filmstrip from Power for the Highlands, Scotland, 1943",uclamss_2001_0203,10 frames on black-and-white film,35mm,,"The film “Power for the Highlands” is about the possibilities of Hydro-Electric power for the Highlands.|~|Close-up of engineer in train car wearing a tweed jacket with a v-neck sweater, shirt and necktie",,,"Text from negative sleeve: ""Power for the Highlands"" Negs. for stills. [Printed on sleeve:] Leica Negative Album",1943,Scotland,1943,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz9db,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz9db/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz9fv,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0204.tif,,,,,private,still image,copyrighted,black-and-white film|~|cellulose nitrate film,,Soldiers $x Scottish $z Scotland|~|Power for the Highlands (Motion picture)|~|Ghillies,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",,,Documentary films,"Rotha, Paul, $d 1907-1984","Suschitzky, Wolfgang",,"Chambers, J. D. (Jack D.), $d 1913-","Soldier and a ghillie in conversation, on a filmstrip from Power for the Highlands, Scotland, 1943",uclamss_2001_0204,10 frames on black-and-white film,35mm,,"The film “Power for the Highlands” is about the possibilities of Hydro-Electric power for the Highlands.|~|A soldier, at the wheel of a car, and a Ghillie, standing next to the car, in conversation about hydro-electric power",,,"Text from negative sleeve: ""Power for the Highlands"" Negs. for stills. [Printed on sleeve:] Leica Negative Album",1943,Scotland,1943,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz9fv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz9fv/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz9gc,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0205.tif,,,,,private,still image,copyrighted,black-and-white film|~|cellulose nitrate film,,Soldiers $x Scottish $z Scotland|~|Power for the Highlands (Motion picture)|~|Ghillies,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",,,Documentary films,"Rotha, Paul, $d 1907-1984","Suschitzky, Wolfgang",,"Chambers, J. D. (Jack D.), $d 1913-","Ghillie talks to two soldiers in a car, on a filmstrip from Power for the Highlands, Scotland, 1943",uclamss_2001_0205,12 frames on black-and-white film,35mm,,"The film “Power for the Highlands” is about the possibilities of Hydro-Electric power for the Highlands.|~|Ghillie, wearing a tweed walking hat, talks to two soldiers in a car about hydro-electric power",,,"Text from negative sleeve: ""Power for the Highlands"" Negs. for stills. [Printed on sleeve:] Leica Negative Album",1943,Scotland,1943,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz9gc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz9gc/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz9hw,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0206.tif,,,,,private,still image,copyrighted,black-and-white film|~|cellulose nitrate film,,Power for the Highlands (Motion picture)|~|Ghillies,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",,,Documentary films,"Rotha, Paul, $d 1907-1984","Suschitzky, Wolfgang",,"Chambers, J. D. (Jack D.), $d 1913-","Close-up of a ghillie next to a car, on a filmstrip from Power for the Highlands, Scotland, 1943",uclamss_2001_0206,10 frames on black-and-white film,35mm,,Close-up of a ghillie next to a car listening to a soldier (not visible) in the car as they discuss hydro-electric power|~|The film “Power for the Highlands” is about the possibilities of Hydro-Electric power for the Highlands.,,,"Text from negative sleeve: ""Power for the Highlands"" Negs. for stills. [Printed on sleeve:] Leica Negative Album",1943,Scotland,1943,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz9hw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz9hw/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz9jd,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0207.tif,,,,,private,still image,copyrighted,cellulose nitrate film,,Soldiers $x Scottish $z Scotland|~|Power for the Highlands (Motion picture)|~|Ghillies,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",,,Documentary films,"Rotha, Paul, $d 1907-1984","Suschitzky, Wolfgang",,"Chambers, J. D. (Jack D.), $d 1913-","Close-up of a ghillie next to a car, on a filmstrip from Power for the Highlands, Scotland, 1943",uclamss_2001_0207,10 frames on black-and-white film,35mm,,"The film “Power for the Highlands” is about the possibilities of Hydro-Electric power for the Highlands.|~|Close-up of a ghillie next to a car, wearing a tweed walking hat and tweed jacket,  listening to a soldier (not visible) in the car as they discuss hydro-electric power",,,"Text from negative sleeve: ""Power for the Highlands"" Negs. for stills. [Printed on sleeve:] Leica Negative Album",1943,Scotland,1943,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz9jd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz9jd/manifest
