Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,Thumbnail,Type.typeOfResource,Type.genre,Subject,Name.repository,Name.creator,Name.subject,Subject geographic,Name.photographer,Rights.copyrightStatus,Date.creation,Date.normalized,Alt ID.local,Description.note,Coverage.temporal,Title,AltTitle.descriptive,Coverage.geographic,AltTitle.uniform,Alt ID.collection,Language,"Latitude, Longitude ",Relation.isPartOf,Format.dimensions,Format.medium ,Format.extent,AltTitle.creator
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jk1j3,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","April 22, 1938",1938-04-22,128.1.12|~|6140-12|~|cleth_196906_amr6140_item12.wav,"One-string vina (veena); Pitcher; Auxiliary percussion. Vocal: Male and female solo.<br>Item time: 3:09 min.<br>Some static and occasional pops. OK quality recording. Fades out.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Calicut.<br>Country of recording: India",1938-1939,Pulloven song - warding of child's diseases,,Calicut (India),,,,,,,,03:09 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jk1km,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","April 22, 1938",1938-04-22,128.1.13|~|6140-13|~|cleth_196906_amr6140_item13.wav,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Calicut.<br>Country of recording: India|~|One-string vina (veena); Pitcher; Auxiliary percussion. Vocal: Male and female solo.<br>Item time: 2:42 min.<br>OK quality recording. Fades out abruptly.",1938-1939,Pulloven snake worship,Snake worship,Calicut (India),,,,,,,,02:42 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jk1m4,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","April 22, 1938",1938-04-22,128.1.14|~|cleth_196906_amr6140_item14.wav|~|6140-14,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Calicut.<br>Country of recording: India|~|One-string vina(?) (veena); Auxiliary percussion. Vocal: Male solo.<br>Item time: 0:50 min.<br>Begins abruptly. Some static.",1938-1939,Pulloven addressing vina,,Calicut (India),,,,,,,,00:50 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jk1nn,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan","Krishna, Mrs.",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","April 22, 1938",1938-04-22,cleth_196906_amr6140_item15.wav|~|6140-15|~|128.1.15,"Performer: Mrs. Krishna|~|Vocal: Female solo.<br>Item time: 1:43 min.<br>Some static, occasional pops.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Calicut.<br>Country of recording: India",1938-1939,Palmistry song,,Calicut (India),,,,,,,,01:43 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jk1p5,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Dance|~|Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan","Krishna, Mrs.",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","April 22, 1938",1938-04-22,6141-1|~|129.1.1|~|cleth_196906_amr6141_item01.wav,"Vocal: Girl solo.<br>Item time: 0:55 min.<br>A little static.|~|Performer: Mrs. Krishna|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Calicut.<br>Country of recording: India",1938-1939,Girls' dancing tune,Dance,Calicut (India),,,,,,,,00:55 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jkzxt,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan","Subramanyam, Mrs.",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","April 22, 1938",1938-04-22,6141-2|~|129.1.2|~|cleth_196906_amr6141_item02.wav,"Vocal: Female solo.<br>Item time: 2:22 min.<br>Begins abruptly. Static and occasional pops.|~|Performer: Mrs. Subramanyam|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Calicut.<br>Country of recording: India",1938-1939,Lullaby,Lullaby,Calicut (India),,,,,,,,02:22 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jkzzb,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","April 22, 1938",1938-04-22,cleth_196906_amr6141_item03.wav|~|6141-3|~|129.1.3,"Vocal: Female (?) solo.<br>Item time: 0:32 min.<br>Static, pops at beginning. Background noise. Could not make out two distinct songs.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Calicut.<br>Country of recording: India",1938-1939,Two historical boat songs,Boat song,Calicut (India),,,,,,,,00:32 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jm00s,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Dance|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","April 24, 1938",1938-04-24,cleth_196906_amr6141_item04.wav|~|129.1.4|~|6141-4,"Drums.<br>Item time: 2:25 min.<br>A couple of brief dropouts. Occasional static.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Chirakkal.<br>Country of recording: India",1938-1939,Puja to Ganapati before dance performance,Dance,Chirakkal (India),,,,,,,,02:25 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jm019,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Dance|~|Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","April 24, 1938",1938-04-24,129.1.5|~|cleth_196906_amr6141_item05.wav|~|6141-5,"Drums. Vocal: Solo and chorus.<br>Item time: 8:39 min.<br>Voices in background. 6 sec dropout at about :30. Static. Numerous brief dropouts after 2:45. Skip at 3:30. Ends abruptly.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Chirakkal.<br>Country of recording: India",1938-1939,Dance performance of Malayas,Dance,Chirakkal (India),,,,,,,,08:39 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jm02t,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Dance|~|Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","April 24, 1938",1938-04-24,129.1.6|~|6141-6|~|cleth_196906_amr6141_item06.wav,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Chirakkal.<br>Country of recording: India|~|Drums. Vocal: Solo and chorus.<br>Item time: 2:49 min.<br>Begins in middle of item. Signal is very weak. Voices in the background. A lot of static. Dropout at around 2:15. Ends abruptly.",1938-1939,Pujasong before Malaya dance,Dance,Chirakkal (India),,,,,,,,02:49 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jm03b,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Dance|~|Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","April 24, 1938",1938-04-24,129.1.7|~|6141-7|~|cleth_196906_amr6141_item07.wav,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Chirakkal.<br>Country of recording: India|~|Drums. Vocal: Solo and chorus.<br>Item time: 3:50 min.<br>Signal is very weak. Voices are in the background. A lot of static. Brief dropout around 2:45. Ends abruptly.",1938-1939,Introductory song for the Khodamuri dance,Dance,Chirakkal (India),,,,,,,,03:50 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jm04v,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Dance|~|Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","April 24, 1938",1938-04-24,6141-8|~|cleth_196906_amr6141_item08.wav|~|129.1.8,"Drums. Vocal: Antiphony between small male group and mixed chorus (?).<br>Item time: 6:04 min.<br>Signal is weak. A lot of static. Quality gradually improves. Ends abruptly.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Chirakkal.<br>Country of recording: India",1938-1939,Khodamuri dance song,Dance,Chirakkal (India),,,,,,,,06:04 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jm05c,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Dance|~|Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","April 24, 1938",1938-04-24,6142-1|~|cleth_196906_amr6142_item01.wav|~|130.1.1,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Chirakkal.<br>Country of recording: India|~|Drums. Vocal: Male soloists and mixed (?) chorus.<br>Item time: 5:06 min.<br>Voices in background at the beginning of the item. Occasional ambient noise. Dropout at :33. Some static. Quality gradually improves. Several brief dropouts after 4:15.",1938-1939,Narasimha song,,Chirakkal (India),,,,,,,,06:04 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jm06w,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Dance|~|Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","April 24, 1938",1938-04-24,6142-2|~|130.1.2|~|cleth_196906_amr6142_item02.wav,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Chirakkal.<br>Country of recording: India|~|Drums. Vocal: Male and female.<br>Item time: 8:02 min.<br>Some static. Female voice enters around 3:15?",1938-1939,Vishnumurti Thottam from Cherukunu,,Chirakkal (India),,,,,,,,08:02 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jm07d,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Dance|~|Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","April 24, 1938",1938-04-24,6142-3|~|130.1.3|~|cleth_196906_amr6142_item03.wav,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Chirakkal.<br>Country of recording: India|~|Drums. Vocal: Male solo.<br>Item time: 1:27 min.<br>Begins in middle of item? Ends abruptly.",1938-1939,Fragment of classical song,,Chirakkal (India),,,,,,,,01:27 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jm08x,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Dance|~|Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","April 25, 1938",1938-04-25,130.1.4|~|cleth_196906_amr6142_item04.wav|~|6142-4,"Handclapping; Auxiliary percussion. Vocal: Male solo - Chorus.<br>Item time: 4:36 min.<br>Praise of and prayer to Ganapati, Sarasvati and the Guru. Kalampatu. Static and occasional pops. Signal strength varies. Ends abruptly.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Chirakkal.<br>Country of recording: India",1938-1939,Praise of and prayer to etc.,,Chirakkal (India),,,,,,,,04:36 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jm09f,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","April 25, 1938",1938-04-25,cleth_196906_amr6142_item05.wav|~|130.1.5|~|6142-5,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Chirakkal.<br>Country of recording: India|~|Cymbals. Vocal: Leader - Chorus.<br>Item time: 5:37 min.<br>Kalampatu with cymbals. Static and occasional pops. Vocal enters after 2:00. Several brief dropouts after 3:55. Ends abruptly.",1938-1939,Introduction Kudla's visit to Krishna,,Chirakkal (India),,,,,,,,05:37 min. ,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002jm0bz,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,,sound recording-musical|~|audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","April 25, 1938",1938-04-25,cleth_196906_amr6142_item06.wav|~|6142-6|~|130.1.6,"Cymbals. Vocal: Leader - Chorus.<br>Item time: 5:37 min.<br>Sequel to Archive Master Item 6142-5. Signal is weak at the beginning of the item (gradually improves a little). Static and occasional pops. Ends abruptly.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939.<br>Place of recording: Chirakkal.<br>Country of recording: India",1938-1939,Sequel,,Chirakkal (India),,,,,,,,05:37 min. ,
