Object Type,Parent ARK,Item ARK,File name,local ID,Title,Publisher.place,Contributor.editor,volume | issue,Date.created (single),Date.created,Language | code,TypeOfResource,Genre,PhysicalDescription.extent,Institution/Repository,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Note.content,Subject.topic
Work,ark:/21198/z1bc6271,ark:/21198/z1jt1t64,ihc_bohemia_19251129.pdf,ihc_bohemia_19251129,Revista Bohemia 1925-11-29,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 16 | no. 48,1925-11-29,29 de noviembre de 1925 ,spa,text,magazines (periodicals),32 pages ,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1f212g3,ihc_bohemia_19251206.pdf,ihc_bohemia_19251206,Revista Bohemia 1925-12-06,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 16 | no. 49,1925-12-06,6 de diciembre de 1925 ,spa,text,magazines (periodicals),32 pages ,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z19909t8,ihc_bohemia_19251213.pdf,ihc_bohemia_19251213,Revista Bohemia 1925-12-13,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 16 | no. 50,1925-12-13,13 de diciembre de 1925,spa,text,magazines (periodicals),32 pages ,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z15h9k2z,ihc_bohemia_19251220.pdf,ihc_bohemia_19251220,Revista Bohemia 1925-12-20,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 16 | no. 51,1925-12-20,20 de diciembre de 1925 ,spa,text,magazines (periodicals),32 pages ,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z11r8t9s,ihc_bohemia_19251227.pdf,ihc_bohemia_19251227,Revista Bohemia 1925-12-27,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 16 | no. 52,1925-12-27,27 de diciembre 1925,spa,text,magazines (periodicals),32 pages ,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1x089sb,ihc_bohemia_19260103.pdf,ihc_bohemia_19260103,Revista Bohemia 1926-01-03,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 01,1926-01-03,3 de enero de 1926,spa,text,magazines (periodicals),36 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1sb68j7,ihc_bohemia_19260110.pdf,ihc_bohemia_19260110,Revista Bohemia 1926-01-10,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 02,1926-01-10,10 de enero de 1926,spa,text,magazines (periodicals),36 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1nk5hth,ihc_bohemia_19260117.pdf,ihc_bohemia_19260117,Revista Bohemia 1926-01-17,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 03,1926-01-17,17 de enero de 1926,spa,text,magazines (periodicals),36 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1ht4s4n,ihc_bohemia_19260124.pdf,ihc_bohemia_19260124,Revista Bohemia 1926-01-24,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 04,1926-01-24,24 de enero de 1926,spa,text,magazines (periodicals),36 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1d241f2,ihc_bohemia_19260131.pdf,ihc_bohemia_19260131,Revista Bohemia 1926-01-31,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 05,1926-01-31,31 de enero de 1926,spa,text,magazines (periodicals),32 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z18938qb,ihc_bohemia_19260207.pdf,ihc_bohemia_19260207,Revista Bohemia 1926-02-07,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 06,1926-02-07,7 de febrero de 1926,spa,text,magazines (periodicals),36 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z14j2hxq,ihc_bohemia_19260214.pdf,ihc_bohemia_19260214,Revista Bohemia 1926-02-14,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 07,1926-02-14,14 de febrero de 1926,spa,text,magazines (periodicals),36 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z10s1s6d,ihc_bohemia_19260221.pdf,ihc_bohemia_19260221,Revista Bohemia 1926-02-21,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 08,1926-02-21,21 de febrero de 1926,spa,text,magazines (periodicals),36 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1w40044,ihc_bohemia_19260228.pdf,ihc_bohemia_19260228,Revista Bohemia 1926-02-28,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 09,1926-02-28,28 de febrero de 1926,spa,text,magazines (periodicals),35 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1rb97cd,ihc_bohemia_19260307.pdf,ihc_bohemia_19260307,Revista Bohemia 1926-03-07,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 10,1926-03-07,7 de marzo de 1926,spa,text,magazines (periodicals),36 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1mk8gp4,ihc_bohemia_19260314.pdf,ihc_bohemia_19260314,Revista Bohemia 1926-03-14,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 11,1926-03-14,14 de marzo de 1926,spa,text,magazines (periodicals),32 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1gt7r08,ihc_bohemia_19260321.pdf,ihc_bohemia_19260321,Revista Bohemia 1926-03-21,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 12,1926-03-21,21 de marzo de 1926,spa,text,magazines (periodicals),36 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1c27087,ihc_bohemia_19260328.pdf,ihc_bohemia_19260328,Revista Bohemia 1926-03-28,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 13,1926-03-28,28 de marzo de 1926,spa,text,magazines (periodicals),36 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z17967f5,ihc_bohemia_19260404.pdf,ihc_bohemia_19260404,Revista Bohemia 1926-04-04,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 14,1926-04-04,4 abril de 1926,spa,text,magazines (periodicals),36 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z13j5gqf,ihc_bohemia_19260411.pdf,ihc_bohemia_19260411,Revista Bohemia 1926-04-11,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 15,1926-04-11,11 abril de 1926,spa,text,magazines (periodicals),36 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1zw3ppx,ihc_bohemia_19260418.pdf,ihc_bohemia_19260418,Revista Bohemia 1926-04-18,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 16,1926-04-18,18 abril de 1926,spa,text,magazines (periodicals),36 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1v42xzh,ihc_bohemia_19260425.pdf,ihc_bohemia_19260425,Revista Bohemia 1926-04-25,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 17,1926-04-25,25 abril de 1926,spa,text,magazines (periodicals),36 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1qc2681,ihc_bohemia_19260502.pdf,ihc_bohemia_19260502,Revista Bohemia 1926-05-02,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 18,1926-05-02,2 de mayo de 1926,spa,text,magazines (periodicals),36 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1km1fm6,ihc_bohemia_19260509.pdf,ihc_bohemia_19260509,Revista Bohemia 1926-05-09,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 19,1926-05-09,9 de mayo de 1926,spa,text,magazines (periodicals),36 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1fv0ptk,ihc_bohemia_19260516.pdf,ihc_bohemia_19260516,Revista Bohemia 1926-05-16,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 20,1926-05-16,16 de mayo de 1926,spa,text,magazines (periodicals),38 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1b29z2k,ihc_bohemia_19260523.pdf,ihc_bohemia_19260523,Revista Bohemia 1926-05-23,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 21,1926-05-23,23 de mayo de 1926,spa,text,magazines (periodicals),38 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z169969s,ihc_bohemia_19260530.pdf,ihc_bohemia_19260530,Revista Bohemia 1926-05-30,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 22,1926-05-30,30 de mayo de 1926,spa,text,magazines (periodicals),36 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z12n752p,ihc_bohemia_19260606.pdf,ihc_bohemia_19260606,Revista Bohemia 1926-06-06,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 23,1926-06-06,6 de junio de 1926,spa,text,magazines (periodicals),36 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1xw6nk0,ihc_bohemia_19260613.pdf,ihc_bohemia_19260613,Revista Bohemia 1926-06-13,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 24,1926-06-13,13 de junio de 1926,spa,text,magazines (periodicals),44 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1t45ww1,ihc_bohemia_19260620.pdf,ihc_bohemia_19260620,Revista Bohemia 1926-06-20,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 25,1926-06-20,20 de junio de 1926,spa,text,magazines (periodicals),36 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1pc556j,ihc_bohemia_19260627.pdf,ihc_bohemia_19260627,Revista Bohemia 1926-06-27,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 26,1926-06-27,27 de junio de 1926,spa,text,magazines (periodicals),34 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1jm4dgt,ihc_bohemia_19260704.pdf,ihc_bohemia_19260704,Revista Bohemia 1926-07-04,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 27,1926-07-04,4 de julio de 1926,spa,text,magazines (periodicals),32 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1dv3np6,ihc_bohemia_19260711.pdf,ihc_bohemia_19260711,Revista Bohemia 1926-07-11,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 28,1926-07-11,11 de julio de 1926,spa,text,magazines (periodicals),32 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1932wzs,ihc_bohemia_19260718.pdf,ihc_bohemia_19260718,Revista Bohemia 1926-07-18,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 29,1926-07-18,18 de julio de 1926,spa,text,magazines (periodicals),32 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z15f0vmb,ihc_bohemia_19260725.pdf,ihc_bohemia_19260725,Revista Bohemia 1926-07-25,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 30,1926-07-25,25 de julio de 1926,spa,text,magazines (periodicals),34 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z11p03w0,ihc_bohemia_19260801.pdf,ihc_bohemia_19260801,Revista Bohemia 1926-08-01,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 31,1926-08-01,1 de agosto de 1926,spa,text,magazines (periodicals),40 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1ww9mg2,ihc_bohemia_19260808.pdf,ihc_bohemia_19260808,Revista Bohemia 1926-08-08,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 32,1926-08-08,8 de agosto de 1926,spa,text,magazines (periodicals),32 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1s48vs3,ihc_bohemia_19260815.pdf,ihc_bohemia_19260815,Revista Bohemia 1926-08-15,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 33,1926-08-15,15 de agosto de 1926,spa,text,magazines (periodicals),32 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1nc841q,ihc_bohemia_19260822.pdf,ihc_bohemia_19260822,Revista Bohemia 1926-08-22,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 34,1926-08-22,22 de agosto de 1926,spa,text,magazines (periodicals),32 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1hm7c73,ihc_bohemia_19260829.pdf,ihc_bohemia_19260829,Revista Bohemia 1926-08-29,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 35,1926-08-29,29 de agosto de 1926,spa,text,magazines (periodicals),34 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1cv6mhc,ihc_bohemia_19260905.pdf,ihc_bohemia_19260905,Revista Bohemia 1926-09-05,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 36,1926-09-05,5 de septiembre de 1926,spa,text,magazines (periodicals),32 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1864k6p,ihc_bohemia_19260912.pdf,ihc_bohemia_19260912,Revista Bohemia 1926-09-12,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 37,1926-09-12,12 de septiembre de 1926,spa,text,magazines (periodicals),32 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z14f3tgz,ihc_bohemia_19260919.pdf,ihc_bohemia_19260919,Revista Bohemia 1926-09-19,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 38,1926-09-19,19 de septiembre de 1926,spa,text,magazines (periodicals),32 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z10p32s2,ihc_bohemia_19260926.pdf,ihc_bohemia_19260926,Revista Bohemia 1926-09-26,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 39,1926-09-26,26 de septiembre de 1926,spa,text,magazines (periodicals),32 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1vx2kb7,ihc_bohemia_19261003.pdf,ihc_bohemia_19261003,Revista Bohemia 1926-10-03,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 40,1926-10-03,3 de octubre de 1926,spa,text,magazines (periodicals),32 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1r51tjx,ihc_bohemia_19261010.pdf,ihc_bohemia_19261010,Revista Bohemia 1926-10-10,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 41,1926-10-10,10 de octubre de 1926,spa,text,magazines (periodicals),32 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1md12tk,ihc_bohemia_19261017.pdf,ihc_bohemia_19261017,Revista Bohemia 1926-10-17,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 17 | no. 42,1926-10-17,17 de octubre de 1926,spa,text,magazines (periodicals),34 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
