Object Type,Title,Item ARK,Parent ARK,File Name,Item Sequence,Contents note,Date.created,Date.normalized,Format.extent,Genre,Language,Local identifier,Place of origin,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Name.editor,Subject topic,volume | issue,IIIF Manifest URL
Work,Revista Bohemia 1910-05-07,ark:/21198/z12v4jsk,ark:/21198/z1bc6271,,,,7 de mayo de 1910,1910-05-06,15 pages,magazines (periodicals),spa,ihc_bohemia_19100507,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12v4jsk/manifest
Work,Revista Bohemia 1929-09-08,ark:/21198/z13v1m08,ark:/21198/z1bc6271,,,,8 de septiembre de 1929,1929-09-08,82 pages,magazines (periodicals),spa,ihc_bohemia_19290908,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 21 | no. 36,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13v1m08/manifest
Work,Revista Bohemia 1929-09-15,ark:/21198/z1030v99,ark:/21198/z1bc6271,,,,15 de septiembre de 1929,1929-09-15,80 pages,magazines (periodicals),spa,ihc_bohemia_19290915,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 21 | no. 37,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1030v99/manifest
Work,Revista Bohemia 1929-09-22,ark:/21198/z1vb0bww,ark:/21198/z1bc6271,,,,22 de septiembre de 1929,1929-09-22,82 pages,magazines (periodicals),spa,ihc_bohemia_19290922,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 21 | no. 38,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vb0bww/manifest
Work,Revista Bohemia 1929-09-29,ark:/21198/z1qj9m34,ark:/21198/z1bc6271,,,,29 de septiembre de 1929,1929-09-29,80 pages,magazines (periodicals),spa,ihc_bohemia_19290929,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 21 | no. 39,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qj9m34/manifest
Work,Revista Bohemia 1929-10-06,ark:/21198/z1ks8vcd,ark:/21198/z1bc6271,,,,6 de octubre de 1929 ,1929-10-06,80 pages,magazines (periodicals),spa,ihc_bohemia_19291006,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 21 | no. 40,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ks8vcd/manifest
Work,Revista Bohemia 1929-10-13,ark:/21198/z1g183mx,ark:/21198/z1bc6271,,,,13 de octubre de 1929,1929-10-13,80 pages,magazines (periodicals),spa,ihc_bohemia_19291013,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 21 | no. 41,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g183mx/manifest
Work,Revista Bohemia 1929-10-20,ark:/21198/z1bc62bc,ark:/21198/z1bc6271,,,,20 de octubre de 1929,1929-10-20,80 pages,magazines (periodicals),spa,ihc_bohemia_19291020,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 21 | no. 42,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bc62bc/manifest
Work,Revista Bohemia 1929-10-27,ark:/21198/z16m59mn,ark:/21198/z1bc6271,,,,27 de octubre de 1929,1929-10-27,81 pages,magazines (periodicals),spa,ihc_bohemia_19291027,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 21 | no. 43,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16m59mn/manifest
Work,Revista Bohemia 1929-11-03,ark:/21198/z12v4jxc,ark:/21198/z1bc6271,,,,3 de noviembre de 1929,1929-11-03,77 pages,magazines (periodicals),spa,ihc_bohemia_19291103,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 21 | no. 44,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12v4jxc/manifest
Work,Revista Bohemia 1929-11-10,ark:/21198/z1z342hp,ark:/21198/z1bc6271,,,,10 de noviembre de 1929,1929-11-10,80 pages,magazines (periodicals),spa,ihc_bohemia_19291110,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 21 | no. 45,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z342hp/manifest
Work,Revista Bohemia 1929-11-17,ark:/21198/z1tb39rh,ark:/21198/z1bc6271,,,,17 de noviembre de 1929,1929-11-17,82 pages,magazines (periodicals),spa,ihc_bohemia_19291117,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 21 | no. 46,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tb39rh/manifest
Work,Revista Bohemia 1929-11-24,ark:/21198/z1pk2k0r,ark:/21198/z1bc6271,,,,24 de noviembre de 1929,1929-11-24,82 pages,magazines (periodicals),spa,ihc_bohemia_19291124,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 21 | no. 47,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pk2k0r/manifest
Work,Revista Bohemia 1929-12-01,ark:/21198/z1jx0hr7,ark:/21198/z1bc6271,,,,1 de diciembre de 1929,1929-12-01,84 pages,magazines (periodicals),spa,ihc_bohemia_19291201,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 21 | no. 48,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jx0hr7/manifest
Work,Revista Bohemia 1929-12-08 ,ark:/21198/z1f49s07,ark:/21198/z1bc6271,,,,8 de diciembre de 1929,1929-12-08,80 pages,magazines (periodicals),spa,ihc_bohemia_19291208,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 21 | no. 49,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f49s07/manifest
Work,Revista Bohemia 1929-12-15,ark:/21198/z19c917f,ark:/21198/z1bc6271,,,,15 de diciembre de 1929,1929-12-15,82 pages,magazines (periodicals),spa,ihc_bohemia_19291215,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 21 | no. 50,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19c917f/manifest
Work,Revista Bohemia 1929-12-22,ark:/21198/z15m88j5,ark:/21198/z1bc6271,,,,22 de diciembre de 1929,1929-12-22,80 pages,magazines (periodicals),spa,ihc_bohemia_19291222,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 21 | no. 51,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15m88j5/manifest
Work,Revista Bohemia 1929-12-29,ark:/21198/z11v7htf,ark:/21198/z1bc6271,,,,29 de diciembre de 1929,1929-12-29,81 pages,magazines (periodicals),spa,ihc_bohemia_19291229,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 21 | no. 52,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11v7htf/manifest
Work,Revista Bohemia 1930-01-05,ark:/21198/z1x371bv,ark:/21198/z1bc6271,,,,5 de enero de 1930,1930-01-05,79 pages,magazines (periodicals),spa,ihc_bohemia_19300105,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x371bv/manifest
Work,Revista Bohemia 1930-01-12,ark:/21198/z1sb68kp,ark:/21198/z1bc6271,,,Includes a page from the previous year,12 de enero de 1930,1930-01-12,75 pages,magazines (periodicals),spa,ihc_bohemia_19300112,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 02,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sb68kp/manifest
Work,Revista Bohemia 1930-01-19,ark:/21198/z1np4777,ark:/21198/z1bc6271,,,,19 de enero de 1930,1920-01-19,82 pages,magazines (periodicals),spa,ihc_bohemia_19300119,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 03,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1np4777/manifest
Work,Revista Bohemia 1930-01-26,ark:/21198/z1hx3gg2,ark:/21198/z1bc6271,,,,26 de enero de 1930,1930-01-26,80 pages,magazines (periodicals),spa,ihc_bohemia_19300126,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 04,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hx3gg2/manifest
Work,Revista Bohemia 1930-02-02,ark:/21198/z1d52qrn,ark:/21198/z1bc6271,,,Page 23 torn out from issue,2 de febrero de 1930,1930-02-02,78 pages,magazines (periodicals),spa,ihc_bohemia_19300202,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 05,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d52qrn/manifest
Work,Revista Bohemia 1930-02-09,ark:/21198/z18d2025,ark:/21198/z1bc6271,,,,9 de febrero de 1930,1930-02-09,82 pages,magazines (periodicals),spa,ihc_bohemia_19300209,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 06,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18d2025/manifest
Work,Revista Bohemia 1930-02-16,ark:/21198/z14n17db,ark:/21198/z1bc6271,,,,16 de febrero de 1930,1930-02-16,80 pages,magazines (periodicals),spa,ihc_bohemia_19300216,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 07,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14n17db/manifest
Work,Revista Bohemia 1930-02-23,ark:/21198/z10w0gmq,ark:/21198/z1bc6271,,,,23 de febrero de 1930,1930-02-23,80 pages,magazines (periodicals),spa,ihc_bohemia_19300223,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 08,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10w0gmq/manifest
Work,Revista Bohemia 1930-03-02,ark:/21198/z1w4005k,ark:/21198/z1bc6271,,,,2 de marzo de 1930,1930-03-02,80 pages,magazines (periodicals),spa,ihc_bohemia_19300302,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 09,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w4005k/manifest
Work,Revista Bohemia 1930-03-09,ark:/21198/z1rf7xwp,ark:/21198/z1bc6271,,,,9 de marzo de 1930,1930-03-09,82 pages,magazines (periodicals),spa,ihc_bohemia_19300309,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 10,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rf7xwp/manifest
Work,Revista Bohemia 1930-03-16,ark:/21198/z1mp763v,ark:/21198/z1bc6271,,,,16 de marzo de 1930,1930-03-16,78 pages,magazines (periodicals),spa,ihc_bohemia_19300316,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 11,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mp763v/manifest
Work,Revista Bohemia 1930-03-23,ark:/21198/z1gx6fbp,ark:/21198/z1bc6271,,,,23 de marzo de 1930,1930-03-23,82 pages,magazines (periodicals),spa,ihc_bohemia_19300323,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 12,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gx6fbp/manifest
Work,Revista Bohemia 1930-03-30,ark:/21198/z1c55pnq,ark:/21198/z1bc6271,,,,30 de marzo de 1930,1930-03-30,80 pages,magazines (periodicals),spa,ihc_bohemia_19300330,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 13,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c55pnq/manifest
Work,Revista Bohemia 1930-04-06,ark:/21198/z17d4z09,ark:/21198/z1bc6271,,,,6 de abril de 1930,1930-04-06,80 pages,magazines (periodicals),spa,ihc_bohemia_19300406,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 14,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17d4z09/manifest
Work,Revista Bohemia 1930-04-13,ark:/21198/z13n467h,ark:/21198/z1bc6271,,,,13 de abril de 1930,1930-04-13,80 pages,magazines (periodicals),spa,ihc_bohemia_19300413,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 15,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13n467h/manifest
Work,Revista Bohemia 1930-04-20,ark:/21198/z1zw3pqc,ark:/21198/z1bc6271,,,,20 de abril de 1930,1930-04-20,80 pages,magazines (periodicals),spa,ihc_bohemia_19300420,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 16,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zw3pqc/manifest
Work,Revista Bohemia 1930-04-27,ark:/21198/z1v71nf4,ark:/21198/z1bc6271,,,,27 de abril de 1930,1930-04-27,82 pages,magazines (periodicals),spa,ihc_bohemia_19300427,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 17,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v71nf4/manifest
Work,Revista Bohemia 1930-05-04,ark:/21198/z1qg0wqd,ark:/21198/z1bc6271,,,,4 de mayo de 1930,1930-05-04,80 pages,magazines (periodicals),spa,ihc_bohemia_19300504,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 18,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qg0wqd/manifest
Work,Revista Bohemia 1930-05-11,ark:/21198/z1kq04zm,ark:/21198/z1bc6271,,,,11 de mayo de 1930,1930-05-11,80 pages,magazines (periodicals),spa,ihc_bohemia_19300511,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 19,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kq04zm/manifest
Work,Revista Bohemia 1930-05-18,ark:/21198/z1fx9d9n,ark:/21198/z1bc6271,,,,18 de mayo de 1930,1930-05-18,80 pages,magazines (periodicals),spa,ihc_bohemia_19300518,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 20,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fx9d9n/manifest
Work,Revista Bohemia 1930-05-25,ark:/21198/z1b58nk7,ark:/21198/z1bc6271,,,,25 de mayo de 1930,1930-05-28,82 pages,magazines (periodicals),spa,ihc_bohemia_19300528,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 21,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b58nk7/manifest
Work,Revista Bohemia 1930-06-01,ark:/21198/z16d7wvh,ark:/21198/z1bc6271,,,,1 de junio de 1930,1930-06-01,80 pages,magazines (periodicals),spa,ihc_bohemia_19300601,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 22,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16d7wvh/manifest
Work,Revista Bohemia 1930-06-08,ark:/21198/z12n7534,ark:/21198/z1bc6271,,,,8 de junio de 1930,1930-06-08,80 pages,magazines (periodicals),spa,ihc_bohemia_19300608,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 23,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12n7534/manifest
Work,Revista Bohemia 1930-06-15,ark:/21198/z1z05c01,ark:/21198/z1bc6271,,,,15 de junio de 1930,1930-06-15,80 pages,magazines (periodicals),spa,ihc_bohemia_19300615,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 24,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z05c01/manifest
Work,Revista Bohemia 1930-06-22,ark:/21198/z1t74m89,ark:/21198/z1bc6271,,,,22 de junio de 1930,1930-06-22,78 pages,magazines (periodicals),spa,ihc_bohemia_19300622,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 25,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t74m89/manifest
Work,Revista Bohemia 1930-06-30,ark:/21198/z1pg3vh4,ark:/21198/z1bc6271,,,,30 de junio de 1930,1930-06-30,84 pages,magazines (periodicals),spa,ihc_bohemia_19300630,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 26,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pg3vh4/manifest
Work,Revista Bohemia 1930-07-06,ark:/21198/z1jq33t7,ark:/21198/z1bc6271,,,,6 de julio de 1930,1930-07-06,83 pages,magazines (periodicals),spa,ihc_bohemia_19300706,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 22 | no. 27,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jq33t7/manifest
