"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","Thumbnail","Type.typeOfResource","Type.genre","Subject","Name.repository","Name.creator","Name.subject","Subject geographic","Name.photographer","Rights.statementLocal","Rights.copyrightStatus","Date.creation","Date.normalized","Alt ID.local","Description.note","Subject temporal","Title","AltTitle.descriptive","Coverage.geographic","AltTitle.uniform","AltIdentifier.local","Language","Description.latitude","Description.longitude","Relation.isPartOf","Format.dimensions","Format.medium","Format.extent","AltTitle.creator","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k2s25","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k2s25_2380553_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Aerophones |~|Musical instruments $z India|~|Musicians $z India","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_098.tif","snake charmer and magician|~|pungi|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Wandering musician playing a pungi, Lonāvale (India), 1963","","Lonāvale (India), 1963","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2s25","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2s25/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k2s3p","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k2s3p_2380556_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Aerophones |~|Musical instruments $z India|~|Musicians $z India","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_099.tif","snake charmer and magician|~|pungi|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Wandering musician playing a pungi, Lonāvale (India), 1963","","Lonāvale (India), 1963","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2s3p","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2s3p/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k2s46","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k2s46_2380559_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Landscapes $z India","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963-1964","1963/1964","bake_NAJ_N63_100.tif","Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","N63 Black and White Negatives: Frame 100   [Two unidentified boys]","","","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2s46","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2s46/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k2vs0","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k2vs0_2380562_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Landscapes $z India","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963-1964","1963/1964","bake_NAJ_N63_101.tif","Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","N63 Black and White Negatives: Frame 101   [Two unidentified boys]","","","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2vs0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2vs0/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k2vth","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k2vth_2380566_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Landscapes $z India","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963-1964","1963/1964","bake_NAJ_N63_102.tif","Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","N63 Black and White Negatives: Frame 102   [Two unidentified boys]","","","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2vth","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2vth/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k2vv1","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k2vv1_2380569_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Landscapes $z India","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963-1964","1963/1964","bake_NAJ_N63_103.tif","Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","N63 Black and White Negatives: Frame 103  ","","","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2vv1","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2vv1/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k2vwj","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k2vwj_2380572_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Landscapes $z India","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963-1964","1963/1964","bake_NAJ_N63_104.tif","Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","N63 Black and White Negatives: Frame 104   ","","","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2vwj","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2vwj/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k2vx2","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k2vx2_2380575_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Landscapes $z India","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963-1964","1963/1964","bake_NAJ_N63_105.tif","Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","N63 Black and White Negatives: Frame 105   [Unidentified modern building]","","","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2vx2","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2vx2/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k2vzk","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k2vzk_2380578_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Landscapes $z India","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963-1964","1963/1964","bake_NAJ_N63_106.tif","Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","N63 Black and White Negatives: Frame 106   ","","","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2vzk","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2vzk/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k2w0k","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k2w0k_2380581_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Landscapes $z India","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963-1964","1963/1964","bake_NAJ_N63_107.tif","Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","N63 Black and White Negatives: Frame 107   ","","","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2w0k","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2w0k/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k2w13","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k2w13_2380584_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Landscapes $z India","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963-1964","1963/1964","bake_NAJ_N63_108.tif","Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","N63 Black and White Negatives: Frame 108 ","","","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2w13","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2w13/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k2w2m","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k2w2m_2380587_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Landscapes $z India","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963-1964","1963/1964","bake_NAJ_N63_109.tif","Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","N63 Black and White Negatives: Frame 109   ","","","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2w2m","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2w2m/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k2w34","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k2w34_2380590_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Landscapes $z India","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963-1964","1963/1964","bake_NAJ_N63_110.tif","Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","N63 Black and White Negatives: Frame 110   ","","","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2w34","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2w34/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k2w4n","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k2w4n_2380593_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Religious processions $z India","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963-1964","1963/1964","bake_NAJ_N63_111.tif","Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Religious procession led by bhajan party en route from Mumbai to Vadodara, Vadodara vicinity (India), 1963","","Vadodara (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2w4n","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2w4n/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k2w55","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k2w55_2380596_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Aerophones |~|Musical instruments $z India|~|Musicians $z India|~|Chordophones|~|Qawwālī|~|Durgā-pūjā (Hindu festival)|~||~|Singers","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_112.tif","Recording session with 4 microphones. A sign on one microphone reads ""Kalpana Sound.""|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Qawwali party, Yacoob Qawwal at Durga Puja Mahotsava, Mumbai (India), 1933","","Mumbai (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k2w55","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k2w55/manifest"
