Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.creator,Language,Subject.conceptTopic,Rights.permission,Subject geographic,Author,Name.cartographer,Name.repository,Name.subject,Title,Coverage.geographiccoordinates,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,AltIdentifier.callNo,Alt ID.catalogRecordNumber,Opac url,Coverage.geoscale,AltTitle.descriptive,Alt ID.local,Note,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract,IIIF Manifest URL
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c23hr,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c23hr%2Fr605517f,cartographic,map|~|Road maps.,public domain,,"Security Trust & Savings Bank (Los Angeles, Calif.).",eng,"Roads--California, Southern--Maps|~|Roads--California--Maps",,San Diego (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Automobile road map of the Los Angeles region.,,,"Panel title: Automobile road map, principal road routes to all parts of Southern California.|~|Text, advertisements, and maps on verso.","Los Angeles, Cal.|~|Security Trust & Savings Bank","1 map : col. ; 41 x 66 cm., folded to 23 x 9 cm.",San Diego (Calif.),25280056,G4364.P2 CA 350 1919,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3038573,,,G4364_P2_CA_350_1919_a,,c1919,1919,,"Relief shown by spot heights.|~|""2-19-25M.""",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c23hr/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c23ks,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c23ks%2Fj450cc4q,cartographic,map,unknown|~|public domain,unknown,Automobile Club of Southern California. Route and Map Service Department.,eng,,,Los Angeles (Calif.)--Road maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Street map of the city of Los Angeles, California, showing street names together with principal routes in and out of the congested district",,The Club,"Panel title: Street map of Los Angeles city and annexations.|~|prepared by the Route and Map Service Department, Automobile Club of Southern California.|~|Includes Forest Lawn Cemetery.|~|On verso: map of ""Annexations of the city of Los Angeles,"" ""1137,"" and 2 insets.|~|Relief represented by spot heights.|~|""1136.""|~|Indexed.","Los Angeles, Cal|~|cau","1 map ; 89 x 77 cm, folded to 25 x 11 cm",Los Angeles (Calif.),27031912,G4364 LA 30 P2 ACSC 1928,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=534235,29500,Annexations of the city of Los Angeles|~|Street map of Los Angeles city and annexations,G4364_LA_30_P2_ACSC_1928_a,,193u,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c23ks/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c23m9,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c23m9%2Ft036gg82,cartographic,map,unknown|~|public domain,unknown,Automobile Club of Southern California. Map Department.,eng,,,Los Angeles (Calif.)--Road maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Street map of the city of Los Angeles, California, showing street names together with principal routes in and out of the congested district",,The Club,"prepared by Map Department of the Automobile Club of Southern California.|~|Relief represented by spot heights.|~|""1136.""|~|Indexed.|~|Panel title: Street map of Los Angeles City.",Los Angeles|~|cau,"1 map ; 91 x 80 cm, folded to 25 x 11 cm",Los Angeles (Calif.),27031893,G4364 Los Angeles P2 1927 1:65,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=534220,29000,Street map of Los Angeles City,G4364_LA_P2_1927_165_a,,[192-?],,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c23m9/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c23nt,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c23nt%2F41197k25,cartographic,map,unknown,unknown,,eng,,,Los Angeles (Calif.)--Maps|~|Los Angeles Metropolitan Area (Calif.)--Maps|~|Los Angeles County (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Los Angeles and Vicinity Including Areas of Lankershim, Burbank, Glendale, Pasadena, Southern Pasadena, City Terrace, Belvedere, Vernon, Huntington Park, Bell, South Gate, Inglewood, Culver City, Beverly Hills, Sherman",,,,,,Los Angeles (Calif.),,,,,,,G4364_LA_P2_44_CMCo_1922_a,,1922,1922,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c23nt/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c23pb,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c23pb%2Fbj004c8q,cartographic,map,unknown,unknown,Clason Map Company.,eng,,,Los Angeles Metropolitan Area (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Los Angeles & vicinity : including parts of Lankershim, Burbank, Glendale, Pasadena, So. Pasadena, City Terrace, Belvedere, Vernon, Huntington Park, Bell, South Gate, Inglewood, Culver City, Beverly Hills, Sherman [Oaks]",,Clason Map Co. : Eberle Economic Service [distributor],UCLA Map Library has one copy annotated in red pencil.,"[Los Angeles, Calif.]","1 map ; 58 x 52 cm., folded to 18 x 27 cm.",Los Angeles Metropolitain Area (Calif.),21738520,G4364 Los Angeles P2 44 CMC 1927,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=1011865,,,G4364_LA_P2_44_CMC_1927_a,,c1927,1927,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c23pb/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c23rc,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c23rc%2F9257301x,cartographic,map,unknown,unknown,,eng,Los Angeles (Calif.)--Road maps,,Los Angeles (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Major Traffic Street Plan Los Angeles California,,,,,,Los Angeles (Calif.),27031888,G4364 Los Angeles P2 45 CLAPMH 1924,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2265772,,,G4364_LA_P2_45_CLAPMH_1924_a,,1924,1924,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c23rc/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c23td,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c23td%2Fb921j525,cartographic,map,unknown|~|public domain,unknown,Automobile Club of Southern California. Route and Map Service Department.,eng,,,Los Angeles (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Principal automobile routes in and out of Los Angeles, California",,The Club,Text on verso.|~|prepared by the Route and Map Service Department of the Automobile Club of Southern California.|~|Indexed.|~|Relief represented by hachures.,Los Angeles|~|cau,"1 map ; 38 x 49 cm, folded to 27 x 11 cm",Los Angeles (Calif.),25010092,G4364 Los Angeles P2 55 ACSC c1919,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=534234,54000,,G4364_LA_P2_55_ACSC_ND_a,,[1919?],,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c23td/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c23vx,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c23vx%2Fg638gw2g,cartographic,map,unknown|~|public domain,unknown,Bekins Van & Storage Co.,eng,,,Los Angeles (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Latest city map of Los Angeles,,The Company,"Panel title: Map of Los Angeles.|~|Text and ill. on verso.|~|compliments, Bekins Van and Storage Co.|~|Indexed.","cau|~|Los Angeles, Cal","1 map ; 43 x 46 cm., folded to 23 x 13 cm.",Los Angeles (Calif.),25126864,G4364 Los Angeles P2 n.s. Bekins 1925,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2054923,,Map of Los Angeles,G4364_LA_P2_NS_Bekins_1925_a,,c1925,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c23vx/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c23wf,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c23wf%2F2f41439b,cartographic,map,copyrighted,unknown,Bekins Van & Storage Co.,eng,,,Los Angeles (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Latest city map of Los Angeles,,The Company,"Indexed.|~|Panel title: Map of Los Angeles.|~|Text, ill., and map on verso.|~|compliments, Bekins Van and Storage Co.","Los Angeles, Cal|~|cau","1 map ; 42 x 47 cm., folded to 23 x 13 cm.",Los Angeles (Calif.),25126881,G4364 Los Angeles P2 n.s. Bekins 1927,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2054922,,Map of Los Angeles,G4364_LA_P2_NS_Bekins_1927_a,,c1927,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c23wf/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c23xz,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c23xz%2Ftx59hr1w,cartographic,map,copyrighted,unknown,Bekins Van & Storage Co.,eng,,,Los Angeles (Calif.)--Maps|~|Los Angeles Metropolitan Area (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Latest city map of Los Angeles,,[Bekins Fireproof Storage?],"Indexed.|~|""Wood's revised map of Los Angeles and vicinity"" on verso.|~|Bekins Fireproof Storage.","cau|~|Los Angeles, Cal","1 map ; 41 x 37 cm., folded to 15 x 9 cm.",Los Angeles (Calif.)|~|Los Angeles Metropolitan Area (Calif.),25126804,G4364 L.A. P2 n.s. CC Co. 1923,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2054925,,Wood's revised map of Los Angeles and vicinity,G4364_LA_P2_NS_CC_Co_1923_a,,[1923?],,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c23xz/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c23zg,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c23zg%2Fgx37qg24,cartographic,map|~|Index maps.,public domain,,"Security Trust & Savings Bank (Los Angeles, Calif.).",eng,"Hollywood (Los Angeles, Calif.)--Maps|~|Los Angeles (Calif.)--Road maps|~|Glendale (Calif.)--Maps|~|Burbank (Los Angeles County, Calif.)--Maps",,Los Angeles (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Map of Los Angeles and Vicinity,,,,,,Los Angeles (Calif.),,,,,,,G4364_LA_P2_NS_SFNB_c1929_a,,c1929,1929,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c23zg/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c240g,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c240g%2Fz029pr7q,cartographic,map,unknown,unknown,,eng,Los Angeles (Calif.)--Aerial views,,Los Angeles (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Map of Los Angeles, California",,,,,,Los Angeles (Calif.),,,,,,,G4364_LA_P2_VAR_EFH_1925_a,,1925,1925,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c240g/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c242h,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c242h%2Fbx463q88,cartographic,map,unknown,unknown,Clason Map Company.,eng,,,Los Angeles Metropolitan Area (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Los Angeles & vicinity : including parts of Lankershim, Burbank, Glendale, Pasadena, So. Pasadena, City Terrace, Belvedere, Vernon, Huntington Park, Bell, South Gate, Inglewood, Culver City, Beverly Hills, Sherman [Oaks].",,Clason Map Co. : Eberle Economic Service [distributor],UCLA Map Library has one copy annotated in red pencil.,"[Los Angeles, Calif.]","1 map ; 58 x 52 cm., folded to 18 x 27 cm.",Los Angeles Metropolitan Area (Calif.),21738520,G4364 Los Angeles P2 44 CMC 1927,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=1011865,,,G4364_P2_1927_a,,c1927,1927,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c242h/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c2431,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2431%2Fw087mh6m,cartographic,map|~|Road maps.,unknown,unknown,Automobile Club of Southern California.,eng,Los Angeles (Calif.)--Road maps|~|Los Angeles County (Calif.)--Road maps,,Los Angeles (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Street Map of the City of Los Angeles, California Showing Street Names Together With Principal Routes In and Out of the Congested District",,,,,,Los Angeles (Calif.),,,,,,,G4364_P2_1928_a,,1928,1928,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2431/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c244j,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c244j%2Ffp079x88,cartographic,map,unknown,unknown,,eng,Los Angeles (Calif.)--Road maps,,Los Angeles (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Map of Los Angeles, California",,,,,,Los Angeles (Calif.),25219762,G4364 Los Angeles P2 39.5 E.F.Hill 1927,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=1747458,,,G4364_P2_39_5_EFH_1927_a,,1927,1927,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c244j/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c2452,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2452%2Fmj03np11,cartographic,map,unknown,unknown,Automobile Club of Southern California. Route and Map Service Dept.,eng,Speed limits--California--Los Angeles--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Map of the City of Los Angeles showing 15 and 20 mile speed limits within city boundaries,,The Club,Panel title: Map showing 15 and 20 mile speed limit zones in the City of Los Angeles.|~|Text on verso.|~|prepared by the Route and Map Service Department of the Automobile Club of Southern California.,"Los Angeles, Cal|~|cau","1 map : col. ; 26 x 26 cm., folded to 27 x 9 cm.",California|~|Los Angeles,25234623,G4364 Los Angeles P2 ACSC 1923?,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=534233,,Map showing 15 and 20 mile speed limit zones in the City of Los Angeles,G4364_P2_ACSC_1923_a,,[192-?],,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2452/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c246k,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c246k%2Ff742jb1q,cartographic,map,unknown|~|public domain,unknown,Automobile Club of Southern California. Route and Map Service Department.,eng,,,Los Angeles (Calif.)--Road maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Street map of the city of Los Angeles, California, showing street names together with principal routes in and out of the congested district",,The Club,"""1136.""|~|Relief represented by spot heights.|~|On verso: map of ""Annexations of the city of Los Angeles,"" ""1137,"" and 2 insets.|~|Panel title: Street map of Los Angeles city and annexations.|~|prepared by the Route and Map Service Department, Automobile Club of Southern California.|~|Indexed.","cau|~|Los Angeles, Cal","1 map ; 89 x 77 cm, folded to 25 x 11 cm",Los Angeles (Calif.),27031903,G4364.P2 CA 350 ACSC 1929,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=534236,29500,Street map of Los Angeles city and annexations|~|Annexations of the city of Los Angeles,G4364_P2_CA_350_ACSC_1929_a,,[193-?],,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c246k/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c2494,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2494%2Fhp718m43,cartographic,map,unknown,unknown,,eng,,,Los Angeles (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"This is Hollywood, the world’s most famous city, motion picture & radio capitol of the world",,,,,,Los Angeles (Calif.),25673807,G4364 Los Angeles-Hollywood NS HCC 1945,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=1758815,,,G4364_LA_Hollywood_NS_HCC_1945_a,,1945,1945,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2494/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c24xf,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c24xf%2F6h39f142,cartographic,map,unknown,unknown,"Security Trust & Savings Bank (Los Angeles, Calif.).",eng,,,"San Pedro (Los Angeles, Calif.)--Maps|~|San Pedro Bay (Calif. : Bay)--Maps|~|Wilmington (Calif.)--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Map of San Pedro, Wilmington and the Harbor District",,,,,,"San Pedro (Los Angeles, Calif.)|~|Wilmington (Calif.)",,,,,,,G4364_LA_P55_42_SFNB_1934_a,,1934,1934,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c24xf/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c24zz,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c24zz%2Fpz463j60,cartographic,map,unknown,unknown,Automobile Club of Southern California.,eng,Los Angeles (Calif.)--Harbor--Maps,,Long Beach Harbor (Calif.)--Maps|~|Los Angeles Harbor (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Industrial Map of Los Angeles Harbor and Vicinity,,,,,,Long Beach Harbor (Calif.)|~|Los Angeles Harbor (Calif.),,,,,,,G4364_LA_P55_ca_22_5_ACSC_1929_a,,[1929?],1929,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c24zz/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c25b4,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c25b4%2Fh016dn35,cartographic,map|~|statistics,unknown,unknown,,eng,Roads--California--Los Angeles--Maps,,Los Angeles (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Diagramatic Map Downtown Los Angeles Area,,,,,,Los Angeles (Calif.),,,,,,,G4364_P1_1941_a,,1941,1941,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c25b4/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c25d5,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c25d5%2F0g38xc65,cartographic,map,unknown,unknown,,eng,,,Los Angeles (Calif.)--Road maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Map of Los Angeles, California Presented with Compliments of The Farmers and Merchants National Bank",,,,,,Los Angeles (Calif.),,G4364 P1 40 FMNB 1938,,,,,G4364_P1_40_FMNB_1938_a,,1938,1938,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c25d5/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cdtqg,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cdtqg%2Fmq00np74,cartographic,map,unknown,unknown,,eng,Los Angeles (Calif.)--Road maps,,Los Angeles (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Street map of Los Angeles ; Metropolitan Los Angeles and vicinity,,,,,,Los Angeles (Calif.),25234664,G4364.P2 H.M. Gousha 56 1939,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=1752732,,,G4364_LA_P2_56_HMG_1939_2a|~|DR29F1,,1939,1939,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cdtqg/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cdtsh,ark:/21198/zz0028tr8x,2,Completed,Work,,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cdtsh%2F1j753b2z,cartographic,map,unknown|~|public domain,unknown,Shell Oil Company|~|H.M. Gousha Company.,eng,,,Los Angeles (Calif.)--Maps|~|Los Angeles Metropolitan Area (Calif.)--Maps|~|Los Angeles Metropolitan Area (Calif.)--Maps--1940|~|Los Angeles (Calif.)--Maps--1940,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Shell map of Los Angeles and vicinity,,H.M. Goushá Co.,"""N-1 1940-1.""|~|Relief represented by hachures.|~|Includes index, text, ill. and inset of Santa Catalina Island.|~|""10-N-1940 1.""|~|Panel title.",ilu|~|Chicago,"2 maps on 1 sheet : col. ; 53 x 52 cm. and 42 x 68 cm., on sheet 69 x 71 cm., folded to 23 x 11 cm.",Los Angeles (Calif.)|~|Los Angeles Metropolitan Area (Calif.),25234683,G4364 LA P2 Gousha 56 1940,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=1752731,56000|~|190000,Metropolitan Los Angeles and vicinity|~|Street map of Los Angeles,G4364_LA_P2_Gousha_56_1940a|~|DR29F1,,[1940],,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cdtsh/manifest
