Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Rights.copyrightStatus,Name.subject,Subject.descriptiveTopic,Language,Name.repository,Rights.permission,Type.genre,Name.photographer,Name.creator,Relation.isPartOf,Name.collector,Name.architect,Subject.conceptTopic,Date.creation,Date.normalized,Description.longitude,Title,AltTitle.uniform,Alt ID.local,Format.extent,Description.latitude,Description.note,Coverage.geographic,Description.fundingNote,Format.dimensions,AltTitle.other,Alternate Identifier.local,Description.abstract,Description.caption,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b1ddp,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0308.tif,,,,,private,still image,copyrighted,"Santa Monica High School (Santa Monica, Calif.)",Schools $z California $z Santa Monica,zxx,"University of California, Los Angeles. $b Library Special Collections|~|Lincoln Junior High School (Santa Monica, Calif.)",N,black-and-white photographs|~|cellulose nitrate film,"Taylor, $e photographer",,"C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.","Pierce, C. C. $q (Charles C.), $d1861-1946",,Government|~|Education,[circa 1920-1930],1920/1930,,"Views of Santa Monica High School and Lincoln Junior High School, Santa Monica, circa 1920-1930",,uclamss_1756_xxxx_b0308,1 photograph : b&w,,"Santa Monica High School, located on Prospect Hill between 4th and 6th Streets, Michigan and Fremont Avenues, was dedicated April 11, 1912. Lincoln Junior  High School was located at 1425 California Ave.|~|Lower photo: Exterior view of school, constructed of brick and concrete with central tower and an arcade on each side wing. Four cars are parked on the street in front of the school.|~|Upper photo: Exterior view of the Santa Monica High School, a brick building with a low central tower landscaped with a lawn and palm trees.",Santa Monica (Calif.),Access to this collection is generously supported by Arcadia funds.,6.75 x 5 inches,"High School; Santa Monica Schools, Junior High",,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1ddp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b1ddp/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b1df6,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0308a.tif,,,,,private,still image,copyrighted,"Santa Monica High School (Santa Monica, Calif.)|~|Lincoln Junior High School (Santa Monica, Calif.)",Schools $z California $z Santa Monica,zxx,"University of California, Los Angeles. $b Library Special Collections",N,black-and-white photographs|~|cellulose nitrate film,,"Taylor, $e photographer","C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.",,,Government|~|Education,[circa 1920-1930],1920/1930,,"Views of Santa Monica High School and Lincoln Junior High School, Santa Monica, circa 1920-1930",,uclamss_1756_xxxx_b0308a,1 photograph : b&w,,"Santa Monica High School, located on Prospect Hill between 4th and 6th Streets, Michigan and Fremont Avenues, was dedicated April 11, 1912. Lincoln Junior  High School was located at 1425 California Ave.|~|Upper photo: Exterior view of the Santa Monica High School, a brick building with a low central tower landscaped with a lawn and palm trees.|~|Lower photo: Exterior view of school, constructed of brick and concrete with central tower and an arcade on each side wing. Four cars are parked on the street in front of the school.",Santa Monica (Calif.),Access to this collection is generously supported by Arcadia funds.,6.75 x 5 inches,"Santa Monica High School / c[opyright] Taylor; Junior High School, Santa Monica",,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1df6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b1df6/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b1dgq,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0309.tif,,,,,private,still image,copyrighted,"Carmen, Jewel, $d 1897-|~|West, Roland, $d 1885-1952|~|Castillo del Mar (Pacific Palisades, Los Angeles, Calif.)","Coastlines $z California $z Santa Monica Bay|~|California Highway 1 (Calif.)|~|Castle Rock (Topanga, Calif.)|~|Dwellings $z California $z Pacific Palisades",zxx,"University of California, Los Angeles. $b Library Special Collections",N,black-and-white photographs|~|cellulose nitrate film,,,"C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.",,,Environment,[circa 1927],1927,-118.55770468711853,"View facing west towards the Castillo del Mar under construction on the Pacific Palisades coast, Los Angeles, circa 1927",,uclamss_1756_xxxx_b0309,1 photograph : b&w,34.039982630818876,"View of the Santa Monica Bay coastline from Posetano Road facing west towards the Castillo del Mar, under construction, at 17531 Posetano Road. The Castillo del Mar once belonged to director Roland West and his actress wife Jewel Carmen. In the distance above the coast is the Villa Leon (17948 Porto Marina Way). A footbridge crosses over the Pacific Coast Highway and Castle Rock is visible beyond, in the middle distance.",Los Angeles (Calif.),Access to this collection is generously supported by Arcadia funds.,6.75 x 5 inches,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1dgq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b1dgq/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b1dh7,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0310.tif,,,,,private,still image,copyrighted,"Las Flores Inn (Malibu, Calif.)",Coastlines $z California $z Santa Monica Bay|~|California Highway 1 (Calif.)|~|Dwellings $z California $z Malibu|~|Restaurants $z California $z Malibu,zxx,"University of California, Los Angeles. $b Library Special Collections",N,black-and-white photographs|~|cellulose nitrate film,,,"C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.","Pierce, C. C. $q (Charles C.), $d1861-1946",,Transportation|~|Environment,[circa 1915-1920],1915/1920,-118.6323881149292,"View of the Malibu coastline just east of Las Flores Canyon, Malibu, circa 1915-1920",,uclamss_1756_xxxx_b0310,1 photograph : b&w,34.03952032774896,,Malibu (Calif.),Access to this collection is generously supported by Arcadia funds.,6.75 x 5 inches,,,"View facing west of the Malibu coastline and the Pacific Coast Highway just south of the Las Flores Canyon. The Las Flores Inn is the last building in the distance. Beach houses line the shore, and a few are also located on  the slope side of the highway. Point Dume is visible in the far distance.",,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1dh7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b1dh7/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b1djr,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0311.tif,,,,,private,still image,copyrighted,"Villa de Leon (Pacific Palisades, Los Angeles, Calif.)","Coastlines $z California $z Santa Monica Bay|~|California Highway 1 (Calif.)|~|Castle Rock (Topanga, Calif.)|~|Dwellings $z California $z Pacific Palisades",zxx,"University of California, Los Angeles. $b Library Special Collections",N,black-and-white photographs|~|cellulose nitrate film,,,"C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.","Pierce, C. C. $q (Charles C.), $d1861-1946",,Environment,[circa 1927],1927,-118.58209133148193,"Coastal view of towards the Villa de Leon and castle rock, Topanga and Pacific Palsades, circa 1927",,uclamss_1756_xxxx_b0311,1 photograph : b&w,34.03822230950643,"View of the Topanga and Pacific Palisades  coast in Santa Monica Bay facing towards castle rock in the far distance. Beach houses line the shore with the Pacific Coast Highway and coastal slopes behind them. The Villa de Leon (Leon Kauffmann residence, 17948 Porto Marina Way) is visible at the top of a slope.","Pacific Palisades, Los Angeles (Calif.)|~|Topanga (Calif.)",Access to this collection is generously supported by Arcadia funds.,5 x 7 inches,Santa Monica Bay,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1djr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b1djr/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b1dk8,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0312.tif,,,,,private,still image,copyrighted,,Beaches $z California $z Venice|~|Amusement piers $z California $z Venice|~|Sunbathing $z California $z Venice,zxx,"University of California, Los Angeles. $b Library Special Collections",N,black-and-white photographs|~|cellulose nitrate film,,,"C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.","Pierce, C. C. $q (Charles C.), $d1861-1946",,Lifestyle|~|Culture,[circa 1915-1930],,,"Postcard views of the pier, Venice",,uclamss_1756_xxxx_b0312,1 photograph : b&w,,Upper photo: Sightseers strolling on the walkway between rows of buildings on the Venice Beach pier.|~|Middle photo: Sun-bathers on Venice Beach. Beach-goers under umbrellas  stretching along the beach into the indistinct distance.  The ocean stretches to the left and the Venice pier with roller coaster is in the distant background.Title:|~|Lower photo: Birdseye view from the tower on the Venice Beach pier towards beach-side buildings along the Venice shoreline. Crowds of people stroll along the walkway on the right.,"Venice (Los Angeles, Calif.)",Access to this collection is generously supported by Arcadia funds.,5 x 7 inches,"Lower photo: Venice from tower on pier|~|Middle photo: Venice, Cal.|~|Top photo: On Venice pier",,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1dk8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b1dk8/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b1dms,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0313.tif,,,,,private,still image,copyrighted,,Beaches $z California $z Venice|~|Sunbathing $z California $z Venice,zxx,"University of California, Los Angeles. $b Library Special Collections",N,black-and-white photographs|~|cellulose nitrate film,"Pierce, C. C. $q (Charles C.), $d1861-1946",,"C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.",,,Lifestyle|~|Culture,[circa 1920-1934],1920/1934,,"Three postcard views of Venice beach, Los Angeles, circa 1920-1934",,uclamss_1756_xxxx_b0313,1 photograph : b&w,,Three postcard views of sunbathers at Venice beach. Two view show the beach crowded with sunbathers and umbrellas on the sand between the shore buildings and the water. One view shows a sparsely populated beach with the pier and roller coaster in the distance.,"Venice (Los Angeles, Calif.)",Access to this collection is generously supported by Arcadia funds.,5 x 7 inches,"Upper, middle & lower photos: Venice, Cal.",,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1dms,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b1dms/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b1dn9,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0314.tif,,,,,private,still image,copyrighted,,San Fernando Valley (Calif.)|~|Roads $z California $z Topanga|~|Valleys $z California $z San Fernando,zxx,"University of California, Los Angeles. $b Library Special Collections",N,black-and-white photographs|~|cellulose nitrate film,,,"C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.","Pierce, C. C. $q (Charles C.), $d1861-1946",,Environment,[1923-1928],1923/1928,-118.60608100891113,"Birdseye view of the San Fernando Valley from the Topanga Canyon Blvd., Topanga, circa 1923-1928",,uclamss_1756_xxxx_b0314,1 photograph : b&w,34.140367086348,"Birdseye view towards the San Fernando Valley, towards what is now Woodland Hills, from the Topanga Canyon Road with a wooden guard rail. The advertisement ""Girard now building"" is on a billboard sign on a hill on the right.|~|The developer Victor Girard created a  subdivision in the west end of the Valley in an area around Woodland Hills beginning in 1923. He planted 120,000 shade trees and shrubs—seven varieties of eucalyptus, five kinds of acacia, Arizona elms, Monterey pines.",Topanga (Calif.),Access to this collection is generously supported by Arcadia funds.,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1dn9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b1dn9/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b1dpt,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0315.tif,,,,,private,still image,copyrighted,"Venice (Los Angeles, Calif.)|~|Villa de Leon (Pacific Palisades, Los Angeles, Calif.)","Beaches $z California $z Venice|~|Sunbathing $z California $z Venice|~|Dwellings $z California $z Pacific Palisades|~|Pershing Square (Los Angeles, Calif.)",eng,"University of California, Los Angeles. $b Library Special Collections",N,postcards|~|black-and-white photographs|~|cellulose nitrate film|~|cityscapes (representations),,,"C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.","Pierce, C. C. $q (Charles C.), $d1861-1946",,Culture,[between 1920 and 1934],1920/1934,,"Post card views of the Villa de Leon, Pershing Square and Venice Beach, Pacific Palisades, Los Angeles, and Venice, between 1920 and 1934",,uclamss_1756_xxxx_b0315,1 photograph : b&w,,"Top photo: Villa de Leon (Leon Kaufmann residence), located at 17948 Porto Marina Way, in Pacific Palisades. Designed by Kenneth MacDonald Jr. and built in 1927, it is one of the largest villas in Southern California.|~|Lower photo: View of sunbathers on the beach in Venice. The wide, sandy beach runs from the foreground at left into the background at right. A multitude of people in bathing suits can be seen on the sand or in the water. Behind the beach in the background, several large beach club buildings and can be seen.|~|Middle photo: Birdseye view of Pershing Square and the surrounding buildings. The tree-filled park can be seen in the foreground at the left. Tall buildings can be seen on the streets that surround the park. Legible signs include: ""Hotel Clark, 555 rooms with private baths,"" ""Absolutely fireproof,"" ""Hotel Portsmouth,"" ""Roy C. Seeley Co. 365 Pacific Electric Bldg.,"" ""Norco,"" ""Boos Br...  [Brothers],""   ""Cafeteria,"" ""Maximes ladies apparel,"" ""The 5th store, Walker's the, real bargain center of Los Angeles.""","Pacific Palisades, Los Angeles (Calif.)|~|Venice (Los Angeles, Calif.)",Access to this collection is generously supported by Arcadia funds.,6.75 x 5 inches,"Middle photo: Los Angeles, looking north from Pershing Square|~|Lower photo: Venice, Cal.|~|Top photo: Beach home, Los Angeles",,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1dpt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b1dpt/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b1dqb,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0316.tif,,,,,private,still image,copyrighted,"Villa de Leon (Pacific Palisades, Los Angeles, Calif.)","Coastlines $z California $z Santa Monica Bay|~|California Highway 1 (Calif.)|~|Castle Rock (Topanga, Calif.)|~|Dwellings $z California $z Pacific Palisades",zxx,"University of California, Los Angeles. $b Library Special Collections",N,black-and-white photographs|~|cellulose nitrate film,,,"C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.","Pierce, C. C. $q (Charles C.), $d1861-1946",,Environment,[circa 1927],1927,-118.57629776000976,"Coastal view of towards the Villa de Leon and castle rock in the distance, Topanga and Pacific Palsades, circa 1927",,uclamss_1756_xxxx_b0316,1 photograph : b&w,34.03957367053948,"View of the Topanga coast in Santa Monica Bay facing towards castle rock in the far distance. Beach houses line the shore with the Pacific Coast Highway and coastal slopes behind them. The Villa de Leon (Leon Kauffmann residence, 17948 Porto Marina Way) is visible at the top of a slope in the distance.","Topanga (Calif.)|~|Pacific Palisades, Los Angeles (Calif.)",Access to this collection is generously supported by Arcadia funds.,6.75 x 5 inches,"Roosevelt Highway, Santa Monica Bay",,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1dqb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b1dqb/manifest
Pierce (C.C.) Photographic Collection,ark:/21198/zz002b1drv,ark:/21198/zz00294nxr,2,Completed,Work,pierce/image/uclamss_1756_xxxx_b0317.tif,,,,,private,still image,copyrighted,"Los Angeles City Hall (Los Angeles, Calif.)",City & town halls $z California $z Los Angeles|~|Historic buildings $z California $z Los Angeles,zxx,"University of California, Los Angeles. $b Library Special Collections",N,exterior views|~|black-and-white photographs|~|cellulose nitrate film|~|cityscapes (representations),,,"C. C. Pierce Photographic Collection,UCLA Library Special Collections, Charles E. Young Research Library.","Pierce, C. C. $q (Charles C.), $d1861-1946",,Government|~|Landmarks,[between 1928-1934],1928/1934,,"Los Angeles City Hall, Los Angeles, 1928-1934",,uclamss_1756_xxxx_b0317,1 photograph : b&w,-118.2429943|~|34.0535703,"The Los Angeles City Hall was designed by John Parkinson, John C. Austin, and Albert C. Martin, Sr., and was completed in 1928.",Los Angeles (Calif.),Access to this collection is generously supported by Arcadia funds.,6.75 x 5 inches,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b1drv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b1drv/manifest
