Object Type,Title,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.artist,Name.subject,Note,Place of origin,Publisher.publisherName,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject topic,Subject geographic,Subject temporal,Opac url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Work,La Tierra Prometida,ark:/21198/z137936k,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0342.tif,,,,,1975,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Fernández Reboiro,,,Poland,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz137936k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz137936k/manifest
Work,La Tierra y el Cielo,ark:/21198/z1hb0zrf,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0749.tif,,,,,1978,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Pérez (Ñiko) González,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb0zrf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hb0zrf/manifest
Work,La Tierra,ark:/21198/z1hh8cnt,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160629_1281.tif,,,,,1973,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Asela A. Díaz Gonzalez,,,Egypt,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh8cnt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hh8cnt/manifest
Work,La Trampa,ark:/21198/z1jq2thh,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0648.tif,,,,,1975,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,Poland,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq2thh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jq2thh/manifest
Work,La Trucha,ark:/21198/z11z5xx1,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0799.tif,,,,,2013,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Giselle Monzón,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z5xx1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11z5xx1/manifest
Work,La Última Cena,ark:/21198/z1gb3xj5,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0757.tif,,,,,1977,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,Soviet Union,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb3xj5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gb3xj5/manifest
Work,La Última Palabra,ark:/21198/z1hm730n,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160628_1071.tif,,,,,1975,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,Bulgaria,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm730n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hm730n/manifest
Work,La Última Risa,ark:/21198/z1k9522w,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0524.tif,,,,,1971,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Pérez (Ñiko) González,,,Germany,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k9522w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k9522w/manifest
Work,La Última Señora Anderson,ark:/21198/z1k66bpm,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160628_0939.tif,,,,,1973,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Pérez (Ñiko) González,,,Spain|~|France,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k66bpm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k66bpm/manifest
Work,La Venganza de los Haiducs,ark:/21198/z14b4tv7,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0690.tif,,,,,1969,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Romania,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4tv7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14b4tv7/manifest
Work,La Venganza,ark:/21198/z1nc7ttx,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160628_1070.tif,,,,,1973,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,Romania,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc7ttx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nc7ttx/manifest
Work,La Vida Comienza Ahora,ark:/21198/z1sj3d5w,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160629_1186.tif,,,,,,,,,,1 poster,,posters,spa,,Desconocido,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj3d5w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sj3d5w/manifest
Work,La Vida Comienza Ahora,ark:/21198/z1x65fjs,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160629_1185.tif,,,,,,,,,,1 poster,,posters,spa,,Desconocido,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x65fjs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x65fjs/manifest
Work,La Vida Provisoria,ark:/21198/z1hm72zs,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0687.tif,,,,,1970,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Brazil,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm72zs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hm72zs/manifest
Work,La Vida es Silbar,ark:/21198/z1km15cr,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0671.tif,,,,,1999,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Nelson Ponce,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km15cr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1km15cr/manifest
Work,La Vida es Silbar,ark:/21198/z1w39ps0,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0243.tif,,,,,1999,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39ps0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w39ps0/manifest
Work,La Vieja Escopeta,ark:/21198/z1tt6jfb,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0522.tif,,,,,1976,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Pérez (Ñiko) González,,,France|~|Germany,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt6jfb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tt6jfb/manifest
Work,La Vieja Esopeta,ark:/21198/z1544g6t,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160630_1307.tif,,,,,1976,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Pérez (Ñiko) González,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1544g6t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1544g6t/manifest
Work,La Vieja dama Indigna,ark:/21198/z1cv6b7g,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0688.tif,,,,,1966,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,France,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv6b7g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cv6b7g/manifest
Work,La Virgen del Cobre,ark:/21198/z11g2dq5,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0118.tif,,,,,1996,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Néstor Coll Acosta,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g2dq5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11g2dq5/manifest
Work,La guarida del Topo,ark:/21198/z1d8150t,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0804.tif,,,,,2011,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Katia Hernández|~|Enrique Smith,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d8150t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d8150t/manifest
Work,Ladrones de Bicicletas,ark:/21198/z1f49gn1,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0231.tif,,,,,2009,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Giselle Monzón,,,Italy,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49gn1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f49gn1/manifest
Work,Ladrones de Japan,ark:/21198/z16706rh,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160628_0880.tif,,,,,1968,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Fernández Reboiro,,,Japan,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16706rh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16706rh/manifest
Work,Lágrimas en el Lago,ark:/21198/z1jh5dnd,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0501.tif,,,,,1968,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Raúl Oliva Baluja,,,Japan,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh5dnd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jh5dnd/manifest
Work,Larga Distancia,ark:/21198/z13v19qz,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0605.tif,,,,,2010,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Nelson Ponce,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v19qz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13v19qz/manifest
Work,Las 12 sillas,ark:/21198/z18648zt,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0867.tif,,,,,1962,,,,107.95 cm x 154.94 cm,1 poster,,posters,spa,,Rafael Morante Boyerizo,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18648zt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18648zt/manifest
Work,Las Arenas Rojas,ark:/21198/z1282253,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160630_1331.tif,,,,,1971,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Pérez (Ñiko) González,,,Soviet Union,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1282253,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1282253/manifest
Work,Las Bodas de Yoan Asen,ark:/21198/z10c6p98,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160628_0928.tif,,,,,1977,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Pérez (Ñiko) González,,,Bulgaria,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6p98,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10c6p98/manifest
Work,Las Bodas,ark:/21198/z1rb8z2p,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0453.tif,,,,,1974,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Pérez (Ñiko) González,,,Poland,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb8z2p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rb8z2p/manifest
Work,Las Doce Sillas (Vesión Diamante),ark:/21198/z1pz73d1,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0732.tif,,,,,1999,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Fernando Bencomo,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz73d1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pz73d1/manifest
Work,Las Doce Sillas,ark:/21198/z1k9523b,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0733.tif,,,,,1999,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Fernando Bencomo,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k9523b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k9523b/manifest
Work,Las Fuerzas Vivas,ark:/21198/z19c8qzr,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160628_1003.tif,,,,,1976,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,Mexico,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c8qzr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19c8qzr/manifest
