Object Type,Title,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.artist,Named subject,Note,Place of origin,Publisher.publisherName,Repository,Resource type,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject topic,Subject geographic,Subject temporal
Work,Ya no es antes,ark:/21198/z1jt1hz8,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0826.tif,,,,,2012,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Juan Carlos Pérez,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,New England Festival of Iberoamerican Cinema,ark:/21198/z1f20s78,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0827.tif,,,,,2012,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Nelson Ponce,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,"Cine pobre de Humberto Solás en Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",ark:/21198/z19901kt,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0828.tif,,,,,2010,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Nelson Ponce,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Bailando con Margot,ark:/21198/z15h98vj,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0829.tif,,,,,2015,,,,152.4 cm x 228.6 cm,1 poster,,posters,spa,,Luis Alonso,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Vuelos Prohibidos,ark:/21198/z11v77jj,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0830.tif,,,,,2015,,,,128.27 cm x 179.07 cm,1 poster,,posters,spa,,Víctor Cabrera,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Vedado,ark:/21198/z1x36r31,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0831.tif,,,,,,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Karen Rivero,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century|~|Posters, Cuban--21st century",,
Work,En 3 y 2,ark:/21198/z1sb609s,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0832.tif,,,,,1985,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Constante (Rapi) de Diego García,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,50 Aniversario Revista Cine Cubano,ark:/21198/z1nk57jm,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0833.tif,,,,,2010,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Raúl Valdés,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,5 festival de Cine de Viña del Mar,ark:/21198/z1ht4gvb,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0834.tif,,,,,1967,,,,106.68 cm x 189.23 cm,1 poster,,posters,spa,,D.Baño,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Un Abrazo Bajo las Estrellas. Exposición Homenaje a Saúl Yelín,ark:/21198/z1d23r67,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0835.tif,,,,,2012,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Nelson Ponce,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Seminario Puentes y más Puentes,ark:/21198/z18930hb,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0836.tif,,,,,2012,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Nelson Ponce,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Crepúsculo,ark:/21198/z14n0z42,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0837.tif,,,,,2014,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Alejandro Rodríguez Fornés (Alucho),,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,50 Aniversario ICAIC. Un homenaje de la UNEAC,ark:/21198/z10w06c8,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0838.tif,,,,,2009,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Jorge Rodríguez,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Fábula,ark:/21198/z1w39pvw,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0839.tif,,,,,2006,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Reinerio Tamayo,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,From Cuba New Cinema,ark:/21198/z1rb8z34,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0840.tif,,,,,2012,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Raúl Valdés,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Sector Industria,ark:/21198/z1mk86d7,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0841.tif,,,,,2012,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Raúl Valdés,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Semana de Cine Colombiano,ark:/21198/z1gt7frd,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0842.tif,,,,,2014,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Alberto Nodarse,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Semana de Cine Colombiano,ark:/21198/z1c26q2v,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0843.tif,,,,,2013,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Alberto Nodarse,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,"¡Si, van 10!",ark:/21198/z17d4nrf,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0844.tif,,,,,2012,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Pablo Monterrey,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Al Compás del Pilón,ark:/21198/z13n3x14,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0845.tif,,,,,2012,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Idania del Río,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,En Vías de Extensión,ark:/21198/z1zw3dgx,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0846.tif,,,,,2012,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Claudio Sotolongo,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Clase Z Tropical,ark:/21198/z1v42nq2,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0847.tif,,,,,2012,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Gustavo Gavilondo,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Otra Pelea Cubana Contra los Demonios y el Mar,ark:/21198/z1qc1x16,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0848.tif,,,,,2012,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Pilar Fernández Melo,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Vida Extra,ark:/21198/z1km15d6,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0849.tif,,,,,2012,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Marcelo Martín,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,El Hambre,ark:/21198/z1fx941r,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0850.tif,,,,,2012,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Ivan Thomson,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Dos Hermanos,ark:/21198/z1b58cbs,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0851.tif,,,,,2012,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Madgiel Collazo,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Comité 666,ark:/21198/z16d7mm2,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0852.tif,,,,,2011,,,,,1 poster,,posters,spa,,Alexander Domínguez,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Model Town,ark:/21198/z12n6vtf,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0853.tif,,,,,2012,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Anabel Alfonso,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Zapping,ark:/21198/z1xw6cbj,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0854.tif,,,,,2012,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Marwin Sánchez,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Quien Dominó,ark:/21198/z1t45mnk,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0855.tif,,,,,2012,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Desconocido,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos de Cuba, Instituto Cubano del Arte e Industria Cinematográficos de Cuba. Cine de Arte ICAIC",ark:/21198/z1pc4w05,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0856.tif,,,,,1962,,,,111.76 cm x 187.96 cm,1 poster,,posters,spa,,Holbeín López,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos de Cuba, Instituto Cubano del Arte e Industria Cinematográficos de Cuba. Cine de Arte ICAIC",ark:/21198/z1jq2tjz,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0857.tif,,,,,1962,,,,111.76 cm x 187.96 cm,1 poster,,posters,spa,,Holbeín López,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos de Cuba, Instituto Cubano del Arte e Industria Cinematográficos de Cuba V Aniversario",ark:/21198/z1dz22xz,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0858.tif,,,,,1966,,,,129.54 cm x 198.12 cm,1 poster,,posters,spa,,Tadeuz Judkowski,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Buñuel,ark:/21198/z1961b5h,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0859.tif,,,,,,,,,116.84 cm x 154.94 cm,1 poster,,posters,spa,,Rafael Morante,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century|~|Posters, Cuban--21st century",,
Work,44 Congreso. 50 Aniversario FIAF,ark:/21198/z15f0kdb,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0860.tif,,,,,1988,,,,158.75 cm x 114.3 cm,1 poster,,posters,spa,,Fernando Pimenta,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Estado de Gracia,ark:/21198/z11n9tnm,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0861.tif,,,,,2000,,,,129.54 cm x 198.12 cm,1 poster,,posters,spa,,Zaida del Rio,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,XIII Festival Internacional del Nuevo Cine Latinoamericano,ark:/21198/z1ww9b7m,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0862.tif,,,,,1991,,,,109.22 cm x 177.8 cm,1 poster,,posters,spa,,Roberto Matta,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,ICAIC Décimo Aniversario,ark:/21198/z1s48kk3,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0863.tif,,,,,1969,,,,80.01 cm x 116.84 cm,1 poster,,posters,spa,,Alfredo González Rostgaard,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,El Cielo Despejado. Exposición de Carteles de Rafael Morante,ark:/21198/z1ng6j66,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0864.tif,,,,,2012,,,,106.68 cm x 76.2 cm,1 poster,,posters,spa,,Anabel Sánchez,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos de Cuba, Instituto Cubano del Arte e Industria Cinematográficos de Cuba. Ciclo de Clásicos Soviéticos",ark:/21198/z1hq5sjc,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0865.tif,,,,,1961,,,,96.52 cm x 134.62 cm,1 poster,,posters,spa,,Rafael Morante,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Gerard Philipe,ark:/21198/z1cz51r4,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0866.tif,,,,,1963,,,,109.22 cm x 149.86 cm,1 poster,,posters,spa,,Rafael Morante,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Las 12 sillas,ark:/21198/z18648zt,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0867.tif,,,,,1962,,,,107.95 cm x 154.94 cm,1 poster,,posters,spa,,Rafael Morante Boyerizo,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Páginas del Diario de Mauricio,ark:/21198/z14f3j7h,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0868.tif,,,,,2006,,,,129.54 cm x 198.12 cm,1 poster,,posters,spa,,Eduardo Moltó,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Liv Ullmann,ark:/21198/z10p2sj7,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0869.tif,,,,,2002,,,,106.68 cm x 158.75 cm,1 poster,,posters,spa,,Eduardo Moltó,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,"Dietrich, Garbo, Harlow, Valentino",ark:/21198/z1vx2947,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0870.tif,,,,,1965,,,,82.55 cm x 106.68 cm,1 poster,,posters,spa,,Raúl Oliva,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,3ra Muestra Temática del Cine Pobre de Humberto Solás. Dedicada a medio ambiente y género,ark:/21198/z1r807t4,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0871.tif,,,,,2010,,,,91.44 cm x 132.08 cm,1 poster,,posters,spa,,Nelson Ponce,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,3ra Muestra Temática del Cine Pobre de Humberto Solás. Dedicada a medio ambiente y género,ark:/21198/z1mg9h4q,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0872.tif,,,,,2010,,,,95.25 cm x 149.86 cm,1 poster,,posters,spa,,Nelson Ponce,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
