Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Author,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Language,Rights.publicationStatus,Subject,Relation.isPartOf,Name.subject,Name.illustrator,Name.creator,Name.photographer,Coverage.geographic,Name.repository,Name.engraver,Name.printer,Title,Description.note,Alt ID.local,Date.normalized,Date.creation,AltTitle.other,Description.caption,Format.dimensions,Format.extent,Description.contents,Publisher.placeOfOrigin,Alt ID.oclc,Publisher.publisherName,Description.caption,AltTitle.translated,Opac url,AltTitle.uniform,Description.tableOfContents
Rare Books (YRL Special Collections),ark:/21198/zz002j9w8f,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_452.tif,452,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_452.tif,,uclalsc_6918156_452,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9w9z,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_453.tif,453,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_453.tif,,uclalsc_6918156_453,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9wbg,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_454.tif,454,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_454.tif,,uclalsc_6918156_454,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9wc0,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_455.tif,455,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_455.tif,,uclalsc_6918156_455,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9wdh,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_456.tif,456,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_456.tif,,uclalsc_6918156_456,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9wf1,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_457.tif,457,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_457.tif,,uclalsc_6918156_457,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9wgj,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_458.tif,458,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_458.tif,,uclalsc_6918156_458,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9wh2,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_459.tif,459,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_459.tif,,uclalsc_6918156_459,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9wjk,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_460.tif,460,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_460.tif,,uclalsc_6918156_460,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9wk3,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_461.tif,461,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_461.tif,,uclalsc_6918156_461,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9wmm,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_462.tif,462,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_462.tif,,uclalsc_6918156_462,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9wn4,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_463.tif,463,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_463.tif,,uclalsc_6918156_463,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9wpn,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_464.tif,464,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_464.tif,,uclalsc_6918156_464,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9wq5,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_465.tif,465,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_465.tif,,uclalsc_6918156_465,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9wrp,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_466.tif,466,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_466.tif,,uclalsc_6918156_466,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9ws6,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_467.tif,467,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_467.tif,,uclalsc_6918156_467,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9wtq,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_468.tif,468,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_468.tif,,uclalsc_6918156_468,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9wv7,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_469.tif,469,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_469.tif,,uclalsc_6918156_469,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9wwr,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_470.tif,470,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_470.tif,,uclalsc_6918156_470,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9wx8,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_471.tif,471,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_471.tif,,uclalsc_6918156_471,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9wzs,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_472.tif,472,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_472.tif,,uclalsc_6918156_472,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9x0s,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_473.tif,473,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_473.tif,,uclalsc_6918156_473,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9x19,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_474.tif,474,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_474.tif,,uclalsc_6918156_474,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9x2t,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_475.tif,475,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_475.tif,,uclalsc_6918156_475,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9x3b,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_476.tif,476,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_476.tif,,uclalsc_6918156_476,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9x4v,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_477.tif,477,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_477.tif,,uclalsc_6918156_477,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9x5c,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_478.tif,478,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_478.tif,,uclalsc_6918156_478,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9x6w,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_479.tif,479,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_479.tif,,uclalsc_6918156_479,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9x7d,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_480.tif,480,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_480.tif,,uclalsc_6918156_480,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9x8x,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_481.tif,481,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_481.tif,,uclalsc_6918156_481,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9x9f,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_482.tif,482,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_482.tif,,uclalsc_6918156_482,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9xbz,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_483.tif,483,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_483.tif,,uclalsc_6918156_483,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9xcg,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_484.tif,484,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_484.tif,,uclalsc_6918156_484,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9xd0,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_485.tif,485,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_485.tif,,uclalsc_6918156_485,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9xfh,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_486.tif,486,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_486.tif,,uclalsc_6918156_486,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9xg1,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_487.tif,487,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_487.tif,,uclalsc_6918156_487,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9xhj,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_488.tif,488,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_488.tif,,uclalsc_6918156_488,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9xj2,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_489.tif,489,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_489.tif,,uclalsc_6918156_489,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9xkk,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_490.tif,490,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_490.tif,,uclalsc_6918156_490,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9xm3,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_491.tif,491,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_491.tif,,uclalsc_6918156_491,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9xnm,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_492.tif,492,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_492.tif,,uclalsc_6918156_492,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9xp4,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_493.tif,493,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_493.tif,,uclalsc_6918156_493,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9xqn,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_494.tif,494,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_494.tif,,uclalsc_6918156_494,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9xr5,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_495.tif,495,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_495.tif,,uclalsc_6918156_495,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9xsp,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_496.tif,496,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_496.tif,,uclalsc_6918156_496,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9xt6,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_497.tif,497,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_497.tif,,uclalsc_6918156_497,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9xvq,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_498.tif,498,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_498.tif,,uclalsc_6918156_498,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9xw7,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_499.tif,499,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_499.tif,,uclalsc_6918156_499,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9xxr,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_500.tif,500,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_500.tif,,uclalsc_6918156_500,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9xz8,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_501.tif,501,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_501.tif,,uclalsc_6918156_501,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9z08,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_502.tif,502,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_502.tif,,uclalsc_6918156_502,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9z1s,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_503.tif,503,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_503.tif,,uclalsc_6918156_503,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9z29,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_504.tif,504,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_504.tif,,uclalsc_6918156_504,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9z3t,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_505.tif,505,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_505.tif,,uclalsc_6918156_505,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9z4b,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_506.tif,506,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_506.tif,,uclalsc_6918156_506,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9z5v,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_507.tif,507,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_507.tif,,uclalsc_6918156_507,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9z6c,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_508.tif,508,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_508.tif,,uclalsc_6918156_508,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9z7w,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_509.tif,509,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_509.tif,,uclalsc_6918156_509,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9z8d,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_510.tif,510,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_510.tif,,uclalsc_6918156_510,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9z9x,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_511.tif,511,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_511.tif,,uclalsc_6918156_511,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9zbf,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_512.tif,512,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_512.tif,,uclalsc_6918156_512,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9zcz,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_513.tif,513,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_513.tif,,uclalsc_6918156_513,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9zdg,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_514.tif,514,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_514.tif,,uclalsc_6918156_514,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9zf0,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_515.tif,515,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_515.tif,,uclalsc_6918156_515,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9zgh,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_516.tif,516,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_516.tif,,uclalsc_6918156_516,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9zh1,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_517.tif,517,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_517.tif,,uclalsc_6918156_517,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9zjj,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_518.tif,518,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_518.tif,,uclalsc_6918156_518,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9zk2,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_519.tif,519,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_519.tif,,uclalsc_6918156_519,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9zmk,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_520.tif,520,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_520.tif,,uclalsc_6918156_520,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9zn3,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_521.tif,521,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_521.tif,,uclalsc_6918156_521,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9zpm,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_522.tif,522,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_522.tif,,uclalsc_6918156_522,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9zq4,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_523.tif,523,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_523.tif,,uclalsc_6918156_523,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9zrn,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_524.tif,524,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_524.tif,,uclalsc_6918156_524,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9zs5,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_525.tif,525,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_525.tif,,uclalsc_6918156_525,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9ztp,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_526.tif,526,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_526.tif,,uclalsc_6918156_526,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9zv6,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_527.tif,527,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_527.tif,,uclalsc_6918156_527,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9zwq,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_528.tif,528,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_528.tif,,uclalsc_6918156_528,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9zx7,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_529.tif,529,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_529.tif,,uclalsc_6918156_529,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9zzr,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_530.tif,530,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_530.tif,,uclalsc_6918156_530,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002jb006,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_531.tif,531,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_531.tif,,uclalsc_6918156_531,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002jb01q,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_532.tif,532,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_532.tif,,uclalsc_6918156_532,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002jb027,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_533.tif,533,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_533.tif,,uclalsc_6918156_533,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002jb03r,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_534.tif,534,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_534.tif,,uclalsc_6918156_534,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002jb048,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_535.tif,535,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_535.tif,,uclalsc_6918156_535,,,,,,,,,,,,,,,
