Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Subject,Name.repository,Name.creator,Name.photographer,Rights.copyrightStatus,Date.creation,Alt ID.local,Description.note,Coverage.temporal,Title,Format.dimensions,Coverage.geographic,AltTitle.descriptive,AltTitle.uniform,Alt ID.collection,Relation.isPartOf,Format.extent,AltTitle.creator
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2p4r,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2p4r_2380451_master.tif,,,,,still image,,Membranophones |~|Musical instruments $z India|~|Musicians $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_064.tif,K. Kumthekar|~|khol,,N63 Black and White Negatives: Frame 064,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2p58,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2p58_2380454_master.tif,,,,,still image,,Membranophones |~|Musical instruments $z India|~|Musicians $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_065.tif,,,N63 Black and White Negatives: Frame 065,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2p6s,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2p6s_2380457_master.tif,,,,,still image,,Membranophones |~|Musical instruments $z India|~|Musicians $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_066.tif,,,N63 Black and White Negatives: Frame 066,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2p79,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2p79_2380460_master.tif,,,,,still image,,Membranophones |~|Musical instruments $z India|~|Musicians $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_067.tif,,,N63 Black and White Negatives: Frame 067,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2p8t,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2p8t_2380463_master.tif,,,,,still image,,Membranophones |~|Musical instruments $z India|~|Musicians $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_068.tif,,,N63 Black and White Negatives: Frame 068,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2p9b,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2p9b_2380466_master.tif,,,,,still image,,Musicians $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_069.tif,,,N63 Black and White Negatives: Frame 069,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2pbv,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2pbv_2380469_master.tif,,,,,still image,,Membranophones |~|Musical instruments $z India|~|Musicians $z India|~|Chordophones,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_070.tif,,,N63 Black and White Negatives: Frame 070,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2pcc,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2pcc_2380472_master.tif,,,,,still image,,Membranophones |~|Musical instruments $z India|~|Musicians $z India|~|Chordophones,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_071.tif,,,N63 Black and White Negatives: Frame 071,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2pdw,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2pdw_2380475_master.tif,,,,,still image,,Musical instruments $z India|~|Idiophones,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_072.tif,,,N63 Black and White Negatives: Frame 072,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2pfd,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2pfd_2380478_master.tif,,,,,still image,,Musical instruments $z India|~|Idiophones,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_073.tif,,,N63 Black and White Negatives: Frame 073,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2pgx,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2pgx_2380481_master.tif,,,,,still image,,Musical instruments $z India|~|Idiophones,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_074.tif,,,N63 Black and White Negatives: Frame 074,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2phf,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2phf_2380484_master.tif,,,,,still image,,Musical instruments $z India|~|Musicians $z India|~|Chordophones,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_075.tif,violin|~|Madhukar Barve,,N63 Black and White Negatives: Frame 075,,"Bombay, India",,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2pjz,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2pjz_2380487_master.tif,,,,,still image,,Musical instruments $z India|~|Musicians $z India|~|Chordophones,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_076.tif,violin|~|Madhukar Barve,,N63 Black and White Negatives: Frame 076,,"Bombay, India",,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2pkg,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2pkg_2380490_master.tif,,,,,still image,,Musical instruments $z India|~|Musicians $z India|~|Chordophones,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_077.tif,violin|~|Madhukar Barve,,N63 Black and White Negatives: Frame 077,,"Bombay, India",,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2pm0,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2pm0_2380493_master.tif,,,,,still image,,Membranophones |~|Musical instruments $z India|~|Musicians $z India|~|Chordophones,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_078.tif,"Madhukar Barve|~|violin, tabla",,N63 Black and White Negatives: Frame 078,,"Bombay, India",,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2pnh,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2pnh_2380496_master.tif,,,,,still image,,Musical instruments $z India|~|Musicians $z India|~|Chordophones,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_079.tif,dilruba,,N63 Black and White Negatives: Frame 079,,"Bombay, India",,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2pp1,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2pp1_2380499_master.tif,,,,,still image,,Musical instruments $z India|~|Musicians $z India|~|Chordophones,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_080.tif,dilruba,,N63 Black and White Negatives: Frame 080,,"Bombay, India",,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2pqj,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2pqj_2380502_master.tif,,,,,still image,,Musical instruments $z India|~|Idiophones |~|Musicians $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_081.tif,,,N63 Black and White Negatives: Frame 081,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2pr2,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2pr2_2380505_master.tif,,,,,still image,,Musical instruments $z India|~|Idiophones |~|Musicians $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_082.tif,,,N63 Black and White Negatives: Frame 082,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2psk,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2psk_2380508_master.tif,,,,,still image,,Musical instruments $z India|~|Musicians $z India|~|Chordophones,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_083.tif,santur,,N63 Black and White Negatives: Frame 083,,"Bombay, India",,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2pt3,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2pt3_2380511_master.tif,,,,,still image,,Musical instruments $z India|~|Musicians $z India|~|Chordophones,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_084.tif,santur,,N63 Black and White Negatives: Frame 084,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2pvm,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2pvm_2380514_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_085.tif,,,N63 Black and White Negatives: Frame 085,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2pw4,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2pw4_2380517_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_086.tif,,,N63 Black and White Negatives: Frame 086,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k2pxn,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k2pxn_2380520_master.tif,,,,,still image,,Landscapes $z India,,,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",1963,bake_NAJ_N63_087.tif,,,N63 Black and White Negatives: Frame 087,,,,,,,1 photograph : b&w negative ; 35mm,
