Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,viewingHint,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.creatorCorporate,Subject,Name.subject,Language,Name.photographer,Name.interviewer,Name.creator,Name.interviewee,Name.contributor,Publisher.publisherName,Format.extent,Relation.isPartOf,Title,Date.creation,Description.abstract,Coverage.geographic,Description.tableOfContents,Coverage.temporal,AltTitle.uniform,Description.note,Source,Alt ID.local,Publisher.placeOfOrigin,Format.medium,Description.biographicalNote,Format.dimensions,Relation.relatedTo,Relation.hasPart,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Mental Health Archive,ark:/21198/z1r51g0m,ark:/21198/zz001d3c0b,1,In progress,Page,neuropsych/masters/21198-zz001d3c0b-1-master_036.tif,36,,,,,,,,,,,,,,,,,,,,,Page 36,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51g0m,
Mental Health Archive,ark:/21198/z1s19tg0,ark:/21198/zz0026vsg4,1,In progress,Page,neuropsych/masters/21198-zz0026vsg4-1-master_036.tif,36,,,,,,,,,,,,,,,,,,,,,Page 36,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s19tg0,
Mental Health Archive,ark:/21198/z1s48hd1,ark:/21198/zz001nhcmx,1,In progress,Page,neuropsych/masters/21198-zz001nhcmx-1-master_036.tif,36,,,,,,,,,,,,,,,,,,,,,Page 36,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s48hd1,
Mental Health Archive,ark:/21198/z1t45jkv,ark:/21198/zz001nhd7q,1,In progress,Page,neuropsych/masters/21198-zz001nhd7q-1-master_036.tif,36,,,,,,,,,,,,,,,,,,,,,Page 36,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t45jkv,
Mental Health Archive,ark:/21198/z1t45jqn,ark:/21198/zz001njncm,1,In progress,Page,neuropsych/masters/21198-zz001njncm-1-master_036.tif,36,,,,,,,,,,,,,,,,,,,,,Page 36,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t45jqn,
Mental Health Archive,ark:/21198/z1t747r1,ark:/21198/zz001dxr71,1,In progress,Page,neuropsych/masters/21198-zz001dxr71-1-master_036.tif,36,,,,,,,,,,,,,,,,,,,,,Page 36,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t747r1,
Mental Health Archive,ark:/21198/z1v13wq9,ark:/21198/zz0026v7q1,1,In progress,Page,neuropsych/masters/21198-zz0026v7q1-1-master_036.tif,36,,,,,,,,,,,,,,,,,,,,,Page 36,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v13wq9,
Mental Health Archive,ark:/21198/z1ww98d1,ark:/21198/zz001njqhn,1,In progress,Page,neuropsych/masters/21198-zz001njqhn-1-master_036.tif,36,,,,,,,,,,,,,,,,,,,,,Page 36,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ww98d1,
Mental Health Archive,ark:/21198/z1z05154,ark:/21198/zz0026vsfm,1,In progress,Page,neuropsych/masters/21198-zz0026vsfm-1-master_036.tif,36,,,,,,,,,,,,,,,,,,,,,Page 36,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z05154,
Mental Health Archive,ark:/21198/z1zp5xrd,ark:/21198/zz001njmf5,1,In progress,Page,neuropsych/masters/21198-zz001njmf5-1-master_036.tif,36,,,,,,,,,,,,,,,,,,,,,Page 36,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp5xrd,
Mental Health Archive,ark:/21198/z1030gvx,ark:/21198/zz001dzbjb,1,In progress,Page,neuropsych/masters/21198-zz001dzbjb-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1030gvx,
Mental Health Archive,ark:/21198/z10z8tz2,ark:/21198/zz001njp71,1,In progress,Page,neuropsych/masters/21198-zz001njp71-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z8tz2,
Mental Health Archive,ark:/21198/z11567kq,ark:/21198/zz001njcv0,1,In progress,Page,neuropsych/masters/21198-zz001njcv0-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11567kq,
Mental Health Archive,ark:/21198/z1184zhs,ark:/21198/zz0026vrzw,1,In progress,Page,neuropsych/masters/21198-zz0026vrzw-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1184zhs,
Mental Health Archive,ark:/21198/z1447bt2,ark:/21198/zz001nhc77,1,In progress,Page,neuropsych/masters/21198-zz001nhc77-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1447bt2,
Mental Health Archive,ark:/21198/z14b4rm8,ark:/21198/zz001d4mmg,1,In progress,Page,neuropsych/masters/21198-zz001d4mmg-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4rm8,
Mental Health Archive,ark:/21198/z14b4s12,ark:/21198/zz001njp1x,1,In progress,Page,neuropsych/masters/21198-zz001njp1x-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4s12,
Mental Health Archive,ark:/21198/z14q9kwg,ark:/21198/zz0026vrs9,1,In progress,Page,neuropsych/masters/21198-zz0026vrs9-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9kwg,
Mental Health Archive,ark:/21198/z15f0hp3,ark:/21198/zz0026hzg2,1,In progress,Page,neuropsych/masters/21198-zz0026hzg2-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f0hp3,
Mental Health Archive,ark:/21198/z16d7j96,ark:/21198/zz001d4mgd,1,In progress,Page,neuropsych/masters/21198-zz001d4mgd-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7j96,
Mental Health Archive,ark:/21198/z16t2c3p,ark:/21198/zz001nhcnf,1,In progress,Page,neuropsych/masters/21198-zz001nhcnf-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t2c3p,
Mental Health Archive,ark:/21198/z18k91bj,ark:/21198/zz001d390c,1,In progress,Page,neuropsych/masters/21198-zz001d390c-5-master_033.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18k91bj,
Mental Health Archive,ark:/21198/z1bc5q45,ark:/21198/zz001njnxw,1,In progress,Page,neuropsych/masters/21198-zz001njnxw-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc5q45,
Mental Health Archive,ark:/21198/z1cv687n,ark:/21198/zz001njd0j,1,In progress,Page,neuropsych/masters/21198-zz001njd0j-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv687n,
Mental Health Archive,ark:/21198/z1db9snh,ark:/21198/zz0025hg36,1,In progress,Page,neuropsych/masters/21198-zz0025hg36-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1db9snh,
Mental Health Archive,ark:/21198/z1f20qjg,ark:/21198/zz0026v7mg,1,In progress,Page,neuropsych/masters/21198-zz0026v7mg-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20qjg,
Mental Health Archive,ark:/21198/z1f20qnt,ark:/21198/zz0026vrwv,1,In progress,Page,neuropsych/masters/21198-zz0026vrwv-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20qnt,
Mental Health Archive,ark:/21198/z1f49dxs,ark:/21198/zz0025hqg8,1,In progress,Page,neuropsych/masters/21198-zz0025hqg8-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49dxs,
Mental Health Archive,ark:/21198/z1fn2z35,ark:/21198/zz0026vrrs,1,In progress,Page,neuropsych/masters/21198-zz0026vrrs-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn2z35,
Mental Health Archive,ark:/21198/z1fr1nn8,ark:/21198/zz00293bg7,1,In progress,Page,neuropsych/masters/21198-zz00293bg7-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr1nn8,
Mental Health Archive,ark:/21198/z1gb3vvc,ark:/21198/zz0026hzj3,1,In progress,Page,neuropsych/masters/21198-zz0026hzj3-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb3vvc,
Mental Health Archive,ark:/21198/z1gj18f8,ark:/21198/zz001nhcr0,1,In progress,Page,neuropsych/masters/21198-zz001nhcr0-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj18f8,
Mental Health Archive,ark:/21198/z1gj18gq,ark:/21198/zz001nhd45,1,In progress,Page,neuropsych/masters/21198-zz001nhd45-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj18gq,
Mental Health Archive,ark:/21198/z1h43gzd,ark:/21198/zz001nhcxk,1,In progress,Page,neuropsych/masters/21198-zz001nhcxk-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h43gzd,
Mental Health Archive,ark:/21198/z1h726jc,ark:/21198/zz0025hq22,1,In progress,Page,neuropsych/masters/21198-zz0025hq22-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h726jc,
Mental Health Archive,ark:/21198/z1hb0x79,ark:/21198/zz0026vsj5,1,In progress,Page,neuropsych/masters/21198-zz0026vsj5-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb0x79,
Mental Health Archive,ark:/21198/z1hd9m2f,ark:/21198/zz001dzmhp,1,In progress,Page,neuropsych/masters/21198-zz001dzmhp-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9m2f,
Mental Health Archive,ark:/21198/z1hm717z,ark:/21198/zz0026hzd1,1,In progress,Page,neuropsych/masters/21198-zz0026hzd1-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm717z,
Mental Health Archive,ark:/21198/z1m921kc,ark:/21198/zz0026vrtt,1,In progress,Page,neuropsych/masters/21198-zz0026vrtt-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m921kc,
Mental Health Archive,ark:/21198/z1md0q60,ark:/21198/zz001d3c0b,1,In progress,Page,neuropsych/masters/21198-zz001d3c0b-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0q60,
Mental Health Archive,ark:/21198/z1n892rn,ark:/21198/zz0026vsg4,1,In progress,Page,neuropsych/masters/21198-zz0026vsg4-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n892rn,
Mental Health Archive,ark:/21198/z1nc7rnv,ark:/21198/zz001nhcmx,1,In progress,Page,neuropsych/masters/21198-zz001nhcmx-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc7rnv,
Mental Health Archive,ark:/21198/z1pc4t1s,ark:/21198/zz001njncm,1,In progress,Page,neuropsych/masters/21198-zz001njncm-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc4t1s,
Mental Health Archive,ark:/21198/z1pg3h5h,ark:/21198/zz001nhd7q,1,In progress,Page,neuropsych/masters/21198-zz001nhd7q-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg3h5h,
Mental Health Archive,ark:/21198/z1pk26f1,ark:/21198/zz001dxr71,1,In progress,Page,neuropsych/masters/21198-zz001dxr71-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk26f1,
Mental Health Archive,ark:/21198/z1q83528,ark:/21198/zz0026v7q1,1,In progress,Page,neuropsych/masters/21198-zz0026v7q1-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q83528,
Mental Health Archive,ark:/21198/z1s48hrh,ark:/21198/zz001njqhn,1,In progress,Page,neuropsych/masters/21198-zz001njqhn-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s48hrh,
Mental Health Archive,ark:/21198/z1t748fd,ark:/21198/zz0026vsfm,1,In progress,Page,neuropsych/masters/21198-zz0026vsfm-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t748fd,
Mental Health Archive,ark:/21198/z1tx561g,ark:/21198/zz001njmf5,1,In progress,Page,neuropsych/masters/21198-zz001njmf5-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx561g,
Mental Health Archive,ark:/21198/z1vb00m5,ark:/21198/zz001njcwh,1,In progress,Page,neuropsych/masters/21198-zz001njcwh-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb00m5,
Mental Health Archive,ark:/21198/z1vm647x,ark:/21198/zz0026v7s2,1,In progress,Page,neuropsych/masters/21198-zz0026v7s2-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm647x,
Mental Health Archive,ark:/21198/z1w971r0,ark:/21198/zz001njhrc,1,In progress,Page,neuropsych/masters/21198-zz001njhrc-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w971r0,
Mental Health Archive,ark:/21198/z1wd5r4w,ark:/21198/zz001njjk8,1,In progress,Page,neuropsych/masters/21198-zz001njjk8-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd5r4w,
Mental Health Archive,ark:/21198/z1wq1vrs,ark:/21198/zz0026vsck,1,In progress,Page,neuropsych/masters/21198-zz0026vsck-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1vrs,
Mental Health Archive,ark:/21198/z1zc9tq4,ark:/21198/zz0026hzfj,1,In progress,Page,neuropsych/masters/21198-zz0026hzfj-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zc9tq4,
Mental Health Archive,ark:/21198/z1zw3bwg,ark:/21198/zz0026vs0w,1,In progress,Page,neuropsych/masters/21198-zz0026vs0w-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw3bwg,
Mental Health Archive,ark:/21198/z10c6m46,ark:/21198/zz001nhc77,1,In progress,Page,neuropsych/masters/21198-zz001nhc77-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6m46,
Mental Health Archive,ark:/21198/z10k40wx,ark:/21198/zz001d4mmg,1,In progress,Page,neuropsych/masters/21198-zz001d4mmg-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k40wx,
Mental Health Archive,ark:/21198/z10p2qnr,ark:/21198/zz001njp1x,1,In progress,Page,neuropsych/masters/21198-zz001njp1x-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p2qnr,
Mental Health Archive,ark:/21198/z10z8v8h,ark:/21198/zz0026vrs9,1,In progress,Page,neuropsych/masters/21198-zz0026vrs9-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z8v8h,
Mental Health Archive,ark:/21198/z11r8gb3,ark:/21198/zz0026hzg2,1,In progress,Page,neuropsych/masters/21198-zz0026hzg2-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r8gb3,
Mental Health Archive,ark:/21198/z12n6shk,ark:/21198/zz001d4mgd,1,In progress,Page,neuropsych/masters/21198-zz001d4mgd-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n6shk,
Mental Health Archive,ark:/21198/z1321mc8,ark:/21198/zz001nhcnf,1,In progress,Page,neuropsych/masters/21198-zz001nhcnf-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321mc8,
Mental Health Archive,ark:/21198/z14t88kc,ark:/21198/zz001d390c,1,In progress,Page,neuropsych/masters/21198-zz001d390c-5-master_034.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t88kc,
Mental Health Archive,ark:/21198/z16m4zdf,ark:/21198/zz001njnxw,1,In progress,Page,neuropsych/masters/21198-zz001njnxw-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m4zdf,
Mental Health Archive,ark:/21198/z1835hk4,ark:/21198/zz001njd0j,1,In progress,Page,neuropsych/masters/21198-zz001njd0j-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835hk4,
Mental Health Archive,ark:/21198/z18k91v8,ark:/21198/zz0025hg36,1,In progress,Page,neuropsych/masters/21198-zz0025hg36-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18k91v8,
Mental Health Archive,ark:/21198/z19c8pb8,ark:/21198/zz0026vrwv,1,In progress,Page,neuropsych/masters/21198-zz0026vrwv-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c8pb8,
Mental Health Archive,ark:/21198/z19w26g5,ark:/21198/zz0026vrrs,1,In progress,Page,neuropsych/masters/21198-zz0026vrrs-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w26g5,
Mental Health Archive,ark:/21198/z1b00wxv,ark:/21198/zz00293bg7,1,In progress,Page,neuropsych/masters/21198-zz00293bg7-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b00wxv,
Mental Health Archive,ark:/21198/z1bk345w,ark:/21198/zz0026hzj3,1,In progress,Page,neuropsych/masters/21198-zz0026hzj3-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk345w,
Mental Health Archive,ark:/21198/z1bs0hp3,ark:/21198/zz001nhd45,1,In progress,Page,neuropsych/masters/21198-zz001nhd45-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs0hp3,
Mental Health Archive,ark:/21198/z1bv971c,ark:/21198/zz001nhcr0,1,In progress,Page,neuropsych/masters/21198-zz001nhcr0-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv971c,
Mental Health Archive,ark:/21198/z1cc2r6n,ark:/21198/zz001nhcxk,1,In progress,Page,neuropsych/masters/21198-zz001nhcxk-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc2r6n,
Mental Health Archive,ark:/21198/z1cg1fv3,ark:/21198/zz0025hq22,1,In progress,Page,neuropsych/masters/21198-zz0025hq22-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg1fv3,
Mental Health Archive,ark:/21198/z1ck05hz,ark:/21198/zz0026vsj5,1,In progress,Page,neuropsych/masters/21198-zz0026vsj5-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck05hz,
Mental Health Archive,ark:/21198/z1cz4zzm,ark:/21198/zz0026hzd1,1,In progress,Page,neuropsych/masters/21198-zz0026hzd1-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz4zzm,
Mental Health Archive,ark:/21198/z1gj18z0,ark:/21198/zz0026vrtt,1,In progress,Page,neuropsych/masters/21198-zz0026vrtt-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj18z0,
Mental Health Archive,ark:/21198/z1gm9zf8,ark:/21198/zz001d3c0b,1,In progress,Page,neuropsych/masters/21198-zz001d3c0b-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gm9zf8,
Mental Health Archive,ark:/21198/z1hm70t5,ark:/21198/zz001nhcmx,1,In progress,Page,neuropsych/masters/21198-zz001nhcmx-1-master_038.tif,38,,,,,,,,,,,,,,,,,,,,,Page 38,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm70t5,
