Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,viewingHint,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.creatorCorporate,Subject,Name.subject,Language,Name.photographer,Name.interviewer,Name.creator,Name.interviewee,Name.contributor,Publisher.publisherName,Format.extent,Relation.isPartOf,Title,Date.creation,Description.abstract,Coverage.geographic,Description.tableOfContents,AltTitle.uniform,Description.note,Alt ID.local,Publisher.placeOfOrigin,Format.medium,Description.caption,Format.dimensions,Relation.hasPart,IIIF Manifest URL
Mental Health Archive,ark:/21198/zz001njg11,ark:/21198/zz001d36st,1,In progress,Work,,6,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx345w,private,individuals,,,,,"Mental Health Archive (LB, Campaign for MH Yes on 63 Subfolder)|~|Mental Health Archive",,eng,,,none given,,,,,Yes on 63!,2004 7-21 MHSA Official Endorsement List,07-21-2004|~|2004,,,7-21-2004 MHSA Official Endorsement List,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njg11-1-master.pdf,California,List,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njg11/manifest
Mental Health Archive,ark:/21198/zz001njg2j,ark:/21198/zz001d36st,1,In progress,Work,,7,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w68b97,private,individuals,still image,,,,"Mental Health Archive (LB, Campaign for MH Yes on 63 Subfolder)",,eng,,,,,none given,Mental Health America,,DMH,2004 Yes on Prop 63 Bumper Stickers,2004|~|2004,Image of Yes on Prop 63 Bumper Stickers.,,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njg2j-1-master.pdf,,,,Bumper Sticker,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njg2j/manifest
Mental Health Archive,ark:/21198/zz001njh9n,ark:/21198/zz001d36st,1,In progress,Work,,8,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7kj2,private,individuals,,proposal,,,"Mental Health Archive (LB, CCHA 11-19-2003 Meeting Subfolder)",,eng,,,none given,,,,,DMH,2003 10-23 California Outreach/Dissemination Plan Draft,10-23-2003,Draft Plan to Improve the capacity and effectiveness in FY 2003 (a financial crisis year) also using the Elimination of Barriers Imitative (EBI) program.,California,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njh9n-1-master.pdf,California,Plan,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njh9n/manifest
Mental Health Archive,ark:/21198/zz001njhb5,ark:/21198/zz001d36st,1,In progress,Work,,2,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g17rbt,private,individuals,,report,,,"Mental Health Archive (LB, CCHA 11-19-2003 Meeting Subfolder)|~|Mental Health Archive",,eng,,,,,"Selix, Rusty",Mental Health Asscociation of California,,MHA,2003 4-07 Wellness Foundation Grant,04-07-2003|~|2003,"Grant details, including the re-allocation of funding due to Riverside being designated the Fiscal Agent in 2003.",,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njhb5-1-master.pdf,,Memorandum,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njhb5/manifest
Mental Health Archive,ark:/21198/zz001njhcp,ark:/21198/zz001d36st,1,In progress,Work,,4,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r5h8s,private,individuals,text,,,,"Mental Health Archive (LB, CCHA 11-19-2003 Meeting Subfolder)|~|Mental Health Archive",,eng,,,,,"Welch, Stephanie",MHAC,,DMH,2003 5-05 MHAC Board Meeting Notes,05-05-2003|~|05-03-2003,,,,,MHAC Board Meeting Notes for 05-05-2003,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njhcp-1-master.pdf,,Meeting Notes,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njhcp/manifest
Mental Health Archive,ark:/21198/zz001njhd6,ark:/21198/zz001d36st,1,In progress,Work,,6,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20q7f,private,individuals,,data tables,,,"Mental Health Archive (LB, CCHA 11-19-2003 Meeting Subfolder)|~|Mental Health Archive",,eng,,,,,"Compton, William",MHAC,Bills,MHA,2003 10-10 MHAC Priority Bills,10-10-2003|~|10-10-2003,Priority bills for the MHAC on 10-10-2003 in Table form,,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njhd6-1-master.pdf,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njhd6/manifest
Mental Health Archive,ark:/21198/zz001njhfq,ark:/21198/zz001d36st,1,In progress,Work,,11,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j54g5,private,individuals,,e-mail,,,"Mental Health Archive (LB, CCHA 11-19-2003 Meeting Subfolder)|~|Mental Health Archive",,eng,,,,,"Welch, Stephanie",MHASP,Web Resource Link,MHASP,2003 11-11 Web Based Resource Launched to Address Discrimination and Stigma Asscociatied With Mental Illness,11-11-2003|~|11-11-2003,Website http://www.adscenter.org created to address Discrimination and Stigma associated with Mental Illness centralization.,,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njhfq-1-master.pdf,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njhfq/manifest
Mental Health Archive,ark:/21198/zz001njhg7,ark:/21198/zz001d36st,1,In progress,Work,,7,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw3bfn,private,individuals,text,,,,"Mental Health Archive (LB, CCHA 11-19-2003 Meeting Subfolder)|~|Mental Health Archive",,eng,,,,,"Welch, Stephanie|~|Compton, William",MHAC,,MHAC,2003 10-12 MHAC Public Policy Committee Bill Action Item Update,10-12-2003|~|10-17-2003,"Updated memo identifying bills that have gone to the (CA) Governor for signing, and bills not gone out of the House with the 10-10-2003 Bill chart",,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njhg7-1-master.pdf,,memo,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njhg7/manifest
Mental Health Archive,ark:/21198/zz001njhhr,ark:/21198/zz001d36st,1,In progress,Work,,10,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv39dg,private,individuals,,proposal,,,"Mental Health Archive (LB, CCHA 11-19-2003 Meeting Subfolder)|~|Mental Health Archive",,eng,,,,,"Welch, Stephanie",,Plan,MHA,2003 Planning for the October 27-28 3rd annual Planning Retreat,October 2003|~|2003,2003 Planning for the October 27-28 Retreat,,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njhhr-1-master.pdf,"Napa, CA",,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njhhr/manifest
Mental Health Archive,ark:/21198/zz001njhj8,ark:/21198/zz001d36st,1,In progress,Work,,13,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm70zz,private,individuals,,data tables,,,"Mental Health Archive (LB, CCHA 11-19-2003 Meeting Subfolder)",,eng,,,,,none given,,,California State Government (Secretary of State),2003 11-17 Mental Health Initiative Donations,11-17-2003|~|11-17-2003,2003 11-17 Mental Health Initiative Donations Listing for 2003-2004 Political Season,,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njhj8-1-master.pdf,"Sacramento, CA",List,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njhj8/manifest
Mental Health Archive,ark:/21198/zz001njhks,ark:/21198/zz001d36st,1,In progress,Work,,15,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz7xjn,private,individuals,,letter,,,"Mental Health Archive (LB, CCHA 11-19-2003 Meeting Subfolder)|~|Mental Health Archive",,eng,,,,,"Welch, Stephanie",MHAC,,NMHA,2003 MHAC Local Advocacy Program,2003|~|2003,2003 MHAC Local Advocacy Program,,,2003 Mental Health Asscociation in California Local Advocacy Program,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njhks-1-master.pdf,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njhks/manifest
Mental Health Archive,ark:/21198/zz001njhm9,ark:/21198/zz001d36st,1,In progress,Work,,16,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17675v2,private,individuals,,data tables,,,"Mental Health Archive (LB, CCHA 11-19-2003 Meeting Subfolder)",,eng,,,,,,MHAC,,NMHA,2004 MHAC Draft Budget,2003|~|2003,,,,2004 Mental Health Asscociation in California Draft Budget,Draft Budget for 2004,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njhm9-1-master.pdf,,Budget Draft,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njhm9/manifest
Mental Health Archive,ark:/21198/zz001njhnt,ark:/21198/zz001d36st,1,In progress,Work,,1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp5xph,private,individuals,,report,,,"Mental Health Archive (LB, Confid Strategic Planning Initative Notebook Subfolder)|~|Mental Health Archive",,eng,,,,,"Wainscott, Cynthia",NMHA,,Mental Health America|~|MHA,National Mental Health Asscociation Strategic Plan 2005-2009,03-12-2005|~|2005-2009,"The strategy  forecast of the NMHA for 2005-2009 approved by the Board of Directors March 12, 2005. Note: in 2006 the organization became Mental Health America.",,,NMHA Strategic Plan 2005-2009,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njhnt-1-master.pdf,,Strategic Plan,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njhnt/manifest
Mental Health Archive,ark:/21198/zz001njhpb,ark:/21198/zz001d36st,1,In progress,Work,,2,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh89k3,private,individuals,,report,,,"Mental Health Archive (LB, Confid Strategic Planning Initative Notebook Subfolder)",,eng,,,"Douglas, Maya",,,NMHA of Greater Los Angeles,,NMHA,2005 10-18 Board of Directors Meeting,10-18-2005|~|10-18-2005,"10-18-2005 Board of Directors Meeting including Attendance, Approval of former Minutes, the Chairman's Report, The Strategic Planning Process, Property Updates Presentation, Financial Report, Presidents Report (detailed report included in the first 2 pages of the medi9a content attachment,) Other Business and Adjournment.",,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njhpb-1-master.pdf,,minutes,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njhpb/manifest
Mental Health Archive,ark:/21198/zz001njhqv,ark:/21198/zz001d36st,1,In progress,Work,,3,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1st9fbk,private,individuals,,,,,"Mental Health Archive (LB, Confid Strategic Planning Initative Notebook Subfolder)|~|Mental Health Archive|~|Mental Health America Los Angeles MHA-LA",,eng,,,,,none given,NMHA of Greater Los Angeles,,,2005 10-18  Strategic Planning Initiative Meeting One,10-18-2005,"10-18-2005 Strategic Planning Initiative Meeting One, including planned agenda for Meeting Two.",,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njhqv-1-master.pdf,,Strategic Planning Initiative,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njhqv/manifest
Mental Health Archive,ark:/21198/zz001njhrc,ark:/21198/zz001d36st,1,In progress,Work,,4,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j697f2,private,individuals,,report,,,"Mental Health Archive (LB, Confid Strategic Planning Initative Notebook Subfolder)|~|Mental Health Archive|~|Mental Health America Los Angeles MHA-LA",,eng,,,,,none given,NMHA of Greater Los Angeles,,MHA,2005 10-18 Strategic Planning Initiative Meeting Two,10-18-2005|~|10-18-2005,10-18-2005 Strategic Planning Initiative Meeting Two,,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njhrc-1-master.pdf,,Strategic Planning Initiative,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njhrc/manifest
Mental Health Archive,ark:/21198/zz001njhsw,ark:/21198/zz001d36st,1,In progress,Work,,5,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np3vzq,private,individuals,,report,,,"Mental Health Archive (LB, Confid Strategic Planning Initative Notebook Subfolder)|~|Mental Health Archive|~|Mental Health America Los Angeles MHA-LA",,eng,,,none given,,,,,DMH,2006 5-22 Consultant's Report on the Strategic Planning Initiative,05-22-2006|~|05-22-2006,"5-22-2006 Consultant's Report on the Strategic Planning Initiative (Strategic Planning Process, Strategic Initiative, Strategic Direction) with Appendix (MHA Village--Strategic Goals and Objectives,  Antelope Valley Services--Strategic Goals and Objectives,  Project Return: The Next Step--Strategic Goals and Objectives.",,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njhsw-1-master.pdf,Los Angeles County,Strategic Plan,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njhsw/manifest
Mental Health Archive,ark:/21198/zz001njhtd,ark:/21198/zz001d36st,1,In progress,Work,,6,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7jks,private,individuals,,report,,,"Mental Health Archive (LB, Confid Strategic Planning Initative Notebook Subfolder)|~|Mental Health Archive|~|Mental Health America Los Angeles MHA-LA",,eng,,,,,"Van Horn, Richard",,,Mental Health America|~|MHA,National Mental Health Association of Greater Los Angeles July 2007 June 2010 Strategic Plan,07-2007,National Mental Health Association of Greater Los Angeles July 2007 June 2010 Strategic Plan,Los Angeles County,,July 2007 June 2010 Strategic Plan  of NMHA Los Angeles,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njhtd-1-master.pdf,Los Angeles County,Strategic Plan,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njhtd/manifest
Mental Health Archive,ark:/21198/zz001njhvx,ark:/21198/zz001d36st,1,In progress,Work,,1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4n2s,private,individuals,,letter,,,"Mental Health Archive (LB, Discovery Center Long Beach Subfolder)|~|Mental Health Archive|~|Mental Health America Los Angeles MHA-LA",,eng,,,"Van Horn, Richard",,,Mental Health Asscociation of Los Angeles County,,Mental Health Asscociation of Los Angeles County|~|MHA,1999 Project Return: The Next Step Discovery Center Long Beach Creation Request Overview,1999|~|1999,"MHA's 1999 request to use the former project Alpha basement's rooms to create the ""Discovery Center"" for Project Return: The Next Step.",Long Beach,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njhvx-1-master.pdf,,Proposal|~|Request,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njhvx/manifest
Mental Health Archive,ark:/21198/zz001njhwf,ark:/21198/zz001d36st,1,In progress,Work,,2,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q834px,private,individuals,,proposal,,,"Mental Health Archive (LB, Discovery Center Long Beach Subfolder)|~|Mental Health Archive|~|Mental Health America Los Angeles MHA-LA",,eng,,,,,"Van Horn, Richard",MHA,,Mental Health America|~|MHA,1999 Project Return: The Next Step Discovery Center Long Beach Overview,1999|~|1999,"Description of the (pending) Project Return: The Next Step Discovery Center (Summary, post-approval of request for the Center.)",Long Beach,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njhwf-1-master.pdf,,Approved Summary,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njhwf/manifest
Mental Health Archive,ark:/21198/zz001njhxz,ark:/21198/zz001d36st,1,In progress,Work,,3,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh2cw9,private,individuals,,event program,,,"Mental Health Archive (LB, Discovery Center Long Beach Subfolder)|~|Mental Health Archive",,eng,,,,,"Green, Gail",PR:TNS,,DMH|~|Project Return: The Next Step,2000 Sept-Oct Discovery Center Calenders,2000|~|September 2000 -October 2000,Group and Activity Calendars for Sept-Oct 2000.,Long Beach,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njhxz-1-master.pdf,Long Beach,Calendars,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njhxz/manifest
Mental Health Archive,ark:/21198/zz001njhzg,ark:/21198/zz001d36st,1,In progress,Work,,4,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1698v3k,private,individuals,,letter,,,"Mental Health Archive (LB, Discovery Center Long Beach Subfolder)|~|Mental Health Archive|~|Mental Health America Los Angeles MHA-LA",,eng,,,"Compton, William",,,Mental Health Asscociation of Los Angeles County,Political Approval Relocation Letter,Mental Health America|~|DMH,2003 3-17 Request Location for Long Beach Discovery Center,3-17-2003|~|3-17-2003,"Request to locate the Project Return: The Next Step Discovery Center to 1111 W. Pacific Coast Highway in Harbor City, CA",,,2003 3-17 Request Relocation for Long Beach Discovery Center,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njhzg-1-master.pdf,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njhzg/manifest
Mental Health Archive,ark:/21198/zz001njj0g,ark:/21198/zz001d36st,1,In progress,Work,,6,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7kzf,private,individuals,,report,,,"Mental Health Archive (LB, Discovery Center Long Beach Subfolder)|~|Mental Health Archive",,eng,,,,,,,,DMH,2003 10-01 Discovery Center Retreat,10-01-2003|~|10-01-2003,10-01-2003 Retreat idea meeting to shape up ideas for the Discovery Center and other Mental Health local places (e.g. the Village) near the Discovery Center. A follow up meeting is listed for 10-13-2001,,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njj0g-1-master.pdf,Discovery Center,Syllabus,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njj0g/manifest
Mental Health Archive,ark:/21198/zz001njj31,ark:/21198/zz001d36st,1,In progress,Work,,9,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p863gn,private,individuals,,event program,,,"Mental Health Archive (LB, Discovery Center Long Beach Subfolder)|~|Mental Health Archive",,eng,,,,,"Green, Gail",,,DMH|~|Project Return: The Next Step,Discovery Center Long Beach Brochure Unknown Date,Unknown,Brochure for Long Beach Discovery Center,Long Beach,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njj31-1-master.pdf,Discovery Center,Brochure,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njj31/manifest
Mental Health Archive,ark:/21198/zz001njj4j,ark:/21198/zz001d36st,1,In progress,Work,,1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv39fx,private,individuals,,proposal,,,"Mental Health Archive (LB, DMH FSP Subfolder)|~|Mental Health Archive",,eng,,,,,"Tovey, Wendi",,Draft,DMH,"2006 4-11 SFMHC (""Levels of Care"") Proposal",4-11-2006|~|San Fernando Mental Health Center,"Transitioning to MHSA funding San Fernando Mental Health Center proposed categories of or ""Levels of"" care groups proposal Draft.",,,"2006 4-11 SFMHC (""Levels of Care"") Proposal",,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njj4j-1-master.pdf,Los Angeles County,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njj4j/manifest
Mental Health Archive,ark:/21198/zz001njj52,ark:/21198/zz001d36st,1,In progress,Work,,2,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc7rsn,private,individuals,,report,,,"Mental Health Archive (LB, DMH FSP Subfolder)",,eng,,,,,,DMH,Summary,DMH,2006 6-18 June 6 2006 DMH Delegates Table Discussion Meeting Summary,6-18-2006|~|6-18-2006,"Summary of DMH Table Discussion from June 2, 2006 Delegates Meeting. (Disappointments with the current Stakeholder process, reasons members of the DMH continue to be committed to the process, what would help DMH members trust the Stakeholder process [and other processes] going forward?)",,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njj52-1-master.pdf,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njj52/manifest
Mental Health Archive,ark:/21198/zz001njj6k,ark:/21198/zz001d36st,1,In progress,Work,,3,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4rx9,private,individuals,,data tables,,,"Mental Health Archive (LB, DMH FSP Subfolder)|~|Mental Health Archive",,eng,,,,,none given,DMH,,DMH,2006 6-27 FSP Draft Proposal Scores,6-27-2006|~|2006,Ranking of centers requesting funding slots and the proposed rewarding of actual amounts in chart form ranked by grand total score.,Southern California,,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001njj6k-1-master.pdf,,chart,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001njj6k/manifest
